measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2008-08-04 00:00:00,4.954,-0.0899999999999999,119.977,19.652,21.149,0.008,1.248,0.01,19.074,29.126,4
2008-08-04 00:15:00,4.981,-0.062,120.61,19.361,21.049,0.008,1.203,0.0089999999999999,18.669,27.965,4
2008-08-04 00:30:00,4.994,-0.039,120.89,19.668,20.934,0.008,1.166,0.0089999999999999,18.765,28.46,4
2008-08-04 00:45:00,4.984,-0.0439999999999999,120.641,19.415,20.916,0.008,1.192,0.01,18.821,28.479,4
2008-08-04 01:00:00,4.987,-0.039,120.729,19.545,20.872,0.008,1.247,0.0089999999999999,19.029,29.229,4
2008-08-04 01:15:00,4.987,-0.0359999999999999,120.754,19.551,20.891,0.008,1.152,0.0089999999999999,19.061,29.189,4
2008-08-04 01:30:00,4.989,-0.034,120.794,19.686,20.916,0.008,1.244,0.0089999999999999,18.965,28.845,4
2008-08-04 01:45:00,4.981,-0.05,120.598,19.213,20.893,0.008,1.173,0.0089999999999999,18.324,27.808,4
2008-08-04 02:00:00,4.977,-0.056,120.495,18.842,20.66,0.008,1.166,0.0089999999999999,18.225,27.504,4
2008-08-04 02:15:00,4.986,-0.041,120.724,19.132,20.486,0.008,1.156,0.0089999999999999,18.422,29.191,4
2008-08-04 02:30:00,4.982,-0.049,120.616,19.008,20.447,0.008,1.192,0.0089999999999999,18.662,29.15,4
2008-08-04 02:45:00,4.986,-0.042,120.667,19.009,20.418,0.007,1.27,0.01,18.889,28.572,4
2008-08-04 03:00:00,4.988,-0.035,120.722,19.145,20.384,0.008,1.179,0.0089999999999999,18.611,28.336,4
2008-08-04 03:15:00,4.982,-0.032,120.609,18.746,20.26,0.008,1.134,0.0089999999999999,18.568,27.316,4
2008-08-04 03:30:00,4.971,-0.0359999999999999,120.396,18.232,20.069,0.008,1.229,0.01,17.778,27.404,4
2008-08-04 03:45:00,4.963,-0.0509999999999999,120.203,17.52,19.747,0.007,1.175,0.0089999999999999,17.441,26.308,4
2008-08-04 04:00:00,4.967,-0.0449999999999999,120.281,17.742,19.393,0.008,1.177,0.0089999999999999,17.019,26.996,4
2008-08-04 04:15:00,4.974,-0.034,120.337,18.857,19.324,0.007,1.269,0.0089999999999999,17.034,29.081,4
2008-08-04 04:30:00,4.981,-0.032,120.448,19.432,19.415,0.008,2.005,0.0149999999999999,17.337,28.756,4
2008-08-04 04:45:00,4.973,-0.034,120.251,19.498,19.792,0.008,5.677,0.0439999999999999,17.452,28.899,4
2008-08-04 05:00:00,4.968,-0.035,120.144,20.321,20.076,0.0129999999999999,16.924,0.2369999999999999,18.012,31.584,4
2008-08-04 05:15:00,5.104,-1.413,120.18,21.104,20.735,0.033,109.7,3.925,18.801,36.811,4
2008-08-04 05:30:00,5.225,-0.081,120.083,21.807,21.728,0.0739999999999999,156.142,11.495,19.476,47.649,4
2008-08-04 05:45:00,5.125,8.009,119.884,22.33,23.067,0.12,175.706,21.173,20.336,64.409,4
2008-08-04 06:00:00,5.137,25.41,120.24,22.719,24.32,0.185,217.9,40.388,21.82,85.444,4
2008-08-04 06:15:00,5.142,24.413,119.952,23.486,25.447,0.1789999999999999,217.337,38.817,23.123,100.475,4
2008-08-04 06:30:00,5.059,41.437,120.25,24.179,26.326,0.247,235.725,57.686,24.506,146.022,4
2008-08-04 06:45:00,4.855,82.762,120.178,24.917,27.199,0.405,248.537,101.072,26.316,204.179,4
2008-08-04 07:00:00,4.753,129.561,120.651,25.85,28.255,0.5809999999999998,260.195,150.826,28.374,261.545,4
2008-08-04 07:15:00,4.744,177.9,120.949,26.003,29.409,0.781,257.372,201.04,30.468,313.062,4
2008-08-04 07:30:00,4.822,251.634,121.317,25.21,30.265,1.07,260.602,278.724,32.37,394.245,4
2008-08-04 07:45:00,4.912,313.237,121.673,25.998,30.739,1.33,258.394,343.508,34.413,461.874,4
2008-08-04 08:00:00,5.067,377.359,121.861,26.713,31.412,1.604,255.768,410.154,37.694,532.797,4
2008-08-04 08:15:00,5.236,418.763,122.044,27.569,32.268,1.777,255.489,454.673,40.057,574.154,4
2008-08-04 08:30:00,5.425,449.316,121.706,28.691,33.226,1.936,250.291,486.544,40.79,619.053,4
2008-08-04 08:45:00,5.648,517.454,122.061,29.462,34.327,2.184,256.181,559.497,43.275,697.29,4
2008-08-04 09:00:00,5.893,566.139,122.964,30.178,35.485,2.401,254.541,611.061,45.018,757.182,4
2008-08-04 09:15:00,6.255,634.4,122.886,30.493,36.493,2.727,250.982,684.265,47.131,844.533,4
2008-08-04 09:30:00,5.794,514.531,121.787,31.081,37.595,2.208,251.304,556.215,47.712,674.241,4
2008-08-04 09:45:00,5.999,563.017,121.869,31.326,38.504,2.431,249.374,608.124,47.294,737.8279999999999,4
2008-08-04 10:00:00,5.373,442.887,121.18,31.426,39.136,1.911,251.84,481.483,48.353,580.775,4
2008-08-04 10:15:00,5.069,380.247,120.78,31.122,39.161,1.629,253.877,413.945,46.337,501.573,4
2008-08-04 10:30:00,5.663,476.935,121.409,31.431,39.145,1.999,257.237,519.016,46.245,643.753,4
2008-08-04 10:45:00,5.551,479.541,121.043,31.464,39.386,2.022,255.813,520.067,48.064,646.61,4
2008-08-04 11:00:00,6.243,591.546,122.742,32.006,39.253,2.596,246.808,641.261,49.274,774.907,4
2008-08-04 11:15:00,4.739,181.626,120.214,31.779,39.351,0.809,252.648,204.516,43.06,250.344,4
2008-08-04 11:30:00,4.878,55.596,118.847,31.335,38.109,0.323,220.788,71.458,38.916,109.041,4
2008-08-04 11:45:00,4.916,44.788,118.795,30.187,36.596,0.279,215.069,60.131,37.587,99.562,4
2008-08-04 12:00:00,5.586,354.501,120.923,29.943,35.138,1.59,243.111,389.066,39.127,480.465,4
2008-08-04 12:15:00,6.78,697.503,122.511,31.874,35.859,3.089,245.936,758.1409999999998,52.136,922.978,4
2008-08-04 12:30:00,5.243,330.805,120.703,31.642,37.34,1.535,237.41,362.955,47.03,428.428,4
2008-08-04 12:45:00,4.708,219.585,120.146,31.014,37.319,0.969,252.759,244.602,41.035,299.183,4
2008-08-04 13:00:00,4.726,238.054,120.054,31.527,37.203,1.037,253.756,263.565,41.42,317.718,4
2008-08-04 13:15:00,4.988,350.519,121.002,31.737,37.633,1.479,259.322,383.032,44.166,439.569,4
2008-08-04 13:30:00,4.705,180.327,120.408,32.146,38.084,0.81,250.855,203.167,42.236,242.144,4
2008-08-04 13:45:00,4.736,111.683,119.922,31.288,37.492,0.525,250.74,131.649,38.92,164.054,4
2008-08-04 14:00:00,4.763,128.138,119.922,30.506,36.109,0.5989999999999999,248.108,148.721,37.626,183.193,4
2008-08-04 14:15:00,4.882,275.909,121.187,30.231,34.907,1.19,255.442,304.171,39.068,359.548,4
2008-08-04 14:30:00,5.593,463.391,121.361,30.649,34.732,1.994,252.077,502.665,41.711,598.748,4
2008-08-04 14:45:00,6.376,649.525,122.325,31.7,35.512,2.795,251.34,701.469,47.46,815.5069999999998,4
2008-08-04 15:00:00,5.194,287.209,120.386,31.742,36.725,1.271,248.785,316.154,44.677,371.561,4
2008-08-04 15:15:00,4.797,86.561,119.741,30.345,36.467,0.4239999999999999,248.627,105.206,37.443,142.417,4
2008-08-04 15:30:00,4.835,75.34399999999998,119.829,29.9,35.552,0.392,236.874,92.885,36.168,130.674,4
2008-08-04 15:45:00,4.948,49.424,119.743,30.005,35.01,0.2919999999999999,224.826,65.568,35.756,102.025,4
2008-08-04 16:00:00,4.949,49.094,119.732,28.771,34.121,0.2919999999999999,223.435,65.132,34.946,102.271,4
2008-08-04 16:15:00,4.898,63.538,119.905,27.858,32.695,0.3529999999999999,226.891,80.36799999999998,32.969,116.188,4
2008-08-04 16:30:00,4.957,57.723,119.871,27.936,31.777,0.312,240.282,74.851,33.189,112.349,4
2008-08-04 16:45:00,4.915,70.462,120.181,27.189,30.982,0.3619999999999999,243.533,88.277,32.46,128.402,4
2008-08-04 17:00:00,4.908,66.622,120.229,25.974,30.017,0.3449999999999999,246.23,84.81399999999998,31.64,122.079,4
2008-08-04 17:15:00,4.959,50.266,120.305,25.135,28.751,0.266,255.049,67.708,30.399,102.93,4
2008-08-04 17:30:00,5.017,42.996,120.43,24.902,28.069,0.234,256.825,60.195,29.344,97.23500000000001,4
2008-08-04 17:45:00,5.07,37.282,120.546,23.686,27.223,0.223,241.672,53.752,28.484,91.299,4
2008-08-04 18:00:00,5.052,35.091,119.87,23.815,26.872,0.223,229.042,51.183,27.758,89.696,4
2008-08-04 18:15:00,5.194,17.555,120.378,23.865,26.647,0.139,226.637,31.632,26.999,67.834,4
2008-08-04 18:30:00,5.226,5.658,120.461,23.819,26.314,0.0869999999999999,215.432,18.825,26.383,52.431,4
2008-08-04 18:45:00,5.291,0.377,120.751,24.093,26.484,0.066,190.629,12.643,26.145,45.504,4
2008-08-04 19:00:00,5.236,-2.494,119.828,24.357,26.357,0.042,171.834,7.025,25.868,39.725,4
2008-08-04 19:15:00,4.951,-0.068,119.951,24.438,26.132,0.019,78.20999999999998,1.615,25.598,32.031,4
2008-08-04 19:30:00,4.935,-0.058,119.758,24.678,26.03,0.01,9.735,0.096,25.264,29.351,4
2008-08-04 19:45:00,4.935,-0.0529999999999999,119.733,24.626,26.019,0.008,4.365,0.0369999999999999,24.732,27.215,4
2008-08-04 20:00:00,4.942,-0.0429999999999999,119.896,23.827,25.761,0.008,2.386,0.02,24.434,26.74,4
2008-08-04 20:15:00,4.944,-0.041,119.969,23.418,25.35,0.008,1.771,0.0149999999999999,23.785,26.716,4
2008-08-04 20:30:00,4.939,-0.0589999999999999,119.829,23.509,25.001,0.008,1.46,0.012,23.716,28.3,4
2008-08-04 20:45:00,4.938,-0.0709999999999999,119.8,23.35,24.833,0.008,1.508,0.0129999999999999,23.866,28.685,4
2008-08-04 21:00:00,4.947,-0.058,119.946,23.228,24.693,0.0089999999999999,1.464,0.012,23.557,28.453,4
2008-08-04 21:15:00,4.968,-0.035,120.431,22.741,24.468,0.008,1.354,0.0109999999999999,23.113,27.648,4
2008-08-04 21:30:00,4.978,-0.033,120.66,22.619,24.178,0.008,1.344,0.0109999999999999,22.573,27.59,4
2008-08-04 21:45:00,4.979,-0.033,120.597,21.821,23.879,0.008,1.256,0.01,21.623,27.562,4
2008-08-04 22:00:00,4.98,-0.0449999999999999,120.609,21.792,23.49,0.008,1.205,0.0089999999999999,21.686,27.423,4
2008-08-04 22:15:00,4.972,-0.047,120.487,21.464,23.212,0.008,1.259,0.01,21.611,27.684,4
2008-08-04 22:30:00,4.98,-0.0379999999999999,120.675,21.358,22.962,0.008,1.267,0.01,21.341,28.032,4
2008-08-04 22:45:00,4.99,-0.032,120.87,21.202,22.783,0.008,1.294,0.01,21.088,29.012,4
2008-08-04 23:00:00,4.994,-0.032,120.924,20.702,22.579,0.008,1.345,0.0109999999999999,21.174,28.63,4
2008-08-04 23:15:00,4.999,-0.032,121.062,21.02,22.462,0.008,1.406,0.01,21.378,29.439,4
2008-08-04 23:30:00,5.002,-0.032,121.109,21.461,22.531,0.008,1.373,0.0109999999999999,21.505,30.056,4
2008-08-04 23:45:00,5.002,-0.032,121.076,21.562,22.746,0.008,1.341,0.0109999999999999,21.541,29.53,4
