measured_on,ac_energy_inv_14538,ac_other_meter_1864,ac_other_meter_1864_2,ac_other_meter_1864_3,ac_power_meter_1864,ac_power_meter_1864_2,ac_power_meter_1864_3,ac_power_meter_1864_4,ac_power_meter_1864_5,ac_power_other_meter_1864,ac_power_other_meter_1864_2,ac_power_other_meter_1864_3,ac_power_other_meter_1864_4,ac_voltage_other_meter_1864,ac_voltage_other_meter_1864_2,ac_voltage_other_meter_1864_3,ac_voltage_other_meter_1864_4,ac_voltage_other_meter_1864_5,ac_voltage_other_meter_1864_6,battery_a_avg__82673,battery_v_min__82672,chgsource_min__82676,chgstate_min__82675,ckbatt_max__82677,cr1000temp_c_avg__82591,dooropen_min__82592,irradiance_ghi_o_2202,irradiance_poa_o_2203,irradiance_poa_o_2204,irradiance_poa_o_2206,load_a_avg__82674,qloss_ah_max__82678,rtd_c_avg_10__82688,rtd_c_avg_1__82679,rtd_c_avg_2__82680,rtd_c_avg_3__82681,rtd_c_avg_4__82682,rtd_c_avg_5__82683,rtd_c_avg_6__82684,rtd_c_avg_7__82685,rtd_c_avg_8__82686,rtd_c_avg_9__82687,shuntcurrent_a_avg_1__82644,shuntcurrent_a_avg_2__82645,shuntcurrent_a_avg_3__82646,shuntcurrent_a_avg_4__82647,shuntcurrent_a_avg_5__82648,shuntcurrent_a_avg_6__82649,shuntcurrent_a_avg_7__82650,shuntetot_kwh_max_1__82658,shuntetot_kwh_max_2__82659,shuntetot_kwh_max_3__82660,shuntetot_kwh_max_4__82661,shuntetot_kwh_max_5__82662,shuntetot_kwh_max_6__82663,shuntetot_kwh_max_7__82664,shuntpdc_kw_avg_1__82651,shuntpdc_kw_avg_2__82652,shuntpdc_kw_avg_3__82653,shuntpdc_kw_avg_4__82654,shuntpdc_kw_avg_5__82655,shuntpdc_kw_avg_6__82656,shuntpdc_kw_avg_7__82657,system_other_inv_14538,system_other_inv_14538_10,system_other_inv_14538_11,system_other_inv_14538_3,system_other_inv_14538_5,system_other_inv_14538_7,system_other_inv_14538_8,system_other_inv_14538_9,system_other_meter_1864,system_other_meter_1864_2,system_other_meter_1864_3,temperature_ambient_o_2205,temperature_ambient_o_2206,temperature_inverter_inv_14538,temperature_module_o_2206,wind_direction_o_2206,wind_other_o_2206,wind_other_o_2206_2,wind_other_o_2206_3,wind_other_o_2206_4,wind_speed_o_2206,wind_speed_o_2206_2,system_id
2016-07-03 00:00:00,-2147484000.0,74.7,59.9,60.0,41917.0,610.0,130173.0,1408847.0,0.0,1.0,0.0,0.0,0.0,0.979,275.0,0.748,274.9,0.921,275.0,0.016,13.68,2.0,3.0,0.0,20.05,0.0,-0.02,-0.0139999999999999,0.461,-0.037,0.217,0.0,29.89,17.97,18.0,17.52,17.46,17.83,21.53,17.62,17.91,17.66,0.005,0.004,0.0069999999999999,0.008,0.013,0.009,0.009,48382.0,49113.0,48614.0,48466.0,49402.0,46963.0,42683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,2.044,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.74,19.32,-7999.0,17.43,83.09999999999998,11.33,2.0,3.53,-1.0,0.403,0.5,4902
2016-07-03 00:01:00,-2147484000.0,74.7,59.9,60.0,41917.0,610.0,130173.0,1408847.0,0.0,1.0,0.0,0.0,0.0,0.979,275.0,0.748,274.5,0.921,275.0,0.016,13.68,2.0,3.0,0.0,20.05,0.0,-0.02,-0.0139999999999999,0.461,-0.0379999999999999,0.217,0.0,29.83,18.0,17.99,17.52,17.43,17.82,21.8,17.64,17.95,17.64,0.005,0.005,0.0069999999999999,0.008,0.012,0.008,0.008,48382.0,49113.0,48614.0,48466.0,49402.0,46963.0,42683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,2.025,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.77,19.32,-7999.0,17.43,113.0,8.689999999999998,2.0,3.53,-1.0,0.502,0.5999999999999999,4902
2016-07-03 00:02:00,-2147484000.0,74.7,59.9,60.0,41917.0,610.0,130173.0,1408847.0,0.0,1.0,0.0,0.0,0.0,0.979,275.0,0.748,274.0,0.921,275.0,0.016,13.68,2.0,3.0,0.0,20.04,0.0,-0.02,-0.0139999999999999,0.461,-0.0379999999999999,0.217,0.0,29.83,17.93,18.02,17.52,17.53,17.87,21.83,17.62,17.93,17.68,0.005,0.005,0.006,0.008,0.012,0.008,0.01,48382.0,49113.0,48614.0,48466.0,49402.0,46963.0,42683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,2.023,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.74,19.29,-7999.0,17.41,134.2,8.06,2.0,3.53,-1.0,0.6079999999999999,0.6999999999999998,4902
2016-07-03 00:03:00,-2147484000.0,74.7,59.9,60.0,41917.0,610.0,130173.0,1408847.0,0.0,1.0,0.0,0.0,0.0,0.979,275.0,0.748,274.0,0.921,275.0,0.016,13.68,2.0,3.0,0.0,20.02,0.0,-0.017,-0.012,0.4699999999999999,-0.0379999999999999,0.217,0.0,29.85,17.86,17.98,17.52,17.56,17.85,21.73,17.65,17.93,17.71,0.005,0.006,0.0069999999999999,0.008,0.012,0.009,0.009,48382.0,49113.0,48614.0,48466.0,49402.0,46963.0,42683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,1.939,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.64,19.22,-7999.0,17.37,150.5,14.46,2.0,3.531,-1.0,0.785,1.0,4902
2016-07-03 00:04:00,-2147484000.0,74.7,59.9,60.0,41917.0,610.0,130173.0,1408847.0,0.0,1.0,0.0,0.0,0.0,0.979,274.3,0.748,274.0,0.921,275.0,0.016,13.68,2.0,3.0,0.0,20.02,0.0,-0.018,-0.011,0.472,-0.0379999999999999,0.217,0.0,29.8,17.91,17.97,17.52,17.56,17.89,21.68,17.75,17.93,17.69,0.004,0.006,0.008,0.008,0.012,0.008,0.009,48382.0,49113.0,48614.0,48466.0,49402.0,46963.0,42683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,1.755,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.56,19.16,-7999.0,17.32,164.3,10.87,2.0,3.53,-1.0,0.8529999999999999,1.2,4902
2016-07-03 00:05:00,-2147484000.0,74.7,59.9,60.0,41917.0,610.0,130173.0,1408847.0,0.0,1.0,0.0,0.0,0.0,0.979,274.2,0.748,274.0,0.921,275.0,0.016,13.68,2.0,3.0,0.0,20.02,0.0,-0.02,-0.012,0.472,-0.0379999999999999,0.217,0.0,29.74,17.89,17.92,17.51,17.56,17.87,21.58,17.79,17.84,17.66,0.004,0.006,0.0069999999999999,0.008,0.012,0.009,0.009,48382.0,49113.0,48614.0,48466.0,49402.0,46963.0,42683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,1.755,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.5,19.06,-7999.0,17.3,163.8,16.03,2.0,3.531,-1.0,0.7429999999999999,1.0,4902
2016-07-03 00:06:00,-2147484000.0,74.7,59.9,60.0,41917.0,610.0,130173.0,1408847.0,0.0,1.0,0.0,0.0,0.0,0.979,274.7,0.748,274.0,0.921,275.0,0.016,13.68,2.0,3.0,0.0,20.0,0.0,-0.02,-0.0139999999999999,0.4699999999999999,-0.0379999999999999,0.217,0.0,29.74,17.91,17.92,17.48,17.55,17.83,21.55,17.7,17.84,17.64,0.004,0.006,0.0069999999999999,0.008,0.012,0.008,0.009,48382.0,49113.0,48614.0,48466.0,49402.0,46963.0,42683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,1.755,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.48,18.99,-7999.0,17.28,160.1,12.84,2.0,3.531,-1.0,0.57,0.9,4902
2016-07-03 00:07:00,-2147484000.0,74.7,59.9,60.0,41917.0,610.0,130173.0,1408847.0,0.0,1.0,0.0,0.0,0.0,0.979,275.0,0.748,274.0,0.921,275.5,0.016,13.68,2.0,3.0,0.0,20.0,0.0,-0.02,-0.0139999999999999,0.4679999999999999,-0.0379999999999999,0.217,0.0,29.7,17.84,17.92,17.43,17.56,17.81,21.21,17.62,17.84,17.64,0.005,0.006,0.0069999999999999,0.008,0.011,0.008,0.009,48382.0,49113.0,48614.0,48466.0,49402.0,46963.0,42683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,1.763,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.42,18.95,-7999.0,17.27,147.6,10.59,2.0,3.53,-1.0,0.4249999999999999,0.5999999999999999,4902
2016-07-03 00:08:00,-2147484000.0,74.7,59.9,60.0,41917.0,610.0,130173.0,1408847.0,0.0,1.0,0.0,0.0,0.0,0.979,274.9,0.748,274.0,0.921,275.0,0.016,13.68,2.0,3.0,0.0,20.0,0.0,-0.023,-0.0139999999999999,0.466,-0.0379999999999999,0.216,0.0,29.64,17.79,17.92,17.48,17.44,17.84,21.24,17.68,17.85,17.59,0.004,0.004,0.0069999999999999,0.0069999999999999,0.012,0.009,0.009,48382.0,49113.0,48614.0,48466.0,49402.0,46963.0,42683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,1.91,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.39,18.92,-7999.0,17.26,134.1,9.15,2.0,3.531,-1.0,0.377,0.5,4902
2016-07-03 00:09:00,-2147484000.0,74.7,59.9,60.0,41917.0,610.0,130173.0,1408847.0,0.0,1.0,0.0,0.0,0.0,0.979,274.1,0.748,274.0,0.921,275.0,0.016,13.68,2.0,3.0,0.0,19.98,0.0,-0.024,-0.0139999999999999,0.465,-0.0379999999999999,0.216,0.0,29.64,17.8,17.92,17.46,17.5,17.78,21.15,17.59,17.8,17.54,0.004,0.006,0.006,0.008,0.012,0.008,0.01,48382.0,49113.0,48614.0,48466.0,49402.0,46963.0,42683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,1.999,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.37,18.86,-7999.0,17.22,138.0,15.71,2.0,3.531,-1.0,0.2819999999999999,0.4,4902
