measured_on,ac_current__319,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power__315,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__1132,dc_power__314,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2013-05-19 00:10:00,0.1841,,,2.8647,,,122.9086,11.5594,13.3982,12.6098,0.0091,1.5612,,0.0142,,,,,,,,,,,12.0702,9.8517,9.884200000000002,10.3075,-3.5647,0.1272,4
2013-05-19 00:11:00,0.184,,,2.8778,,,122.9404,11.7482,13.3982,12.5966,0.0095999999999999,1.5042,,0.0138999999999999,,,,,,,,,,,12.0619,9.8286,9.8463,10.3324,-3.6241,0.1270999999999999,4
2013-05-19 00:12:00,0.184,,,2.8798,,,122.9329,11.7646,13.3982,12.5691,0.0161999999999999,1.6125,,0.0264,,,,,,,,,,,12.0372,9.7908,9.805,10.2446,-3.5647,0.1268,4
2013-05-19 00:13:00,0.1841,,,2.8797,,,122.9587,11.6737,13.3982,12.5492,0.0166,1.6125,,0.0268,,,,,,,,,,,12.0024,9.804,9.7665,10.2196,-3.6836,0.1275999999999999,4
2013-05-19 00:14:00,0.1839,,,2.8732,,,122.9684,11.5117,13.3982,12.5247,0.0077,1.6239,,0.0126999999999999,,,,,,,,,,,11.9611,9.7548,9.6551,10.1485,-3.743,0.1268,4
2013-05-19 00:15:00,0.184,,,2.8784,,,122.9696,11.507,13.3982,12.5094,0.0105,1.6809,,0.0161999999999999,,,,,,,,,,,11.9282,9.721100000000002,9.6242,10.1205,-4.2183,0.1265,4
2013-05-19 00:16:00,0.1841,,,2.869,,,122.9363,11.5194,13.3982,12.485,0.0109,1.6695,,0.0185999999999999,,,,,,,,,,,11.9009,9.717,9.6322,10.1008,-3.6242,0.127,4
2013-05-19 00:17:00,0.1842999999999999,,,2.8756,,,122.9395,11.3611,13.3982,12.4622,0.0103,1.5327,,0.0155,,,,,,,,,,,11.8563,9.7174,9.680700000000002,10.1387,-3.5647,0.1265999999999999,4
2013-05-19 00:18:00,0.184,,,2.8705,,,122.9602,11.5401,13.4018,12.4377,0.0132,1.4473,,0.0193,,,,,,,,,,,11.8423,9.6801,9.6448,10.1707,-3.5648,0.1260999999999999,4
2013-05-19 00:19:00,0.184,,,2.8745,,,122.9548,11.6347,13.4028,12.4189,0.0092999999999999,1.527,,0.0172999999999999,,,,,,,,,,,11.8361,9.6824,9.6605,10.144,-3.6242,0.1274,4
2013-05-19 00:20:00,0.1841,,,2.8905,,,123.0223,11.3759,13.4023,12.3984,0.0086999999999999,1.453,,0.0123,,,,,,,,,,,11.8001,9.6879,9.7042,10.1537,-3.6242,0.1263,4
2013-05-19 00:21:00,0.184,,,2.8712,,,122.9938,11.1417,13.4037,12.3714,0.0088999999999999,1.4758,,0.0118,,,,,,,,,,,11.7499,9.6191,9.6976,10.092,-3.6242,0.1268,4
2013-05-19 00:22:00,0.184,,,2.8935,,,123.0045,11.344,13.4037,12.3488,0.0146,1.2706,,0.0184999999999999,,,,,,,,,,,11.7329,9.6564,9.7434,10.1188,-3.5648,0.127,4
2013-05-19 00:23:00,0.1839,,,2.8695,,,123.0106,11.1262,13.4037,12.3262,0.0105,1.4245,,0.0168999999999999,,,,,,,,,,,11.6948,9.534,9.5206,9.947,-3.5648,0.1269,4
2013-05-19 00:24:00,0.184,,,2.8816,,,123.004,11.0457,13.4041,12.3118,0.0146,1.5385,,0.0228,,,,,,,,,,,11.6676,9.3957,9.3943,9.7953,-3.743,0.1263,4
2013-05-19 00:25:00,0.184,,,2.8767,,,123.0111,10.9945,13.4055,12.2826,0.0088999999999999,1.396,,0.0122,,,,,,,,,,,11.6314,9.2284,9.227,9.614,-3.8024,0.1270999999999999,4
2013-05-19 00:26:00,0.184,,,2.8834,,,123.0033,11.0043,13.4069,12.2619,0.0091,1.4473,,0.0128,,,,,,,,,,,11.6036,9.0561,9.0781,9.4659,-4.0995,0.1269,4
2013-05-19 00:27:00,0.184,,,2.8683,,,122.998,11.0469,13.4064,12.2336,0.0156999999999999,1.282,,0.0199,,,,,,,,,,,11.5795,8.9817,9.027,9.4714,-4.3965,0.1265,4
2013-05-19 00:28:00,0.1839,,,2.8905,,,122.9603,11.4227,13.4087,12.2129,0.0097999999999999,1.4701,,0.0147,,,,,,,,,,,11.5694,9.1053,9.2624,9.7512,-4.2777,0.1268,4
2013-05-19 00:29:00,0.1839,,,2.8859,,,122.9601,12.0145,13.409,12.1881,0.0082,1.6581,,0.0164,,,,,,,,,,,11.6002,9.2296,9.4363,9.8825,-4.0995,0.1259,4
2013-05-19 00:30:00,0.1839,,,2.8813,,,122.9934,12.0642,13.4087,12.1655,0.0051999999999999,1.453,,0.0068999999999999,,,,,,,,,,,11.6113,9.3017,9.4963,9.9595,-3.8024,0.126,4
2013-05-19 00:31:00,0.1839,,,2.8907,,,123.0115,12.0959,13.4096,12.1448,0.0097999999999999,1.4587,,0.0152,,,,,,,,,,,11.6371,9.4697,9.718,10.1372,-3.5648,0.1264,4
2013-05-19 00:32:00,0.184,,,2.882,,,123.026,12.1623,13.4095,12.1389,0.0129999999999999,1.5897,,0.0206,,,,,,,,,,,11.6982,9.7071,9.8627,10.2832,-3.4459,0.1267,4
2013-05-19 00:33:00,0.184,,,2.8747,,,123.0459,12.2655,13.4089,12.1182,0.0112,1.6809,,0.0184,,,,,,,,,,,11.7472,9.9664,10.0851,10.5322,-3.3271,0.1264,4
2013-05-19 00:34:00,0.184,,,2.8744,,,123.0504,12.5256,13.4099,12.103,0.0146,1.3447,,0.0198,,,,,,,,,,,11.8531,10.3129,10.375,10.8233,-3.2677,0.1268,4
2013-05-19 00:35:00,0.1839,,,2.864,,,123.0091,12.616,13.4098,12.0936,0.0103,1.3105,,0.0171,,,,,,,,,,,11.9528,10.5611,10.4715,10.9732,-2.733,0.126,4
2013-05-19 00:36:00,0.184,,,2.8921,,,122.9813,12.4462,13.4093,12.0936,0.0097999999999999,1.453,,0.0152999999999999,,,,,,,,,,,11.9929,10.6734,10.5851,11.0642,-2.4954,0.1262,4
2013-05-19 00:37:00,0.1841,,,2.8598,,,123.0097,12.2298,13.4096,12.0917,0.0057,1.6353,,0.0101,,,,,,,,,,,12.0178,10.6969,10.6009,11.0609,-2.6736,0.1270999999999999,4
2013-05-19 00:38:00,0.1841,,,2.8942,,,122.9984,12.2147,13.4101,12.0766,0.0051999999999999,1.396,,0.0082,,,,,,,,,,,12.0147,10.6832,10.6084,11.0875,-2.3765,0.1262,4
2013-05-19 00:39:00,0.184,,,2.8904,,,122.9734,12.1772,13.4094,12.071,0.0064,1.5271,,0.0086,,,,,,,,,,,12.0147,10.6161,10.4898,10.9746,-2.4359,0.1265999999999999,4
2013-05-19 00:40:00,0.1841,,,2.8945,,,122.9932,12.1446,13.409,12.071,0.0023,1.4416,,0.0047999999999999,,,,,,,,,,,12.0203,10.5745,10.4474,10.9203,-2.6736,0.1267,4
2013-05-19 00:41:00,0.1842999999999999,,,2.8867,,,123.0468,12.1446,13.4083,12.071,0.0114,1.5157,,0.0159,,,,,,,,,,,12.021,10.5553,10.4685,10.9152,-2.8518,0.1260999999999999,4
2013-05-19 00:42:00,0.1842999999999999,,,2.8652,,,123.0607,12.1602,13.4078,12.0653,0.0134,1.5556,,0.021,,,,,,,,,,,12.0315,10.5892,10.4889,10.9336,-2.9112,0.1265999999999999,4
2013-05-19 00:43:00,0.1842999999999999,,,2.8932,,,123.0576,12.2769,13.4089,12.0502,0.0071,1.7721,,0.0117,,,,,,,,,,,12.0432,10.6504,10.5699,10.9856,-3.0895,0.1268,4
2013-05-19 00:44:00,0.1842,,,2.8849,,,123.093,12.2776,13.4099,12.0502,0.0195999999999999,1.2707,,0.0253,,,,,,,,,,,12.0665,10.6723,10.5099,10.9439,-3.0301,0.1269,4
2013-05-19 00:45:00,0.1842,,,2.8673,,,123.1114,12.1341,13.409,12.0484,0.0109,1.3105,,0.0141,,,,,,,,,,,12.0463,10.604,10.4515,10.8665,-3.0895,0.1268,4
2013-05-19 00:46:00,0.1842999999999999,,,2.8812,,,123.1117,12.093,13.4085,12.0484,0.0128,1.5442,,0.0196999999999999,,,,,,,,,,,12.0322,10.5666,10.4459,10.8912,-3.5054,0.1265999999999999,4
2013-05-19 00:47:00,0.1842,,,2.8845,,,123.0739,12.1398,13.408,12.0484,0.0123,1.6581,,0.0191999999999999,,,,,,,,,,,12.0399,10.5737,10.4621,10.8807,-3.2677,0.1263,4
2013-05-19 00:48:00,0.1842999999999999,,,2.8936,,,123.0583,12.2134,13.4086,12.0484,0.0115999999999999,1.4416,,0.0187,,,,,,,,,,,12.0632,10.6556,10.5765,10.9667,-3.3271,0.1267,4
2013-05-19 00:49:00,0.1842999999999999,,,2.8848,,,123.0778,12.2318,13.4079,12.0484,0.0071,1.5271,,0.0104,,,,,,,,,,,12.0843,10.7028,10.6139,10.9992,-2.8518,0.1265,4
2013-05-19 00:50:00,0.1842,,,2.902,,,123.1017,12.1823,13.4088,12.0484,0.0086999999999999,1.3333,,0.0126999999999999,,,,,,,,,,,12.0843,10.712,10.6294,10.99,-2.9706,0.1265,4
2013-05-19 00:51:00,0.1841,,,2.894,,,123.075,12.1164,13.4074,12.0484,0.0074999999999999,1.4701,,0.0103,,,,,,,,,,,12.0772,10.7,10.5828,10.9462,-2.9706,0.1265,4
2013-05-19 00:52:00,0.1842999999999999,,,2.896,,,123.0949,12.0708,13.4084,12.0502,0.0083999999999999,1.5442,,0.0129999999999999,,,,,,,,,,,12.0658,10.6666,10.5656,10.9185,-3.4459,0.1270999999999999,4
2013-05-19 00:53:00,0.1841,,,2.8738,,,123.1002,12.1347,13.4077,12.071,0.0114,1.6182,,0.0206,,,,,,,,,,,12.0808,10.6966,10.5843,10.9174,-2.9706,0.1272,4
2013-05-19 00:54:00,0.1842,,,2.882,,,123.0954,12.0745,13.4083,12.071,0.0125,1.5442,,0.0212999999999999,,,,,,,,,,,12.0632,10.6443,10.506,10.8546,-3.2083,0.1267,4
2013-05-19 00:55:00,0.1842,,,2.8862,,,123.1098,11.9569,13.4075,12.071,0.0064,1.5328,,0.0091999999999999,,,,,,,,,,,12.04,10.578,10.4467,10.7876,-2.8518,0.1269,4
2013-05-19 00:56:00,0.1841,,,2.8833,,,123.1154,11.9144,13.407,12.071,0.0128,1.5328,,0.0199,,,,,,,,,,,12.0189,10.5151,10.3944,10.7276,-2.8518,0.127,4
2013-05-19 00:57:00,0.1842,,,2.8979,,,123.1924,11.9137,13.4078,12.071,0.0129999999999999,1.5613,,0.0216,,,,,,,,,,,12.0069,10.5363,10.4742,10.7777,-3.0895,0.126,4
2013-05-19 00:58:00,0.1842999999999999,,,2.8897,,,123.2238,12.0384,13.4081,12.071,0.0067999999999999,1.7379,,0.0106999999999999,,,,,,,,,,,12.0168,10.621,10.5293,10.8497,-2.8518,0.1273,4
2013-05-19 00:59:00,0.1842999999999999,,,2.8856,,,123.1254,12.0781,13.4085,12.071,0.0095999999999999,1.3846,,0.0144,,,,,,,,,,,12.0182,10.6542,10.5349,10.8709,-3.0301,0.1263,4
2013-05-19 01:00:00,0.1842999999999999,,,2.8718,,,123.1317,12.0403,13.4096,12.0728,0.0112,1.5385,,0.0171,,,,,,,,,,,12.0053,10.6673,10.5544,10.8924,-2.8518,0.127,4
2013-05-19 01:01:00,0.1841,,,2.8965,,,123.1146,12.011,13.4097,12.0804,0.0138999999999999,1.3048,,0.02,,,,,,,,,,,12.0044,10.7003,10.5711,10.9021,-2.6736,0.127,4
2013-05-19 01:02:00,0.1842,,,2.8891,,,123.1137,12.1078,13.4085,12.0879,0.0032,1.5556,,0.0044999999999999,,,,,,,,,,,12.0133,10.7432,10.6126,10.9647,-2.3765,0.126,4
2013-05-19 01:03:00,0.1841,,,2.8785,,,123.1031,12.0893,13.4091,12.0936,0.0086999999999999,1.5726,,0.0132999999999999,,,,,,,,,,,12.0147,10.7354,10.5879,10.9245,-2.5548,0.1267,4
2013-05-19 01:04:00,0.1841,,,2.9015,,,123.1793,12.0305,13.4107,12.0936,0.0097999999999999,1.4815,,0.0155999999999999,,,,,,,,,,,11.9971,10.6987,10.5858,10.9097,-2.4953,0.126,4
2013-05-19 01:05:00,0.1841,,,2.8958,,,123.148,11.9696,13.4106,12.0936,0.0114,1.6524,,0.0207,,,,,,,,,,,11.9824,10.6762,10.5576,10.8942,-2.4359,0.1265999999999999,4
2013-05-19 01:06:00,0.1841,,,2.8956,,,123.1339,11.92,13.4095,12.0936,0.0097999999999999,1.396,,0.0149999999999999,,,,,,,,,,,11.9683,10.6479,10.5505,10.8406,-2.4359,0.1258,4
2013-05-19 01:07:00,0.1842999999999999,,,2.8938,,,123.145,11.8668,13.4109,12.0936,0.0175,1.6866,,0.0291,,,,,,,,,,,11.9479,10.6169,10.5343,10.8166,-2.5548,0.1268,4
2013-05-19 01:08:00,0.1842999999999999,,,2.8747,,,123.1145,11.9852,13.4106,12.0936,0.0092999999999999,1.7094,,0.0161999999999999,,,,,,,,,,,11.9528,10.679,10.6261,10.8921,-2.6142,0.1264,4
2013-05-19 01:09:00,0.184,,,2.884,,,123.1021,11.9951,13.4106,12.0936,0.0092999999999999,1.5783,,0.0143,,,,,,,,,,,11.9486,10.6776,10.5816,10.8872,-2.5548,0.1269,4
2013-05-19 01:10:00,0.1842,,,2.901,,,123.188,11.9285,13.4108,12.0936,0.0109,1.567,,0.0167999999999999,,,,,,,,,,,11.9366,10.6789,10.573,10.8659,-2.6142,0.1275999999999999,4
2013-05-19 01:11:00,0.1841,,,2.8918,,,123.1856,11.9476,13.4108,12.0936,0.0106999999999999,1.6581,,0.0190999999999999,,,,,,,,,,,11.9324,10.7029,10.614,10.8913,-2.5548,0.1268,4
2013-05-19 01:12:00,0.1842,,,2.9175,,,123.1998,12.0397,13.4123,12.0936,0.0097999999999999,1.5499,,0.0172,,,,,,,,,,,11.9394,10.7348,10.6416,10.9443,-2.3765,0.1275999999999999,4
2013-05-19 01:13:00,0.1842,,,2.9237,,,123.2114,12.1276,13.4118,12.0936,0.0149999999999999,1.4359,,0.0244,,,,,,,,,,,11.9493,10.7538,10.6543,10.9436,-2.6736,0.1279,4
2013-05-19 01:14:00,0.1842,,,2.9019,,,123.202,12.0674,13.412,12.0936,0.0014,1.4587,,0.0015,,,,,,,,,,,11.9514,10.7242,10.6247,10.9154,-2.4953,0.1273,4
2013-05-19 01:15:00,0.1842,,,2.8885,,,123.2282,12.0156,13.4116,12.0936,0.0123,1.7265,,0.0205,,,,,,,,,,,11.945,10.6882,10.5767,10.8632,-2.5548,0.1265999999999999,4
2013-05-19 01:16:00,0.1841,,,2.9023,,,123.1979,11.9079,13.4123,12.0936,0.0119,1.4986,,0.0178999999999999,,,,,,,,,,,11.9324,10.6381,10.5491,10.823,-2.6142,0.1275,4
2013-05-19 01:17:00,0.1841,,,2.8995,,,123.1818,11.9526,13.4123,12.0936,0.0041,1.4188,,0.0064,,,,,,,,,,,11.9281,10.6437,10.5717,10.8406,-2.8518,0.1263,4
2013-05-19 01:18:00,0.1842,,,2.9191,,,123.2055,12.0504,13.412,12.0936,0.0061999999999999,1.5897,,0.0105,,,,,,,,,,,11.9394,10.6282,10.5195,10.8272,-2.8518,0.1275999999999999,4
2013-05-19 01:19:00,0.1842,,,2.8756,,,123.1997,11.9875,13.4125,12.0973,0.0164,1.6068,,0.0256,,,,,,,,,,,11.9333,10.6023,10.5077,10.8112,-2.9707,0.1265,4
2013-05-19 01:20:00,0.184,,,2.9244,,,123.128,11.9932,13.4131,12.103,0.0138999999999999,1.5897,,0.0235,,,,,,,,,,,11.9376,10.5416,10.4554,10.7463,-2.8518,0.1275999999999999,4
2013-05-19 01:21:00,0.1841,,,2.8755,,,123.1621,11.9232,13.413,12.1067,0.0086999999999999,1.584,,0.0135999999999999,,,,,,,,,,,11.9336,10.4635,10.3625,10.6569,-2.9707,0.1265999999999999,4
2013-05-19 01:22:00,0.1844,,,2.912,,,123.1729,11.7654,13.4128,12.1105,0.0123,1.6125,,0.0196999999999999,,,,,,,,,,,11.9113,10.3494,10.2512,10.528,-3.3271,0.1268,4
2013-05-19 01:23:00,0.1844,,,2.8883,,,123.2055,11.5341,13.4128,12.0954,0.0097999999999999,1.4074,,0.0132,,,,,,,,,,,11.8526,10.2198,10.1252,10.3943,-3.2677,0.1267,4
2013-05-19 01:24:00,0.1842999999999999,,,2.8903,,,123.2111,11.5377,13.4129,12.0954,0.0171,1.4017,,0.0235999999999999,,,,,,,,,,,11.8265,10.152,10.0827,10.3455,-3.3865,0.1268,4
2013-05-19 01:25:00,0.1842,,,2.909,,,123.2347,11.6116,13.4126,12.0936,0.0092999999999999,1.4758,,0.0149999999999999,,,,,,,,,,,11.807,10.1374,10.0731,10.3436,-3.3271,0.1270999999999999,4
2013-05-19 01:26:00,0.1842,,,2.9048,,,123.2528,11.691,13.4131,12.0936,0.0092999999999999,1.6467,,0.016,,,,,,,,,,,11.8,10.1133,9.9981,10.3147,-3.5054,0.1274,4
2013-05-19 01:27:00,0.1842,,,2.9124,,,123.2423,11.6705,13.4129,12.0936,0.0148,1.6353,,0.0236999999999999,,,,,,,,,,,11.7866,10.054,9.9748,10.2808,-3.5054,0.1272,4
2013-05-19 01:28:00,0.1842,,,2.9183,,,123.2588,11.6606,13.4128,12.0936,0.0129999999999999,1.4815,,0.019,,,,,,,,,,,11.7739,9.9762,9.885,10.1868,-3.5054,0.1275999999999999,4
2013-05-19 01:29:00,0.1842999999999999,,,2.9021,,,123.2495,11.5542,13.4126,12.0823,-0.0005,1.4587,,-0.001,,,,,,,,,,,11.7373,9.8241,9.748500000000002,10.0376,-3.5648,0.127,4
2013-05-19 01:30:00,0.1842,,,2.9123,,,123.2423,11.5209,13.4125,12.071,0.0061999999999999,1.3333,,0.0091,,,,,,,,,,,11.7111,9.6947,9.6572,9.9266,-3.5648,0.1265,4
2013-05-19 01:31:00,0.1844,,,2.8829,,,123.2184,11.589,13.4127,12.071,0.0061999999999999,1.4074,,0.0080999999999999,,,,,,,,,,,11.7006,9.6481,9.641,9.9259,-3.6242,0.1270999999999999,4
2013-05-19 01:32:00,0.1842999999999999,,,2.8988,,,123.2308,11.5671,13.4127,12.054,0.0114,1.339,,0.0131,,,,,,,,,,,11.6717,9.6346,9.640300000000002,9.9302,-3.6242,0.1275,4
2013-05-19 01:33:00,0.1842999999999999,,,2.9101,,,123.198,11.7699,13.4129,12.0484,0.0043,1.3561,,0.0076,,,,,,,,,,,11.6893,9.728700000000002,9.7315,10.0312,-3.6242,0.1277,4
2013-05-19 01:34:00,0.1844,,,2.8979,,,123.254,11.8188,13.4129,12.0484,0.0178,1.3561,,0.0230999999999999,,,,,,,,,,,11.6949,9.7676,9.7379,10.0263,-3.5054,0.1273,4
2013-05-19 01:35:00,0.1844,,,2.8982,,,123.2695,11.8833,13.4131,12.0484,0.0155,1.4074,,0.0202999999999999,,,,,,,,,,,11.7069,9.7994,9.7881,10.0595,-3.5648,0.1273,4
2013-05-19 01:36:00,0.1842999999999999,,,2.9142,,,123.2649,11.8345,13.4131,12.0442,0.0097999999999999,1.4245,,0.0129,,,,,,,,,,,11.7077,9.8235,9.7486,10.0865,-3.5648,0.1268,4
2013-05-19 01:37:00,0.1845,,,2.9152,,,123.2669,11.8307,13.4132,12.0277,0.0082,1.4359,,0.0109,,,,,,,,,,,11.689,9.7942,9.7398,10.084,-3.5054,0.1275999999999999,4
2013-05-19 01:38:00,0.1844,,,2.8996,,,123.2406,11.9187,13.4132,12.0235,0.0121,1.4131,,0.0195,,,,,,,,,,,11.701,9.8699,9.848,10.1618,-3.3866,0.1273,4
2013-05-19 01:39:00,0.1842999999999999,,,2.9132,,,123.2499,11.9789,13.4133,12.0235,0.0106999999999999,1.3732,,0.0143,,,,,,,,,,,11.725,9.9193,9.8783,10.1871,-2.9112,0.1275999999999999,4
2013-05-19 01:40:00,0.1845,,,2.9276,,,123.2856,11.9522,13.4133,12.0216,0.0114,1.5556,,0.0195,,,,,,,,,,,11.7273,9.874300000000002,9.7831,10.1245,-3.2083,0.1270999999999999,4
2013-05-19 01:41:00,0.1844,,,2.9082,,,123.2992,11.8923,13.4134,12.0028,0.0141,1.5157,,0.0213999999999999,,,,,,,,,,,11.7113,9.864,9.8081,10.1085,-3.3271,0.1280999999999999,4
2013-05-19 01:42:00,0.1845,,,2.9186,,,123.3222,11.7791,13.4134,12.0009,0.0106999999999999,1.3903,,0.0135999999999999,,,,,,,,,,,11.6981,9.8437,9.7525,10.0706,-3.0895,0.1269,4
2013-05-19 01:43:00,0.1845,,,2.9288,,,123.3295,11.7437,13.413,12.0009,0.0073,1.5954,,0.01,,,,,,,,,,,11.6946,9.7808,9.674,9.9829,-3.3866,0.1272,4
2013-05-19 01:44:00,0.1844,,,2.9028,,,123.2641,11.6338,13.413,12.0009,0.0066,1.3618,,0.0101,,,,,,,,,,,11.6735,9.6556,9.5241,9.8451,-3.2083,0.1274,4
2013-05-19 01:45:00,0.1842,,,2.9067,,,123.2472,11.4837,13.4131,11.9934,0.0095999999999999,1.5214,,0.0149,,,,,,,,,,,11.6392,9.5738,9.4989,9.8065,-3.3865,0.1274,4
2013-05-19 01:46:00,0.1844,,,2.9144,,,123.2665,11.5687,13.4136,11.9783,0.008,1.4587,,0.0118,,,,,,,,,,,11.6262,9.5948,9.5431,9.855,-3.5648,0.1264,4
2013-05-19 01:47:00,0.1844,,,2.926,,,123.266,11.7537,13.4133,11.9783,0.0155,1.396,,0.0236999999999999,,,,,,,,,,,11.6417,9.6888,9.664,9.9666,-3.3865,0.1272,4
2013-05-19 01:48:00,0.1845,,,2.9274,,,123.3017,11.9174,13.4137,11.9783,0.0129999999999999,1.5726,,0.0190999999999999,,,,,,,,,,,11.6629,9.7941,9.753100000000002,10.0783,-2.8518,0.1275,4
2013-05-19 01:49:00,0.1844,,,2.9191,,,123.3137,11.9298,13.4138,11.9595,0.0105,1.4188,,0.0175,,,,,,,,,,,11.6666,9.8543,9.7893,10.1483,-3.3271,0.1280999999999999,4
2013-05-19 01:50:00,0.1845,,,2.9063,,,123.3071,11.9331,13.4134,11.9557,0.0047999999999999,1.4359,,0.0074,,,,,,,,,,,11.6804,9.8951,9.8464,10.1616,-3.3865,0.1275999999999999,4
2013-05-19 01:51:00,0.1844,,,2.9106,,,123.2411,11.8955,13.4134,11.9557,0.0146,1.4929,,0.0225999999999999,,,,,,,,,,,11.6846,9.915,9.8457,10.1658,-2.8518,0.1275,4
2013-05-19 01:52:00,0.1844,,,2.9156,,,123.2597,11.7942,13.4144,11.9557,0.0058999999999999,1.3675,,0.0082,,,,,,,,,,,11.6868,9.9362,9.8521,10.1658,-2.9112,0.1275,4
2013-05-19 01:53:00,0.1845,,,2.9118,,,123.2092,11.7105,13.4139,11.9557,0.005,1.6524,,0.0088999999999999,,,,,,,,,,,11.6797,9.9036,9.7898,10.1135,-2.8518,0.1275,4
2013-05-19 01:54:00,0.1845,,,2.9117,,,123.265,11.6432,13.4149,11.9557,0.0092999999999999,1.6695,,0.0164,,,,,,,,,,,11.6677,9.893,9.8245,10.1248,-3.3271,0.1274,4
2013-05-19 01:55:00,0.1845999999999999,,,2.9305,,,123.2919,11.6006,13.4149,11.9557,0.0106999999999999,1.4701,,0.0152,,,,,,,,,,,11.6565,9.8372,9.729,10.0513,-3.5054,0.1278,4
2013-05-19 01:56:00,0.1844,,,2.9023,,,123.2685,11.6051,13.4163,11.9539,0.0077,1.5499,,0.0118,,,,,,,,,,,11.6454,9.8035,9.7278,10.0424,-3.0895,0.1277,4
2013-05-19 01:57:00,0.1844,,,2.9037,,,123.2219,11.6113,13.4168,11.9501,0.0091,1.3504,,0.0117,,,,,,,,,,,11.6325,9.7304,9.6448,9.9615,-3.0895,0.1264,4
2013-05-19 01:58:00,0.1844,,,2.9083,,,123.2214,11.6333,13.4174,11.9331,0.0051999999999999,1.3504,,0.0071999999999999,,,,,,,,,,,11.612,9.6737,9.6221,9.9494,-3.2083,0.1277,4
2013-05-19 01:59:00,0.1842999999999999,,,2.9112,,,123.2396,11.6581,13.4163,11.9331,0.0067999999999999,1.2593,,0.0115999999999999,,,,,,,,,,,11.612,9.6765,9.612100000000002,9.9324,-3.1489,0.1275,4
2013-05-19 02:00:00,0.1842,,,2.9099,,,123.1268,11.7251,13.4173,11.9228,0.0141,1.3105,,0.0195999999999999,,,,,,,,,,,11.6122,9.7397,9.7079,10.0048,-2.9706,0.1269,4
