measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_5_1__4821,poa_irradiance__313,power_factor__327,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2013-05-26 00:00:00,0.1832999999999999,2.8876,123.2581,18.2412,,,,,,,,,,,,,,,13.2617,18.6384,0.0175,2.6145,0.0459999999999999,,,,18.2535,16.2906,16.1602,16.4922,,-3.8599,0.1283,,,,,,,4
2013-05-26 00:01:00,0.1835,2.9202,123.2705,18.2783,,,,,,,,,,,,,,,13.2617,18.616,0.0187,2.5234,0.0434999999999999,,,,18.2589,16.2814,16.1049,16.4586,,-3.8599,0.1275,,,,,,,4
2013-05-26 00:02:00,0.1834,2.9107,123.3114,18.3673,,,,,,,,,,,,,,,13.2622,18.6092,0.0216,2.5347,0.0536999999999999,,,,18.2861,16.3409,16.2076,16.5132,,-3.7411,0.1278,,,,,,,4
2013-05-26 00:03:00,0.1835,2.9307,123.3326,18.3976,,,,,,,,,,,,,,,13.2635,18.5885,0.0149999999999999,2.6658,0.0391,,,,18.2946,16.3787,16.1728,16.5279,,-3.9786,0.1287,,,,,,,4
2013-05-26 00:04:00,0.1832999999999999,2.9183,123.3129,18.2496,,,,,,,,,,,,,,,13.2644,18.5657,0.0212,2.4322,0.0509999999999999,,,,18.2815,16.325,16.1276,16.4478,,-3.563,0.1285,,,,,,,4
2013-05-26 00:05:00,0.1832999999999999,2.9075,123.2397,18.1116,,,,,,,,,,,,,,,13.2649,18.555,0.0178,2.7797,0.0495,,,,18.2652,16.2312,16.0267,16.3435,,-3.9193,0.128,,,,,,,4
2013-05-26 00:06:00,0.1831,2.8935,123.2199,18.0414,,,,,,,,,,,,,,,13.2658,18.5303,0.0201,2.6828,0.0519999999999999,,,,18.2385,16.1541,15.9621,16.2825,,-4.2756,0.1280999999999999,,,,,,,4
2013-05-26 00:07:00,0.1831,2.9049,123.1665,17.9241,,,,,,,,,,,,,,,13.2667,18.5076,0.0149999999999999,2.6487,0.0395,,,,18.2046,16.0489,15.8353,16.1794,,-3.6224,0.1288999999999999,,,,,,,4
2013-05-26 00:08:00,0.1831,2.8895,123.1562,17.743,,,,,,,,,,,,,,,13.2663,18.5008,0.0168999999999999,2.586,0.0429,,,,18.1742,15.9374,15.723,16.0917,,-4.0974,0.1280999999999999,,,,,,,4
2013-05-26 00:09:00,0.183,2.903,123.0348,17.5666,,,,,,,,,,,,,,,13.2667,18.4742,0.0236999999999999,2.5974,0.0614,,,,18.1212,15.8032,15.5979,15.9526,,-4.2756,0.1283,,,,,,,4
2013-05-26 00:10:00,0.183,2.8965,123.032,17.4842,,,,,,,,,,,,,,,13.2672,18.4535,0.0184999999999999,2.6658,0.0492,,,,18.0733,15.6867,15.5127,15.8438,,-4.335,0.1272,,,,,,,4
2013-05-26 00:11:00,0.1831,2.9139,123.0501,17.5846,,,,,,,,,,,,,,,13.2672,18.4349,0.0182,2.267,0.0419,,,,18.0443,15.6358,15.4926,15.7909,,-4.7507,0.1275999999999999,,,,,,,4
2013-05-26 00:12:00,0.1831,2.8929,123.0476,17.6044,,,,,,,,,,,,,,,13.2672,18.4036,0.0189,2.6259,0.0490999999999999,,,,18.0026,15.5681,15.4388,15.7217,,-4.3944,0.1282,,,,,,,4
2013-05-26 00:13:00,0.183,2.8978,123.0618,17.5864,,,,,,,,,,,,,,,13.2677,18.3912,0.0201,2.4778,0.0512,,,,17.9776,15.529,15.3676,15.6778,,-4.9882,0.1282,,,,,,,4
2013-05-26 00:14:00,0.183,2.903,123.0715,17.4592,,,,,,,,,,,,,,,13.269,18.3643,0.0184999999999999,2.3696,0.0456999999999999,,,,17.9374,15.441,15.2642,15.6094,,-4.6319,0.1282,,,,,,,4
2013-05-26 00:15:00,0.183,2.911,123.0816,17.4827,,,,,,,,,,,,,,,13.2709,18.3472,0.0225999999999999,2.5006,0.056,,,,17.9154,15.4209,15.2797,15.6173,,-4.9882,0.1282,,,,,,,4
2013-05-26 00:16:00,0.1829,2.8941,123.0584,17.4891,,,,,,,,,,,,,,,13.2718,18.3123,0.0155,2.2442,0.0359,,,,17.8729,15.3986,15.2232,15.5803,,-4.9882,0.1293,,,,,,,4
2013-05-26 00:17:00,0.183,2.8885,123.0296,17.4991,,,,,,,,,,,,,,,13.2722,18.2999,0.0159,2.7797,0.0417999999999999,,,,17.8528,15.3792,15.2009,15.5804,,-4.9882,0.1268,,,,,,,4
2013-05-26 00:18:00,0.1827999999999999,2.8844,123.0266,17.4157,,,,,,,,,,,,,,,13.2727,18.2726,0.021,2.7056,0.0572,,,,17.8144,15.3482,15.142,15.5663,,-4.7507,0.1285999999999999,,,,,,,4
2013-05-26 00:19:00,0.1827999999999999,2.8993,123.0064,17.2915,,,,,,,,,,,,,,,13.2727,18.2459,0.021,2.5689,0.0536,,,,17.7709,15.3074,15.1025,15.501,,-4.8695,0.1279,,,,,,,4
2013-05-26 00:20:00,0.1829,2.9085,123.0066,17.3024,,,,,,,,,,,,,,,13.2727,18.221,0.0159,2.5291,0.0361,,,,17.737,15.2663,15.0866,15.4962,,-4.3944,0.1272,,,,,,,4
2013-05-26 00:21:00,0.1829,2.8892,123.0409,17.3209,,,,,,,,,,,,,,,13.2727,18.2003,0.0221,2.6999,0.0599,,,,17.7086,15.2489,15.072,15.474,,-4.3944,0.1280999999999999,,,,,,,4
2013-05-26 00:22:00,0.1829,2.9146,123.0956,17.2092,,,,,,,,,,,,,,,13.2727,18.1777,0.0190999999999999,2.6259,0.0502999999999999,,,,17.67,15.1961,14.987,15.4107,,-4.632,0.1285,,,,,,,4
2013-05-26 00:23:00,0.183,2.9037,123.1102,17.1118,,,,,,,,,,,,,,,13.2727,18.1483,0.0198,2.398,0.0499,,,,17.6246,15.1295,14.9267,15.3462,,-4.5726,0.1287,,,,,,,4
2013-05-26 00:24:00,0.1831,2.9063,123.1287,17.1376,,,,,,,,,,,,,,,13.2727,18.121,0.0213999999999999,2.3297,0.0485,,,,17.5889,15.1109,14.9297,15.3633,,-4.3351,0.129,,,,,,,4
2013-05-26 00:25:00,0.183,2.9108,123.1188,17.2076,,,,,,,,,,,,,,,13.2727,18.0964,0.0257,2.512,0.0666999999999999,,,,17.56,15.1791,15.0001,15.4469,,-4.4538,0.1288,,,,,,,4
2013-05-26 00:26:00,0.1829,2.9031,123.0991,17.2205,,,,,,,,,,,,,,,13.2727,18.0757,0.0159,2.6145,0.0405,,,,17.5386,15.1891,14.9912,15.4261,,-4.2757,0.1279,,,,,,,4
2013-05-26 00:27:00,0.183,2.9067,123.1211,17.0847,,,,,,,,,,,,,,,13.2732,18.0444,0.0128,2.4778,0.0299999999999999,,,,17.492,15.1528,14.95,15.408,,-4.2757,0.128,,,,,,,4
2013-05-26 00:28:00,0.183,2.9008,123.1475,17.0185,,,,,,,,,,,,,,,13.2754,18.0175,0.0195999999999999,2.4265,0.0432999999999999,,,,17.4518,15.1313,14.9445,15.3655,,-4.0975,0.1279,,,,,,,4
2013-05-26 00:29:00,0.1829,2.906,123.1267,17.0279,,,,,,,,,,,,,,,13.2768,17.9947,0.0201,2.5006,0.0505999999999999,,,,17.4242,15.1084,14.9027,15.3454,,-3.9788,0.1292,,,,,,,4
2013-05-26 00:30:00,0.183,2.9202,123.1183,16.9825,,,,,,,,,,,,,,,13.2777,17.9781,0.0205,2.586,0.0534,,,,17.3957,15.0539,14.8272,15.2693,,-4.0975,0.1288,,,,,,,4
2013-05-26 00:31:00,0.1829,2.9131,123.1012,16.9086,,,,,,,,,,,,,,,13.2782,17.9471,0.0168999999999999,2.3582,0.0396999999999999,,,,17.3542,15.038,14.8394,15.2912,,-3.9194,0.1278,,,,,,,4
2013-05-26 00:32:00,0.1827999999999999,2.9033,123.094,16.9007,,,,,,,,,,,,,,,13.2777,17.9224,0.0166,2.5006,0.0408,,,,17.3211,15.0251,14.832,15.279,,-4.0381,0.1279,,,,,,,4
2013-05-26 00:33:00,0.1829,2.9045,123.124,16.926,,,,,,,,,,,,,,,13.2782,17.893,0.0097999999999999,2.4094,0.0228,,,,17.2868,15.0123,14.7898,15.2704,,-4.2757,0.1288,,,,,,,4
2013-05-26 00:34:00,0.1829,2.9062,123.1046,16.9661,,,,,,,,,,,,,,,13.2787,17.8785,0.0194,2.4436,0.0466,,,,17.2716,14.9725,14.773,15.204,,-4.2757,0.1288999999999999,,,,,,,4
2013-05-26 00:35:00,0.1827999999999999,2.9124,123.0967,16.9708,,,,,,,,,,,,,,,13.2791,17.8475,0.0195999999999999,2.5006,0.0485,,,,17.2419,14.9364,14.7495,15.1665,,-4.1569,0.1280999999999999,,,,,,,4
2013-05-26 00:36:00,0.1827999999999999,2.9041,123.102,16.9249,,,,,,,,,,,,,,,13.2791,17.8185,0.0213999999999999,2.4037,0.0519999999999999,,,,17.2108,14.873,14.6645,15.0948,,-4.0381,0.1285,,,,,,,4
2013-05-26 00:37:00,0.183,2.907,123.1302,16.9455,,,,,,,,,,,,,,,13.2787,17.7914,0.0152999999999999,2.4493,0.0381999999999999,,,,17.1872,14.8604,14.6575,15.1081,,-3.8006,0.1283,,,,,,,4
2013-05-26 00:38:00,0.1832999999999999,2.9338,123.1818,16.8994,,,,,,,,,,,,,,,13.2809,17.7769,0.0152999999999999,2.6088,0.0369,,,,17.1712,14.8592,14.6534,15.0753,,-3.6224,0.128,,,,,,,4
2013-05-26 00:39:00,0.1832999999999999,2.9008,123.1747,16.8276,,,,,,,,,,,,,,,13.2823,17.7458,0.0244,2.512,0.0621999999999999,,,,17.1325,14.816,14.6207,15.0168,,-3.7412,0.1288,,,,,,,4
2013-05-26 00:40:00,0.1832,2.9142,123.1893,16.9948,,,,,,,,,,,,,,,13.2828,17.7251,0.0212,2.398,0.0511,,,,17.1306,14.9148,14.7049,15.1345,,-4.2163,0.129,,,,,,,4
2013-05-26 00:41:00,0.1831,2.9135,123.2129,17.1781,,,,,,,,,,,,,,,13.2837,17.6897,0.0138999999999999,2.5689,0.0362,,,,17.1237,14.9037,14.7092,15.1066,,-4.0381,0.1282,,,,,,,4
2013-05-26 00:42:00,0.1832,2.909,123.2255,17.2176,,,,,,,,,,,,,,,13.2837,17.6731,0.0179999999999999,2.5291,0.0429999999999999,,,,17.1349,14.8801,14.6638,15.0759,,-4.0975,0.1283,,,,,,,4
2013-05-26 00:43:00,0.1834,2.9205,123.2537,17.3926,,,,,,,,,,,,,,,13.2837,17.6442,0.0202999999999999,2.5575,0.0536,,,,17.1331,14.9963,14.7913,15.3075,,-3.86,0.1279,,,,,,,4
2013-05-26 00:44:00,0.1832999999999999,2.9131,123.2366,17.8328,,,,,,,,,,,,,,,13.2837,17.6214,0.0077,2.643,0.0179999999999999,,,,17.1848,15.1839,15.0175,15.4545,,-3.9194,0.1278,,,,,,,4
2013-05-26 00:45:00,0.1832999999999999,2.9039,123.2092,18.3234,,,,,,,,,,,,,,,13.2837,17.5948,0.0223,2.3923,0.0514,,,,17.2822,15.5341,15.3174,15.8024,,-3.7412,0.1285999999999999,,,,,,,4
2013-05-26 00:46:00,0.1835,2.9277,123.2331,18.8248,,,,,,,,,,,,,,,13.2837,17.588,0.0178,2.5177,0.0439999999999999,,,,17.4536,15.9276,15.6419,16.1726,,-3.3849,0.1283999999999999,,,,,,,4
2013-05-26 00:47:00,0.1832,2.9034,123.1982,18.7077,,,,,,,,,,,,,,,13.2837,17.5735,0.0149999999999999,2.6658,0.0415999999999999,,,,17.5463,16.112,15.7098,16.2753,,-3.0286,0.1282,,,,,,,4
2013-05-26 00:48:00,0.1832999999999999,2.922,123.2088,18.7819,,,,,,,,,,,,,,,13.2837,17.5632,0.0202999999999999,2.3354,0.048,,,,17.632,16.3033,15.9152,16.4798,,-2.9099,0.1280999999999999,,,,,,,4
2013-05-26 00:49:00,0.1832999999999999,2.9179,123.2177,18.9978,,,,,,,,,,,,,,,13.2837,17.5632,0.0164,2.3012,0.0385,,,,17.7705,16.5453,16.1679,16.7259,,-2.6723,0.128,,,,,,,4
2013-05-26 00:50:00,0.1832,2.9019,123.2128,19.1767,,,,,,,,,,,,,,,13.2823,17.5549,0.0201,2.643,0.0524999999999999,,,,17.9159,16.7657,16.3703,16.9218,,-2.4942,0.1288,,,,,,,4
2013-05-26 00:51:00,0.1832999999999999,2.9124,123.2342,19.2521,,,,,,,,,,,,,,,13.2837,17.557,0.0184999999999999,2.7911,0.0482,,,,18.0417,16.9991,16.5579,17.1413,,-2.5536,0.1283,,,,,,,4
2013-05-26 00:52:00,0.1832,2.8985,123.2158,19.1305,,,,,,,,,,,,,,,13.2832,17.5632,0.0189,2.6885,0.0517999999999999,,,,18.123,17.0911,16.5718,17.1746,,-2.2566,0.1277,,,,,,,4
2013-05-26 00:53:00,0.1831,2.9192,123.2267,19.0531,,,,,,,,,,,,,,,13.2805,17.5632,0.0146,2.6885,0.0396,,,,18.1752,17.153,16.7049,17.2457,,-2.4942,0.1287,,,,,,,4
2013-05-26 00:54:00,0.1832,2.9073,123.2474,19.1333,,,,,,,,,,,,,,,13.2796,17.5673,0.0178,2.4664,0.0442,,,,18.2488,17.2456,16.8144,17.3494,,-2.5536,0.128,,,,,,,4
2013-05-26 00:55:00,0.1832,2.8952,123.2713,19.26,,,,,,,,,,,,,,,13.2791,17.586,0.0212,2.5746,0.0536999999999999,,,,18.3355,17.3611,16.9446,17.4488,,-2.5536,0.1275999999999999,,,,,,,4
2013-05-26 00:56:00,0.1832999999999999,2.9166,123.2526,19.2356,,,,,,,,,,,,,,,13.2791,17.588,0.0198,2.7455,0.0539999999999999,,,,18.3855,17.4112,16.9654,17.4773,,-2.4942,0.1283999999999999,,,,,,,4
2013-05-26 00:57:00,0.1832999999999999,2.9266,123.2701,19.1545,,,,,,,,,,,,,,,13.2782,17.5971,0.0172999999999999,2.4436,0.0403999999999999,,,,18.4237,17.4007,16.9452,17.4348,,-2.6129,0.1287,,,,,,,4
2013-05-26 00:58:00,0.1832999999999999,2.9232,123.2874,18.8952,,,,,,,,,,,,,,,13.2782,17.6172,0.0138999999999999,2.455,0.0345999999999999,,,,18.4285,17.322,16.8999,17.3548,,-2.8505,0.1283999999999999,,,,,,,4
2013-05-26 00:59:00,0.1832999999999999,2.912,123.2815,19.1086,,,,,,,,,,,,,,,13.2768,17.6338,0.0212,2.4835,0.0529,,,,18.4493,17.3567,17.0969,17.5377,,-3.2068,0.1282,,,,,,,4
2013-05-26 01:00:00,0.1832999999999999,2.9154,123.2755,19.777,,,,,,,,,,,,,,,13.2754,17.6462,0.0187,2.5234,0.0463,,,,18.5839,17.6009,17.3315,17.7915,,-3.2662,0.128,,,,,,,4
2013-05-26 01:01:00,0.1831,2.9236,123.2332,19.8388,,,,,,,,,,,,,,,13.2745,17.669,0.0149999999999999,2.5746,0.039,,,,18.7129,17.758,17.3808,17.8755,,-2.9099,0.1282,,,,,,,4
2013-05-26 01:02:00,0.1829,2.8904,123.2142,19.3844,,,,,,,,,,,,,,,13.2736,17.6897,0.0156999999999999,2.643,0.0408,,,,18.737,17.7342,17.3026,17.7926,,-3.088,0.1275999999999999,,,,,,,4
2013-05-26 01:03:00,0.183,2.9103,123.2216,19.4163,,,,,,,,,,,,,,,13.2727,17.7055,0.0225999999999999,2.2784,0.0502999999999999,,,,18.7653,17.7764,17.3971,17.8557,,-3.2068,0.1283999999999999,,,,,,,4
2013-05-26 01:04:00,0.1829,2.9184,123.186,19.2673,,,,,,,,,,,,,,,13.2727,17.7396,0.0128,2.5518,0.0330999999999999,,,,18.7959,17.7889,17.3881,17.8689,,-3.0287,0.1288,,,,,,,4
2013-05-26 01:05:00,0.1827999999999999,2.9209,123.1893,19.4855,,,,,,,,,,,,,,,13.2727,17.7582,0.021,2.4379,0.0502999999999999,,,,18.8325,17.859,17.491,17.9418,,-3.1475,0.1283,,,,,,,4
2013-05-26 01:06:00,0.1829,2.9067,123.2166,19.4173,,,,,,,,,,,,,,,13.2727,17.7893,0.0178,2.5689,0.0463,,,,18.8829,17.8741,17.4483,17.9075,,-3.1475,0.1285,,,,,,,4
2013-05-26 01:07:00,0.183,2.9099,123.2181,19.325,,,,,,,,,,,,,,,13.2727,17.8038,0.0194,2.6202,0.0495999999999999,,,,18.8759,17.8608,17.4391,17.8928,,-3.1475,0.1292,,,,,,,4
2013-05-26 01:08:00,0.1829,2.926,123.1999,19.4053,,,,,,,,,,,,,,,13.2727,17.8298,0.0129999999999999,2.381,0.0304999999999999,,,,18.8921,17.8666,17.4762,17.8993,,-3.1475,0.129,,,,,,,4
2013-05-26 01:09:00,0.183,2.9006,123.191,19.2748,,,,,,,,,,,,,,,13.2722,17.862,0.0213999999999999,2.5291,0.0536999999999999,,,,18.9027,17.8278,17.411,17.8243,,-3.0881,0.1283999999999999,,,,,,,4
2013-05-26 01:10:00,0.183,2.9172,123.1981,19.4217,,,,,,,,,,,,,,,13.2727,17.891,0.0141,2.6487,0.0369,,,,18.9101,17.8095,17.4247,17.813,,-3.2069,0.1293,,,,,,,4
2013-05-26 01:11:00,0.183,2.9267,123.2357,19.2023,,,,,,,,,,,,,,,13.2727,17.9055,0.0152999999999999,2.381,0.0362,,,,18.8822,17.6877,17.3007,17.6758,,-3.1475,0.1285999999999999,,,,,,,4
2013-05-26 01:12:00,0.183,2.9117,123.2545,19.3137,,,,,,,,,,,,,,,13.2718,17.936,0.0182,2.6145,0.0475,,,,18.8863,17.6737,17.3375,17.7001,,-3.3256,0.1279,,,,,,,4
2013-05-26 01:13:00,0.1832,2.9235,123.2813,19.3848,,,,,,,,,,,,,,,13.2718,17.9533,0.0159,2.4949,0.0400999999999999,,,,18.8967,17.6638,17.3137,17.6819,,-3.4444,0.1278,,,,,,,4
2013-05-26 01:14:00,0.1832999999999999,2.9192,123.286,19.3522,,,,,,,,,,,,,,,13.2722,17.9802,0.0156999999999999,2.4322,0.0408,,,,18.8985,17.6497,17.3094,17.6776,,-3.5038,0.1292,,,,,,,4
2013-05-26 01:15:00,0.1832,2.9395,123.2769,19.4302,,,,,,,,,,,,,,,13.2699,17.9947,0.0095999999999999,2.6601,0.0261,,,,18.9088,17.6677,17.3204,17.6977,,-3.5038,0.1287,,,,,,,4
2013-05-26 01:16:00,0.1832,2.9542,123.2896,19.1745,,,,,,,,,,,,,,,13.2709,18.0198,0.0194,2.2784,0.0444,,,,18.8873,17.5703,17.1547,17.5745,,-3.4444,0.1283999999999999,,,,,,,4
2013-05-26 01:17:00,0.1832,2.9172,123.2698,18.9545,,,,,,,,,,,,,,,13.2704,18.0422,0.0152999999999999,2.6145,0.0408,,,,18.8396,17.3672,16.9765,17.3742,,-3.8601,0.1290999999999999,,,,,,,4
2013-05-26 01:18:00,0.1832999999999999,2.9481,123.2863,19.0343,,,,,,,,,,,,,,,13.2677,18.0612,0.0121,2.7341,0.0307,,,,18.8128,17.293,16.9363,17.332,,-4.0976,0.1282,,,,,,,4
2013-05-26 01:19:00,0.1832999999999999,2.9347,123.3112,18.8769,,,,,,,,,,,,,,,13.2681,18.0777,0.0194,2.1873,0.0417999999999999,,,,18.771,17.1229,16.7878,17.1745,,-4.0382,0.1283,,,,,,,4
2013-05-26 01:20:00,0.1831,2.9195,123.2789,18.8634,,,,,,,,,,,,,,,13.269,18.0964,0.0189,2.2784,0.0432999999999999,,,,18.741,16.9751,16.6196,17.0928,,-4.2758,0.1279,,,,,,,4
2013-05-26 01:21:00,0.1832,2.9299,123.2571,18.7606,,,,,,,,,,,,,,,13.2681,18.0964,0.0149999999999999,2.3354,0.032,,,,18.6855,16.6642,16.2946,16.7089,,-4.157,0.1285,,,,,,,4
2013-05-26 01:22:00,0.1832,2.9312,123.247,18.626,,,,,,,,,,,,,,,13.269,18.119,0.0178,2.3866,0.0427,,,,18.6483,16.3835,16.0555,16.3953,,-4.5727,0.1298999999999999,,,,,,,4
2013-05-26 01:23:00,0.1832999999999999,2.9478,123.2679,18.4382,,,,,,,,,,,,,,,13.269,18.1235,0.0141,2.4037,0.0328999999999999,,,,18.5924,16.0887,15.8073,16.0991,,-4.5133,0.1285,,,,,,,4
2013-05-26 01:24:00,0.1834,2.9418,123.3031,18.2584,,,,,,,,,,,,,,,13.2704,18.1276,0.0092999999999999,2.3468,0.0221,,,,18.5424,15.8856,15.6027,15.9401,,-4.8696,0.129,,,,,,,4
2013-05-26 01:25:00,0.1832999999999999,2.9254,123.2971,18.1952,,,,,,,,,,,,,,,13.2704,18.1442,0.0225999999999999,2.381,0.0531999999999999,,,,18.5082,15.7339,15.5509,15.7053,,-4.929,0.1295999999999999,,,,,,,4
2013-05-26 01:26:00,0.1832,2.9087,123.2917,18.154,,,,,,,,,,,,,,,13.2722,18.1401,0.0182,2.267,0.041,,,,18.4548,15.5544,15.386,15.4859,,-4.9291,0.1293999999999999,,,,,,,4
2013-05-26 01:27:00,0.1834,2.945,123.3226,18.1162,,,,,,,,,,,,,,,13.2727,18.1401,0.0156999999999999,2.2499,0.0345999999999999,,,,18.4054,15.4489,15.2944,15.3098,,-4.5727,0.1295,,,,,,,4
2013-05-26 01:28:00,0.1832,2.9288,123.3353,18.1408,,,,,,,,,,,,,,,13.2727,18.1276,0.0171,2.3525,0.0419,,,,18.3479,15.3952,15.2498,15.2652,,-4.8103,0.1292,,,,,,,4
2013-05-26 01:29:00,0.1834,2.9495,123.3753,18.0975,,,,,,,,,,,,,,,13.2727,18.1235,0.0189,2.4037,0.0442999999999999,,,,18.2972,15.2799,15.1261,15.0596,,-4.8103,0.1295999999999999,,,,,,,4
2013-05-26 01:30:00,0.1834,2.9418,123.3752,17.9533,,,,,,,,,,,,,,,13.2727,18.1235,0.0141,2.5461,0.0318999999999999,,,,18.2513,15.089,14.9638,14.8987,,-5.5229,0.1297,,,,,,,4
2013-05-26 01:31:00,0.1835,2.9399,123.3889,17.9202,,,,,,,,,,,,,,,13.2727,18.1009,0.0187,2.1531,0.0400999999999999,,,,18.1884,14.9018,14.8122,14.7898,,-5.3447,0.1293999999999999,,,,,,,4
2013-05-26 01:32:00,0.1835,2.9336,123.4343,17.8737,,,,,,,,,,,,,,,13.2727,18.0964,0.0168999999999999,2.3354,0.0369,,,,18.1352,14.7613,14.718,14.6459,,-5.701,0.1295999999999999,,,,,,,4
2013-05-26 01:33:00,0.1834,2.9574,123.4043,18.2047,,,,,,,,,,,,,,,13.2727,18.0964,0.0141,2.4265,0.0323999999999999,,,,18.1158,14.8125,14.7691,14.739,,-6.3543,0.1283,,,,,,,4
2013-05-26 01:34:00,0.1834,2.9517,123.4273,18.4316,,,,,,,,,,,,,,,13.2727,18.084,0.0216,2.3582,0.0512,,,,18.0978,14.7448,14.7441,14.6678,,-6.2949,0.1285999999999999,,,,,,,4
2013-05-26 01:35:00,0.1835,2.9445,123.4226,18.5933,,,,,,,,,,,,,,,13.2727,18.0695,0.0201,2.2784,0.0444999999999999,,,,18.0784,14.6616,14.6455,14.6504,,-5.9386,0.1292,,,,,,,4
2013-05-26 01:36:00,0.1835,2.952,123.4233,18.6642,,,,,,,,,,,,,,,13.2727,18.0467,0.0172999999999999,2.5177,0.0432,,,,18.0445,14.5666,14.554,14.6478,,-5.6416,0.1285999999999999,,,,,,,4
2013-05-26 01:37:00,0.1835,2.9439,123.4195,18.7264,,,,,,,,,,,,,,,13.2741,18.0376,0.0128,2.398,0.031,,,,18.0327,14.5015,14.5337,14.5274,,-5.2853,0.1283999999999999,,,,,,,4
2013-05-26 01:38:00,0.1834,2.928,123.411,18.2853,,,,,,,,,,,,,,,13.2741,18.0196,0.0146,2.5347,0.0350999999999999,,,,17.9861,14.5456,14.6261,14.5939,,-4.929,0.1297,,,,,,,4
2013-05-26 01:39:00,0.1834,2.9482,123.4496,18.215,,,,,,,,,,,,,,,13.2768,17.9989,0.0171,2.512,0.0439,,,,17.9515,14.5814,14.5646,14.7242,,-4.9884,0.1293999999999999,,,,,,,4
2013-05-26 01:40:00,0.1835,2.9427,123.4438,18.25,,,,,,,,,,,,,,,13.2782,17.9947,0.0182,2.4436,0.0444999999999999,,,,17.9383,14.6074,14.5899,14.7712,,-4.9884,0.1295,,,,,,,4
2013-05-26 01:41:00,0.1834,2.941,123.4195,18.281,,,,,,,,,,,,,,,13.2782,17.9823,0.0138999999999999,2.7398,0.0381999999999999,,,,17.9148,14.8817,14.9251,15.1531,,-4.9884,0.1287,,,,,,,4
2013-05-26 01:42:00,0.1835,2.9489,123.4329,19.0816,,,,,,,,,,,,,,,13.2782,17.9616,0.0190999999999999,2.5291,0.0473999999999999,,,,17.9483,15.1119,14.9511,15.3804,,-4.8102,0.1295,,,,,,,4
2013-05-26 01:43:00,0.1835,2.9442,123.4262,19.1992,,,,,,,,,,,,,,,13.2782,17.945,0.0231999999999999,2.5974,0.0592,,,,17.954,15.1199,14.8799,15.3198,,-4.3351,0.1292,,,,,,,4
2013-05-26 01:44:00,0.1835,2.9385,123.4262,19.2688,,,,,,,,,,,,,,,13.2787,17.9427,0.0184999999999999,2.3696,0.0430999999999999,,,,17.9726,15.1952,14.984,15.5615,,-4.2757,0.1298,,,,,,,4
2013-05-26 01:45:00,0.1834,2.9432,123.3747,19.3721,,,,,,,,,,,,,,,13.2782,17.9224,0.0228,2.5177,0.0579,,,,17.9787,15.1762,14.9279,15.4998,,-3.7413,0.1288999999999999,,,,,,,4
2013-05-26 01:46:00,0.1834,2.9499,123.3831,19.2873,,,,,,,,,,,,,,,13.2787,17.9179,0.0182,2.5461,0.0465,,,,17.9922,15.159,14.8757,15.4163,,-2.9099,0.1297,,,,,,,4
2013-05-26 01:47:00,0.1834,2.9598,123.3815,19.1969,,,,,,,,,,,,,,,13.2787,17.8951,0.0171,2.4379,0.0429999999999999,,,,17.9701,15.0998,14.8458,15.42,,-2.8505,0.1293999999999999,,,,,,,4
2013-05-26 01:48:00,0.1832999999999999,2.9485,123.3705,19.0202,,,,,,,,,,,,,,,13.2782,17.893,0.0161999999999999,2.5404,0.0420999999999999,,,,17.9771,15.0655,14.8563,15.3368,,-2.9693,0.1297,,,,,,,4
2013-05-26 01:49:00,0.1834,2.9741,123.3522,18.7736,,,,,,,,,,,,,,,13.2782,17.893,0.0148,2.5575,0.0366,,,,17.9729,15.0033,14.799,15.3704,,-3.1474,0.1295999999999999,,,,,,,4
2013-05-26 01:50:00,0.1834,2.9518,123.3928,18.7303,,,,,,,,,,,,,,,13.2782,17.893,0.0168999999999999,2.848,0.0497,,,,17.9973,15.0781,15.0124,15.348,,-2.9099,0.1300999999999999,,,,,,,4
2013-05-26 01:51:00,0.1834,2.9398,123.3776,18.7709,,,,,,,,,,,,,,,13.2782,17.8889,0.021,2.3639,0.0497,,,,18.0043,15.0172,14.8912,15.1906,,-2.8505,0.1295,,,,,,,4
2013-05-26 01:52:00,0.1834,2.9532,123.3742,18.4712,,,,,,,,,,,,,,,13.2782,17.8703,0.0129999999999999,2.3525,0.0310999999999999,,,,17.9571,14.8697,14.7178,15.0019,,-3.088,0.129,,,,,,,4
