measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,module_temp_1__321,module_temp_f__18,wind_speed_mph__19,system_id
2010-03-11 00:39:00,5.039,0.137,122.972,-1.132,,2.807,0.006,2.426,0.014,,3.533,,,4
2010-03-11 00:40:00,5.04,0.198,122.922,-1.101,,2.804,0.006,2.314,0.012,,3.528,,,4
2010-03-11 00:41:00,5.036,0.0379999999999999,122.946,-1.1,,2.813,0.006,1.882,0.012,,3.531,,,4
2010-03-11 00:42:00,5.045,0.203,122.942,-1.094,,2.833,0.008,2.04,0.0179999999999999,,3.544,,,4
2010-03-11 00:43:00,5.044,0.066,122.934,-1.097,,2.836,0.007,2.32,0.0179999999999999,,3.536,,,4
2010-03-11 00:44:00,5.041,0.132,122.939,-1.1,,2.812,0.007,2.29,0.016,,3.532,,,4
2010-03-11 00:45:00,5.038,0.137,122.944,-1.114,,2.804,0.008,2.33,0.0179999999999999,,3.537,,,4
2010-03-11 00:46:00,5.04,0.082,122.938,-1.098,,2.814,0.007,2.314,0.016,,3.539,,,4
2010-03-11 00:47:00,5.046,0.0929999999999999,122.997,-1.105,,2.804,0.005,2.392,0.012,,3.534,,,4
2010-03-11 00:48:00,5.036,0.0929999999999999,122.938,-1.106,,2.804,0.004,2.408,0.01,,3.545,,,4
2010-03-11 00:49:00,5.041,0.0879999999999999,122.952,-1.117,,2.796,0.007,2.492,0.0179999999999999,,3.552,,,4
2010-03-11 00:50:00,5.043,0.099,122.985,-1.1,,2.792,0.006,2.362,0.016,,3.541,,,4
2010-03-11 00:51:00,5.046,0.049,122.977,-1.109,,2.786,0.007,2.42,0.0179999999999999,,3.544,,,4
2010-03-11 00:52:00,5.047,0.104,123.025,-1.101,,2.801,0.0089999999999999,2.21,0.0179999999999999,,3.545,,,4
2010-03-11 00:53:00,5.04,0.137,122.973,-1.075,,2.795,0.006,2.08,0.012,,3.544,,,4
2010-03-11 00:54:00,5.038,0.0439999999999999,122.912,-1.107,,2.771,0.007,2.242,0.014,,3.518,,,4
2010-03-11 00:55:00,5.038,-0.0719999999999999,122.953,-1.093,,2.78,0.007,2.016,0.014,,3.518,,,4
2010-03-11 00:56:00,5.044,0.159,122.968,-1.078,,2.789,0.007,2.414,0.0179999999999999,,3.516,,,4
2010-03-11 00:57:00,5.037,0.4129999999999999,122.993,-1.08,,2.806,0.005,2.398,0.012,,3.51,,,4
2010-03-11 00:58:00,5.046,0.066,122.968,-1.08,,2.788,0.007,2.05,0.014,,3.509,,,4
2010-03-11 00:59:00,5.047,0.055,123.016,-1.067,,2.786,0.007,2.342,0.016,,3.509,,,4
2010-03-11 01:00:00,5.041,0.121,123.029,-1.052,,2.798,0.0089999999999999,2.366,0.02,,3.49,,,4
2010-03-11 01:01:00,5.041,0.132,122.957,-1.049,,2.808,0.006,2.194,0.014,,3.484,,,4
2010-03-11 01:02:00,5.035,0.099,122.984,-1.061,,2.817,0.0089999999999999,2.318,0.02,,3.473,,,4
2010-03-11 01:03:00,5.043,0.11,122.977,-1.074,,2.813,0.006,2.204,0.014,,3.469,,,4
2010-03-11 01:04:00,5.041,0.082,122.925,-1.082,,2.799,0.007,1.87,0.012,,3.47,,,4
2010-03-11 01:05:00,5.039,0.0599999999999999,123.063,-1.085,,2.786,0.006,2.038,0.012,,3.456,,,4
2010-03-11 01:06:00,5.05,0.132,123.103,-1.066,,2.795,0.005,2.378,0.012,,3.444,,,4
2010-03-11 01:07:00,5.053,0.159,123.151,-1.096,,2.78,0.006,2.24,0.014,,3.433,,,4
2010-03-11 01:08:00,5.047,0.159,123.159,-1.109,,2.78,0.005,2.27,0.012,,3.42,,,4
2010-03-11 01:09:00,5.046,0.0769999999999999,123.135,-1.108,,2.787,0.007,2.45,0.0179999999999999,,3.403,,,4
2010-03-11 01:10:00,5.04,-0.028,123.088,-1.11,,2.789,0.008,2.24,0.0179999999999999,,3.402,,,4
2010-03-11 01:11:00,5.045,0.005,123.092,-1.089,,2.789,0.008,2.384,0.0179999999999999,,3.403,,,4
2010-03-11 01:12:00,5.049,0.104,123.145,-1.107,,2.796,0.007,2.362,0.016,,3.405,,,4
2010-03-11 01:13:00,5.041,0.066,123.111,-1.099,,2.793,0.006,2.05,0.012,,3.404,,,4
2010-03-11 01:14:00,5.044,0.0,123.124,-1.099,,2.798,0.007,2.176,0.016,,3.408,,,4
2010-03-11 01:15:00,5.055,0.2419999999999999,123.152,-1.124,,2.788,0.004,2.344,0.01,,3.403,,,4
2010-03-11 01:16:00,5.05,0.2859999999999999,123.139,-1.096,,2.809,0.006,2.17,0.014,,3.43,,,4
2010-03-11 01:17:00,5.042,0.033,123.097,-1.116,,2.805,0.007,2.276,0.016,,3.431,,,4
2010-03-11 01:18:00,5.039,0.099,123.12,-1.12,,2.806,0.007,2.156,0.014,,3.442,,,4
2010-03-11 01:19:00,5.048,0.132,123.165,-1.14,,2.796,0.0089999999999999,2.146,0.0179999999999999,,3.419,,,4
2010-03-11 01:20:00,5.044,0.214,123.093,-1.114,,2.794,0.007,2.252,0.016,,3.43,,,4
2010-03-11 01:21:00,5.04,0.082,123.054,-1.085,,2.786,0.007,2.032,0.014,,3.421,,,4
2010-03-11 01:22:00,5.048,0.066,123.115,-1.103,,2.797,0.006,2.194,0.014,,3.402,,,4
2010-03-11 01:23:00,5.051,0.115,123.127,-1.11,,2.793,0.006,2.162,0.012,,3.389,,,4
2010-03-11 01:24:00,5.047,0.0929999999999999,123.145,-1.122,,2.794,0.005,2.088,0.01,,3.379,,,4
2010-03-11 01:25:00,5.05,0.313,123.152,-1.098,,2.789,0.007,2.136,0.014,,3.385,,,4
2010-03-11 01:26:00,5.049,0.082,123.124,-1.101,,2.783,0.008,2.13,0.016,,3.369,,,4
2010-03-11 01:27:00,5.046,0.165,123.06,-1.117,,2.76,0.005,2.272,0.012,,3.367,,,4
2010-03-11 01:28:00,5.047,0.104,123.181,-1.116,,2.784,0.008,2.26,0.0179999999999999,,3.387,,,4
2010-03-11 01:29:00,5.044,0.137,123.104,-1.13,,2.788,0.005,2.332,0.012,,3.39,,,4
2010-03-11 01:30:00,5.048,0.2089999999999999,123.081,-1.128,,2.75,0.006,2.158,0.014,,3.363,,,4
2010-03-11 01:31:00,5.05,0.121,123.113,-1.125,,2.767,0.007,2.284,0.016,,3.363,,,4
2010-03-11 01:32:00,5.043,0.1429999999999999,123.048,-1.12,,2.773,0.006,2.168,0.012,,3.343,,,4
2010-03-11 01:33:00,5.047,0.082,123.096,-1.131,,2.782,0.006,1.956,0.012,,3.339,,,4
2010-03-11 01:34:00,5.046,0.0879999999999999,123.062,-1.15,,2.749,0.007,1.944,0.016,,3.316,,,4
2010-03-11 01:35:00,5.043,0.0879999999999999,123.075,-1.131,,2.741,0.008,2.218,0.016,,3.295,,,4
2010-03-11 01:36:00,5.046,0.1479999999999999,123.08,-1.097,,2.751,0.007,2.146,0.014,,3.279,,,4
2010-03-11 01:37:00,5.039,0.104,123.058,-1.081,,2.729,0.007,2.094,0.016,,3.253,,,4
2010-03-11 01:38:00,5.046,0.1759999999999999,123.086,-1.095,,2.736,0.005,1.974,0.01,,3.256,,,4
2010-03-11 01:39:00,5.051,0.0879999999999999,123.085,-1.129,,2.72,0.006,2.15,0.012,,3.259,,,4
2010-03-11 01:40:00,5.049,0.0439999999999999,123.072,-1.161,,2.716,0.007,2.088,0.014,,3.256,,,4
2010-03-11 01:41:00,5.047,0.269,123.12,-1.168,,2.704,0.004,1.912,0.008,,3.266,,,4
2010-03-11 01:42:00,5.046,0.121,123.082,-1.198,,2.709,0.0089999999999999,2.242,0.0179999999999999,,3.269,,,4
2010-03-11 01:43:00,5.05,0.154,123.102,-1.2,,2.706,0.008,1.998,0.016,,3.275,,,4
2010-03-11 01:44:00,5.047,0.049,123.159,-1.207,,2.695,0.007,2.104,0.014,,3.261,,,4
2010-03-11 01:45:00,5.044,0.11,123.11,-1.206,,2.692,0.006,2.116,0.012,,3.249,,,4
2010-03-11 01:46:00,5.048,0.1759999999999999,123.166,-1.235,,2.693,0.006,2.174,0.014,,3.238,,,4
2010-03-11 01:47:00,5.053,0.0709999999999999,123.121,-1.239,,2.716,0.005,2.1,0.012,,3.213,,,4
2010-03-11 01:48:00,5.047,0.121,123.111,-1.239,,2.703,0.007,2.17,0.014,,3.19,,,4
2010-03-11 01:49:00,5.047,0.104,123.176,-1.252,,2.695,0.006,2.246,0.014,,3.167,,,4
2010-03-11 01:50:00,5.051,0.049,123.148,-1.266,,2.698,0.006,2.008,0.012,,3.138,,,4
2010-03-11 01:51:00,5.046,0.0929999999999999,123.121,-1.273,,2.717,0.005,2.098,0.012,,3.107,,,4
2010-03-11 01:52:00,5.046,0.126,123.096,-1.299,,2.693,0.007,2.284,0.016,,3.069,,,4
2010-03-11 01:53:00,5.038,0.115,123.131,-1.313,,2.687,0.008,2.206,0.0179999999999999,,3.045,,,4
2010-03-11 01:54:00,5.045,0.0109999999999999,123.181,-1.337,,2.686,0.006,2.188,0.012,,3.024,,,4
2010-03-11 01:55:00,5.048,0.2089999999999999,123.129,-1.346,,2.668,0.006,2.234,0.014,,2.987,,,4
2010-03-11 01:56:00,5.05,0.104,123.152,-1.342,,2.678,0.007,2.104,0.014,,2.985,,,4
2010-03-11 01:57:00,5.045,0.132,123.151,-1.339,,2.654,0.007,2.152,0.014,,2.964,,,4
2010-03-11 01:58:00,5.046,0.126,123.174,-1.352,,2.669,0.007,1.918,0.012,,2.958,,,4
2010-03-11 01:59:00,5.048,0.0439999999999999,123.175,-1.372,,2.673,0.004,2.014,0.008,,2.946,,,4
2010-03-11 02:00:00,5.047,0.099,123.164,-1.375,,2.672,0.008,2.204,0.016,,2.95,,,4
2010-03-11 02:01:00,5.048,0.308,123.189,-1.397,,2.652,0.008,2.164,0.0179999999999999,,2.926,,,4
2010-03-11 02:02:00,5.05,0.055,123.124,-1.398,,2.651,0.008,2.176,0.016,,2.913,,,4
2010-03-11 02:03:00,5.05,0.396,123.182,-1.371,,2.626,0.006,2.258,0.012,,2.864,,,4
2010-03-11 02:04:00,5.05,0.0599999999999999,123.189,-1.346,,2.61,0.008,1.95,0.016,,2.827,,,4
2010-03-11 02:05:00,5.048,0.2089999999999999,123.191,-1.32,,2.601,0.005,2.032,0.01,,2.793,,,4
2010-03-11 02:06:00,5.048,0.1479999999999999,123.108,-1.326,,2.6,0.007,1.84,0.012,,2.766,,,4
2010-03-11 02:07:00,5.052,0.027,123.12,-1.32,,2.578,0.006,2.112,0.014,,2.727,,,4
2010-03-11 02:08:00,5.047,0.066,123.172,-1.319,,2.567,0.007,2.168,0.014,,2.674,,,4
2010-03-11 02:09:00,5.042,0.132,123.134,-1.354,,2.565,0.008,2.124,0.0179999999999999,,2.605,,,4
2010-03-11 02:10:00,5.05,0.121,123.121,-1.403,,2.547,0.007,1.734,0.012,,2.547,,,4
2010-03-11 02:11:00,5.051,0.132,123.258,-1.456,,2.546,0.0089999999999999,1.98,0.0179999999999999,,2.476,,,4
2010-03-11 02:12:00,5.051,0.165,123.197,-1.487,,2.537,0.0089999999999999,2.282,0.02,,2.422,,,4
2010-03-11 02:13:00,5.05,0.137,123.203,-1.508,,2.532,0.006,1.89,0.012,,2.361,,,4
2010-03-11 02:14:00,5.053,0.0709999999999999,123.244,-1.539,,2.498,0.0089999999999999,1.812,0.016,,2.302,,,4
2010-03-11 02:15:00,5.053,0.0599999999999999,123.307,-1.554,,2.497,0.005,2.1,0.012,,2.248,,,4
2010-03-11 02:16:00,5.05,0.104,123.246,-1.589,,2.484,0.005,1.99,0.01,,2.174,,,4
2010-03-11 02:17:00,5.045,0.0599999999999999,123.174,-1.612,,2.467,0.008,1.96,0.014,,2.123,,,4
2010-03-11 02:18:00,5.046,0.275,123.169,-1.632,,2.448,0.0089999999999999,2.164,0.0179999999999999,,2.063,,,4
2010-03-11 02:19:00,5.053,0.225,123.186,-1.676,,2.443,0.007,1.924,0.014,,1.997,,,4
2010-03-11 02:20:00,5.053,0.11,123.2,-1.698,,2.427,0.006,2.032,0.012,,1.985,,,4
2010-03-11 02:21:00,5.049,0.1759999999999999,123.206,-1.724,,2.414,0.0109999999999999,1.96,0.0219999999999999,,1.945,,,4
2010-03-11 02:22:00,5.047,0.099,123.202,-1.804,,2.394,0.005,1.962,0.01,,1.913,,,4
2010-03-11 02:23:00,5.055,0.247,123.2,-1.912,,2.381,0.006,1.816,0.01,,1.893,,,4
2010-03-11 02:24:00,5.047,0.115,123.196,-1.977,,2.4,0.007,1.996,0.012,,1.869,,,4
2010-03-11 02:25:00,5.048,0.0709999999999999,123.158,-2.011,,2.379,0.004,1.614,0.006,,1.854,,,4
2010-03-11 02:26:00,5.05,0.187,123.221,-2.05,,2.388,0.008,1.876,0.014,,1.788,,,4
2010-03-11 02:27:00,5.051,0.066,123.185,-2.025,,2.388,0.0089999999999999,1.986,0.0179999999999999,,1.734,,,4
2010-03-11 02:28:00,5.05,0.115,123.142,-1.96,,2.38,0.007,1.878,0.014,,1.671,,,4
2010-03-11 02:29:00,5.047,0.115,123.124,-1.973,,2.378,0.008,1.882,0.016,,1.587,,,4
2010-03-11 02:30:00,5.041,0.0379999999999999,123.116,-2.015,,2.376,0.007,1.926,0.012,,1.511,,,4
2010-03-11 02:31:00,5.047,0.0929999999999999,123.168,-2.007,,2.373,0.008,2.008,0.016,,1.433,,,4
2010-03-11 02:32:00,5.044,0.159,123.135,-2.0,,2.371,0.007,2.14,0.016,,1.367,,,4
2010-03-11 02:33:00,5.046,0.1479999999999999,123.164,-1.992,,2.392,0.007,2.004,0.014,,1.309,,,4
2010-03-11 02:34:00,5.048,0.0929999999999999,123.174,-2.024,,2.419,0.007,1.782,0.012,,1.25,,,4
2010-03-11 02:35:00,5.055,0.154,123.171,-2.039,,2.438,0.008,1.95,0.016,,1.2,,,4
2010-03-11 02:36:00,5.055,0.0929999999999999,123.239,-2.027,,2.444,0.006,1.884,0.012,,1.125,,,4
2010-03-11 02:37:00,5.051,0.0769999999999999,123.221,-2.045,,2.432,0.007,1.794,0.012,,1.057,,,4
2010-03-11 02:38:00,5.053,0.0769999999999999,123.202,-2.073,,2.389,0.006,2.152,0.014,,1.008,,,4
2010-03-11 02:39:00,5.053,-0.028,123.259,-2.106,,2.282,0.007,1.654,0.012,,0.951,,,4
2010-03-11 02:40:00,5.049,0.0879999999999999,123.147,-2.141,,2.082,0.0089999999999999,1.858,0.016,,0.916,,,4
2010-03-11 02:41:00,5.041,0.0439999999999999,123.125,-2.15,,2.28,0.006,2.002,0.012,,0.875,,,4
2010-03-11 02:42:00,5.043,0.0929999999999999,123.114,-2.132,,2.356,0.007,1.696,0.01,,0.873,,,4
2010-03-11 02:43:00,5.033,0.066,123.14,-2.147,,2.326,0.008,1.902,0.016,,0.819,,,4
2010-03-11 02:44:00,5.052,0.1429999999999999,123.233,-2.13,,2.296,0.0089999999999999,1.69,0.016,,0.8389999999999999,,,4
2010-03-11 02:45:00,5.046,0.132,123.162,-2.117,,2.278,0.006,1.774,0.01,,0.801,,,4
2010-03-11 02:46:00,5.048,0.104,123.104,-2.151,,2.242,0.006,2.092,0.012,,0.751,,,4
2010-03-11 02:47:00,5.044,0.1429999999999999,123.143,-2.161,,2.191,0.006,2.116,0.012,,0.7159999999999999,,,4
2010-03-11 02:48:00,5.047,0.0439999999999999,123.113,-2.158,,2.178,0.007,1.956,0.012,,0.695,,,4
2010-03-11 02:49:00,5.034,-0.0109999999999999,123.093,-2.179,,2.141,0.006,1.9,0.012,,0.633,,,4
2010-03-11 02:50:00,5.044,0.126,123.081,-2.216,,2.096,0.007,1.936,0.012,,0.5859999999999999,,,4
2010-03-11 02:51:00,5.046,0.132,123.052,-2.209,,2.077,0.006,1.816,0.012,,0.534,,,4
2010-03-11 02:52:00,5.042,0.027,123.052,-2.236,,2.034,0.008,1.866,0.016,,0.4829999999999999,,,4
2010-03-11 02:53:00,5.043,0.126,123.091,-2.231,,2.0,0.008,2.04,0.016,,0.4309999999999999,,,4
2010-03-11 02:54:00,5.045,0.104,123.056,-2.231,,1.979,0.007,1.894,0.014,,0.382,,,4
2010-03-11 02:55:00,5.048,0.154,123.15,-2.3,,1.933,0.0089999999999999,1.932,0.0179999999999999,,0.3009999999999999,,,4
2010-03-11 02:56:00,5.044,0.0709999999999999,123.088,-2.347,,1.896,0.006,1.848,0.01,,0.257,,,4
2010-03-11 02:57:00,5.034,0.0929999999999999,123.052,-2.38,,1.868,0.004,1.938,0.008,,0.246,,,4
2010-03-11 02:58:00,5.048,0.198,123.066,-2.399,,1.832,0.007,2.044,0.014,,0.202,,,4
2010-03-11 02:59:00,5.047,0.1479999999999999,123.048,-2.346,,1.798,0.007,1.642,0.012,,0.163,,,4
2010-03-11 03:00:00,5.037,0.132,122.96,-2.272,,1.768,0.007,1.8,0.014,,0.1429999999999999,,,4
2010-03-11 03:01:00,5.046,0.016,123.022,-2.228,,1.725,0.007,1.944,0.014,,0.107,,,4
2010-03-11 03:02:00,5.042,0.137,122.976,-2.352,,1.687,0.007,1.764,0.012,,0.0599999999999999,,,4
2010-03-11 03:03:00,5.04,0.0709999999999999,122.977,-2.52,,1.642,0.007,1.834,0.014,,0.0529999999999999,,,4
2010-03-11 03:04:00,5.042,0.11,122.968,-2.56,,1.612,0.008,1.842,0.014,,0.099,,,4
2010-03-11 03:05:00,5.034,0.0929999999999999,122.966,-2.58,,1.585,0.006,1.968,0.012,,0.106,,,4
2010-03-11 03:06:00,5.04,0.17,122.899,-2.573,,1.556,0.008,2.08,0.016,,0.114,,,4
2010-03-11 03:07:00,5.043,-0.006,122.972,-2.547,,1.533,0.008,1.92,0.016,,0.123,,,4
2010-03-11 03:08:00,5.041,0.198,123.002,-2.517,,1.469,0.007,1.764,0.012,,0.065,,,4
2010-03-11 03:09:00,5.035,0.0769999999999999,122.983,-2.408,,1.425,0.008,1.74,0.014,,-0.017,,,4
2010-03-11 03:10:00,5.039,0.126,122.953,-2.345,,1.398,0.008,1.612,0.012,,-0.0719999999999999,,,4
2010-03-11 03:11:00,5.035,0.033,122.939,-2.27,,1.363,0.006,1.872,0.012,,-0.126,,,4
2010-03-11 03:12:00,5.033,0.1429999999999999,122.929,-2.23,,1.325,0.007,1.936,0.014,,-0.1809999999999999,,,4
2010-03-11 03:13:00,5.037,0.0929999999999999,122.875,-2.205,,1.307,0.006,2.092,0.012,,-0.253,,,4
2010-03-11 03:14:00,5.039,0.082,122.868,-2.297,,1.26,0.007,1.716,0.012,,-0.26,,,4
2010-03-11 03:15:00,5.045,0.192,122.948,-2.414,,1.224,0.005,1.71,0.008,,-0.2939999999999999,,,4
2010-03-11 03:16:00,5.041,0.17,122.998,-2.403,,1.187,0.006,1.782,0.01,,-0.342,,,4
2010-03-11 03:17:00,5.038,0.0439999999999999,122.965,-2.439,,1.141,0.007,1.566,0.01,,-0.397,,,4
2010-03-11 03:18:00,5.039,0.269,122.932,-2.423,,1.117,0.0089999999999999,1.866,0.016,,-0.405,,,4
2010-03-11 03:19:00,5.039,0.275,122.933,-2.382,,1.079,0.006,2.01,0.012,,-0.4249999999999999,,,4
2010-03-11 03:20:00,5.035,0.0769999999999999,122.95,-2.32,,1.064,0.005,1.732,0.008,,-0.4269999999999999,,,4
2010-03-11 03:21:00,5.04,0.082,122.91,-2.547,,1.016,0.007,1.798,0.012,,-0.495,,,4
2010-03-11 03:22:00,5.032,0.165,122.895,-2.676,,0.981,0.006,1.858,0.01,,-0.445,,,4
2010-03-11 03:23:00,5.032,0.0219999999999999,122.895,-2.698,,0.923,0.008,1.762,0.014,,-0.444,,,4
2010-03-11 03:24:00,5.037,0.192,122.88,-2.627,,0.887,0.007,1.77,0.014,,-0.468,,,4
2010-03-11 03:25:00,5.036,0.2359999999999999,122.837,-2.521,,0.8529999999999999,0.008,2.076,0.016,,-0.503,,,4
2010-03-11 03:26:00,5.035,0.0599999999999999,122.879,-2.445,,0.8269999999999998,0.007,1.752,0.01,,-0.537,,,4
2010-03-11 03:27:00,5.036,0.1809999999999999,122.896,-2.365,,0.794,0.007,1.774,0.014,,-0.5829999999999999,,,4
2010-03-11 03:28:00,5.029,0.132,122.841,-2.31,,0.764,0.007,2.04,0.016,,-0.6179999999999999,,,4
2010-03-11 03:29:00,5.037,0.0599999999999999,122.845,-2.277,,0.7129999999999999,0.007,1.944,0.014,,-0.643,,,4
2010-03-11 03:30:00,5.042,0.0769999999999999,122.895,-2.258,,0.69,0.007,2.032,0.014,,-0.631,,,4
2010-03-11 03:31:00,5.032,0.0929999999999999,122.815,-2.28,,0.655,0.006,1.902,0.012,,-0.633,,,4
2010-03-11 03:32:00,5.033,0.11,122.84,-2.38,,0.655,0.006,1.866,0.01,,-0.64,,,4
2010-03-11 03:33:00,5.033,0.104,122.836,-2.486,,0.6099999999999999,0.006,1.956,0.012,,-0.643,,,4
2010-03-11 03:34:00,5.031,0.0219999999999999,122.799,-2.551,,0.6039999999999999,0.008,1.812,0.014,,-0.5939999999999999,,,4
2010-03-11 03:35:00,5.034,0.198,122.841,-2.584,,0.548,0.008,2.032,0.016,,-0.5859999999999999,,,4
2010-03-11 03:36:00,5.029,0.159,122.799,-2.598,,0.526,0.007,1.972,0.014,,-0.571,,,4
2010-03-11 03:37:00,5.033,0.203,122.756,-2.649,,0.526,0.007,1.774,0.012,,-0.558,,,4
2010-03-11 03:38:00,5.039,0.154,122.805,-2.786,,0.51,0.0089999999999999,1.872,0.0179999999999999,,-0.532,,,4
2010-03-11 03:39:00,5.031,0.0929999999999999,122.812,-2.828,,0.4719999999999999,0.007,1.69,0.012,,-0.4749999999999999,,,4
2010-03-11 03:40:00,5.037,0.099,122.877,-2.797,,0.443,0.006,1.942,0.01,,-0.455,,,4
2010-03-11 03:41:00,5.03,0.121,122.82,-2.76,,0.4299999999999999,0.006,1.9,0.01,,-0.449,,,4
2010-03-11 03:42:00,5.036,0.115,122.838,-2.708,,0.406,0.007,2.004,0.016,,-0.4199999999999999,,,4
2010-03-11 03:43:00,5.027,0.0379999999999999,122.827,-2.686,,0.378,0.008,1.542,0.012,,-0.401,,,4
2010-03-11 03:44:00,5.028,0.0769999999999999,122.749,-2.718,,0.377,0.007,1.912,0.014,,-0.382,,,4
2010-03-11 03:45:00,5.036,0.016,122.817,-2.669,,0.3689999999999999,0.007,2.028,0.014,,-0.3569999999999999,,,4
2010-03-11 03:46:00,5.035,0.055,122.814,-2.62,,0.341,0.007,1.738,0.012,,-0.374,,,4
2010-03-11 03:47:00,5.028,0.11,122.851,-2.67,,0.3029999999999999,0.007,2.044,0.014,,-0.379,,,4
2010-03-11 03:48:00,5.035,0.0379999999999999,122.84,-2.84,,0.28,0.006,2.05,0.012,,-0.405,,,4
2010-03-11 03:49:00,5.035,0.0709999999999999,122.839,-3.004,,0.2399999999999999,0.007,1.866,0.014,,-0.393,,,4
