measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2009-01-21 00:00:00,4.957,-0.095,120.279,12.581,12.454,0.008,1.509,0.012,10.025,25.058,4
2009-01-21 00:15:00,4.957,-0.095,120.305,12.495,12.554,0.007,1.504,0.0109999999999999,9.989,24.905,4
2009-01-21 00:30:00,4.952,-0.095,120.242,12.326,12.458,0.007,1.476,0.0109999999999999,9.977,25.598,4
2009-01-21 00:45:00,4.953,-0.095,120.253,12.429,12.423,0.008,1.517,0.012,9.99,26.618,4
2009-01-21 01:00:00,4.95,-0.095,120.151,12.226,12.379,0.007,1.479,0.0109999999999999,10.133,25.914,4
2009-01-21 01:15:00,4.95,-0.095,120.169,12.071,12.262,0.008,1.513,0.012,10.302,24.927,4
2009-01-21 01:30:00,4.954,-0.095,120.24,12.121,12.065,0.007,1.533,0.0109999999999999,9.986,24.387,4
2009-01-21 01:45:00,4.956,-0.095,120.297,12.025,11.963,0.007,1.498,0.0109999999999999,9.654000000000002,24.43,4
2009-01-21 02:00:00,4.955,-0.095,120.31,12.003,11.87,0.008,1.492,0.012,9.594,24.346,4
2009-01-21 02:15:00,4.954,-0.095,120.287,12.14,11.901,0.008,1.509,0.012,9.65,24.289,4
2009-01-21 02:30:00,4.954,-0.095,120.255,12.07,11.938,0.008,1.517,0.012,9.543,23.346,4
2009-01-21 02:45:00,4.955,-0.095,120.286,12.205,11.956,0.008,1.487,0.0109999999999999,9.52,22.899,4
2009-01-21 03:00:00,4.955,-0.095,120.299,12.211,12.006,0.008,1.494,0.0109999999999999,9.549,23.635,4
2009-01-21 03:15:00,4.948,-0.095,120.177,12.284,12.029,0.008,1.486,0.0109999999999999,9.535,24.71,4
2009-01-21 03:30:00,4.95,-0.095,120.205,12.271,12.102,0.008,1.564,0.012,9.603,24.578,4
2009-01-21 03:45:00,4.948,-0.095,120.161,12.359,12.154,0.007,1.464,0.0109999999999999,9.743,24.294,4
2009-01-21 04:00:00,4.946,-0.095,120.145,12.547,12.245,0.008,1.554,0.012,9.704,24.468,4
2009-01-21 04:15:00,4.948,-0.095,120.181,12.462,12.326,0.008,1.46,0.0109999999999999,9.825,24.163,4
2009-01-21 04:30:00,4.97,-0.095,120.714,12.456,12.281,0.007,1.534,0.0109999999999999,9.726,23.883,4
2009-01-21 04:45:00,4.978,-0.095,120.846,12.569,12.291,0.007,1.525,0.0109999999999999,9.749,22.98,4
2009-01-21 05:00:00,4.97,-0.095,120.642,12.704,12.398,0.008,1.544,0.012,9.806,24.086,4
2009-01-21 05:15:00,4.971,-0.095,120.687,12.72,12.44,0.008,1.511,0.0109999999999999,9.793,24.292,4
2009-01-21 05:30:00,4.962,-0.095,120.496,12.78,12.53,0.007,1.447,0.01,9.937,23.931,4
2009-01-21 05:45:00,4.963,-0.095,120.552,12.835,12.606,0.008,1.563,0.012,10.015,23.84,4
2009-01-21 06:00:00,4.957,-0.095,120.349,12.636,12.628,0.007,1.508,0.0109999999999999,10.001,23.288,4
2009-01-21 06:15:00,4.946,-0.095,120.168,12.706,12.56,0.008,1.574,0.012,9.988,23.467,4
2009-01-21 06:30:00,4.953,-0.095,120.372,12.715,12.497,0.008,2.047,0.0149999999999999,9.931,22.978,4
2009-01-21 06:45:00,4.946,-0.095,120.228,12.7,12.516,0.007,4.455,0.034,10.084,23.761,4
2009-01-21 07:00:00,4.959,-0.095,120.543,12.866,12.582,0.01,10.593,0.106,9.986,25.517,4
2009-01-21 07:15:00,4.965,-0.095,120.643,12.812,12.604,0.021,37.643,0.876,10.04,26.883,4
2009-01-21 07:30:00,4.934,44.876,120.763,12.725,12.571,0.329,175.562,58.435,10.719,126.348,4
2009-01-21 07:45:00,4.78,138.654,121.002,13.12,12.906,0.7339999999999999,212.013,158.06,12.671,250.017,4
2009-01-21 08:00:00,4.825,255.685,121.476,13.488,13.465,1.059,267.497,283.945,14.597,352.575,4
2009-01-21 08:15:00,5.001,343.281,121.716,13.886,14.06,1.357,277.628,376.665,16.409,443.392,4
2009-01-21 08:30:00,5.222,417.048,121.965,14.24,14.739,1.667,272.494,454.389,18.297,528.055,4
2009-01-21 08:45:00,5.53,488.453,122.065,14.641,15.379,1.932,274.68,530.471,20.39,606.049,4
2009-01-21 09:00:00,5.822,549.611,122.155,15.152,16.092,2.197,270.979,594.974,22.96,677.8,4
2009-01-21 09:15:00,6.12,606.506,122.136,15.645,16.858,2.435,269.83,656.859,24.178,745.577,4
2009-01-21 09:30:00,6.408,658.49,122.284,16.419,17.683,2.623,271.593,712.28,25.697,808.5739999999998,4
2009-01-21 09:45:00,6.66,701.757,122.654,17.19,18.553,2.817,269.497,759.033,28.457,863.9199999999998,4
2009-01-21 10:00:00,6.887,739.952,122.79,17.699,19.332,2.988,267.935,800.4919999999998,30.34,914.0630000000002,4
2009-01-21 10:15:00,7.077,771.587,122.84,18.44,20.098,3.19,261.614,834.4389999999999,33.037,959.925,4
2009-01-21 10:30:00,7.267,801.638,122.921,19.028,20.828,3.313,261.678,866.813,34.685,999.8130000000002,4
2009-01-21 10:45:00,7.442999999999999,828.426,123.006,19.527,21.515,3.427,261.999,897.807,35.377,1037.53,4
2009-01-21 11:00:00,7.567999999999999,849.923,123.329,19.892,22.203,3.5,262.909,920.109,37.275,1068.789,4
2009-01-21 11:15:00,7.671999999999999,865.8329999999999,123.196,20.218,22.956,3.597,260.58,937.16,39.003,1091.272,4
2009-01-21 11:30:00,7.746,877.7279999999998,123.348,20.387,23.796,3.7,257.08,951.098,40.567,1108.608,4
2009-01-21 11:45:00,7.873999999999999,897.0359999999998,123.229,20.518,24.467,3.729,260.582,971.548,39.141,1125.774,4
2009-01-21 12:00:00,7.966,910.985,123.282,20.616,24.457,3.777,261.405,987.165,37.614,1134.583,4
2009-01-21 12:15:00,7.95,907.567,123.143,20.983,24.714,3.795,259.326,983.965,38.758,1131.101,4
2009-01-21 12:30:00,7.864,894.852,123.079,21.312,25.166,3.786,256.075,969.384,42.109,1122.499,4
2009-01-21 12:45:00,7.849,891.89,122.976,21.118,25.357,3.745,258.195,966.83,41.247,1112.795,4
2009-01-21 13:00:00,7.753999999999999,877.72,122.968,21.495,25.242,3.7,257.185,951.359,41.969,1093.914,4
2009-01-21 13:15:00,7.641,862.628,123.247,21.814,25.145,3.62,258.28,934.86,41.539,1072.688,4
2009-01-21 13:30:00,7.551999999999999,848.522,123.109,21.309,24.864,3.547,259.194,919.296,40.951,1051.026,4
2009-01-21 13:45:00,7.432,829.941,123.101,21.024,24.745,3.459,259.86,898.797,39.633,1020.736,4
2009-01-21 14:00:00,7.269,804.9,122.974,21.005,24.894,3.333,261.83,872.389,38.786,986.319,4
2009-01-21 14:15:00,6.709,713.297,122.629,21.074,24.873,2.894,267.62,773.471,38.306,872.099,4
2009-01-21 14:30:00,6.669,707.132,122.635,20.882,24.764,2.883,265.812,765.855,37.669,856.2809999999998,4
2009-01-21 14:45:00,6.15,593.814,122.051,20.63,24.607,2.478,260.199,643.615,35.188,726.6029999999998,4
2009-01-21 15:00:00,5.11,352.644,121.362,20.115,24.085,1.429,271.284,387.453,29.063,433.5,4
2009-01-21 15:15:00,5.587,449.578,121.93,20.062,23.314,1.833,266.548,490.505,29.119,534.275,4
2009-01-21 15:30:00,6.414,651.584,122.745,20.238,23.491,2.615,270.037,706.149,33.08,764.0399999999998,4
2009-01-21 15:45:00,5.759,517.626,122.26,20.023,23.738,2.075,271.659,562.22,31.603,614.357,4
2009-01-21 16:00:00,5.516,481.839,122.346,19.792,23.927,1.952,268.483,523.94,31.361,569.689,4
2009-01-21 16:15:00,5.103,387.469,121.932,19.387,24.198,1.581,267.618,422.797,30.569,466.926,4
2009-01-21 16:30:00,4.957,101.135,120.523,19.144,23.06,0.4849999999999999,242.866,121.017,28.024,257.762,4
2009-01-21 16:45:00,5.133,19.373,119.581,18.505,21.599,0.1439999999999999,237.281,34.195,21.882,64.681,4
2009-01-21 17:00:00,5.191,6.975,120.194,17.956,20.421,0.094,217.775,20.559,19.902,50.501,4
2009-01-21 17:15:00,5.13,0.962,120.01,17.493,19.517,0.0519999999999999,158.7,9.438,18.776,37.716,4
2009-01-21 17:30:00,4.913,-0.095,119.488,16.959,18.714,0.0109999999999999,11.33,0.127,17.497,26.258,4
