measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2010-03-16 00:00:00,5.038,0.099,122.724,4.367,6.418,0.008,1.866,0.014,4.956,4
2010-03-16 00:01:00,5.031,0.11,122.694,4.392,6.411,0.006,2.118,0.012,4.939,4
2010-03-16 00:02:00,5.03,0.121,122.711,4.322,6.396,0.008,2.124,0.016,4.946,4
2010-03-16 00:03:00,5.036,0.055,122.686,4.32,6.387,0.007,2.074,0.014,5.013,4
2010-03-16 00:04:00,5.035,0.0709999999999999,122.664,4.28,6.374,0.007,2.124,0.014,4.986,4
2010-03-16 00:05:00,5.037,0.0709999999999999,122.646,4.224,6.371,0.006,2.002,0.012,4.956,4
2010-03-16 00:06:00,5.022,0.2909999999999999,122.601,4.3,6.359,0.008,1.87,0.014,4.991,4
2010-03-16 00:07:00,5.03,0.066,122.679,4.296,6.376,0.005,1.818,0.01,4.983,4
2010-03-16 00:08:00,5.028,0.0599999999999999,122.622,4.258,6.366,0.007,1.782,0.012,4.968,4
2010-03-16 00:09:00,5.031,0.0219999999999999,122.682,4.279,6.363,0.007,1.864,0.012,4.975,4
2010-03-16 00:10:00,5.031,0.0709999999999999,122.694,4.336,6.367,0.008,1.798,0.014,4.981,4
2010-03-16 00:11:00,5.031,0.154,122.646,4.316,6.367,0.006,2.122,0.014,4.971,4
2010-03-16 00:12:00,5.034,0.104,122.712,4.221,6.366,0.007,2.07,0.016,4.939,4
2010-03-16 00:13:00,5.028,0.066,122.653,4.161,6.355,0.006,1.792,0.01,4.917,4
2010-03-16 00:14:00,5.028,0.0709999999999999,122.648,4.112,6.357,0.0089999999999999,1.678,0.014,4.939,4
2010-03-16 00:15:00,5.024,0.0439999999999999,122.671,4.145,6.36,0.006,1.848,0.012,4.953,4
2010-03-16 00:16:00,5.025,0.11,122.617,4.13,6.347,0.006,2.11,0.012,4.926,4
2010-03-16 00:17:00,5.023,0.066,122.584,4.178,6.361,0.008,1.794,0.014,4.966,4
2010-03-16 00:18:00,5.032,0.115,122.666,4.12,6.357,0.006,2.034,0.01,4.953,4
2010-03-16 00:19:00,5.026,0.0769999999999999,122.63,4.117,6.347,0.008,1.758,0.014,4.993,4
2010-03-16 00:20:00,5.026,0.154,122.603,4.335,6.355,0.006,2.326,0.014,5.068,4
2010-03-16 00:21:00,5.028,0.214,122.686,4.347,6.347,0.006,1.972,0.012,5.061,4
2010-03-16 00:22:00,5.031,0.049,122.65,4.298,6.351,0.007,2.112,0.016,5.085,4
2010-03-16 00:23:00,5.03,0.0379999999999999,122.663,4.279,6.335,0.007,2.05,0.014,5.108,4
2010-03-16 00:24:00,5.032,0.0379999999999999,122.625,4.229,6.335,0.007,1.744,0.01,5.077,4
2010-03-16 00:25:00,5.03,0.11,122.685,4.295,6.351,0.007,2.05,0.014,5.109,4
