measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2014-09-16 00:00:00,0.1829611999999999,2.923492,122.2741,14.36207,13.33767,14.7075,0.009344687,1.555548,0.01393223,14.44691,11.76774,11.91915,11.95435,-2.880717,0.1299728,4
2014-09-16 00:01:00,0.1828568,2.910417,122.2483,14.34162,13.33767,14.7075,0.0134472399999999,1.464381,0.02121003,14.43781,11.75577,11.85507,11.95787,-2.880717,0.1295753,4
2014-09-16 00:02:00,0.1826850999999999,2.934574,122.2713,14.39736,13.33767,14.70543,0.006609663,1.452986,0.0110335999999999,14.43083,11.74805,11.83538,11.97902,-2.940733,0.1306406,4
2014-09-16 00:03:00,0.1826685999999999,2.925869,122.2447,14.39832,13.33767,14.693,0.01276349,1.407403,0.01659715,14.41558,11.66222,11.70378,11.86013,-3.060764,0.1303119,4
2014-09-16 00:04:00,0.1830458,2.933912,122.2711,14.30331,13.33767,14.68264,0.005925909,1.361819,0.01002064,14.3933,11.55866,11.60023,11.7855,-3.180797,0.1301827999999999,4
2014-09-16 00:05:00,0.1829164,2.937496,122.2936,14.14598,13.33767,14.66005,0.01641021,1.612531,0.02513732,14.36018,11.43515,11.49717,11.66134,-2.940738,0.1303378,4
2014-09-16 00:06:00,0.1828934999999999,2.922516,122.343,13.97314,13.33767,14.65798,0.0109401499999999,1.635324,0.01676862,14.33849,11.41967,11.49156,11.58598,-3.120786,0.1305178999999999,4
2014-09-16 00:07:00,0.1830106,2.914144,122.3488,13.79219,13.33859,14.63727,0.01048431,1.56125,0.0155374699999999,14.29465,11.40528,11.48774,11.47858,-3.180803,0.1302173,4
2014-09-16 00:08:00,0.1832583999999999,2.923869,122.3768,13.7233,13.33767,14.62767,0.01116807,1.561251,0.01725174,14.26613,11.31819,11.38445,11.40348,-3.240821,0.1301922,4
2014-09-16 00:09:00,0.1830387,2.920468,122.3706,13.63053,13.33997,14.61261,0.01230767,1.772077,0.02136598,14.23073,11.18738,11.27128,11.3016,-3.360849,0.1297054,4
2014-09-16 00:10:00,0.1831106999999999,2.953507,122.3942,13.50555,13.34134,14.61053,0.0091167959999999,1.669513,0.01594268,14.21043,11.1486,11.25931,11.29174,-3.600908,0.1309882,4
2014-09-16 00:11:00,0.1833861,2.930389,122.4311,13.4361,13.34134,14.58776,0.0125355999999999,1.618231,0.01863876,14.17292,11.21455,11.36118,11.30197,-3.660902,0.1301555,4
2014-09-16 00:12:00,0.1834785999999999,2.942317,122.4543,13.47969,13.34317,14.56498,0.00478632,1.703702,0.006919408,14.1347,11.22971,11.36366,11.2706,-3.600873,0.1296768,4
2014-09-16 00:13:00,0.1833044,2.945775,122.4815,13.54655,13.34317,14.55914,0.0148147999999999,1.532762,0.0241555999999999,14.11833,11.31326,11.47396,11.25192,-3.60088,0.1303956,4
2014-09-16 00:14:00,0.1835043,2.950635,122.485,13.64005,13.34272,14.53617,0.008660961,1.578346,0.0150544,14.08831,11.30277,11.46912,11.20547,-3.600883,0.1304462999999999,4
2014-09-16 00:15:00,0.1834932,2.930501,122.3729,13.59811,13.34317,14.51546,0.01185184,1.492876,0.01510115,14.05988,11.13807,11.32281,11.08518,-3.420845,0.1292596,4
2014-09-16 00:16:00,0.1831581999999999,2.924722,122.3181,13.52558,13.34317,14.50511,0.01299144,1.669514,0.0222699199999999,14.0404,11.05782,11.2581,11.0409,-3.480862,0.1298415,4
2014-09-16 00:17:00,0.1831893,2.946936,122.429,13.38251,13.34317,14.48496,0.02028489,1.772079,0.03607759,14.00763,10.93613,11.11317,10.9199,-3.540884,0.1305947,4
2014-09-16 00:18:00,0.1833105999999999,2.933348,122.4615,13.31184,13.34317,14.46801,0.0095726449999999,1.760683,0.0163790699999999,13.97525,10.93814,11.12435,10.87747,-3.660916,0.1302054,4
2014-09-16 00:19:00,0.1834954,2.940383,122.455,13.28763,13.34317,14.44316,0.01230769,1.652421,0.01946476,13.93915,10.97165,11.16843,10.92439,-3.660915,0.1302745999999999,4
2014-09-16 00:20:00,0.1834721,2.928818,122.443,13.22047,13.34317,14.42622,0.0116239299999999,1.606837,0.01784399,13.90746,10.92426,11.15208,10.87204,-3.660915,0.1296347999999999,4
2014-09-16 00:21:00,0.1832183,2.940412,122.4516,13.13152,13.34317,14.41436,0.01458689,1.669515,0.0247945899999999,13.88015,10.89606,11.09851,10.85655,-3.660916,0.1301308999999999,4
2014-09-16 00:22:00,0.1834266,2.915425,122.4593,13.05273,13.34317,14.39007,0.007749284,1.646723,0.0135894899999999,13.84041,10.82715,11.02821,10.77704,-3.600902,0.1287995,4
2014-09-16 00:23:00,0.1836031999999999,2.937494,122.4719,13.01232,13.34317,14.37313,0.005242163,1.561253,0.0081038259999999,13.81569,10.69624,10.89384,10.71953,-3.600905,0.1298293,4
2014-09-16 00:24:00,0.1834313999999999,2.945943,122.4937,12.98462,13.34455,14.34621,0.0141310499999999,1.413105,0.0197296999999999,13.78454,10.58936,10.78559,10.68536,-3.66092,0.130084,4
2014-09-16 00:25:00,0.1833873,2.955465,122.5064,12.9802,13.34501,14.32342,0.02051282,1.549857,0.03378673,13.75262,10.51427,10.72746,10.62864,-3.660925,0.1311537999999999,4
2014-09-16 00:26:00,0.1836019999999999,2.947701,122.5304,13.01154,13.3473,14.31024,0.01253561,1.641025,0.02080502,13.72821,10.55823,10.7594,10.6987,-3.900986,0.1303321,4
2014-09-16 00:27:00,0.1835791,2.946446,122.5406,13.08954,13.34776,14.28219,0.0159544099999999,1.584045,0.0225660399999999,13.69384,10.6403,10.8506,10.87529,-3.66092,0.1303137,4
2014-09-16 00:28:00,0.1832859,2.931467,122.5405,13.18981,13.34867,14.26092,0.0148148099999999,1.549857,0.02434265,13.67185,10.65275,10.88492,10.82635,-3.600904,0.1298168,4
2014-09-16 00:29:00,0.1834913,2.940494,122.552,13.19038,13.34867,14.23682,0.01048433,1.589743,0.0177816699999999,13.65473,10.58891,10.77242,10.83804,-3.600896,0.1300055,4
2014-09-16 00:30:00,0.1836242999999999,2.941839,122.562,13.18726,13.34867,14.22665,0.009800569,1.629629,0.01753232,13.64525,10.61397,10.82287,10.9033,-3.600895,0.1301387,4
