measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2010-12-17 00:00:00,0.1845999999999999,3.3585,122.8492,-5.5073,,,,13.9496,,-4.0511,-0.0054999999999999,2.7261,-0.0146,,,,,-4.9404,-5.5485,-5.3895,-5.2611,-0.3628,0.1229,,,,4
2010-12-17 00:01:00,0.1857,3.4016,122.8318,-5.5015,,,,13.9505,,-4.0548,-0.0083999999999999,2.6577,-0.0222,,,,,-4.9412,-5.5457,-5.3845,-5.2503,-0.4837,0.1225,,,,4
2010-12-17 00:02:00,0.1857,3.4878,122.7773,-5.5123,,,,13.9523,,-4.0737,-0.0083999999999999,2.7832,-0.0253999999999999,,,,,-4.9528,-5.5595,-5.3997,-5.2691,-0.6651,0.1221,,,,4
2010-12-17 00:03:00,0.1855,3.4447,122.7407,-5.5094,,,,13.9528,,-4.0737,-0.0115999999999999,2.5721,-0.0281,,,,,-4.9477,-5.5617,-5.399,-5.2684,-0.6046,0.1223,,,,4
2010-12-17 00:04:00,0.1855,3.3155,122.7861,-5.538,,,,13.9509,,-4.0737,-0.0115999999999999,2.5037,-0.0320999999999999,,,,,-4.9491,-5.5653,-5.4026,-5.2772,-0.4837,0.1225,,,,4
2010-12-17 00:05:00,0.1857,3.4016,122.83,-5.5358,,,,13.9532,,-4.0737,-0.0074999999999999,2.7261,-0.0167999999999999,,,,,-4.9477,-5.558,-5.3931,-5.2618,-0.6046,0.1222,,,,4
2010-12-17 00:06:00,0.1847999999999999,3.3586,122.7712,-5.5327,,,,13.9518,,-4.0925,-0.01,2.5949,-0.0262,,,,,-4.9614,-5.5703,-5.4098,-5.2669,-0.6046,0.1225,,,,4
2010-12-17 00:07:00,0.1857,3.4232,122.8108,-5.5284,,,,13.9528,,-4.0962,-0.0074999999999999,2.6064,-0.0164,,,,,-4.9688,-5.5668,-5.4114,-5.2633,-0.6651,0.1222,,,,4
2010-12-17 00:08:00,0.1847999999999999,3.3586,122.8566,-5.5166,,,,13.9528,,-4.0962,-0.0091,2.7547,-0.0241999999999999,,,,,-4.9688,-5.561,-5.3997,-5.2553,-0.4232,0.1223999999999999,,,,4
2010-12-17 00:09:00,0.1855,3.3802,122.7643,-5.5272,,,,13.9523,,-4.0979,-0.0112,2.6463,-0.0313,,,,,-4.9662,-5.5554,-5.3993,-5.2461,-0.5441,0.1218,,,,4
2010-12-17 00:10:00,0.1852999999999999,3.5094,122.8113,-5.5408,,,,13.9523,,-4.1166,-0.0105,2.5551,-0.0276999999999999,,,,,-4.9856,-5.5676,-5.4173,-5.2619,-0.5441,0.1233,,,,4
2010-12-17 00:11:00,0.1855,3.4449,122.8163,-5.5312,,,,13.9532,,-4.1166,-0.0135,2.4525,-0.031,,,,,-4.9849,-5.5588,-5.4129,-5.2619,-0.6046,0.1223,,,,4
2010-12-17 00:12:00,0.1855,3.4018,122.8579,-5.5392,,,,13.9532,,-4.1166,-0.0112,2.3841,-0.0254999999999999,,,,,-4.9856,-5.5588,-5.4041,-5.2604,-0.5441,0.123,,,,4
2010-12-17 00:13:00,0.1857,3.3373,122.8148,-5.5312,,,,13.9532,,-4.1166,-0.0123,2.7548,-0.032,,,,,-4.9819,-5.5558,-5.4033,-5.2597,-0.5442,0.1233,,,,4
2010-12-17 00:14:00,0.1850999999999999,3.3588,122.7791,-5.5686,,,,13.9528,,-4.1166,-0.0123,2.578,-0.0310999999999999,,,,,-4.9899,-5.5558,-5.4136,-5.2815,-0.5442,0.1223999999999999,,,,4
2010-12-17 00:15:00,0.1852999999999999,3.4234,122.7871,-5.5903,,,,13.9541,,-4.1185,-0.0095999999999999,2.6294,-0.0262,,,,,-5.005,-5.5592,-5.4162,-5.2907,-0.4837,0.1221,,,,4
2010-12-17 00:16:00,0.1852999999999999,3.4019,122.7907,-5.5961,,,,13.9542,,-4.1279,-0.0141,2.5609,-0.0359999999999999,,,,,-5.0217,-5.5584,-5.422,-5.2812,-0.3023,0.1222,,,,4
2010-12-17 00:17:00,0.1850999999999999,3.3803,122.8614,-5.5737,,,,13.9541,,-4.1392,-0.0114,2.4981,-0.0307,,,,,-5.0294,-5.5683,-5.4246,-5.2918,-0.4232,0.1223,,,,4
2010-12-17 00:18:00,0.1850999999999999,3.4234,122.8749,-5.5766,,,,13.9536,,-4.1392,-0.0141,2.6008,-0.0366,,,,,-5.0294,-5.5691,-5.4282,-5.302,-0.6046,0.123,,,,4
2010-12-17 00:19:00,0.1855,3.3373,122.8629,-5.5928,,,,13.954,,-4.1392,-0.0097999999999999,2.5495,-0.0267,,,,,-5.0367,-5.5677,-5.4239,-5.2992,-0.3023,0.1223,,,,4
2010-12-17 00:20:00,0.1855,3.4449,122.863,-5.6107,,,,13.954,,-4.1459,-0.0128,2.5039,-0.0347,,,,,-5.0493,-5.5723,-5.4329,-5.3016,-0.6651,0.1232,,,,4
2010-12-17 00:21:00,0.1850999999999999,3.3804,122.8676,-5.6029,,,,13.9544,,-4.1595,-0.0094,2.6237,-0.0241,,,,,-5.0599,-5.5807,-5.4384,-5.3006,-0.3023,0.1222,,,,4
2010-12-17 00:22:00,0.1855,3.4234,122.8979,-5.5977,,,,13.9544,,-4.1595,-0.0121,2.4639,-0.0287,,,,,-5.0578,-5.5785,-5.4355,-5.2933,-0.6651,0.1223,,,,4
2010-12-17 00:23:00,0.1847999999999999,3.3588,122.8679,-5.5941,,,,13.9543,,-4.1595,-0.0132,2.6179,-0.0333,,,,,-5.06,-5.5749,-5.4275,-5.2896,-0.5442,0.1227,,,,4
2010-12-17 00:24:00,0.1860999999999999,3.3588,122.8658,-5.6022,,,,13.9542,,-4.1595,-0.0064,2.7319,-0.0181,,,,,-5.0578,-5.5749,-5.4304,-5.2882,-0.3023,0.1229,,,,4
2010-12-17 00:25:00,0.1850999999999999,3.4448,122.8672,-5.6035,,,,13.9541,,-4.1689,-0.0129999999999999,2.4467,-0.0318,,,,,-5.0679,-5.5799,-5.4355,-5.2947,-0.3628,0.1226,,,,4
2010-12-17 00:26:00,0.1847999999999999,3.3372,122.8609,-5.5844,,,,13.9541,,-4.1821,-0.008,2.4524,-0.0207,,,,,-5.0775,-5.5866,-5.445,-5.2977,-0.6046,0.1229,,,,4
2010-12-17 00:27:00,0.1847999999999999,3.3588,122.8266,-5.5859,,,,13.954,,-4.1821,-0.0064,2.3156,-0.0152,,,,,-5.0731,-5.5858,-5.445,-5.2984,-0.4837,0.1221,,,,4
2010-12-17 00:28:00,0.1845999999999999,3.3372,122.8289,-5.6204,,,,13.954,,-4.1821,-0.0086999999999999,2.7263,-0.0251,,,,,-5.0717,-5.5859,-5.4465,-5.305,-0.6046,0.1225,,,,4
2010-12-17 00:29:00,0.1852999999999999,3.3588,122.8506,-5.6146,,,,13.954,,-4.1821,-0.0074999999999999,2.7548,-0.0195999999999999,,,,,-5.0702,-5.5822,-5.4327,-5.2911,-0.5442,0.1225,,,,4
2010-12-17 00:30:00,0.1852999999999999,3.4449,122.8871,-5.5999,,,,13.954,,-4.1821,-0.0077999999999999,2.2928,-0.0171,,,,,-5.068,-5.5764,-5.4268,-5.286,-0.3628,0.123,,,,4
2010-12-17 00:31:00,0.1847999999999999,3.3804,122.8828,-5.5871,,,,13.9535,,-4.1906,-0.0161999999999999,2.5609,-0.0417999999999999,,,,,-5.0743,-5.5754,-5.4317,-5.2821,-0.6651,0.1227,,,,4
2010-12-17 00:32:00,0.1860999999999999,3.3588,122.9086,-5.5972,,,,13.9539,,-4.2007,-0.0077999999999999,2.3384,-0.0195,,,,,-5.0823,-5.5885,-5.4433,-5.2894,-0.6651,0.1225,,,,4
2010-12-17 00:33:00,0.1855,3.4234,122.9311,-5.6158,,,,13.9539,,-4.2024,-0.0066,2.4411,-0.0141,,,,,-5.0847,-5.5917,-5.4501,-5.3006,-0.4837,0.1218999999999999,,,,4
2010-12-17 00:34:00,0.1852999999999999,3.4233,122.8186,-5.6202,,,,13.9541,,-4.2024,-0.0083999999999999,2.4981,-0.0193,,,,,-5.0818,-5.5888,-5.4392,-5.2918,-0.4232,0.1229,,,,4
2010-12-17 00:35:00,0.1857,3.4448,122.8294,-5.5997,,,,13.9543,,-4.2024,-0.0077999999999999,2.4581,-0.0178,,,,,-5.0818,-5.5858,-5.4319,-5.2882,-0.6046,0.1226,,,,4
2010-12-17 00:36:00,0.1847999999999999,3.4233,122.8512,-5.6188,,,,13.9542,,-4.2024,-0.0146,2.6635,-0.0391,,,,,-5.0826,-5.5895,-5.4348,-5.2998,-0.5442,0.1228,,,,4
2010-12-17 00:37:00,0.1852999999999999,3.4879,122.8607,-5.6621,,,,13.9542,,-4.2024,-0.0105,2.6806,-0.0288999999999999,,,,,-5.0869,-5.5953,-5.4414,-5.3079,-0.4837,0.1225,,,,4
2010-12-17 00:38:00,0.1847999999999999,3.4449,122.7267,-5.6717,,,,13.9544,,-4.2024,-0.0109999999999999,2.3841,-0.0293,,,,,-5.087,-5.5881,-5.4392,-5.3042,-0.5442,0.1221,,,,4
