measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2010-02-27 00:00:00,3.276,-4.592,100.066,-0.2389999999999999,1.273,-0.0149999999999999,3.5,-0.0539999999999999,-0.535,4
2010-02-27 00:01:00,3.475,-1.388,105.004,-0.318,1.26,-0.0109999999999999,3.93,-0.0539999999999999,-0.5899999999999999,4
2010-02-27 00:02:00,3.511,-2.17,101.004,-0.3599999999999999,1.252,-0.003,3.5,-0.016,-0.5829999999999999,4
2010-02-27 00:03:00,4.146,-0.622,109.74,-0.447,1.23,-0.008,3.542,-0.034,-0.574,4
2010-02-27 00:04:00,4.259,-1.575,116.316,-0.495,1.23,-0.01,3.46,-0.0439999999999999,-0.536,4
2010-02-27 00:05:00,3.517,0.005,102.438,-0.523,1.214,0.006,3.422,0.02,-0.557,4
2010-02-27 00:06:00,3.488,-1.905,101.471,-0.4299999999999999,1.23,0.004,3.398,0.014,-0.534,4
2010-02-27 00:07:00,4.646,-1.674,119.92,-0.337,1.224,0.007,3.562,0.024,-0.551,4
2010-02-27 00:08:00,3.543,-0.8649999999999999,105.34,-0.39,1.226,-0.001,3.628,-0.01,-0.5799999999999998,4
2010-02-27 00:09:00,3.825,-4.807,109.574,-0.395,1.231,-0.019,3.704,-0.0919999999999999,-0.527,4
2010-02-27 00:10:00,3.853,-3.777,106.791,-0.3049999999999999,1.23,-0.0109999999999999,3.68,-0.0439999999999999,-0.526,4
2010-02-27 00:11:00,3.519,0.016,99.314,-0.066,1.244,0.002,3.254,0.004,-0.4839999999999999,4
2010-02-27 00:12:00,3.984,-3.105,108.034,-0.0739999999999999,1.232,-0.001,3.368,-0.006,-0.6089999999999999,4
2010-02-27 00:13:00,3.496,-3.986,104.72,-0.135,1.245,-0.0089999999999999,3.572,-0.0459999999999999,-0.657,4
2010-02-27 00:14:00,4.284,-5.803,114.489,-0.223,1.248,0.006,3.512,0.0219999999999999,-0.76,4
2010-02-27 00:15:00,4.251,-3.887,116.734,-0.2419999999999999,1.243,0.007,3.76,0.028,-0.8659999999999999,4
2010-02-27 00:16:00,4.671,-2.593,122.439,-0.325,1.253,-0.006,3.292,-0.016,-0.964,4
2010-02-27 00:17:00,4.228,-3.315,115.402,-0.529,1.263,-0.003,3.668,-0.014,-0.995,4
2010-02-27 00:18:00,3.773,-4.526,112.254,-0.5919999999999999,1.249,0.002,3.332,0.006,-0.967,4
2010-02-27 00:19:00,3.808,-3.155,109.231,-0.5989999999999999,1.266,-0.003,3.346,-0.01,-1.023,4
2010-02-27 00:20:00,3.834,-4.229,111.291,-0.651,1.276,-0.02,3.604,-0.082,-1.154,4
2010-02-27 00:21:00,4.237,-7.053,114.15,-0.753,1.272,-0.0129999999999999,3.508,-0.058,-1.246,4
2010-02-27 00:22:00,4.289,0.0879999999999999,115.483,-0.907,1.287,0.006,3.332,0.02,-1.285,4
2010-02-27 00:23:00,4.284,-0.925,116.22,-1.301,1.281,0.008,3.112,0.024,-1.322,4
2010-02-27 00:24:00,4.592,-5.258,122.5,-1.574,1.283,-0.014,3.8,-0.068,-1.308,4
2010-02-27 00:25:00,3.872,-0.755,103.416,-1.791,1.293,0.006,3.478,0.02,-1.248,4
2010-02-27 00:26:00,4.6,-3.293,121.662,-2.034,1.284,-0.017,3.548,-0.07,-1.215,4
2010-02-27 00:27:00,3.832,-3.694,109.645,-2.208,1.289,-0.024,3.86,-0.11,-1.181,4
2010-02-27 00:28:00,3.897,0.049,109.904,-2.301,1.28,0.008,3.548,0.0259999999999999,-1.175,4
2010-02-27 00:29:00,3.838,-0.573,112.017,-2.425,1.284,0.01,3.772,0.0359999999999999,-1.16,4
2010-02-27 00:30:00,2.976,-7.768,97.527,-2.547,1.293,-0.001,3.502,-0.004,-1.115,4
