measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp__403,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_current__402,dc_pos_voltage__316,dc_pos_voltage__401,dc_power__314,dc_power__400,inverter_temp__324,module_temp_1__321,module_temp_1__404,module_temp_2__322,module_temp_3__323,poa_irradiance__313,poa_irradiance__399,power_factor__327,system_id
2011-12-02 00:00:00,0.1841,3.4472,120.2986,-8.281399999999998,,14.0802,-8.5312,-0.0184999999999999,,1.638,,-0.0292,,-8.9465,-8.7477,,-8.891999999999998,-8.596199999999998,-0.4167,,0.1205,4
2011-12-02 00:01:00,0.1847999999999999,3.4903,120.3252,-8.356099999999998,,14.0803,-8.5312,-0.0121,,1.4154,,-0.0171,,-8.9406,-8.746299999999998,,-8.8964,-8.6057,-0.4762,,0.1208999999999999,4
2011-12-02 00:02:00,0.1852,3.4041,120.3151,-8.46,,14.0801,-8.5293,-0.0121,,1.5296,,-0.0195,,-8.9365,-8.765,,-8.8952,-8.6156,-0.7143,,0.1213999999999999,4
2011-12-02 00:03:00,0.1854,3.4472,120.2971,-8.4523,,14.08,-8.5104,-0.0095999999999999,,1.5923,,-0.0148,,-8.925,-8.742499999999998,,-8.8705,-8.5814,-0.6548,,0.1205,4
2011-12-02 00:04:00,0.1845,3.4903,120.2903,-8.423,,14.0799,-8.508599999999998,-0.0171,,1.5181,,-0.0264,,-8.9238,-8.7406,,-8.8833,-8.578699999999998,-0.7738,,0.1208,4
2011-12-02 00:05:00,0.1841,3.4688,120.2822,-8.4312,,14.0798,-8.508599999999998,-0.0112,,1.4383,,-0.0142,,-8.9238,-8.7391,,-8.9076,-8.5824,-0.7738,,0.1215,4
2011-12-02 00:06:00,0.1841,3.4903,120.2632,-8.4595,,14.08,-8.4991,-0.0119,,1.7179,,-0.0214999999999999,,-8.9166,-8.729,,-8.8975,-8.5789,-0.8929,,0.1211,4
2011-12-02 00:07:00,0.1845,3.4256,120.2302,-8.4892,,14.0792,-8.486,-0.0151,,1.4097,,-0.0207,,-8.901199999999998,-8.7239,,-8.874,-8.564999999999998,-0.7738,,0.1198,4
2011-12-02 00:08:00,0.1845,3.4471,120.3451,-8.641299999999998,,14.0784,-8.4841,-0.0183,,1.6037,,-0.0291,,-8.903,-8.7507,,-8.9089,-8.592499999999998,-0.7738,,0.121,4
2011-12-02 00:09:00,0.1845,3.4471,120.3396,-8.761599999999998,,14.0789,-8.4653,-0.0172999999999999,,1.501,,-0.028,,-8.8952,-8.7694,,-8.9063,-8.5972,-0.7143,,0.121,4
2011-12-02 00:10:00,0.1847999999999999,3.4903,120.2941,-8.821899999999998,,14.0786,-8.4634,-0.0121,,1.5238,,-0.0189,,-8.8948,-8.794,,-8.9169,-8.6189,-0.5357,,0.1217,4
2011-12-02 00:11:00,0.1845,3.4687,120.3046,-8.8841,,14.0782,-8.4634,-0.0171,,1.4668,,-0.0273,,-8.8985,-8.8153,,-8.931599999999998,-8.6483,-0.6548,,0.1208999999999999,4
2011-12-02 00:12:00,0.1847999999999999,3.4472,120.317,-8.892699999999998,,14.0774,-8.442999999999998,-0.0151,,1.5353,,-0.023,,-8.8936,-8.8038,,-8.9142,-8.6485,-0.6548,,0.1208999999999999,4
2011-12-02 00:13:00,0.1847999999999999,3.5119,120.2812,-8.8505,,14.0769,-8.442999999999998,-0.0152999999999999,,1.6437,,-0.025,,-8.894299999999998,-8.7957,,-8.894299999999998,-8.6522,-0.5357,,0.1212,4
2011-12-02 00:14:00,0.1842999999999999,3.4688,120.2895,-8.8336,,14.0762,-8.4336,-0.0126,,1.4269,,-0.0183,,-8.8945,-8.7958,,-8.904,-8.6627,-0.4167,,0.121,4
2011-12-02 00:15:00,0.1847999999999999,3.4258,120.2915,-8.7804,,14.0767,-8.4205,-0.0158,,1.6437,,-0.0263,,-8.8879,-8.7834,,-8.8982,-8.6568,-0.7143,,0.1216,4
2011-12-02 00:16:00,0.1845,3.5551,120.3183,-8.7168,,14.075,-8.4205,-0.0137,,1.7008,,-0.0201999999999999,,-8.8908,-8.776799999999998,,-8.8908,-8.666399999999998,-0.6548,,0.1215,4
2011-12-02 00:17:00,0.1841,3.512,120.2904,-8.5915,,14.0773,-8.4092,-0.0094,,1.4839,,-0.0158,,-8.881,-8.766899999999998,,-8.9002,-8.660999999999998,-0.8334,,0.1216,4
2011-12-02 00:18:00,0.1842999999999999,3.5119,120.2947,-8.5979,,14.078,-8.3979,-0.0112,,1.6551,,-0.0175,,-8.885899999999998,-8.778399999999998,,-8.952199999999998,-8.6982,-0.9524,,0.1208,4
2011-12-02 00:19:00,0.1855999999999999,3.4472,120.2821,-8.604599999999998,,14.078,-8.3979,-0.0176,,1.6494,,-0.0304,,-8.8992,-8.7939,,-8.9912,-8.737999999999998,-0.8929,,0.1215,4
2011-12-02 00:20:00,0.1845,3.5549,120.246,-8.5928,,14.0782,-8.3979,-0.0112,,1.5238,,-0.0168999999999999,,-8.910199999999998,-8.7954,,-9.0538,-8.7711,-1.4286,,0.1215,4
2011-12-02 00:21:00,0.1854,3.5118,120.2197,-8.5034,,14.0785,-8.3884,-0.0138999999999999,,1.6209,,-0.0218999999999999,,-8.9243,-8.7779,,-9.1025,-8.7933,-1.4286,,0.121,4
2011-12-02 00:22:00,0.1845,3.5118,120.2732,-8.4977,,14.0779,-8.378999999999998,-0.0179999999999999,,1.6094,,-0.028,,-8.9348,-8.7935,,-9.1808,-8.8281,-1.4881,,0.1217,4
2011-12-02 00:23:00,0.1842999999999999,3.3825,120.2691,-8.481,,14.0787,-8.3772,-0.0105,,1.5466,,-0.0167999999999999,,-8.9543,-8.818799999999998,,-9.2209,-8.8505,-1.7262,,0.1215,4
2011-12-02 00:24:00,0.1845,3.4686,120.2083,-8.491099999999998,,14.0799,-8.378999999999998,-0.0161999999999999,,1.5809,,-0.0252,,-8.979699999999998,-8.845,,-9.3052,-8.9002,-2.0834,,0.1218,4
2011-12-02 00:25:00,0.1839,3.4255,120.2573,-8.4937,,14.08,-8.3809,-0.0201,,1.4096,,-0.0282999999999999,,-8.995599999999998,-8.8564,,-9.3764,-8.9426,-2.262,,0.1215,4
2011-12-02 00:26:00,0.1832,3.4255,120.3029,-8.4899,,14.0802,-8.3979,-0.0128,,1.6607,,-0.0212999999999999,,-9.0309,-8.8778,,-9.4944,-8.995599999999998,-2.4406,,0.1213999999999999,4
2011-12-02 00:27:00,0.1841,3.3609,120.313,-8.503199999999998,,14.0816,-8.3979,-0.0132,,1.3355,,-0.021,,-9.0501,-8.8955,,-9.5637,-9.0405,-2.381,,0.1215,4
2011-12-02 00:28:00,0.1845,3.5549,120.2957,-8.811899999999998,,14.0817,-8.3979,-0.0112,,1.6151,,-0.019,,-9.0803,-8.995599999999998,,-9.7252,-9.1628,-2.6787,,0.1216,4
2011-12-02 00:29:00,0.1845,3.404,120.2828,-9.0365,,14.0843,-8.4092,-0.0138999999999999,,1.4325,,-0.0193,,-9.124,-9.0798,,-9.8317,-9.2367,-2.5596,,0.1208999999999999,4
2011-12-02 00:30:00,0.1842999999999999,3.4471,120.2821,-9.1835,,14.0851,-8.4205,-0.0037,,1.558,,-0.0041999999999999,,-9.1648,-9.1471,,-9.9227,-9.3055,-2.5596,,0.1212,4
2011-12-02 00:31:00,0.1845,3.4256,120.3405,-9.2948,,14.0854,-8.428,-0.0178,,1.3526,,-0.0258999999999999,,-9.2011,-9.2048,,-10.0004,-9.3698,-2.7382,,0.1213,4
2011-12-02 00:32:00,0.1837,3.4687,120.3637,-9.4055,,14.0853,-8.442999999999998,-0.0148,,1.501,,-0.0236999999999999,,-9.2412,-9.2817,,-10.099,-9.4579,-2.8572,,0.1215,4
2011-12-02 00:33:00,0.185,3.5763,120.2976,-9.5791,,14.0852,-8.4549,-0.0135,,1.558,,-0.0212999999999999,,-9.284,-9.3607,,-10.1655,-9.5287,-2.9763,,0.1217,4
2011-12-02 00:34:00,0.1845,3.4901,120.2756,-9.5958,,14.0861,-8.4634,-0.0132,,1.4895,,-0.0184999999999999,,-9.3198,-9.3942,,-10.1828,-9.5674,-2.9167,,0.1216,4
2011-12-02 00:35:00,0.1847,3.4901,120.2835,-9.5475,,14.0878,-8.4841,-0.0167,,1.187,,-0.0190999999999999,,-9.3611,-9.4415,,-10.1977,-9.6118,-2.7977,,0.1213,4
2011-12-02 00:36:00,0.1842999999999999,3.5331,120.3142,-9.3532,,14.0905,-8.504799999999998,-0.0121,,1.5523,,-0.0173999999999999,,-9.3893,-9.4431,,-10.1683,-9.5795,-2.7382,,0.1213999999999999,4
2011-12-02 00:37:00,0.185,3.5762,120.384,-9.3253,,14.0908,-8.5199,-0.0221,,1.4667,,-0.0328999999999999,,-9.4125,-9.484,,-10.193,-9.6218,-2.5596,,0.1207,4
2011-12-02 00:38:00,0.1845,3.4685,120.2863,-9.2711,,14.0927,-8.540599999999998,-0.0109999999999999,,1.4724,,-0.0168999999999999,,-9.4354,-9.4863,,-10.1798,-9.6205,-2.7977,,0.1217,4
2011-12-02 00:39:00,0.1852,3.5332,120.2812,-9.1561,,14.0958,-8.5537,-0.0195999999999999,,1.4039,,-0.0253,,-9.4516,-9.4966,,-10.1746,-9.5968,-2.262,,0.1203,4
2011-12-02 00:40:00,0.1841,3.4902,120.2746,-9.2395,,14.0958,-8.5763,-0.0135,,1.4553,,-0.0194,,-9.4801,-9.5502,,-10.2239,-9.6394,-2.262,,0.1216,4
2011-12-02 00:41:00,0.185,3.4902,120.2536,-9.3878,,14.0961,-8.597099999999998,-0.0161999999999999,,1.364,,-0.0224999999999999,,-9.5076,-9.5982,,-10.2314,-9.669,-2.2024,,0.1216,4
2011-12-02 00:42:00,0.1845,3.5118,120.2589,-9.3614,,14.0961,-8.6159,-0.0112,,1.4668,,-0.0152,,-9.5286,-9.6024,,-10.209,-9.631900000000002,-2.262,,0.1218999999999999,4
2011-12-02 00:43:00,0.1845,3.4903,120.2217,-9.297300000000002,,14.0959,-8.6385,-0.0164,,1.3526,,-0.0223,,-9.5535,-9.6191,,-10.2516,-9.6633,-2.3215,,0.1213999999999999,4
2011-12-02 00:44:00,0.1845,3.4903,120.2272,-9.2568,,14.096,-8.653499999999998,-0.0155,,1.3412,,-0.0227,,-9.5686,-9.6194,,-10.2497,-9.6526,-2.5596,,0.1222,4
2011-12-02 00:45:00,0.1845,3.5335,120.2716,-9.2527,,14.0963,-8.6761,-0.0168999999999999,,1.5068,,-0.0227,,-9.5919,-9.6384,,-10.2805,-9.6745,-2.6786,,0.1212,4
2011-12-02 00:46:00,0.1847999999999999,3.5981,120.2581,-9.3246,,14.0963,-8.696799999999998,-0.0142,,1.5125,,-0.0233,,-9.6142,-9.6724,,-10.35,-9.73,-2.262,,0.1217,4
2011-12-02 00:47:00,0.1842999999999999,3.512,120.321,-9.5041,,14.0961,-8.721299999999998,-0.0123,,1.2956,,-0.0167999999999999,,-9.6483,-9.7235,,-10.4064,-9.7987,-2.6191,,0.1217,4
2011-12-02 00:48:00,0.185,3.4473,120.2997,-9.6806,,14.098,-8.7383,-0.0146,,1.1757,,-0.0183,,-9.68,-9.7685,,-10.4507,-9.8511,-2.5596,,0.1218999999999999,4
2011-12-02 00:49:00,0.1847999999999999,3.4472,120.2839,-9.5872,,14.1006,-8.7627,-0.01,,1.4154,,-0.0138999999999999,,-9.709,-9.765,,-10.4383,-9.824,-2.6786,,0.1216,4
2011-12-02 00:50:00,0.1847999999999999,3.4903,120.2879,-9.3773,,14.102,-8.7872,-0.0146,,1.1757,,-0.0128,,-9.7232,-9.7387,,-10.4097,-9.7866,-2.5001,,0.1215,4
2011-12-02 00:51:00,0.1845,3.4257,120.224,-9.265,,14.1022,-8.8098,-0.0179999999999999,,1.4554,,-0.0276999999999999,,-9.7362,-9.7399,,-10.4073,-9.7886,-2.5596,,0.1208999999999999,4
2011-12-02 00:52:00,0.1842999999999999,3.4042,120.1869,-9.4206,,14.1021,-8.8267,-0.0168999999999999,,1.4097,,-0.023,,-9.7502,-9.7665,,-10.4368,-9.8115,-2.6191,,0.1213999999999999,4
2011-12-02 00:53:00,0.1842999999999999,3.512,120.157,-9.7081,,14.1019,-8.853099999999998,-0.0152999999999999,,1.5581,,-0.0248999999999999,,-9.784,-9.8519,,-10.5446,-9.9272,-2.4405,,0.1216,4
2011-12-02 00:54:00,0.1847999999999999,3.4258,120.214,-9.8231,,14.1025,-8.8738,-0.016,,1.3356,,-0.0199,,-9.8166,-9.8712,,-10.5572,-9.9184,-2.3215,,0.1218,4
2011-12-02 00:55:00,0.185,3.4689,120.278,-9.6989,,14.1031,-8.9002,-0.0132,,1.3812,,-0.0201999999999999,,-9.840000000000002,-9.8651,,-10.5719,-9.9397,-2.5001,,0.1216,4
2011-12-02 00:56:00,0.1839,3.512,120.2339,-9.9743,,14.1037,-8.920899999999998,-0.0091,,1.3356,,-0.0124,,-9.8748,-9.9206,,-10.6865,-10.0505,-2.3215,,0.1208,4
2011-12-02 00:57:00,0.1845,3.4689,120.272,-10.2343,,14.1066,-8.945399999999998,-0.0184999999999999,,1.5239,,-0.0276,,-9.9281,-9.9554,,-10.7496,-10.1215,-2.381,,0.1211,4
2011-12-02 00:58:00,0.1845,3.5336,120.7159,-10.2793,,14.1071,-8.9717,-0.01,,1.4554,,-0.0159,,-9.973,-9.9649,,-10.7413,-10.1273,-2.381,,0.1217,4
2011-12-02 00:59:00,0.185,3.4474,120.7505,-9.5547,,14.1081,-8.9962,-0.0123,,1.4783,,-0.0183,,-9.9798,-9.8662,,-10.6417,-9.992400000000002,-2.5596,,0.1212,4
2011-12-02 01:00:00,0.1847999999999999,3.4474,120.7629,-9.2695,,14.1082,-9.0188,-0.01,,1.444,,-0.0167999999999999,,-9.9818,-9.8276,,-10.6355,-9.9678,-2.5596,,0.1212,4
2011-12-02 01:01:00,0.1847999999999999,3.5336,120.6758,-9.1458,,14.1082,-9.047,-0.0152999999999999,,1.4497,,-0.0222,,-9.9917,-9.8146,,-10.658,-10.005,-2.5596,,0.1213,4
2011-12-02 01:02:00,0.185,3.4905,120.6555,-9.3834,,14.1088,-9.0696,-0.0212,,1.4783,,-0.0330999999999999,,-10.0054,-9.8298,,-10.7102,-10.077,-2.5001,,0.1216,4
2011-12-02 01:03:00,0.1842999999999999,3.4474,120.6608,-9.7221,,14.1102,-9.096,-0.0183,,1.4326,,-0.0247,,-10.0363,-9.9108,,-10.8454,-10.1758,-2.262,,0.1211,4
2011-12-02 01:04:00,0.1842999999999999,3.5121,120.656,-9.964,,14.1121,-9.1129,-0.0091,,1.484,,-0.0132999999999999,,-10.0643,-9.9654,,-10.946,-10.2209,-2.4406,,0.1216,4
2011-12-02 01:05:00,0.1845,3.4259,120.6646,-10.034,,14.1126,-9.1487,-0.0218999999999999,,1.5068,,-0.0339,,-10.1068,-10.0116,,-11.0071,-10.2663,-2.6191,,0.1211,4
2011-12-02 01:06:00,0.1842999999999999,3.5336,120.6837,-10.1539,,14.1131,-9.192,-0.0142,,1.444,,-0.0211,,-10.1598,-10.0808,,-11.0957,-10.3423,-2.8572,,0.1211,4
2011-12-02 01:07:00,0.1845,3.4475,120.7197,-10.182,,14.1136,-9.208900000000002,-0.0201,,1.2214,,-0.0235999999999999,,-10.1835,-10.1022,,-11.1016,-10.3592,-2.9763,,0.1211,4
2011-12-02 01:08:00,0.1841,3.469,120.7576,-10.1673,,14.1141,-9.240900000000002,-0.0123,,1.1758,,-0.0129,,-10.2178,-10.1218,,-11.0864,-10.3862,-2.9763,,0.1217,4
2011-12-02 01:09:00,0.185,3.4475,120.7902,-9.976,,14.1141,-9.2635,-0.0129999999999999,,1.3185,,-0.017,,-10.2308,-10.1119,,-11.0714,-10.3815,-2.9168,,0.1215,4
2011-12-02 01:10:00,0.1842999999999999,3.469,120.8229,-9.9694,,14.1146,-9.2918,-0.0161999999999999,,1.2043,,-0.0196999999999999,,-10.2532,-10.158,,-11.1575,-10.449,-2.7977,,0.1212,4
2011-12-02 01:11:00,0.1842999999999999,3.5337,120.8195,-9.8677,,14.1155,-9.3125,-0.0152999999999999,,1.5468,,-0.0207999999999999,,-10.2681,-10.1329,,-11.1021,-10.4166,-2.7977,,0.1213999999999999,4
2011-12-02 01:12:00,0.1847999999999999,3.4906,120.8179,-9.7838,,14.1169,-9.337,-0.0184999999999999,,1.5068,,-0.029,,-10.2845,-10.125,,-11.08,-10.4204,-2.7382,,0.1208999999999999,4
2011-12-02 01:13:00,0.1842999999999999,3.469,120.8642,-9.9542,,14.1183,-9.3633,-0.0103,,1.4269,,-0.0141,,-10.3109,-10.1735,,-11.1613,-10.4941,-2.4406,,0.1211,4
2011-12-02 01:14:00,0.1842999999999999,3.469,120.8334,-10.19,,14.1188,-9.3859,-0.0179999999999999,,1.2329,,-0.0234,,-10.3409,-10.2405,,-11.2669,-10.57,-2.5596,,0.1206,4
2011-12-02 01:15:00,0.185,3.4906,120.7975,-10.3196,,14.1192,-9.4085,-0.0171,,1.484,,-0.0252,,-10.3695,-10.2845,,-11.3095,-10.6082,-2.7977,,0.1205,4
2011-12-02 01:16:00,0.1847999999999999,3.5337,120.789,-10.3171,,14.1197,-9.4349,-0.0167,,1.2842,,-0.0247,,-10.407,-10.3102,,-11.3449,-10.6257,-2.7382,,0.1208,4
2011-12-02 01:17:00,0.1839,3.4259,120.8164,-10.2521,,14.1197,-9.4612,-0.0155,,1.2329,,-0.0202999999999999,,-10.4326,-10.3366,,-11.3721,-10.6388,-2.8572,,0.121,4
2011-12-02 01:18:00,0.1847999999999999,3.5983,120.772,-10.3286,,14.1197,-9.4819,-0.0205,,1.4441,,-0.0300999999999999,,-10.4579,-10.3854,,-11.4329,-10.7121,-2.8572,,0.1211,4
2011-12-02 01:19:00,0.1847999999999999,3.5552,120.7703,-10.5615,,14.1197,-9.5088,-0.0132,,1.3527,,-0.0178,,-10.493,-10.4494,,-11.5104,-10.7731,-2.8572,,0.1205,4
2011-12-02 01:20:00,0.185,3.4906,120.7138,-10.6908,,14.1197,-9.5369,-0.0151,,1.5639,,-0.0235,,-10.5337,-10.51,,-11.5942,-10.8435,-2.9763,,0.1213,4
2011-12-02 01:21:00,0.1841,3.469,120.7087,-10.7075,,14.1197,-9.563300000000002,-0.0161999999999999,,1.347,,-0.0216,,-10.5726,-10.5379,,-11.6384,-10.8529,-3.0358,,0.1213,4
2011-12-02 01:22:00,0.1845999999999999,3.5552,120.6933,-10.6576,,14.1198,-9.584,-0.0142,,1.4041,,-0.0181,,-10.5963,-10.5852,,-11.6896,-10.9062,-2.9168,,0.1208999999999999,4
2011-12-02 01:23:00,0.1845999999999999,3.469,120.6848,-10.6558,,14.1198,-9.6141,-0.0183,,1.5011,,-0.0268,,-10.6302,-10.6258,,-11.7287,-10.9534,-3.0358,,0.121,4
2011-12-02 01:24:00,0.1842999999999999,3.5337,120.6882,-10.6488,,14.1216,-9.6404,-0.0137,,1.4269,,-0.0195,,-10.6589,-10.6603,,-11.7389,-10.9821,-2.9168,,0.12,4
2011-12-02 01:25:00,0.1835,3.4044,120.6865,-10.6637,,14.123,-9.6687,-0.0123,,1.4384,,-0.0173999999999999,,-10.6931,-10.6887,,-11.7429,-11.006,-3.0358,,0.121,4
2011-12-02 01:26:00,0.1847999999999999,3.5552,120.6574,-10.7422,,14.1253,-9.695,-0.0183,,1.153,,-0.0205,,-10.7247,-10.7395,,-11.7686,-11.0657,-2.7977,,0.1208,4
2011-12-02 01:27:00,0.1841,3.4906,120.6403,-10.8133,,14.1253,-9.7214,-0.0144,,1.581,,-0.0218999999999999,,-10.7511,-10.7814,,-11.7988,-11.1114,-2.7977,,0.1208,4
2011-12-02 01:28:00,0.1842999999999999,3.5121,120.6574,-10.8092,,14.1253,-9.7478,-0.01,,1.4498,,-0.0144,,-10.7783,-10.8138,,-11.8401,-11.1393,-2.7382,,0.1202,4
2011-12-02 01:29:00,0.1842999999999999,3.5337,120.6712,-10.788,,14.1262,-9.7704,-0.0152999999999999,,1.4783,,-0.0221,,-10.8076,-10.8505,,-11.8673,-11.1894,-2.7382,,0.1208,4
2011-12-02 01:30:00,0.1845999999999999,3.5983,120.6934,-10.8275,,14.1285,-9.8046,-0.0173999999999999,,1.3242,,-0.0241,,-10.8434,-10.8952,,-11.9048,-11.2297,-2.7382,,0.1208999999999999,4
2011-12-02 01:31:00,0.1841,3.5121,120.7123,-10.8201,,14.1303,-9.8329,-0.0194,,1.1416,,-0.0235999999999999,,-10.868,-10.908,,-11.8686,-11.221,-2.6787,,0.1206,4
2011-12-02 01:32:00,0.1847999999999999,3.469,120.7243,-10.7918,,14.1303,-9.8573,-0.0146,,1.3413,,-0.0199,,-10.897,-10.9162,,-11.845,-11.2226,-2.5001,,0.1199,4
2011-12-02 01:33:00,0.1842999999999999,3.5121,120.7962,-10.6936,,14.1308,-9.8856,-0.0095999999999999,,1.5126,,-0.0148,,-10.9149,-10.9216,,-11.8148,-11.2235,-2.5001,,0.1206,4
2011-12-02 01:34:00,0.1847999999999999,3.6199,120.7448,-10.6754,,14.1308,-9.9119,-0.0095999999999999,,1.4897,,-0.0148,,-10.9251,-10.9362,,-11.8131,-11.2344,-2.381,,0.1201,4
2011-12-02 01:35:00,0.1842999999999999,3.5121,120.8013,-10.749,,14.1308,-9.9364,-0.0178,,1.4269,,-0.0257,,-10.943,-10.9585,,-11.8199,-11.2642,-2.3215,,0.1207,4
2011-12-02 01:36:00,0.1842999999999999,3.4906,120.7637,-10.7794,,14.1308,-9.9652,-0.0148,,1.4954,,-0.0211,,-10.9593,-10.9778,,-11.808,-11.2701,-2.2025,,0.1208,4
2011-12-02 01:37:00,0.1842999999999999,3.4906,120.7671,-10.7821,,14.1308,-9.9895,-0.0142,,1.3185,,-0.0184,,-10.9762,-10.9866,,-11.7953,-11.2745,-2.1429,,0.1212,4
2011-12-02 01:38:00,0.1847999999999999,3.5337,120.8219,-10.7587,,14.1308,-10.0159,-0.0225999999999999,,1.5696,,-0.0379,,-10.9915,-10.9952,,-11.8337,-11.2595,-2.1429,,0.1199,4
2011-12-02 01:39:00,0.1842999999999999,3.4906,120.7363,-10.7147,,14.1317,-10.0366,-0.0148,,1.387,,-0.0207,,-11.0079,-10.9953,,-11.8345,-11.2462,-2.2025,,0.1203999999999999,4
2011-12-02 01:40:00,0.1845999999999999,3.5337,120.6815,-10.6764,,14.134,-10.0629,-0.0201,,1.4669,,-0.0298999999999999,,-11.0254,-10.9988,,-11.8299,-11.263,-2.2025,,0.1212,4
2011-12-02 01:41:00,0.185,3.4906,120.7003,-10.5767,,14.135,-10.0874,-0.0155,,1.4269,,-0.0224999999999999,,-11.0314,-10.9656,,-11.758,-11.2098,-2.3216,,0.1206,4
2011-12-02 01:42:00,0.185,3.4906,120.7192,-10.4959,,14.1354,-10.11,-0.0137,,1.4098,,-0.0187,,-11.0371,-10.9505,,-11.7548,-11.2073,-2.2025,,0.1203999999999999,4
2011-12-02 01:43:00,0.1841,3.5121,120.7072,-10.5142,,14.1363,-10.1298,-0.0128,,1.4098,,-0.0181,,-11.0428,-10.9303,,-11.722,-11.1945,-2.024,,0.1205,4
2011-12-02 01:44:00,0.1847999999999999,3.5121,120.8116,-10.2843,,14.1363,-10.1556,-0.0128,,1.3356,,-0.0172999999999999,,-11.0398,-10.863,,-11.6085,-11.1079,-2.024,,0.1203,4
2011-12-02 01:45:00,0.1847999999999999,3.5337,120.827,-10.1928,,14.1359,-10.1725,-0.0148,,1.3071,,-0.0211,,-11.0294,-10.8341,,-11.5751,-11.0997,-1.8454,,0.1202,4
2011-12-02 01:46:00,0.1841,3.5121,120.8099,-10.1733,,14.1363,-10.1932,-0.0142,,1.1358,,-0.0161999999999999,,-11.0228,-10.8016,,-11.5077,-11.0627,-1.8454,,0.1205,4
2011-12-02 01:47:00,0.1842999999999999,3.5337,120.8168,-10.187,,14.1363,-10.212,-0.016,,1.5411,,-0.024,,-11.0157,-10.7835,,-11.4733,-11.0439,-1.6668,,0.1208999999999999,4
2011-12-02 01:48:00,0.1845999999999999,3.5337,120.7757,-10.1181,,14.1363,-10.2271,-0.0164,,1.2728,,-0.0230999999999999,,-10.9998,-10.729,,-11.3951,-10.9931,-1.7859,,0.1203999999999999,4
2011-12-02 01:49:00,0.1847999999999999,3.4906,120.7363,-10.0456,,14.1363,-10.2497,-0.0142,,1.2272,,-0.0156999999999999,,-10.9965,-10.697,,-11.3644,-10.9558,-1.7859,,0.12,4
2011-12-02 01:50:00,0.1839,3.469,120.7808,-9.9213,,14.1363,-10.2614,-0.0178,,1.6267,,-0.0287999999999999,,-10.9816,-10.6347,,-11.2828,-10.892,-1.6669,,0.1201,4
2011-12-02 01:51:00,0.1842999999999999,3.5983,120.8236,-9.7994,,14.1363,-10.2821,-0.0167,,1.2728,,-0.0205,,-10.9683,-10.5808,,-11.2118,-10.8506,-1.6074,,0.1199,4
2011-12-02 01:52:00,0.1841,3.4475,120.8116,-9.7328,,14.1365,-10.2971,-0.0189,,1.4326,,-0.027,,-10.953,-10.5367,,-11.1795,-10.8103,-1.7264,,0.1196,4
2011-12-02 01:53:00,0.1845999999999999,3.4906,120.7568,-9.7366,,14.1368,-10.3047,-0.0148,,1.3642,,-0.0212999999999999,,-10.9347,-10.4903,,-11.1411,-10.7882,-1.4288,,0.1199,4
2011-12-02 01:54:00,0.1854,3.469,120.827,-9.7093,,14.137,-10.3122,-0.0217,,1.29,,-0.0254999999999999,,-10.9267,-10.4616,,-11.1235,-10.764,-1.6074,,0.1201,4
2011-12-02 01:55:00,0.1841,3.4259,120.8082,-9.7369,,14.1367,-10.3273,-0.0106999999999999,,1.6724,,-0.0190999999999999,,-10.9322,-10.4346,,-11.1194,-10.7443,-1.7265,,0.1205,4
2011-12-02 01:56:00,0.1845999999999999,3.4906,120.8853,-9.8481,,14.1357,-10.3404,-0.0179999999999999,,1.2614,,-0.0219999999999999,,-10.935,-10.4352,,-11.1126,-10.7538,-1.786,,0.1201,4
2011-12-02 01:57:00,0.1852,3.5337,120.9075,-9.972600000000002,,14.1366,-10.3499,-0.0176,,1.3242,,-0.0236999999999999,,-10.943,-10.4365,,-11.1383,-10.7558,-1.6669,,0.1199,4
2011-12-02 01:58:00,0.1842999999999999,3.5552,120.9007,-9.9332,,14.1354,-10.3499,-0.0144,,1.347,,-0.0202999999999999,,-10.9282,-10.3855,,-11.0858,-10.6863,-2.0241,,0.1202,4
2011-12-02 01:59:00,0.1839,3.469,120.8767,-9.6878,,14.136,-10.3724,-0.0158,,1.4783,,-0.0235,,-10.9301,-10.3357,,-11.0255,-10.6335,-2.0242,,0.1201,4
2011-12-02 02:00:00,0.1847999999999999,3.5552,120.863,-9.5542,,14.1375,-10.3724,-0.0201,,1.3014,,-0.0262,,-10.9064,-10.3246,,-11.0485,-10.6379,-1.9051,,0.1202,4
2011-12-02 02:01:00,0.1839,3.4475,120.8613,-9.7139,,14.1363,-10.389,-0.0161999999999999,,1.2614,,-0.0204,,-10.9274,-10.367,,-11.145,-10.7189,-1.8456,,0.1206,4
2011-12-02 02:02:00,0.185,3.4259,120.8253,-9.835,,14.1355,-10.3973,-0.0173999999999999,,1.2957,,-0.0216,,-10.9483,-10.4137,,-11.2658,-10.7893,-1.9051,,0.1201,4
2011-12-02 02:03:00,0.185,3.469,120.8151,-9.906300000000002,,14.1356,-10.3973,-0.0167,,1.3071,,-0.0211,,-10.9616,-10.4285,,-11.2925,-10.7937,-2.2028,,0.1192,4
2011-12-02 02:04:00,0.1845999999999999,3.5337,120.8236,-9.8573,,14.1352,-10.3973,-0.0183,,1.3984,,-0.0271999999999999,,-10.9661,-10.3997,,-11.2525,-10.7368,-2.4409,,0.1202,4
