measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2010-10-17 00:00:00,,0.187,,3.1613,,122.9382,,8.1088,13.5801,8.3285,,0.0061999999999999,,1.3046,,0.0080999999999999,,8.0662,,5.502,,-7999.0,,-7999.0,,,,,,-3.8651,-0.1287,4
2010-10-17 00:01:00,,0.187,,3.1183,,122.8768,,8.0298,13.5815,8.319499999999998,,0.0033999999999999,,1.316,,0.0028,,8.032299999999998,,5.4609,,-7999.0,,-7999.0,,,,,,-3.9254,-0.1280999999999999,4
2010-10-17 00:02:00,,0.1872,,3.1397,,122.8513,,7.9793,13.5833,8.3025,,0.0077,,1.521,,0.0117,,7.994799999999999,,5.4117,,-7999.0,,-7999.0,,,,,,-3.8651,-0.1287,4
2010-10-17 00:03:00,,0.1874,,3.2042,,122.7882,,8.0278,13.5847,8.3025,,0.0061999999999999,,1.333,,0.0083,,7.9799,,5.3924,,-7999.0,,-7999.0,,,,,,-4.1066,-0.1288999999999999,4
2010-10-17 00:04:00,,0.1879,,3.2043,,122.8324,,8.0152,13.5852,8.279899999999998,,0.0033999999999999,,1.3216,,0.0037,,7.9374,,5.3156,,-7999.0,,-7999.0,,,,,,-4.2274,-0.129,4
2010-10-17 00:05:00,,0.1867999999999999,,3.3548,,122.847,,7.938399999999999,13.5852,8.2573,,0.0058999999999999,,1.3786,,0.0061999999999999,,7.8985,,5.2273,,-7999.0,,-7999.0,,,,,,-4.1066,-0.1293999999999999,4
2010-10-17 00:06:00,,0.187,,3.2689,,122.8379,,7.8662,13.5852,8.2423,,0.0027,,1.4129,,0.0035999999999999,,7.8671,,5.21,,-7999.0,,-7999.0,,,,,,-4.0462,-0.1292,4
2010-10-17 00:07:00,,0.1877,,3.1829,,122.8065,,7.7682,13.5852,8.2229,,0.0047999999999999,,1.4185,,0.0063,,7.83,,5.1976,,-7999.0,,-7999.0,,,,,,-3.8047,-0.1287,4
2010-10-17 00:08:00,,0.187,,3.2258,,122.8117,,7.6021,13.5852,8.2125,,0.0035999999999999,,1.4299,,0.0061,,7.799699999999999,,5.1608,,-7999.0,,-7999.0,,,,,,-3.8047,-0.1288,4
2010-10-17 00:09:00,,0.187,,3.2473,,122.7726,,7.4276,13.5852,8.1881,,0.0008999999999999,,1.2191,,0.001,,7.7426,,5.1212,,-7999.0,,-7999.0,,,,,,-3.7443,-0.1285999999999999,4
2010-10-17 00:10:00,,0.1872,,3.2043,,122.758,,7.2758,13.5852,8.1692,,0.0016,,1.2248,,-0.0002,,7.6904,,5.1337,,-7999.0,,-7999.0,,,,,,-3.6235,-0.1285999999999999,4
2010-10-17 00:11:00,,0.1867999999999999,,3.2258,,122.7617,,7.285,13.5856,8.1485,,0.0043,,1.3103,,0.0067999999999999,,7.648399999999999,,5.1956,,-7999.0,,-7999.0,,,,,,-3.6235,-0.1295,4
2010-10-17 00:12:00,,0.1864,,3.2044,,122.834,,7.3638,13.5875,8.128,,0.0054999999999999,,1.3445,,0.0091999999999999,,7.6193,,5.1899,,-7999.0,,-7999.0,,,,,,-3.6235,-0.1285999999999999,4
2010-10-17 00:13:00,,0.1859,,3.3119,,122.8376,,7.440699999999999,13.5898,8.1112,,0.0064,,1.1337,,0.0073,,7.5926,,5.1503,,-7999.0,,-7999.0,,,,,,-3.6235,-0.1287,4
