measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_3__255,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,system_id
2010-06-22 00:41:00,,5.022,,0.066,,122.377,,17.034,240.247,,0.005,,1.764,,0.01,,,17.916,,,,,,,,4
2010-06-22 00:42:00,,5.021,,0.0439999999999999,,122.374,,17.063,227.067,,0.007,,1.788,,0.014,,,17.868,,,,,,,,4
2010-06-22 00:43:00,,5.026,,-0.116,,122.418,,16.936,222.666,,0.007,,1.708,,0.012,,,17.779,,,,,,,,4
2010-06-22 00:44:00,,5.021,,-0.1489999999999999,,122.419,,16.806,212.232,,0.0089999999999999,,1.602,,0.014,,,17.74,,,,,,,,4
2010-06-22 00:45:00,,5.017,,-0.133,,122.453,,16.739,219.291,,0.007,,1.542,,0.01,,,17.734,,,,,,,,4
2010-06-22 00:46:00,,5.021,,0.187,,122.429,,16.718,219.635,,0.007,,1.486,,0.01,,,17.72,,,,,,,,4
2010-06-22 00:47:00,,5.022,,0.0769999999999999,,122.433,,16.879,217.956,,0.007,,1.542,,0.012,,,17.761,,,,,,,,4
2010-06-22 00:48:00,,5.017,,0.132,,122.409,,16.989,218.235,,0.007,,1.492,,0.01,,,17.697,,,,,,,,4
2010-06-22 00:49:00,,5.015,,0.121,,122.398,,16.709,222.837,,0.006,,1.276,,0.008,,,17.609,,,,,,,,4
2010-06-22 00:50:00,,5.021,,-0.05,,122.384,,16.428,214.626,,0.008,,1.384,,0.012,,,17.541,,,,,,,,4
2010-06-22 00:51:00,,5.022,,0.0379999999999999,,122.36,,16.139,217.029,,0.0089999999999999,,1.546,,0.014,,,17.513,,,,,,,,4
2010-06-22 00:52:00,,5.02,,-0.27,,122.462,,15.663,228.057,,0.006,,1.576,,0.01,,,17.542,,,,,,,,4
2010-06-22 00:53:00,,5.022,,0.126,,122.423,,15.505,208.452,,0.005,,1.612,,0.008,,,17.522,,,,,,,,4
2010-06-22 00:54:00,,5.024,,0.115,,122.446,,15.491,205.962,,0.007,,1.35,,0.008,,,17.527,,,,,,,,4
2010-06-22 00:55:00,,5.019,,0.159,,122.469,,15.605,213.783,,0.006,,1.626,,0.01,,,17.526,,,,,,,,4
2010-06-22 00:56:00,,5.023,,0.0379999999999999,,122.507,,15.647,217.94,,0.0089999999999999,,1.35,,0.012,,,17.435,,,,,,,,4
2010-06-22 00:57:00,,5.026,,-0.2869999999999999,,122.526,,15.687,235.81,,0.007,,1.57,,0.01,,,17.343,,,,,,,,4
2010-06-22 00:58:00,,5.028,,0.11,,122.552,,15.744,240.661,,0.005,,1.516,,0.008,,,17.306,,,,,,,,4
2010-06-22 00:59:00,,5.017,,0.203,,122.543,,15.913,243.034,,0.007,,1.672,,0.012,,,17.311,,,,,,,,4
2010-06-22 01:00:00,,5.027,,0.17,,122.506,,16.062,244.089,,0.007,,1.474,,0.012,,,17.223,,,,,,,,4
2010-06-22 01:01:00,,5.022,,0.324,,122.472,,16.269,255.155,,0.006,,1.486,,0.008,,,17.186,,,,,,,,4
2010-06-22 01:02:00,,5.035,,0.121,,122.598,,16.427,258.866,,0.006,,1.534,,0.01,,,17.144,,,,,,,,4
2010-06-22 01:03:00,,5.021,,0.121,,122.495,,16.429,248.643,,0.007,,1.422,,0.01,,,17.139,,,,,,,,4
2010-06-22 01:04:00,,5.021,,0.198,,122.522,,16.36,261.425,,0.006,,1.588,,0.008,,,17.145,,,,,,,,4
2010-06-22 01:05:00,,5.027,,0.0109999999999999,,122.514,,16.375,256.308,,0.006,,1.444,,0.008,,,17.167,,,,,,,,4
2010-06-22 01:06:00,,5.022,,-0.116,,122.549,,16.358,277.8,,0.008,,1.344,,0.01,,,17.081,,,,,,,,4
2010-06-22 01:07:00,,5.022,,0.0599999999999999,,122.556,,16.28,256.912,,0.006,,1.438,,0.008,,,17.031,,,,,,,,4
2010-06-22 01:08:00,,5.024,,0.313,,122.555,,16.292,260.245,,0.008,,1.266,,0.01,,,17.0,,,,,,,,4
2010-06-22 01:09:00,,5.027,,-0.094,,122.573,,16.31,262.423,,0.006,,1.452,,0.01,,,16.957,,,,,,,,4
2010-06-22 01:10:00,,5.026,,-0.127,,122.57,,16.188,258.002,,0.006,,1.462,,0.008,,,16.954,,,,,,,,4
2010-06-22 01:11:00,,5.031,,0.2089999999999999,,122.603,,16.021,248.863,,0.007,,1.542,,0.012,,,16.956,,,,,,,,4
2010-06-22 01:12:00,,5.034,,-0.232,,122.604,,15.854,242.855,,0.006,,1.468,,0.008,,,16.989,,,,,,,,4
2010-06-22 01:13:00,,5.029,,0.11,,122.586,,15.768,256.721,,0.007,,1.608,,0.012,,,17.011,,,,,,,,4
2010-06-22 01:14:00,,5.025,,-0.0609999999999999,,122.632,,15.758,267.591,,0.008,,1.53,,0.014,,,16.985,,,,,,,,4
2010-06-22 01:15:00,,5.025,,-0.193,,122.586,,15.86,263.848,,0.007,,1.422,,0.01,,,16.976,,,,,,,,4
2010-06-22 01:16:00,,5.029,,0.11,,122.649,,16.038,262.209,,0.006,,1.48,,0.01,,,16.98,,,,,,,,4
2010-06-22 01:17:00,,5.026,,-0.006,,122.621,,16.06,252.18,,0.005,,1.438,,0.008,,,16.946,,,,,,,,4
2010-06-22 01:18:00,,5.026,,0.3519999999999999,,122.604,,16.057,243.716,,0.007,,1.224,,0.008,,,16.916,,,,,,,,4
2010-06-22 01:19:00,,5.027,,-0.27,,122.611,,16.045,250.111,,0.007,,1.48,,0.01,,,16.857,,,,,,,,4
2010-06-22 01:20:00,,5.022,,-0.033,,122.602,,15.757,271.508,,0.007,,1.624,,0.012,,,16.876,,,,,,,,4
2010-06-22 01:21:00,,5.029,,0.198,,122.659,,15.415,261.319,,0.007,,1.56,,0.012,,,16.883,,,,,,,,4
2010-06-22 01:22:00,,5.034,,-0.116,,122.682,,15.361,265.603,,0.007,,1.368,,0.01,,,16.798,,,,,,,,4
2010-06-22 01:23:00,,5.033,,-0.2039999999999999,,122.661,,15.397,273.541,,0.008,,1.582,,0.014,,,16.722,,,,,,,,4
2010-06-22 01:24:00,,5.029,,0.066,,122.637,,15.458,254.406,,0.007,,1.504,,0.01,,,16.697,,,,,,,,4
2010-06-22 01:25:00,,5.033,,0.082,,122.641,,15.471,250.822,,0.007,,1.576,,0.01,,,16.633,,,,,,,,4
2010-06-22 01:26:00,,5.023,,0.313,,122.618,,15.549,243.111,,0.007,,1.44,,0.01,,,16.652,,,,,,,,4
2010-06-22 01:27:00,,5.03,,0.0599999999999999,,122.717,,15.626,271.209,,0.007,,1.476,,0.01,,,16.633,,,,,,,,4
2010-06-22 01:28:00,,5.031,,0.033,,122.668,,15.782,270.955,,0.007,,1.438,,0.01,,,16.64,,,,,,,,4
2010-06-22 01:29:00,,5.03,,0.1479999999999999,,122.752,,15.983,256.68,,0.005,,1.438,,0.008,,,16.591,,,,,,,,4
2010-06-22 01:30:00,,5.026,,-0.166,,122.746,,16.049,247.747,,0.007,,1.746,,0.012,,,16.7,,,,,,,,4
2010-06-22 01:31:00,,5.027,,-0.3639999999999999,,122.761,,15.744,253.344,,0.006,,1.452,,0.01,,,16.815,,,,,,,,4
2010-06-22 01:32:00,,5.032,,-0.0879999999999999,,122.75,,15.633,254.909,,0.007,,1.296,,0.01,,,16.913,,,,,,,,4
2010-06-22 01:33:00,,5.038,,0.033,,122.74,,15.396,258.376,,0.006,,1.464,,0.008,,,17.03,,,,,,,,4
2010-06-22 01:34:00,,5.033,,-0.155,,122.749,,15.229,249.209,,0.006,,1.476,,0.01,,,17.11,,,,,,,,4
2010-06-22 01:35:00,,5.032,,0.3629999999999999,,122.699,,15.166,255.471,,0.007,,1.416,,0.01,,,17.18,,,,,,,,4
2010-06-22 01:36:00,,5.034,,-0.083,,122.802,,15.207,251.116,,0.007,,1.468,,0.01,,,17.237,,,,,,,,4
2010-06-22 01:37:00,,5.03,,0.231,,122.728,,15.246,259.799,,0.008,,1.552,,0.012,,,17.312,,,,,,,,4
2010-06-22 01:38:00,,5.034,,-0.028,,122.837,,15.286,252.118,,0.007,,1.456,,0.01,,,17.369,,,,,,,,4
2010-06-22 01:39:00,,5.042,,0.1429999999999999,,122.888,,15.397,241.923,,0.007,,1.39,,0.01,,,17.406,,,,,,,,4
2010-06-22 01:40:00,,5.037,,0.027,,122.873,,15.55,230.128,,0.006,,1.402,,0.008,,,17.409,,,,,,,,4
2010-06-22 01:41:00,,5.042,,-0.055,,122.884,,15.695,225.245,,0.006,,1.456,,0.008,,,17.414,,,,,,,,4
2010-06-22 01:42:00,,5.043,,0.0219999999999999,,122.907,,15.865,218.65,,0.008,,1.294,,0.01,,,17.404,,,,,,,,4
2010-06-22 01:43:00,,5.044,,-0.27,,122.933,,16.051,223.679,,0.007,,1.468,,0.01,,,17.388,,,,,,,,4
2010-06-22 01:44:00,,5.04,,0.005,,122.907,,16.23,215.844,,0.007,,1.386,,0.01,,,17.299,,,,,,,,4
2010-06-22 01:45:00,,5.04,,0.231,,122.874,,16.168,189.613,,0.008,,1.402,,0.012,,,17.248,,,,,,,,4
2010-06-22 01:46:00,,5.044,,0.033,,122.837,,16.367,199.448,,0.005,,1.546,,0.008,,,17.26,,,,,,,,4
2010-06-22 01:47:00,,5.036,,-0.32,,122.876,,16.334,195.093,,0.006,,1.402,,0.01,,,17.23,,,,,,,,4
2010-06-22 01:48:00,,5.039,,-0.116,,122.848,,16.281,197.188,,0.005,,1.588,,0.008,,,17.262,,,,,,,,4
2010-06-22 01:49:00,,5.035,,-0.3469999999999999,,122.866,,16.287,222.725,,0.006,,1.578,,0.01,,,17.212,,,,,,,,4
2010-06-22 01:50:00,,5.036,,0.2909999999999999,,122.803,,16.251,208.392,,0.007,,1.536,,0.01,,,17.129,,,,,,,,4
2010-06-22 01:51:00,,5.03,,0.0109999999999999,,122.824,,16.207,220.376,,0.007,,1.402,,0.01,,,17.104,,,,,,,,4
2010-06-22 01:52:00,,5.034,,-0.0439999999999999,,122.812,,16.119,208.414,,0.006,,1.464,,0.01,,,17.06,,,,,,,,4
2010-06-22 01:53:00,,5.042,,-0.0719999999999999,,122.829,,16.03,197.481,,0.007,,1.582,,0.01,,,16.962,,,,,,,,4
2010-06-22 01:54:00,,5.044,,-0.215,,122.904,,15.954,203.323,,0.008,,1.222,,0.01,,,16.869,,,,,,,,4
2010-06-22 01:55:00,,5.037,,-0.2039999999999999,,122.854,,15.823,209.944,,0.007,,1.588,,0.012,,,16.865,,,,,,,,4
2010-06-22 01:56:00,,5.039,,0.126,,122.884,,15.736,202.092,,0.0089999999999999,,1.51,,0.014,,,16.886,,,,,,,,4
2010-06-22 01:57:00,,5.04,,0.104,,122.887,,15.534,208.647,,0.007,,1.678,,0.012,,,16.856,,,,,,,,4
2010-06-22 01:58:00,,5.037,,-0.254,,122.903,,15.517,197.006,,0.0089999999999999,,1.428,,0.012,,,16.902,,,,,,,,4
2010-06-22 01:59:00,,5.039,,-0.05,,122.886,,15.544,200.993,,0.008,,1.452,,0.012,,,16.932,,,,,,,,4
2010-06-22 02:00:00,,5.036,,-0.155,,122.82,,15.652,197.932,,0.006,,1.558,,0.01,,,17.017,,,,,,,,4
2010-06-22 02:01:00,,5.039,,-0.11,,122.823,,15.826,180.436,,0.006,,1.374,,0.008,,,17.085,,,,,,,,4
2010-06-22 02:02:00,,5.032,,-0.0769999999999999,,122.813,,15.702,176.81,,0.007,,1.378,,0.01,,,17.08,,,,,,,,4
2010-06-22 02:03:00,,5.038,,0.0769999999999999,,122.811,,15.59,168.191,,0.007,,1.554,,0.01,,,17.067,,,,,,,,4
2010-06-22 02:04:00,,5.048,,-0.017,,122.857,,15.572,180.149,,0.006,,1.554,,0.01,,,17.046,,,,,,,,4
2010-06-22 02:05:00,,5.045,,0.2089999999999999,,122.817,,15.848,173.435,,0.008,,1.482,,0.012,,,17.097,,,,,,,,4
2010-06-22 02:06:00,,5.043,,0.198,,122.905,,16.091,185.641,,0.006,,1.378,,0.008,,,17.113,,,,,,,,4
2010-06-22 02:07:00,,5.037,,0.192,,122.866,,16.318,194.119,,0.007,,1.614,,0.012,,,17.162,,,,,,,,4
2010-06-22 02:08:00,,5.039,,0.1759999999999999,,122.897,,16.304,192.793,,0.008,,1.644,,0.012,,,17.164,,,,,,,,4
2010-06-22 02:09:00,,5.037,,0.33,,122.805,,16.267,195.711,,0.006,,1.51,,0.008,,,17.166,,,,,,,,4
2010-06-22 02:10:00,,5.032,,-0.05,,122.63,,16.263,208.119,,0.008,,1.536,,0.012,,,17.126,,,,,,,,4
2010-06-22 02:11:00,,5.029,,0.214,,122.601,,16.3,211.347,,0.006,,1.63,,0.01,,,17.134,,,,,,,,4
2010-06-22 02:12:00,,5.022,,0.126,,122.655,,16.403,206.673,,0.007,,1.456,,0.012,,,17.19,,,,,,,,4
2010-06-22 02:13:00,,5.034,,-0.116,,122.614,,16.491,207.47,,0.007,,1.636,,0.01,,,17.219,,,,,,,,4
2010-06-22 02:14:00,,5.032,,0.396,,122.598,,16.513,211.184,,0.008,,1.48,,0.012,,,17.25,,,,,,,,4
2010-06-22 02:15:00,,5.03,,-0.2979999999999999,,122.599,,16.483,211.259,,0.005,,1.528,,0.008,,,17.247,,,,,,,,4
2010-06-22 02:16:00,,5.036,,0.308,,122.638,,16.343,215.855,,0.006,,1.392,,0.008,,,17.256,,,,,,,,4
2010-06-22 02:17:00,,5.028,,-0.028,,122.641,,16.384,218.444,,0.007,,1.768,,0.012,,,17.259,,,,,,,,4
2010-06-22 02:18:00,,5.031,,-0.039,,122.684,,16.39,209.88,,0.008,,1.41,,0.01,,,17.304,,,,,,,,4
2010-06-22 02:19:00,,5.032,,-0.331,,122.717,,16.433,203.584,,0.006,,1.434,,0.008,,,17.308,,,,,,,,4
2010-06-22 02:20:00,,5.029,,0.104,,122.659,,16.419,208.539,,0.007,,1.576,,0.012,,,17.276,,,,,,,,4
2010-06-22 02:21:00,,5.036,,-0.232,,122.687,,16.403,209.685,,0.007,,1.512,,0.012,,,17.249,,,,,,,,4
2010-06-22 02:22:00,,5.029,,0.121,,122.679,,16.688,207.452,,0.006,,1.344,,0.008,,,17.301,,,,,,,,4
2010-06-22 02:23:00,,5.031,,0.11,,122.634,,17.181,215.823,,0.006,,1.5,,0.008,,,17.299,,,,,,,,4
2010-06-22 02:24:00,,5.03,,-0.1439999999999999,,122.617,,17.189,210.237,,0.006,,1.66,,0.01,,,17.193,,,,,,,,4
2010-06-22 02:25:00,,5.033,,0.055,,122.586,,16.939,205.21,,0.006,,1.41,,0.008,,,17.099,,,,,,,,4
2010-06-22 02:26:00,,5.022,,-0.3579999999999999,,122.586,,16.485,200.211,,0.005,,1.444,,0.006,,,17.05,,,,,,,,4
2010-06-22 02:27:00,,5.031,,0.0599999999999999,,122.547,,16.182,209.658,,0.007,,1.624,,0.012,,,17.039,,,,,,,,4
2010-06-22 02:28:00,,5.03,,0.0929999999999999,,122.531,,16.052,215.706,,0.006,,1.428,,0.008,,,17.028,,,,,,,,4
2010-06-22 02:29:00,,5.025,,0.082,,122.546,,16.03,205.918,,0.007,,1.54,,0.012,,,17.008,,,,,,,,4
2010-06-22 02:30:00,,5.022,,0.137,,122.478,,16.13,196.987,,0.006,,1.638,,0.01,,,16.982,,,,,,,,4
2010-06-22 02:31:00,,5.023,,0.11,,122.54,,16.173,217.684,,0.007,,1.464,,0.01,,,16.957,,,,,,,,4
2010-06-22 02:32:00,,5.021,,0.082,,122.523,,16.125,239.591,,0.006,,1.644,,0.01,,,16.943,,,,,,,,4
2010-06-22 02:33:00,,5.028,,0.137,,122.538,,16.029,229.447,,0.006,,1.638,,0.01,,,16.884,,,,,,,,4
2010-06-22 02:34:00,,5.026,,-0.171,,122.579,,15.956,230.148,,0.005,,1.548,,0.008,,,16.812,,,,,,,,4
2010-06-22 02:35:00,,5.031,,-0.0609999999999999,,122.611,,15.852,220.723,,0.006,,1.63,,0.01,,,16.777,,,,,,,,4
2010-06-22 02:36:00,,5.033,,0.033,,122.641,,15.614,225.953,,0.004,,1.378,,0.006,,,16.742,,,,,,,,4
2010-06-22 02:37:00,,5.031,,-0.375,,122.624,,15.359,221.189,,0.006,,1.56,,0.01,,,16.728,,,,,,,,4
2010-06-22 02:38:00,,5.032,,0.0109999999999999,,122.687,,15.177,227.724,,0.008,,1.698,,0.012,,,16.717,,,,,,,,4
2010-06-22 02:39:00,,5.032,,-0.028,,122.678,,15.192,229.737,,0.006,,1.638,,0.01,,,16.707,,,,,,,,4
2010-06-22 02:40:00,,5.032,,-0.121,,122.687,,15.32,215.426,,0.006,,1.384,,0.008,,,16.648,,,,,,,,4
2010-06-22 02:41:00,,5.032,,0.258,,122.636,,15.363,218.491,,0.007,,1.474,,0.01,,,16.558,,,,,,,,4
2010-06-22 02:42:00,,5.026,,-0.1489999999999999,,122.611,,15.356,215.482,,0.0089999999999999,,1.686,,0.014,,,16.477,,,,,,,,4
2010-06-22 02:43:00,,5.024,,-0.0719999999999999,,122.614,,15.323,222.781,,0.006,,1.374,,0.008,,,16.469,,,,,,,,4
2010-06-22 02:44:00,,5.027,,0.027,,122.534,,15.281,201.681,,0.007,,1.47,,0.01,,,16.504,,,,,,,,4
2010-06-22 02:45:00,,5.028,,-0.121,,122.525,,15.341,205.079,,0.007,,1.51,,0.012,,,16.588,,,,,,,,4
2010-06-22 02:46:00,,5.024,,-0.2099999999999999,,122.546,,15.418,212.615,,0.007,,1.704,,0.012,,,16.636,,,,,,,,4
2010-06-22 02:47:00,,5.027,,-0.066,,122.596,,15.543,210.081,,0.008,,1.518,,0.012,,,16.655,,,,,,,,4
2010-06-22 02:48:00,,5.03,,0.0879999999999999,,122.618,,15.639,215.641,,0.006,,1.374,,0.008,,,16.631,,,,,,,,4
2010-06-22 02:49:00,,5.026,,-0.3689999999999999,,122.647,,15.763,215.487,,0.007,,1.482,,0.01,,,16.59,,,,,,,,4
2010-06-22 02:50:00,,5.023,,0.3459999999999999,,122.529,,15.893,205.404,,0.007,,1.62,,0.012,,,16.56,,,,,,,,4
2010-06-22 02:51:00,,5.03,,0.0219999999999999,,122.564,,16.165,196.589,,0.005,,1.716,,0.01,,,16.578,,,,,,,,4
2010-06-22 02:52:00,,5.031,,-0.033,,122.587,,16.262,201.767,,0.007,,1.528,,0.01,,,16.496,,,,,,,,4
2010-06-22 02:53:00,,5.023,,0.187,,122.586,,16.261,200.195,,0.008,,1.762,,0.014,,,16.497,,,,,,,,4
2010-06-22 02:54:00,,5.029,,-0.066,,122.545,,16.255,208.013,,0.008,,1.518,,0.014,,,16.442,,,,,,,,4
2010-06-22 02:55:00,,5.028,,0.319,,122.514,,16.256,197.493,,0.007,,1.746,,0.012,,,16.393,,,,,,,,4
2010-06-22 02:56:00,,5.033,,-0.166,,122.543,,16.27,201.73,,0.008,,1.414,,0.012,,,16.312,,,,,,,,4
2010-06-22 02:57:00,,5.03,,0.0599999999999999,,122.549,,16.279,196.398,,0.007,,1.374,,0.01,,,16.281,,,,,,,,4
2010-06-22 02:58:00,,5.029,,-0.083,,122.525,,16.374,203.439,,0.008,,1.456,,0.012,,,16.315,,,,,,,,4
2010-06-22 02:59:00,,5.027,,-0.3029999999999999,,122.58,,16.489,196.862,,0.006,,1.39,,0.008,,,16.341,,,,,,,,4
2010-06-22 03:00:00,,5.025,,0.016,,122.494,,16.58,206.982,,0.007,,1.564,,0.01,,,16.382,,,,,,,,4
2010-06-22 03:01:00,,5.024,,-0.3639999999999999,,122.515,,16.62,202.561,,0.007,,1.464,,0.012,,,16.323,,,,,,,,4
2010-06-22 03:02:00,,5.029,,0.313,,122.54,,16.537,204.81,,0.008,,1.722,,0.014,,,16.337,,,,,,,,4
2010-06-22 03:03:00,,5.027,,0.005,,122.534,,16.554,192.906,,0.005,,1.656,,0.01,,,16.374,,,,,,,,4
2010-06-22 03:04:00,,5.021,,-0.2039999999999999,,122.525,,16.633,187.279,,0.007,,1.686,,0.012,,,16.38,,,,,,,,4
2010-06-22 03:05:00,,5.032,,0.0929999999999999,,122.607,,16.748,197.818,,0.008,,1.608,,0.012,,,16.371,,,,,,,,4
2010-06-22 03:06:00,,5.029,,0.165,,122.565,,16.811,202.959,,0.007,,1.302,,0.008,,,16.305,,,,,,,,4
2010-06-22 03:07:00,,5.031,,-0.017,,122.598,,16.817,198.394,,0.007,,1.462,,0.012,,,16.255,,,,,,,,4
2010-06-22 03:08:00,,5.032,,-0.331,,122.568,,16.806,180.947,,0.007,,1.444,,0.008,,,16.204,,,,,,,,4
2010-06-22 03:09:00,,5.023,,-0.3529999999999999,,122.479,,16.784,199.265,,0.006,,1.282,,0.008,,,16.146,,,,,,,,4
2010-06-22 03:10:00,,5.025,,0.132,,122.5,,16.775,201.118,,0.007,,1.698,,0.012,,,16.105,,,,,,,,4
2010-06-22 03:11:00,,5.023,,0.082,,122.458,,16.807,201.427,,0.008,,1.63,,0.012,,,16.038,,,,,,,,4
2010-06-22 03:12:00,,5.024,,-0.133,,122.496,,16.682,193.188,,0.006,,1.342,,0.008,,,15.974,,,,,,,,4
2010-06-22 03:13:00,,5.019,,0.132,,122.454,,16.046,195.814,,0.008,,1.23,,0.01,,,15.92,,,,,,,,4
2010-06-22 03:14:00,,5.021,,0.115,,122.467,,15.399,195.839,,0.007,,1.432,,0.01,,,15.876,,,,,,,,4
