measured_on,ac_current__758,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__767,ac_power_2__768,ac_power__752,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1132,dc_power__751,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2013-05-11 00:00:00,0.0,,,0.3605999999999999,0.0451,0.4057,,,0.0,12.254,13.773,24.69,0.0054999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,23.678,23.731,20.674,-2.3467,50
2013-05-11 00:01:00,0.0,,,0.1126999999999999,-0.8114,-0.6986999999999999,,,0.0,12.125,13.773,24.687,0.0057999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,23.601,23.68,22.272,-2.1288,50
2013-05-11 00:02:00,0.0,,,0.3605999999999999,0.0902,0.4507999999999999,,,0.0,12.066,13.775,24.675,0.0047,0.0,0.0,0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,23.468,23.487,19.423,-1.8942,50
2013-05-11 00:03:00,0.0,,,0.2479,-0.1802999999999999,0.0675999999999999,,,0.0,11.955,13.775,24.675,0.0054999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,23.349,23.352,21.894,-1.6428,50
2013-05-11 00:04:00,0.0,,,0.3155,-0.4958,-0.1802999999999999,,,0.0,11.884,13.775,24.662,0.0051999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,23.301,23.29,22.057,-1.6427,50
2013-05-11 00:05:00,0.0,,,0.2929999999999999,-0.4057,-0.1126999999999999,,,0.0,11.918,13.775,24.661,0.0058999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,23.244,23.197,23.012,-1.6427,50
2013-05-11 00:06:00,0.0,,,0.3831999999999999,0.1578,0.5409,,,0.0,11.911,13.775,24.652,0.0051,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,41.544,23.164,23.088,17.037,-1.6092,50
2013-05-11 00:07:00,0.0,,,0.3605999999999999,0.0451,0.4057,,,0.0,11.848,13.775,24.647,0.0051,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,23.108,23.037,18.654,-1.6428,50
2013-05-11 00:08:00,0.0,,,0.0902,-0.8114,-0.7212,,,0.0,11.758,13.776,24.634,0.0063,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,23.047,22.996,24.563,-1.6595,50
2013-05-11 00:09:00,0.0,,,0.1802999999999999,-0.4958,-0.3155,,,0.0,11.704,13.776,24.631,0.0044,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,23.046,23.016,22.039,-1.6763,50
