measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
1999-03-19 00:00:00,5.455,-15.772,122.23,2.6848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.124,16.438,1.5149,1.5291,1.8553,0.0,50
1999-03-19 00:15:00,5.4645,-19.573,122.37,2.6396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.055,16.408,1.5788,1.593,2.0824,0.0,50
1999-03-19 00:30:00,5.4644,-22.704,122.32,2.5739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.019,16.358,1.5788,1.5078,1.9547,0.0,50
1999-03-19 00:45:00,5.4492,-17.919,122.05,2.5973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.268,16.52,1.6639,1.6001,2.43,0.0,50
1999-03-19 01:00:00,5.4535,-15.1,122.19,2.6865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.348,16.629,2.1179,1.8199,2.7279,0.0,50
1999-03-19 01:15:00,5.4579,-18.731,122.33,2.7798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.327,16.674,2.231,1.9542,2.7416,0.0,50
1999-03-19 01:30:00,5.4582,-18.112,122.36,2.9925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.387,16.702,2.7477,2.6911,2.762,0.0,50
1999-03-19 01:45:00,5.4563,-19.338,122.32,2.9283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.425,16.697,2.1437,2.0089,2.4135,0.0,50
1999-03-19 02:00:00,5.4585,-19.929,122.38,2.5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.603,16.793,1.4833,1.4832,1.4833,0.0,50
1999-03-19 02:15:00,5.4629,-18.478,122.47,2.4823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.535,16.849,1.4322,1.2651,1.4612,0.0,50
1999-03-19 02:30:00,5.4607,-17.977,122.44,2.2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.328,16.649,0.55773,0.16853,1.0718,0.0,50
1999-03-19 02:45:00,5.4643,-19.562,122.49,2.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.188,16.48,1.1379,0.82944,1.3802,0.0,50
1999-03-19 03:00:00,5.4633,-19.304,122.49,2.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.024,16.306,1.4243,1.2113,1.4389,0.0,50
1999-03-19 03:15:00,5.4689,-26.862,122.48,1.9899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.933,16.19,0.02842,-0.27377,-0.02483,0.0,50
1999-03-19 03:30:00,5.4695,-17.132,122.56,1.5223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.704,15.96,-1.2082,-1.2082,-1.2082,0.0,50
1999-03-19 03:45:00,5.4653,-18.707,122.44,1.2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.605,15.865,-0.94933,-1.0406,-0.64514,0.0,50
1999-03-19 04:00:00,5.4685,-27.768,122.4,1.0969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.486,15.751,0.08776,-0.07212,0.1636499999999999,0.0,50
1999-03-19 04:15:00,5.4574,-17.737,122.25,1.0466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.658,15.926,0.16463,0.15703,0.1646199999999999,0.0,50
1999-03-19 04:30:00,5.4509,-16.41,122.11,0.76439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.527,15.786,0.07334,-0.01794,0.15705,0.0,50
1999-03-19 04:45:00,5.4444,-17.973,121.97,0.61353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.291,15.525,-0.1853299999999999,-0.3983499999999999,0.15705,0.0,50
1999-03-19 05:00:00,5.4481,-17.078,122.05,0.8843499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.139,15.367,0.1646499999999999,0.1494399999999999,0.1646499999999999,0.0,50
1999-03-19 05:15:00,5.4447,-19.499,121.97,0.82635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.921,15.122,0.1494399999999999,0.1646499999999999,0.1646499999999999,0.0,50
