measured_on,ac_current__1089,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__1085,ac_power__752,ac_voltage__1088,ac_volts__757,ambient_temp__1090,ambient_temp__759,das_battery_voltage__1096,das_battery_voltage__769,das_temp__1095,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__1087,dc_pos_current__754,dc_pos_voltage__1086,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1084,dc_power__751,inverter_temp_2__770,inverter_temp__1094,inveter_temp__763,module_temp_1__1091,module_temp_1__760,module_temp_2__1092,module_temp_2__761,module_temp_3__1093,module_temp_3__762,poa_irradiance__1083,poa_irradiance__750,power_factor__1097,system_id
2011-08-01 00:00:00,,0.0,0.2701,-0.2026,,0.0675,,0.0,,25.837,,13.677,,28.554,0.0,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,27.033,,26.967,,23.414,,-99999.0,,50
2011-08-01 00:01:00,,0.0,0.1801,-0.4501999999999999,,-0.2701,,0.0,,25.806,,13.674,,28.548,0.0,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,27.017,,26.95,,23.401,,-99999.0,,50
2011-08-01 00:02:00,,0.0,0.2926,0.2475999999999999,,0.5402,,0.0,,25.83,,13.678,,28.543,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,27.002,,26.936,,23.371,,-99999.0,,50
2011-08-01 00:03:00,,0.0,0.2026,-0.4951999999999999,,-0.2926,,0.0,,25.8,,13.679,,28.54,0.0,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.998,,26.927,,23.355,,-99999.0,,50
2011-08-01 00:04:00,,0.0,0.2250999999999999,-0.1801,,0.0449999999999999,,0.0,,25.863,,13.678,,28.543,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,27.006,,26.933,,23.396,,-99999.0,,50
2011-08-01 00:05:00,,0.0,0.1801,-0.8103,,-0.6302999999999999,,0.0,,25.894,,13.678,,28.54,0.0,0.0,,0.0,,-0.0085,0.0,0.0,,0.0,0.0,,-99999.0,,26.997,,26.93,,23.437,,-99999.0,,50
2011-08-01 00:06:00,,0.0,0.0675,-0.8779,,-0.8103,,0.0,,25.857,,13.678,,28.54,0.0,0.0,,0.0,,-0.0148,0.0,0.0,,0.0,0.0,,-99999.0,,26.986,,26.919,,23.421,,-99999.0,,50
2011-08-01 00:07:00,,0.0,0.3600999999999999,0.2475999999999999,,0.6077,,0.0,,25.827,,13.677,,28.544,0.0,0.0,,0.0,,0.0085,0.0,0.0,,0.0,0.0,,-99999.0,,26.986,,26.917,,23.434,,-99999.0,,50
2011-08-01 00:08:00,,0.0,0.2026,-0.5626999999999999,,-0.3600999999999999,,0.0,,25.829,,13.679,,28.541,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.984,,26.911,,23.433,,-99999.0,,50
2011-08-01 00:09:00,,0.0,0.3150999999999999,-0.2701,,0.0449999999999999,,0.0,,25.774,,13.678,,28.541,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.986,,26.915,,23.369,,-99999.0,,50
2011-08-01 00:10:00,,0.0,0.2475999999999999,-0.4727,,-0.2250999999999999,,0.0,,25.704,,13.678,,28.54,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.987,,26.917,,23.332,,-99999.0,,50
2011-08-01 00:11:00,,0.0,0.2926,-0.1801,,0.1126,,0.0,,25.656,,13.678,,28.543,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.993,,26.927,,23.349,,-99999.0,,50
2011-08-01 00:12:00,,0.0,0.2926,-0.2250999999999999,,0.0675,,0.0,,25.591,,13.679,,28.541,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.977,,26.882,,23.332,,-99999.0,,50
2011-08-01 00:13:00,,0.0,0.2926,-0.2926,,0.0,,0.0,,25.455,,13.679,,28.532,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.95,,26.829,,23.231,,-99999.0,,50
2011-08-01 00:14:00,,0.0,0.2701,-0.1351,,0.1351,,0.0,,25.338,,13.679,,28.524,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.919,,26.783,,23.187,,-99999.0,,50
2011-08-01 00:15:00,,0.0,0.2250999999999999,-0.3150999999999999,,-0.0899999999999999,,0.0,,25.279,,13.679,,28.526,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.911,,26.764,,23.131,,-99999.0,,50
2011-08-01 00:16:00,,0.0,0.3826999999999999,-0.1575999999999999,,0.2250999999999999,,0.0,,25.241,,13.679,,28.528,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.916,,26.775,,23.076,,-99999.0,,50
2011-08-01 00:17:00,,0.0,0.2475999999999999,-0.5402,,-0.2926,,0.0,,25.215,,13.679,,28.528,0.0,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.926,,26.785,,23.048,,-99999.0,,50
2011-08-01 00:18:00,,0.0,0.2701,-0.2701,,0.0,,0.0,,25.237,,13.679,,28.528,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.92,,26.767,,23.05,,-99999.0,,50
2011-08-01 00:19:00,,0.0,0.1801,-0.6528,,-0.4727,,0.0,,25.257,,13.68,,28.527,0.0,0.0,,0.0,,-0.0168999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.91,,26.748,,23.046,,-99999.0,,50
2011-08-01 00:20:00,,0.0,0.3600999999999999,-0.2250999999999999,,0.1351,,0.0,,25.323,,13.679,,28.526,0.0,0.0,,0.0,,-0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.9,,26.732,,23.08,,-99999.0,,50
2011-08-01 00:21:00,,0.0,0.1575999999999999,-0.5402,,-0.3826999999999999,,0.0,,25.345,,13.68,,28.511,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.877,,26.698,,23.062,,-99999.0,,50
2011-08-01 00:22:00,,0.0,0.3600999999999999,0.0899999999999999,,0.4501999999999999,,0.0,,25.327,,13.68,,28.511,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,44.758,,26.877,,26.696,,23.034,,-99999.0,,50
2011-08-01 00:23:00,,0.0,0.2926,0.2701,,0.5626999999999999,,0.0,,25.279,,13.68,,28.514,0.0,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.883,,26.699,,22.975,,-99999.0,,50
2011-08-01 00:24:00,,0.0,0.2701,0.3600999999999999,,0.6302999999999999,,0.0,,25.228,,13.68,,28.511,0.0,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.886,,26.709,,22.908,,-99999.0,,50
2011-08-01 00:25:00,,0.0,0.2926,0.3826999999999999,,0.6753,,0.0,,25.17,,13.679,,28.508,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.892,,26.729,,22.799,,-99999.0,,50
2011-08-01 00:26:00,,0.0,0.4052,0.4501999999999999,,0.8553,,0.0,,25.102,,13.68,,28.498,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.893,,26.745,,22.72,,-99999.0,,50
2011-08-01 00:27:00,,0.0,0.3826999999999999,0.2926,,0.6753,,0.0,,25.096,,13.68,,28.499,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.9,,26.774,,22.675,,-99999.0,,50
2011-08-01 00:28:00,,0.0,0.2701,-0.1801,,0.0899999999999999,,0.0,,25.045,,13.681,,28.497,0.0,0.0,,0.0,,0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.908,,26.788,,22.585,,-99999.0,,50
2011-08-01 00:29:00,,0.0,0.3826999999999999,-0.0675,,0.3150999999999999,,0.0,,24.982,,13.68,,28.501,0.0,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.917,,26.806,,22.501,,-99999.0,,50
2011-08-01 00:30:00,,0.0,0.2701,-0.2926,,-0.0224999999999999,,0.0,,24.982,,13.681,,28.498,0.0,0.0,,0.0,,0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.92,,26.817,,22.467,,-99999.0,,50
2011-08-01 00:31:00,,0.0,0.3600999999999999,0.0899999999999999,,0.4501999999999999,,0.0,,24.957,,13.679,,28.484,0.0,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.909,,26.806,,22.455,,-99999.0,,50
2011-08-01 00:32:00,,0.0,0.1801,-0.6302999999999999,,-0.4501999999999999,,0.0,,24.959,,13.681,,28.481,0.0,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.906,,26.794,,22.443,,-99999.0,,50
2011-08-01 00:33:00,,0.0,0.2701,-0.2475999999999999,,0.0224999999999999,,0.0,,25.037,,13.68,,28.485,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.902,,26.796,,22.525,,-99999.0,,50
2011-08-01 00:34:00,,0.0,0.1801,-0.6753,,-0.4951999999999999,,0.0,,25.114,,13.681,,28.485,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.898,,26.784,,22.556,,-99999.0,,50
2011-08-01 00:35:00,,0.0,0.2926,-0.2250999999999999,,0.0675,,0.0,,25.107,,13.68,,28.476,0.0,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.879,,26.757,,22.534,,-99999.0,,50
