measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2020-10-30 00:00:00,0.0,-2.5262,0.0,11.926,0.00185,13.854,0.0050699999999999,0.3643299999999999,-0.0001399999999999,0.0042399999999999,0.0,0.45111,0.00185,-2.9774,20.872,20.826,8.7172,-800.4199999999998,50
2020-10-30 00:01:00,0.0,-2.6616,0.0,11.987,0.00186,13.853,0.00508,0.36645,-0.0001399999999999,0.0,0.0,0.4962199999999999,0.00186,-3.1578,20.808,20.744,8.7413,-691.49,50
2020-10-30 00:02:00,0.0,-2.5715,0.0,11.919,0.00181,13.854,0.00493,0.36645,0.0,0.0021199999999999,0.0,0.60901,0.00181,-3.1805,20.802,20.734,8.7416,-406.21,50
2020-10-30 00:03:00,0.0,-2.5714,0.0,11.854,0.00176,13.853,0.00479,0.3685899999999999,-0.0001399999999999,0.0021199999999999,0.0,0.56391,0.00176,-3.1353,20.844,20.786,8.698,-436.08,50
2020-10-30 00:04:00,0.0,-2.5263,0.0,11.774,0.00176,13.855,0.0046499999999999,0.37917,0.0,-0.0042399999999999,0.0,0.54134,0.00176,-3.0677,20.907,20.876,8.7577,-486.65,50
2020-10-30 00:05:00,0.0,-2.594,0.0,11.653,0.00184,13.854,0.00508,0.36223,0.0,0.0,0.0,0.3608899999999999,0.00184,-2.9549,20.96,20.952,8.763099999999998,-806.4,50
2020-10-30 00:06:00,0.0,-2.5264,0.0,11.754,0.00183,13.854,0.0052199999999999,0.35164,0.0,-0.0021199999999999,0.0,0.49625,0.00183,-3.0226,20.977,20.979,8.815699999999998,-575.08,50
2020-10-30 00:07:00,0.0,-2.797,0.0,11.836,0.00177,13.854,0.00508,0.34952,0.0,-0.0021199999999999,0.0,0.67669,0.00177,-3.4736,20.962,20.947,8.920199999999998,-226.46,50
2020-10-30 00:08:00,0.0,-2.797,0.0,11.876,0.00172,13.855,0.00508,0.33894,0.0,-0.00847,0.0,0.67671,0.00172,-3.4737,20.934,20.896,8.8834,-256.77,50
2020-10-30 00:09:00,0.0,-2.6392,0.0,11.731,0.00156,13.856,0.00451,0.3452899999999999,0.0,-0.0148299999999999,0.0,0.6766999999999999,0.00156,-3.3159,20.894,20.846,8.7363,-372.44,50
2020-10-30 00:10:00,0.0,-2.7519,0.0,11.372,0.00176,13.856,0.00508,0.34741,-0.0002799999999999,0.00847,0.0,0.5413799999999999,0.00176,-3.2933,20.865,20.813,8.588,-202.47,50
2020-10-30 00:11:00,0.0,-2.549,0.0,11.163,0.00177,13.855,0.00508,0.34954,-0.0001399999999999,0.01271,0.0,0.54136,0.00177,-3.0904,20.864,20.826,8.5913,-365.33,50
2020-10-30 00:12:00,0.0,-2.5264,0.0,11.349,0.00177,13.856,0.00508,0.34954,0.0001399999999999,-0.0021199999999999,0.0,0.6090499999999999,0.00177,-3.1355,20.901,20.876,8.622,-695.78,50
2020-10-30 00:13:00,0.0,-2.9325,0.0,11.405,0.0016999999999999,13.856,0.00493,0.34319,-0.0001399999999999,-0.00847,0.0,0.60904,0.0016999999999999,-3.5415,20.952,20.949,8.6112,-311.03,50
2020-10-30 00:14:00,0.0,-2.8197,0.0,11.506,0.00173,13.856,0.00508,0.3410599999999999,0.0,0.0,0.0,0.54139,0.00173,-3.361,20.996,21.008,8.6543,-69.088,50
2020-10-30 00:15:00,0.0,-2.5716,0.0,11.508,0.00174,13.856,0.00493,0.3516599999999999,0.0,0.0,0.0,0.56394,0.00174,-3.1356,21.013,21.029,8.5814,-468.35,50
2020-10-30 00:16:00,0.0,-2.6393,0.0,11.299,0.0017099999999999,13.856,0.00508,0.3368399999999999,0.0002799999999999,0.0,0.0,0.40603,0.0017099999999999,-3.0453,20.998,21.004,8.4352,-556.74,50
2020-10-30 00:17:00,0.0,-2.6618,0.0,10.917,0.00175,13.856,0.00508,0.34531,0.0001399999999999,0.00847,0.0,0.5188399999999999,0.00175,-3.1806,20.973,20.962,8.2821,-224.58,50
2020-10-30 00:18:00,0.0,-2.5717,0.0,10.878,0.0016999999999999,13.857,0.00493,0.34319,0.0,-0.00847,0.0,0.56395,0.0016999999999999,-3.1356,20.955,20.924,8.2056,-499.05,50
2020-10-30 00:19:00,0.0,-2.5942,0.0,10.972,0.0015499999999999,13.856,0.0046499999999999,0.33472,0.0,0.0,0.0,0.40604,0.0015499999999999,-3.0002,20.929,20.886,8.0415,-337.81,50
2020-10-30 00:20:00,0.0,-2.5265,0.0,10.866,0.00168,13.857,0.00508,0.33049,0.0,-0.00636,0.0,0.5188399999999999,0.00168,-3.0454,20.908,20.844,7.8971,-576.27,50
2020-10-30 00:21:00,0.0,-2.6394,0.0,10.654,0.00168,13.857,0.00508,0.33048,-0.0002799999999999,-0.00636,0.0,0.67674,0.00168,-3.3161,20.912,20.851,7.716199999999999,-426.39,50
2020-10-30 00:22:00,0.0,-2.6844,0.0,10.538,0.00164,13.857,0.00493,0.3326,0.0,0.0,0.0,0.45117,0.00164,-3.1356,20.947,20.9,7.5759,-404.17,50
2020-10-30 00:23:00,0.0,-2.7296,0.0,10.468,0.00168,13.858,0.00508,0.33049,-0.0001399999999999,-0.0021199999999999,0.0,0.5413999999999999,0.00168,-3.271,21.04,21.0,7.4188,-569.15,50
