measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2006-04-12 00:00:00,0.002,0.0,0.0,7.932,0.01,0.501,0.0,0.007,0.0,0.0050099999999999,0.005,16.856,17.093,18.078,0.0,0.0,-7.208,50
2006-04-12 00:15:00,0.002,0.0,0.0,8.053,0.0109999999999999,0.4859999999999999,0.0,0.007,0.0,0.0053499999999999,0.005,16.595,16.886,17.897,0.0,0.0,-6.879,50
2006-04-12 00:30:00,0.002,0.0,0.0,7.713,0.0109999999999999,0.461,0.0,0.007,0.0,0.0050699999999999,0.005,16.428,16.753,17.735,0.0,0.0,-7.188,50
2006-04-12 00:45:00,0.002,0.0,0.0,7.793999999999999,0.0109999999999999,0.4299999999999999,0.0,0.007,0.0,0.0047299999999999,0.005,16.409,16.715,17.614,0.0,0.0,-7.490999999999999,50
2006-04-12 01:00:00,0.002,0.0,0.0,8.15,0.012,0.405,0.0,0.007,0.0,0.0048599999999999,0.005,16.371,16.57,17.507,0.0,0.0,-7.132,50
2006-04-12 01:15:00,0.002,0.0,0.0,7.884,0.012,0.389,0.0,0.007,0.0,0.0046699999999999,0.005,16.268,16.513,17.48,0.0,0.0,-7.461999999999998,50
2006-04-12 01:30:00,0.002,0.0,0.0,7.990999999999999,0.012,0.342,0.0,0.007,0.0,0.0041,0.004,16.325,16.509,17.441,0.0,0.0,-6.495,50
2006-04-12 01:45:00,0.002,0.0,0.0,6.716,0.012,0.329,0.0,0.007,0.0,0.00395,0.004,16.507,16.61,17.346,0.0,0.0,-8.426,50
2006-04-12 02:00:00,0.002,0.0,0.0,7.01,0.012,0.265,0.0,0.007,0.0,0.00318,0.003,16.302,16.534,17.23,0.0,0.0,-7.344,50
2006-04-12 02:15:00,0.002,0.0,0.0,7.343,0.012,0.2389999999999999,0.0,0.007,0.0,0.00287,0.003,16.186,16.45,17.243,0.0,0.0,-6.885,50
2006-04-12 02:30:00,0.002,0.0,0.0,6.746,0.012,0.184,0.0,0.007,0.0,0.00221,0.002,16.313,16.5,17.086,0.0,0.0,-8.096,50
2006-04-12 02:45:00,0.002,0.0,0.0,7.929,0.012,0.161,0.0,0.007,0.0,0.00193,0.002,16.159,16.426,17.078,0.0,0.0,-5.953,50
2006-04-12 03:00:00,0.002,0.0,0.0,8.39,0.012,0.1179999999999999,0.0,0.007,0.0,0.00142,0.001,16.121,16.345,17.139,0.0,0.0,-6.678,50
2006-04-12 03:15:00,0.002,0.0,0.0,7.429,0.012,0.083,0.0,0.007,0.0,0.001,0.001,16.401,16.48,17.247,0.0,0.0,-8.557,50
2006-04-12 03:30:00,0.002,0.0,0.0,7.939,0.012,0.0439999999999999,0.0,0.006,0.0,0.0005299999999999,0.001,16.3,16.388,17.309,0.0,0.0,-7.673,50
2006-04-12 03:45:00,0.002,0.0,0.0,7.825999999999999,0.012,0.0129999999999999,0.0,0.007,0.0,0.00016,0.0,16.451,16.324,17.396,0.0,0.0,-8.096,50
2006-04-12 04:00:00,0.002,0.0,0.0,6.88,0.012,0.007,0.0,0.007,0.0,8e-05,0.0,16.529,16.442,17.403,0.0,0.0,-7.785,50
2006-04-12 04:15:00,0.002,0.0,0.0,6.479,0.012,0.007,0.0,0.007,0.0,8e-05,0.0,16.361,16.342,17.344,0.0,0.0,-7.431,50
2006-04-12 04:30:00,0.002,0.0,0.0,6.464,0.012,0.006,0.0,0.007,0.0,7e-05,0.0,16.247,16.374,17.192,0.0,0.0,-7.708,50
2006-04-12 04:45:00,0.002,0.0,0.0,6.046,0.012,0.0869999999999999,0.0,0.007,0.0,0.0010399999999999,0.001,16.231,16.347,17.009,0.0,0.0,-7.787,50
2006-04-12 05:00:00,0.002,0.0,0.0,5.879,0.012,4.126,0.0,3.221,0.0,0.0495099999999999,0.0519999999999999,16.215,16.313,16.724,0.0,0.0,-8.005,50
2006-04-12 05:15:00,0.002,0.0,0.0,5.496,0.0129999999999999,62.584,0.0,61.892,0.0,0.81359,0.907,16.262,16.358,16.565,0.0,0.0,-7.453,50
2006-04-12 05:30:00,0.002,0.0,0.0,6.329,0.049,149.988,0.014,150.269,2.10377,7.34941,9.699,16.252,16.398,16.549,0.0,0.0,-2.282,50
2006-04-12 05:45:00,0.002,0.0,0.0,6.08,0.165,214.589,0.125,218.573,27.32163,35.40719,58.04,16.53,16.606,16.474,0.0,0.0,20.58,50
2006-04-12 06:00:00,0.002,0.0,0.0,5.752,0.801,222.668,0.791,220.116,174.11176,178.35707,356.695,17.125,17.068,16.443,0.0,0.0,93.916,50
2006-04-12 06:15:00,0.002,0.0,0.0,7.009,1.601,235.714,1.608,236.496,380.28557,377.37811,758.085,18.156,17.964,16.613,0.0,0.0,163.066,50
2006-04-12 06:30:00,0.002,0.0,0.0,8.13,2.572,239.132,2.587,240.716,622.73229,615.0475,1238.114,20.57,20.313,17.044,0.0,0.0,236.025,50
2006-04-12 06:45:00,0.002,0.0,0.0,9.513000000000002,3.627,238.548,3.651,240.512,878.10931,865.2136,1742.865,24.416,23.8,17.554,0.0,0.0,309.743,50
2006-04-12 07:00:00,0.002,0.0,0.0,10.245,4.727,235.329,4.739,237.836,1127.1048,1112.40018,2238.655,28.338,27.641,18.078,0.0,0.0,381.522,50
2006-04-12 07:15:00,0.002,0.0,0.0,11.375,5.797,231.039,5.794,234.31,1357.59214,1339.33308,2696.0,30.956,29.904,18.597,0.0,0.0,452.283,50
2006-04-12 07:30:00,0.002,0.0,0.0,12.949,6.888,226.432,6.895,229.622,1583.24369,1559.66362,3142.181,32.631,31.94,19.108,0.0,0.0,526.043,50
2006-04-12 07:45:00,0.002,0.0,0.0,14.092,7.878,222.299,7.891,225.699,1780.99081,1751.27152,3531.462,34.732,33.966,19.62,0.0,0.0,592.807,50
2006-04-12 08:00:00,0.002,0.0,0.0,15.218,8.776,218.335,8.759,222.389,1947.90525,1916.10796,3863.405,36.549,35.721,20.131,0.0,0.0,654.391,50
2006-04-12 08:15:00,0.002,0.0,0.0,16.252,9.728,216.499,9.728,220.089,2141.02579,2106.10227,4246.634,38.122,36.768,20.649,0.0,0.0,720.373,50
2006-04-12 08:30:00,0.002,0.0,0.0,16.744,10.5,214.463,10.54,217.297,2290.31038,2251.8615,4541.543,37.524,35.543,21.15,0.0,0.0,777.321,50
2006-04-12 08:45:00,0.002,0.0,0.0,17.355,11.357,212.884,11.361,216.621,2461.03118,2417.72359,4878.641,38.676,36.09,21.608,0.0,0.0,838.825,50
2006-04-12 09:00:00,0.002,0.0,0.0,17.938,12.126,211.965,12.135,215.035,2609.44973,2570.28759,5179.296,39.995,36.95,22.038,0.0,0.0,895.288,50
2006-04-12 09:15:00,0.002,0.0,0.0,18.11,12.784,210.769,12.79,213.366,2728.95114,2694.4709,5422.872,40.895,37.704,22.495,0.0,0.0,945.079,50
2006-04-12 09:30:00,0.002,0.0,0.0,17.909,13.373,209.08,13.364,211.653,2828.53069,2796.02684,5623.923,41.509,38.245,22.905,0.0,0.0,987.655,50
2006-04-12 09:45:00,0.002,0.0,0.0,18.346,13.868,206.833,13.847,209.612,2902.49736,2868.36004,5770.634,41.968,38.793,23.279,0.0,0.0,1027.097,50
2006-04-12 10:00:00,0.002,0.0,0.0,18.685,14.284,204.988,14.281,207.678,2965.84952,2928.04859,5893.664,42.304,39.278,23.603,0.0,0.0,1059.271,50
2006-04-12 10:15:00,0.002,0.0,0.0,19.157,14.675,205.206,14.636,208.538,3052.16217,3011.39805,6063.354,42.32,39.613,23.788,0.0,0.0,1085.21,50
