measured_on,ac_current__758,ac_power__752,ac_volts__757,das_battery_voltage__769,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,system_id
2018-10-17 05:04:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:05:00,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,50
2018-10-17 05:06:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:07:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:08:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:09:00,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,50
2018-10-17 05:10:00,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,50
2018-10-17 05:11:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:12:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:13:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:14:00,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,50
2018-10-17 05:15:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:16:00,0.0,,0.0,,,0.0,0.0,0.0,,,,,,,50
2018-10-17 05:17:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:18:00,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,50
2018-10-17 05:19:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:20:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:21:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:22:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:23:00,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,50
2018-10-17 05:24:00,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,50
2018-10-17 05:25:00,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,50
2018-10-17 05:26:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:27:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:28:00,0.0,,0.0,,,0.0,0.0,0.0,,,,,,,50
2018-10-17 05:29:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:30:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:31:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:32:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:33:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:34:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:35:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:36:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:37:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:38:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:39:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:40:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:41:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:42:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:43:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:44:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:45:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:46:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:47:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:48:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:49:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:50:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:51:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:52:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:53:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:54:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:55:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:56:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:57:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:58:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 05:59:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 06:00:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:01:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 06:02:00,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,50
2018-10-17 06:03:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:04:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 06:05:00,0.0,,0.0,,,0.0,,0.0,,,,,,,50
2018-10-17 06:06:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:07:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:08:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:09:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:10:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:11:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:12:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:13:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:14:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:15:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:16:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:17:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:18:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:19:00,0.0,106.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:20:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:21:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:22:00,0.0,,0.0,,,,,0.0,,,,,21.0,,50
2018-10-17 06:23:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:24:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:25:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:26:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:27:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:28:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:29:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:30:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:31:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:32:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:33:00,0.0,,0.0,,215.0,,,0.0,,,,,,,50
2018-10-17 06:34:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:35:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:36:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:37:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:38:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:39:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:40:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:41:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:42:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:43:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:44:00,0.0,,0.0,,,,,0.0,,1146.0,,,,,50
2018-10-17 06:45:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:46:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:47:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:48:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:49:00,0.0,,0.0,,220.0,,,0.0,,,,,,,50
2018-10-17 06:50:00,0.0,850.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:51:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:52:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:53:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:54:00,0.0,1237.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:55:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:56:00,0.0,,0.0,,,,,0.0,,1307.0,,,,,50
2018-10-17 06:57:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:58:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 06:59:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:00:00,0.0,,0.0,,,,,0.0,1013.0,,,,,,50
2018-10-17 07:01:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:02:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:03:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:04:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:05:00,0.0,,0.0,,,,,0.0,,,1110.0,,,,50
2018-10-17 07:06:00,0.0,,0.0,,,,,0.0,,1932.0,,,,,50
2018-10-17 07:07:00,0.0,,0.0,,,,,0.0,,,,,28.0,,50
2018-10-17 07:08:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:09:00,0.0,,0.0,,,,,0.0,,,1154.0,,,,50
2018-10-17 07:10:00,0.0,,0.0,1259.0,,,,0.0,,,,,,,50
2018-10-17 07:11:00,0.0,,0.0,,,,,0.0,,,1228.0,,,,50
2018-10-17 07:12:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:13:00,0.0,,0.0,1335.0,,,,0.0,,2715.0,,,,,50
2018-10-17 07:14:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:15:00,0.0,,0.0,,,,,0.0,1263.0,,,,,,50
2018-10-17 07:16:00,0.0,,0.0,1393.0,,,,0.0,,,,,,,50
2018-10-17 07:17:00,0.0,2625.0,0.0,,,,,0.0,1297.0,2863.0,1328.0,,,,50
2018-10-17 07:18:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:19:00,0.0,,0.0,,,,,0.0,,2926.0,,,,,50
2018-10-17 07:20:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:21:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:22:00,0.0,,0.0,,,,,0.0,,,1408.0,,,,50
2018-10-17 07:23:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:24:00,0.0,,0.0,,,,,0.0,,1399.0,,,,,50
2018-10-17 07:25:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:26:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:27:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:28:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:29:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:30:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:31:00,0.0,,0.0,1654.0,,,,0.0,,3357.0,,,,,50
2018-10-17 07:32:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:33:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:34:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:35:00,0.0,,0.0,,,,,0.0,,,1596.0,,,,50
2018-10-17 07:36:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:37:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:38:00,0.0,,0.0,1737.0,,,,0.0,,,,,,,50
2018-10-17 07:39:00,0.0,,0.0,,,,,0.0,,3546.0,,,,,50
2018-10-17 07:40:00,0.0,3270.0,0.0,,,,,0.0,,3570.0,,,,,50
2018-10-17 07:41:00,0.0,,0.0,1769.0,,,,0.0,1626.0,,,,,,50
2018-10-17 07:42:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:43:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:44:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:45:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:46:00,0.0,3397.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:47:00,0.0,,0.0,1831.0,,,,0.0,,3711.0,,,,,50
2018-10-17 07:48:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:49:00,0.0,3448.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:50:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:51:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:52:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:53:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:54:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:55:00,0.0,3616.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:56:00,0.0,,0.0,,,,,0.0,,,1830.0,,,,50
2018-10-17 07:57:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:58:00,0.0,3674.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 07:59:00,0.0,,0.0,1992.0,,,,0.0,,,,,,,50
2018-10-17 08:00:00,0.0,,0.0,,,,,0.0,1843.0,,,,,,50
2018-10-17 08:01:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:02:00,0.0,,0.0,2027.0,,,,0.0,,,,,,,50
2018-10-17 08:03:00,0.0,,0.0,,,,,0.0,,,1922.0,,,,50
2018-10-17 08:04:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:05:00,0.0,,0.0,,,,,0.0,,4200.0,,,,,50
2018-10-17 08:06:00,0.0,3909.0,0.0,,,,,0.0,,4234.0,,,,,50
2018-10-17 08:07:00,0.0,,0.0,,,,,0.0,,,2016.0,,,,50
2018-10-17 08:08:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:09:00,0.0,3987.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:10:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:11:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:12:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:13:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:14:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:15:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:16:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:17:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:18:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:19:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:20:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:21:00,0.0,,0.0,2251.0,,,,0.0,,4556.0,,,,,50
2018-10-17 08:22:00,0.0,,0.0,,,,,0.0,,2428.0,,,,,50
2018-10-17 08:23:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:24:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:25:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:26:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:27:00,0.0,,0.0,,,,,0.0,,3029.0,,,,,50
2018-10-17 08:28:00,0.0,,0.0,,,,,0.0,2092.0,,,,,,50
2018-10-17 08:29:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:30:00,0.0,4383.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:31:00,0.0,4492.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:32:00,0.0,,0.0,,,,,0.0,,,2137.0,,,,50
2018-10-17 08:33:00,0.0,,0.0,,,,,0.0,1768.0,,1816.0,,,,50
2018-10-17 08:34:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:35:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:36:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:37:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:38:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:39:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:40:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:41:00,0.0,,0.0,,,,,0.0,2136.0,,2171.0,,,,50
2018-10-17 08:42:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:43:00,0.0,,0.0,2488.0,,,,0.0,,,,,,,50
2018-10-17 08:44:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:45:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:46:00,0.0,,0.0,,,,,0.0,,5102.0,,,,,50
2018-10-17 08:47:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:48:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:49:00,0.0,,0.0,1238.0,,,,0.0,,,,,,,50
2018-10-17 08:50:00,0.0,,0.0,,,,,0.0,,,1661.0,,,,50
2018-10-17 08:51:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:52:00,0.0,,0.0,768.0,,,,0.0,,,,,,,50
2018-10-17 08:53:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:54:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:55:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:56:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:57:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:58:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 08:59:00,0.0,,0.0,,,,,0.0,2040.0,,,,,,50
2018-10-17 09:00:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:01:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:02:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:03:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:04:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:05:00,0.0,3120.0,0.0,,,,,0.0,,3404.0,,,,,50
2018-10-17 09:06:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:07:00,0.0,,0.0,,,,,0.0,2012.0,,,,,,50
2018-10-17 09:08:00,0.0,,0.0,,,,,0.0,,,,23.0,,,50
2018-10-17 09:09:00,0.0,,0.0,1135.0,,,,0.0,,,1067.0,,,,50
2018-10-17 09:10:00,0.0,,0.0,,,,,0.0,,1955.0,,,,,50
2018-10-17 09:11:00,0.0,,0.0,1038.0,,,,0.0,,,,,,,50
2018-10-17 09:12:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:13:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:14:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:15:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:16:00,0.0,,0.0,,,,,0.0,,,1300.0,,,,50
2018-10-17 09:17:00,0.0,,0.0,,,,,0.0,,3057.0,,,,,50
2018-10-17 09:18:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:19:00,0.0,,0.0,,,,,0.0,,2546.0,,,,,50
2018-10-17 09:20:00,0.0,,0.0,,,,,0.0,1264.0,,,,,,50
2018-10-17 09:21:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:22:00,0.0,,0.0,,,,,0.0,,3218.0,,,,,50
2018-10-17 09:23:00,0.0,3580.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:24:00,0.0,4820.0,0.0,,,,,0.0,,5273.0,,,,,50
2018-10-17 09:25:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:26:00,0.0,,0.0,,,,,0.0,1729.0,,,,,,50
2018-10-17 09:27:00,0.0,2611.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:28:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:29:00,0.0,,0.0,2427.0,,,,0.0,,,,,,,50
2018-10-17 09:30:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:31:00,0.0,,0.0,2067.0,,,,0.0,,,,,,,50
2018-10-17 09:32:00,0.0,,0.0,2515.0,,,,0.0,,,,,,,50
2018-10-17 09:33:00,0.0,,0.0,,,,,0.0,2303.0,,,,,,50
2018-10-17 09:34:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:35:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:36:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:37:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:38:00,0.0,,0.0,,,,,0.0,,5396.0,,,,,50
2018-10-17 09:39:00,0.0,,0.0,,,,,0.0,,5373.0,,,,,50
2018-10-17 09:40:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:41:00,0.0,4806.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:42:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:43:00,0.0,,0.0,,,,,0.0,,,2492.0,,,,50
2018-10-17 09:44:00,0.0,4884.0,0.0,2554.0,,,,0.0,,,,,,,50
2018-10-17 09:45:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:46:00,0.0,,0.0,,,,,0.0,2314.0,,,,,,50
2018-10-17 09:47:00,0.0,,0.0,,,,,0.0,2308.0,,,,,,50
2018-10-17 09:48:00,0.0,,0.0,,,,,0.0,,,2495.0,,,,50
2018-10-17 09:49:00,0.0,,0.0,,,,,0.0,,,2624.0,,,,50
2018-10-17 09:50:00,0.0,4920.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:51:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:52:00,0.0,,0.0,,,,,0.0,,5247.0,,,,,50
2018-10-17 09:53:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:54:00,0.0,,0.0,2408.0,,,,0.0,,,,,,,50
2018-10-17 09:55:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:56:00,0.0,,0.0,,,,,0.0,,,2635.0,,,,50
2018-10-17 09:57:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:58:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 09:59:00,0.0,4835.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:00:00,0.0,,0.0,2436.0,,,,0.0,,,,,,,50
2018-10-17 10:01:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:02:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:03:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:04:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:05:00,0.0,,0.0,,,,,0.0,,5762.0,,,,,50
2018-10-17 10:06:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:07:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:08:00,0.0,3511.0,0.0,,,,,0.0,,3861.0,,,,,50
2018-10-17 10:09:00,0.0,,0.0,,,,,0.0,,4450.0,,,,,50
2018-10-17 10:10:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:11:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:12:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:13:00,0.0,,0.0,,217.0,,,0.0,1997.0,,,,,,50
2018-10-17 10:14:00,0.0,,0.0,,,,,0.0,2186.0,,,,,,50
2018-10-17 10:15:00,0.0,,0.0,2555.0,,,,0.0,,,,,,,50
2018-10-17 10:16:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:17:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:18:00,0.0,,0.0,,,,,0.0,,,2927.0,,,,50
2018-10-17 10:19:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:20:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:21:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:22:00,0.0,,0.0,,,,,0.0,,,2626.0,,,,50
2018-10-17 10:23:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:24:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:25:00,0.0,,0.0,,,,,0.0,,5498.0,,,,,50
2018-10-17 10:26:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:27:00,0.0,,0.0,,,,,0.0,1943.0,4513.0,,,,,50
2018-10-17 10:28:00,0.0,3404.0,0.0,,,,,0.0,1623.0,,1781.0,,,,50
2018-10-17 10:29:00,0.0,,0.0,,,,,0.0,,,2517.0,,,,50
2018-10-17 10:30:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:31:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:32:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:33:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:34:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:35:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:36:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:37:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:38:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:39:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:40:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:41:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:42:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:43:00,0.0,,0.0,1695.0,,,,0.0,1553.0,,,,,,50
2018-10-17 10:44:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:45:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:46:00,0.0,,0.0,,,,,0.0,1122.0,,,,,,50
2018-10-17 10:47:00,0.0,,0.0,,,,,0.0,,,,,,,50
