measured_on,ac_current__758,ac_power__752,ac_volts__757,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2018-09-10 03:57:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 03:58:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 03:59:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:00:00,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,,,50
2018-09-10 04:01:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:02:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:03:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:04:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:05:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:06:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:07:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:08:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:09:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:10:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:11:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:12:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:13:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:14:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:15:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:16:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:17:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:18:00,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:19:00,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,50
2018-09-10 04:20:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:21:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:22:00,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,50
2018-09-10 04:23:00,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-09-10 04:24:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:25:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:26:00,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,50
2018-09-10 04:27:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:28:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:29:00,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:30:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:31:00,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,50
2018-09-10 04:32:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:33:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:34:00,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,50
2018-09-10 04:35:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:36:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:37:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:38:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:39:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:40:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:41:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:42:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:43:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:44:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:45:00,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,50
2018-09-10 04:46:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:47:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:48:00,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,50
2018-09-10 04:49:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:50:00,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:51:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:52:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:53:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-10 04:54:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-10 04:55:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 04:56:00,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,50
2018-09-10 04:57:00,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,,,50
2018-09-10 04:58:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 04:59:00,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,50
2018-09-10 05:00:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:01:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:02:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:03:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:04:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:05:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:06:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:07:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:08:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:09:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:10:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:11:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:12:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:13:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:14:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:15:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:16:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:17:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:18:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:19:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:20:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:21:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:22:00,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,,50
2018-09-10 05:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:24:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:25:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:26:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:27:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:28:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:29:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:30:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:31:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:32:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-10 05:33:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:35:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:36:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:37:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:38:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:41:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:42:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:43:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:44:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:45:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:46:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:47:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:48:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:50:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:51:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:52:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:53:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:55:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:56:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:57:00,0.0,,0.0,,,,,,188.0,0.0,,,,,,,,50
2018-09-10 05:58:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 05:59:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:00:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:01:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:02:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:03:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:04:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:05:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:06:00,0.0,,0.0,,206.0,,,,,0.0,,,,,,,,50
2018-09-10 06:07:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:08:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:09:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:10:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:11:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:12:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:13:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:14:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:15:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:16:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:17:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:18:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:19:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:20:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:21:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:22:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:24:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:25:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:26:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:27:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:28:00,0.0,,0.0,,,,,,,0.0,,1108.0,,,,,,50
2018-09-10 06:29:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:30:00,0.0,,0.0,,,,,,,0.0,,,536.0,,,,,50
2018-09-10 06:31:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:32:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:33:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:35:00,0.0,,0.0,662.0,,,,,,0.0,,,,,,,,50
2018-09-10 06:36:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:37:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:38:00,0.0,1337.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:41:00,0.0,1433.0,0.0,,,,223.0,,,0.0,,,,,,,,50
2018-09-10 06:42:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:43:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:44:00,0.0,,0.0,,,,,,,0.0,,1688.0,,,,,,50
2018-09-10 06:45:00,0.0,,0.0,,,,,,,0.0,,1725.0,,,,,,50
2018-09-10 06:46:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:47:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:48:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:50:00,0.0,,0.0,,,,219.0,,,0.0,,1908.0,,,,,,50
2018-09-10 06:51:00,0.0,1786.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:52:00,0.0,1819.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:53:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:55:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:56:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:57:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:58:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 06:59:00,0.0,2030.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:00:00,0.0,2064.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:01:00,0.0,,0.0,,,,,,,0.0,,2283.0,,,,,,50
2018-09-10 07:02:00,0.0,,0.0,,1169.0,,,,,0.0,,,,,,,,50
2018-09-10 07:03:00,0.0,,0.0,,,,,,,0.0,,2343.0,,,,,,50
2018-09-10 07:04:00,0.0,,0.0,,1207.0,,,,,0.0,,,,,,,,50
2018-09-10 07:05:00,0.0,,0.0,1194.0,,,,,,0.0,,,,,,,,50
2018-09-10 07:06:00,0.0,2208.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:07:00,0.0,,0.0,,,,,,,0.0,,,1150.0,,,,,50
2018-09-10 07:08:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:09:00,0.0,,0.0,,,,,,,0.0,,,1177.0,,,,,50
2018-09-10 07:10:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:11:00,0.0,,0.0,,1255.0,,,,,0.0,,,,,,,,50
2018-09-10 07:12:00,0.0,,0.0,,,,,,,0.0,1071.0,2329.0,,,,,,50
2018-09-10 07:13:00,0.0,2364.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:14:00,0.0,,0.0,1352.0,,,,,,0.0,,,,,,,,50
2018-09-10 07:15:00,0.0,,0.0,,,,,,,0.0,,2759.0,,,,,,50
2018-09-10 07:16:00,0.0,,0.0,,,,,,,0.0,,2805.0,,,,,,50
2018-09-10 07:17:00,0.0,,0.0,1377.0,,,,,,0.0,,,,,,,,50
2018-09-10 07:18:00,0.0,,0.0,,,,,,,0.0,,2738.0,,,,,,50
2018-09-10 07:19:00,0.0,,0.0,,1489.0,,,,,0.0,,,,,,,,50
2018-09-10 07:20:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:21:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:22:00,0.0,,0.0,,,,,,,0.0,,2839.0,,,,,,50
2018-09-10 07:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:24:00,0.0,,0.0,1475.0,,,,,,0.0,,,1375.0,,,,,50
2018-09-10 07:25:00,0.0,,0.0,,,,,,,0.0,,,1378.0,,,,,50
2018-09-10 07:26:00,0.0,2721.0,0.0,1470.0,,,,,,0.0,,,,,,,,50
2018-09-10 07:27:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:28:00,0.0,,0.0,,,,,,,0.0,,2721.0,,,,,,50
2018-09-10 07:29:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:30:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:31:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:32:00,0.0,,0.0,,1709.0,,,,,0.0,,,1562.0,,,,,50
2018-09-10 07:33:00,0.0,,0.0,,1719.0,,,,,0.0,,3403.0,,,,,,50
2018-09-10 07:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:35:00,0.0,,0.0,,1727.0,,,,,0.0,1554.0,,,,,,,50
2018-09-10 07:36:00,0.0,,0.0,,1661.0,,,,,0.0,,,,,,,,50
2018-09-10 07:37:00,0.0,,0.0,,,,,,,0.0,1589.0,,,,,,,50
2018-09-10 07:38:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:41:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:42:00,0.0,,0.0,,,,,,,0.0,,,1548.0,,,,,50
2018-09-10 07:43:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:44:00,0.0,,0.0,,,,,,,0.0,1504.0,,,,,,,50
2018-09-10 07:45:00,0.0,,0.0,,,,,,,0.0,,2963.0,,,,,,50
2018-09-10 07:46:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:47:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:48:00,0.0,,0.0,,,,,,211.0,0.0,,2439.0,1123.0,,,,,50
2018-09-10 07:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:50:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:51:00,0.0,,0.0,,,,,,,0.0,,1432.0,,,,,,50
2018-09-10 07:52:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:53:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:55:00,0.0,,0.0,,1230.0,,,,,0.0,1099.0,2430.0,,,,,,50
2018-09-10 07:56:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:57:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 07:58:00,0.0,,0.0,,,,,,,0.0,1787.0,,,,,,,50
2018-09-10 07:59:00,0.0,,0.0,,,,,,,0.0,,3989.0,,,,,,50
2018-09-10 08:00:00,0.0,,0.0,,1766.0,,,,,0.0,,,,,,,,50
2018-09-10 08:01:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:02:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:03:00,0.0,,0.0,1950.0,1888.0,,,,,0.0,,,,,,,,50
2018-09-10 08:04:00,0.0,,0.0,1726.0,,,,,,0.0,,,,,,,,50
2018-09-10 08:05:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:06:00,0.0,3065.0,0.0,,,,,,,0.0,1501.0,,1564.0,,,,,50
2018-09-10 08:07:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:08:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:09:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:10:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:11:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:12:00,0.0,1549.0,0.0,,,,,,,0.0,,1769.0,,,,,,50
2018-09-10 08:13:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:14:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:15:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:16:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:17:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:18:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:19:00,0.0,2090.0,0.0,,1150.0,,,,,0.0,,,,,,,,50
2018-09-10 08:20:00,0.0,1939.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:21:00,0.0,1659.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:22:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:23:00,0.0,,0.0,1115.0,,,,,,0.0,,,,,,,,50
2018-09-10 08:24:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:25:00,0.0,3443.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:26:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:27:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:28:00,0.0,,0.0,,,,,,,0.0,,3513.0,,,,,,50
2018-09-10 08:29:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:30:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:31:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:32:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:33:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:35:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:36:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:37:00,0.0,,0.0,,,,,,,0.0,,1186.0,,,,,,50
2018-09-10 08:38:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:41:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:42:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:43:00,0.0,,0.0,,,,,,,0.0,,,1275.0,,,,,50
2018-09-10 08:44:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:45:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:46:00,0.0,,0.0,,,,,,,0.0,,,2044.0,,,,,50
2018-09-10 08:47:00,0.0,4307.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:48:00,0.0,4568.0,0.0,2604.0,,,,,,0.0,,,,,,,,50
2018-09-10 08:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:50:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:51:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:52:00,0.0,4408.0,0.0,,2504.0,,,,,0.0,,,,,,,,50
2018-09-10 08:53:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:54:00,0.0,,0.0,,,,,,,0.0,,4188.0,1959.0,,,,,50
2018-09-10 08:55:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:56:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:57:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-10 08:58:00,0.0,,0.0,,,,,,,0.0,,4383.0,,,,,,50
