measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2019-05-11 00:00:00,0.0,-2.9327,0.0,8.2979,-1e-05,0.0,0.0070499999999999,-0.0021199999999999,0.0,-0.00636,0.0,0.31583,-1e-05,-3.2485,,19.9,19.736,58.714,50
2019-05-11 00:01:00,0.0,-2.865,0.0,8.3717,-3e-05,0.0,0.0073299999999999,-0.0042399999999999,0.0,-0.0021199999999999,0.0,0.3609399999999999,-3e-05,-3.2259,,19.858,19.696,56.939,50
2019-05-11 00:02:00,0.0,-3.0906,0.0,8.457,-1e-05,0.0,0.0073299999999999,-0.0021199999999999,0.0,-0.00847,0.0,0.27071,-1e-05,-3.3613,,19.806,19.628,57.124,50
2019-05-11 00:03:00,0.0,-2.9552,0.0,8.505,1e-05,0.0,0.00677,0.0021199999999999,0.0,-0.00847,0.0,0.2030299999999999,1e-05,-3.1582,,19.746,19.562,55.168,50
2019-05-11 00:04:00,0.0,-2.5718,0.0,8.5453,0.0,0.0,0.00677,0.0,0.0,0.0,0.0,0.42862,0.0,-3.0004,,19.64,19.485,50.477,50
2019-05-11 00:05:00,0.0,-2.4589,0.0,8.5999,1e-05,0.0,0.0079,0.0021199999999999,0.0,0.0,0.0,0.4963,1e-05,-2.9552,,19.591,19.443,47.371,50
2019-05-11 00:06:00,0.0,-3.0004,0.0,8.6499,2e-05,0.0,0.0073299999999999,0.0021199999999999,0.0,0.0021199999999999,0.0,0.31584,2e-05,-3.3162,,19.579,19.422,51.535,50
2019-05-11 00:07:00,0.0,-2.865,0.0,8.7923,-5e-05,0.0,0.00804,-0.00636,0.0,0.00636,0.0,0.4060699999999999,-5e-05,-3.2711,,19.586,19.433,47.148,50
2019-05-11 00:08:00,0.0,-2.7974,0.0,8.7957,-1e-05,0.0,0.00747,-0.0021199999999999,0.0,-0.00636,0.0,0.38351,-1e-05,-3.1809,,19.597,19.438,47.476,50
2019-05-11 00:09:00,0.0,-2.7748,0.0,8.8452,0.0,0.0,0.00747,0.0,0.0,-0.00847,0.0,0.40608,0.0,-3.1809,,19.58,19.432,45.636,50
