measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,system_id
2018-10-03 04:30:00,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,50
2018-10-03 04:31:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:32:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:33:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,23.0,50
2018-10-03 04:34:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-10-03 04:35:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:36:00,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,50
2018-10-03 04:37:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:38:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:39:00,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,50
2018-10-03 04:40:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:41:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:42:00,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,50
2018-10-03 04:43:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:44:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:45:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:46:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:47:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:48:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:49:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:50:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:51:00,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,50
2018-10-03 04:52:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:53:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:54:00,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,50
2018-10-03 04:55:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:56:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-10-03 04:57:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:58:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 04:59:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-10-03 05:00:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:01:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:02:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:03:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:04:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:05:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:06:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:07:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:08:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:09:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:10:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:11:00,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-10-03 05:12:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:13:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:14:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:15:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:16:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:17:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:18:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:19:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:20:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:21:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:22:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:23:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:24:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:25:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:26:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:27:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:28:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:29:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:30:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:31:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:32:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:33:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:34:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:35:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:36:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:37:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:38:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:39:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:40:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:41:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:42:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:43:00,0.0,,0.0,,,,,0.0,104.0,0.0,,,,,,50
2018-10-03 05:44:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:45:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:46:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:47:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:48:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:49:00,0.0,,0.0,,,,,0.0,,0.0,,,,,,50
2018-10-03 05:50:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:51:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:52:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:53:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:54:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:55:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:56:00,0.0,,0.0,,,,198.0,,,0.0,,,,,,50
2018-10-03 05:57:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:58:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 05:59:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:00:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:01:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:02:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:03:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:04:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:05:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:06:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:07:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:08:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:09:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:10:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:11:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:12:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:13:00,0.0,,0.0,,,,,,,0.0,,547.0,,,,50
2018-10-03 06:14:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:15:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:16:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:17:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:18:00,0.0,,0.0,,,,,,,0.0,,720.0,,,,50
2018-10-03 06:19:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:20:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:21:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:22:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:23:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:24:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:25:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:26:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:27:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:28:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:29:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:30:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:31:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:32:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:33:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:34:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:35:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:36:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:37:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:38:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:39:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:40:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:41:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:42:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:43:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:44:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:45:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:46:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:47:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:48:00,0.0,,0.0,,,,,,,0.0,,,913.0,,,50
2018-10-03 06:49:00,0.0,1819.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:50:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:51:00,0.0,,0.0,,,,,,,0.0,,1976.0,,,,50
2018-10-03 06:52:00,0.0,,0.0,,1011.0,,,,,0.0,,,,,,50
2018-10-03 06:53:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:54:00,0.0,,0.0,,158.0,,,,,0.0,,,,,,50
2018-10-03 06:55:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:56:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:57:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:58:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 06:59:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:00:00,0.0,,0.0,,,,,,,0.0,1052.0,,,,,50
2018-10-03 07:01:00,0.0,,0.0,,,,,,,0.0,,2253.0,,,,50
2018-10-03 07:02:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:03:00,0.0,,0.0,,,,,,,0.0,,2416.0,,,,50
2018-10-03 07:04:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:05:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:06:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:07:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:08:00,0.0,,0.0,,,,,,,0.0,,2569.0,,,,50
2018-10-03 07:09:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:10:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:11:00,0.0,,0.0,,,,,,,0.0,1202.0,,,,,50
2018-10-03 07:12:00,0.0,2454.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:13:00,0.0,,0.0,,,,,,,0.0,1235.0,,,,,50
2018-10-03 07:14:00,0.0,,0.0,,,,,,,0.0,1253.0,,,,,50
2018-10-03 07:15:00,0.0,,0.0,,1375.0,,,,,0.0,,,,,,50
2018-10-03 07:16:00,0.0,,0.0,,,,,,,0.0,,,1302.0,,,50
2018-10-03 07:17:00,0.0,,0.0,,1396.0,,,,,0.0,1280.0,,,,,50
2018-10-03 07:18:00,0.0,,0.0,,,,,,,0.0,1284.0,,,,,50
2018-10-03 07:19:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:20:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:21:00,0.0,,0.0,,,,,,,0.0,1333.0,,,,,50
2018-10-03 07:22:00,0.0,,0.0,,1441.0,,,,,0.0,,,,,,50
2018-10-03 07:23:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:24:00,0.0,,0.0,,,,,,,0.0,,,1378.0,,,50
2018-10-03 07:25:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:26:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:27:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:28:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:29:00,0.0,,0.0,,,,,,,0.0,,,1440.0,,,50
2018-10-03 07:30:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:31:00,0.0,,0.0,,1544.0,,,,,0.0,,,,,,50
2018-10-03 07:32:00,0.0,2884.0,0.0,,,,,,,0.0,1426.0,,1458.0,,,50
2018-10-03 07:33:00,0.0,,0.0,,,,,,,0.0,1436.0,,,,,50
2018-10-03 07:34:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:35:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:36:00,0.0,,0.0,,1597.0,,,,,0.0,,,,,,50
2018-10-03 07:37:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:38:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:39:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:40:00,0.0,,0.0,,1644.0,,,,,0.0,,,,,,50
2018-10-03 07:41:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:42:00,0.0,,0.0,,,,,,,0.0,,,1558.0,,,50
2018-10-03 07:43:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:44:00,0.0,,0.0,,1683.0,,,,,0.0,,3407.0,,,,50
2018-10-03 07:45:00,0.0,,0.0,,,,,,,0.0,,,1581.0,,,50
2018-10-03 07:46:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:47:00,0.0,,0.0,,,,,,,0.0,1597.0,,,,,50
2018-10-03 07:48:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:49:00,0.0,,0.0,,,,,,,0.0,1616.0,,1622.0,,,50
2018-10-03 07:50:00,0.0,,0.0,,,,,,,0.0,,,1637.0,,,50
2018-10-03 07:51:00,0.0,,0.0,,,,,,,0.0,,3559.0,,,,50
2018-10-03 07:52:00,0.0,,0.0,,,,,,,0.0,,,1654.0,,,50
2018-10-03 07:53:00,0.0,,0.0,,1778.0,,,,,0.0,,,,,,50
2018-10-03 07:54:00,0.0,,0.0,,,,,,,0.0,1642.0,,,,,50
2018-10-03 07:55:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:56:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:57:00,0.0,,0.0,,1816.0,,,,,0.0,,,,,,50
2018-10-03 07:58:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 07:59:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:00:00,0.0,,0.0,,,,,,,0.0,,3731.0,,,,50
2018-10-03 08:01:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:02:00,0.0,,0.0,,1835.0,,,,,0.0,,,,,,50
2018-10-03 08:03:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:04:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:05:00,0.0,,0.0,,,,,,,0.0,,,1722.0,,,50
2018-10-03 08:06:00,0.0,,0.0,,,,,,,0.0,1718.0,,,,,50
2018-10-03 08:07:00,0.0,,0.0,,1875.0,,,,,0.0,1719.0,,,,,50
2018-10-03 08:08:00,0.0,,0.0,,,,,,,0.0,,3805.0,,,,50
2018-10-03 08:09:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:10:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:11:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:12:00,0.0,,0.0,,1802.0,,,,,0.0,,,,,,50
2018-10-03 08:13:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:14:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:15:00,0.0,3549.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:16:00,0.0,3519.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:17:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:18:00,0.0,,0.0,,,,,,,0.0,1767.0,,,,,50
2018-10-03 08:19:00,0.0,,0.0,,,,,,,0.0,,,1812.0,,,50
2018-10-03 08:20:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:21:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:22:00,0.0,,0.0,,,,,,210.0,0.0,,,,,,50
2018-10-03 08:23:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:24:00,0.0,,0.0,,,,,,,0.0,1723.0,3811.0,,,,50
2018-10-03 08:25:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:26:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:27:00,0.0,,0.0,,,,,,,0.0,1830.0,,,,,50
2018-10-03 08:28:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:29:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:30:00,0.0,3667.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:31:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:32:00,0.0,,0.0,,,,,,,0.0,1831.0,,,,,50
2018-10-03 08:33:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:34:00,0.0,,0.0,,,,,,,0.0,1893.0,,,,,50
2018-10-03 08:35:00,0.0,,0.0,,,,,,,0.0,1821.0,,,,,50
2018-10-03 08:36:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:37:00,0.0,,0.0,,,,,,,0.0,,,1968.0,,,50
2018-10-03 08:38:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:39:00,0.0,3866.0,0.0,,,,,,,0.0,1909.0,,1957.0,,,50
2018-10-03 08:40:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:41:00,0.0,,0.0,,2053.0,,,,,0.0,,4226.0,,,,50
2018-10-03 08:42:00,0.0,,0.0,,2123.0,,,,,0.0,,4312.0,,,,50
2018-10-03 08:43:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:44:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:45:00,0.0,,0.0,,,,,,,0.0,1952.0,,,,,50
2018-10-03 08:46:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:47:00,0.0,,0.0,,,,,,,0.0,,4296.0,,,,50
2018-10-03 08:48:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:49:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:50:00,0.0,3872.0,0.0,,,,,,,0.0,,4334.0,,,,50
2018-10-03 08:51:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:52:00,0.0,3967.0,0.0,,2086.0,,,,,0.0,,,,,,50
2018-10-03 08:53:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:54:00,0.0,,0.0,,2075.0,,,,,0.0,,,,,,50
2018-10-03 08:55:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:56:00,0.0,4076.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:57:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 08:58:00,0.0,,0.0,,,,,,,0.0,,4328.0,,,,50
2018-10-03 08:59:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:00:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:01:00,0.0,,0.0,,,,,,,0.0,,,,,41.0,50
2018-10-03 09:02:00,0.0,,0.0,,,,,,,0.0,1986.0,,,,,50
2018-10-03 09:03:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:04:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:05:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:06:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:07:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:08:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:09:00,0.0,,0.0,,,,,,,0.0,1958.0,,,,,50
2018-10-03 09:10:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:11:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:12:00,0.0,,0.0,,,,,,,0.0,,,1984.0,,,50
2018-10-03 09:13:00,0.0,3846.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:14:00,0.0,,0.0,,2114.0,,,,,0.0,1950.0,,,,,50
2018-10-03 09:15:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:16:00,0.0,3873.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:17:00,0.0,,0.0,,,,,,,0.0,,,1971.0,,,50
2018-10-03 09:18:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:19:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:20:00,0.0,,0.0,,,,,,,0.0,,4144.0,,,,50
2018-10-03 09:21:00,0.0,,0.0,,,,,,,0.0,,4166.0,,,,50
2018-10-03 09:22:00,0.0,,0.0,,,,,,,0.0,1816.0,,,,,50
2018-10-03 09:23:00,0.0,,0.0,,2000.0,,,,,0.0,,,,,,50
2018-10-03 09:24:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:25:00,0.0,3709.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:26:00,0.0,,0.0,,2074.0,,,,,0.0,,,,,,50
2018-10-03 09:27:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:28:00,0.0,,0.0,,2049.0,,,,,0.0,,,,,,50
2018-10-03 09:29:00,0.0,,0.0,,,,,,,0.0,,4327.0,,,,50
2018-10-03 09:30:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:31:00,0.0,,0.0,,,,,,,0.0,1797.0,,,,,50
2018-10-03 09:32:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:33:00,0.0,,0.0,,2074.0,,,,,0.0,,,,,,50
2018-10-03 09:34:00,0.0,,0.0,,,,,,,0.0,1919.0,,,,,50
2018-10-03 09:35:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:36:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:37:00,0.0,,0.0,,,,,,,0.0,1798.0,,,,,50
2018-10-03 09:38:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:39:00,0.0,4147.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:40:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:41:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:42:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:43:00,0.0,,0.0,,,,,,,0.0,,,2212.0,,,50
2018-10-03 09:44:00,0.0,4156.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:45:00,0.0,,0.0,,2233.0,,,,,0.0,,,,,,50
2018-10-03 09:46:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:47:00,0.0,,0.0,,,,,,,0.0,,,2235.0,,,50
2018-10-03 09:48:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:49:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:50:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:51:00,0.0,,0.0,,,,,,,0.0,2077.0,,,,,50
2018-10-03 09:52:00,0.0,,0.0,,,,,,,0.0,1971.0,,,,,50
2018-10-03 09:53:00,0.0,,0.0,,,,,,,0.0,,4794.0,,,,50
2018-10-03 09:54:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:55:00,0.0,4309.0,0.0,,,,,,,0.0,2040.0,,2269.0,,,50
2018-10-03 09:56:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:57:00,0.0,,0.0,,,,,,,0.0,,,,,,50
