measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-11-21 00:00:00,5.21,0.0,0.0,-14.528,114.326,-3.502,0.007,158.807,0.0,158.535,0.0,1.11165,1.271,11.963,11.932,9.616,0.0,0.0,-4.405,50
2004-11-21 00:15:00,5.217,0.0,0.0,-14.53,114.48,-3.522,0.007,159.002,0.0,158.728,0.0,1.11301,1.268,12.085,11.99,9.605,0.0,0.0,-5.378,50
2004-11-21 00:30:00,5.22,0.0,0.0,-14.537,114.552,-3.562,0.007,159.114,0.0,158.836,0.0,1.1138,1.263,12.117,12.015,9.584,0.0,0.0,-5.679,50
2004-11-21 00:45:00,5.223,0.0,0.0,-14.537,114.642,-3.797,0.007,159.209,0.0,158.919,0.0,1.11446,1.268,12.214,12.096,9.577,0.0,0.0,-5.791,50
2004-11-21 01:00:00,5.226,0.0,0.0,-14.53,114.722,-3.852,0.007,159.313,0.0,159.029,0.0,1.11519,1.273,12.17,12.055,9.559,0.0,0.0,-5.652,50
2004-11-21 01:15:00,5.227,0.0,0.0,-14.559,114.787,-3.834,0.007,159.35,0.0,159.076,0.0,1.11545,1.263,12.191,12.018,9.516,0.0,0.0,-6.115,50
2004-11-21 01:30:00,5.229,0.0,0.0,-14.566,114.852,-3.765,0.007,159.453,0.0,159.18,0.0,1.11617,1.257,12.219,12.066,9.526,0.0,0.0,-5.841,50
2004-11-21 01:45:00,5.232,0.0,0.0,-14.556,114.916,-3.812,0.007,159.542,0.0,159.266,0.0,1.11679,1.257,12.262,12.074,9.6,0.0,0.0,-5.13,50
2004-11-21 02:00:00,5.232,0.0,0.0,-14.535,114.93,-3.761,0.007,159.545,0.0,159.274,0.0,1.11682,1.254,12.274,12.105,9.629,0.0,0.0,-5.583,50
2004-11-21 02:15:00,5.23,0.0,0.0,-14.551,114.913,-3.554,0.007,159.534,0.0,159.261,0.0,1.11674,1.249,12.264,12.121,9.63,0.0,0.0,-6.068,50
2004-11-21 02:30:00,5.223,0.0,0.0,-14.56,114.737,-3.649,0.007,159.416,0.0,159.143,0.0,1.11591,1.249,12.329,12.157,9.613,0.0,0.0,-6.173,50
2004-11-21 02:45:00,5.226,0.0,0.0,-14.573,114.812,-3.785,0.007,159.53,0.0,159.257,0.0,1.11671,1.239,12.416,12.265,9.661,0.0,0.0,-6.657,50
2004-11-21 03:00:00,5.226,0.0,0.0,-14.556,114.809,-4.053,0.007,159.513,0.0,159.239,0.0,1.11659,1.26,12.408,12.271,9.711,0.0,0.0,-7.049,50
2004-11-21 03:15:00,5.224,0.0,0.0,-14.559,114.746,-4.633,0.007,159.401,0.0,159.124,0.0,1.11581,1.241,12.47,12.319,9.747000000000002,0.0,0.0,-7.045,50
2004-11-21 03:30:00,5.225,0.0,0.0,-14.559,114.774,-4.232,0.007,159.413,0.0,159.143,0.0,1.11589,1.236,12.383,12.229,9.683,0.0,0.0,-7.626,50
2004-11-21 03:45:00,5.224,0.0,0.0,-14.549,114.771,-4.808,0.007,159.413,0.0,159.139,0.0,1.11589,1.262,12.307,12.148,9.548,0.0,0.0,-7.323,50
2004-11-21 04:00:00,5.224,0.0,0.0,-14.523,114.786,-4.833,0.007,159.378,0.0,159.108,0.0,1.11565,1.249,12.326,12.155,9.439,0.0,0.0,-5.961,50
2004-11-21 04:15:00,5.223,0.0,0.0,-14.51,114.747,-4.619,0.007,159.334,0.0,159.061,0.0,1.11534,1.224,12.353,12.252,9.587,0.0,0.0,-5.254,50
2004-11-21 04:30:00,5.221,0.0,0.0,-14.552,114.682,-4.631,0.007,159.284,0.0,158.988,0.0,1.11499,1.26,12.264,12.173,9.736,0.0,0.0,-6.408,50
2004-11-21 04:45:00,5.22,0.0,0.0,-14.547,114.666,-4.656,0.007,159.252,0.0,158.965,0.0,1.11476,1.271,12.079,11.997,9.561000000000002,0.0,0.0,-7.07,50
2004-11-21 05:00:00,5.22,0.0,0.0,-14.545,114.648,-4.842,0.007,159.191,0.0,158.91,0.0,1.11434,1.272,12.051,12.012,9.549,0.0,0.0,-7.082,50
2004-11-21 05:15:00,5.216,0.0,0.0,-14.568,114.543,-4.836,0.007,159.046,0.0,158.764,0.0,1.11332,1.278,11.975,12.029,9.793,0.0,0.0,-5.796,50
