measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-12-19 00:00:00,,0.0,0.2933999999999999,-0.8351,,-0.5416999999999998,,0.0,,7.2309,,,,13.928,,19.499,0.0074999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.329,,19.615,,4.9591,,,,,,-1.2085,,,,50
2011-12-19 00:01:00,,0.0,0.5191,-0.1806,,0.3386,,0.0,,7.4073,,,,13.922,,19.487,0.0071,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.291,,19.616,,4.9566,,,,,,-1.0742,,,,50
2011-12-19 00:02:00,,0.0,0.3610999999999999,-0.7223,,-0.3610999999999999,,0.0,,7.429299999999999,,,,13.928,,19.485,0.0076,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.289,,19.629,,4.9816,,,,,,-1.0574,,,,50
2011-12-19 00:03:00,,0.0,0.6094,0.0676999999999999,,0.6771,,0.0,,7.447,,,,13.927,,19.475,0.0073,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.297,,19.633,,4.9886,,,,,,-1.1246,,,,50
2011-12-19 00:04:00,,0.0,0.3836999999999999,-0.4062999999999999,,-0.0225999999999999,,0.0,,7.3954,,,,13.928,,19.471,0.008,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.309,,19.639,,4.9908,,,,,,-1.091,,,,50
2011-12-19 00:05:00,,0.0,0.4965,0.0451,,0.5416999999999998,,0.0,,7.3174,,,,13.928,,19.462,0.0071,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.337,,19.646,,4.9114,,,,,,-1.2421,,,,50
2011-12-19 00:06:00,,0.0,0.4739999999999999,0.0451,,0.5191,,0.0,,7.1984,,,,13.927,,19.461,0.0077999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.366,,19.647,,4.8349,,,,,,-1.4099,,,,50
2011-12-19 00:07:00,,0.0,0.4739999999999999,0.0225999999999999,,0.4965,,0.0,,7.0556,,,,13.928,,19.451,0.0071,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.352,,19.633,,4.7137,,,,,,-1.561,,,,50
2011-12-19 00:08:00,,0.0,0.4062999999999999,-0.1806,,0.2257,,0.0,,6.9915,,,,13.927,,19.45,0.0077999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.362,,19.631,,4.7169,,,,,,-1.7289,,,,50
2011-12-19 00:09:00,,0.0,0.4062999999999999,-0.5643,,-0.158,,0.0,,7.1516,,,,13.928,,19.444,0.0071999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.373,,19.635,,4.7444,,,,,,-1.7456,,,,50
2011-12-19 00:10:00,,0.0,0.4514,-0.158,,0.2933999999999999,,0.0,,7.4955,,,,13.928,,19.438,0.0074999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.393,,19.63,,4.7954,,,,,,-1.5275,,,,50
2011-12-19 00:11:00,,0.0,0.4514,-0.0451,,0.4062999999999999,,0.0,,7.4635,,,,13.927,,19.433,0.0074999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.403,,19.615,,4.7626,,,,,,-1.41,,,,50
2011-12-19 00:12:00,,0.0,0.5416999999999998,0.5191,,1.0608,,0.0,,7.3525,,,,13.928,,19.426,0.0073,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,34.486,,19.397,,19.605,,4.7489,,,,,,-1.41,,,,50
2011-12-19 00:13:00,,0.0,0.4514,0.3836999999999999,,0.8351,,0.0,,7.3339,,,,13.928,,19.426,0.008,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,31.59,,19.389,,19.619,,4.781,,,,,,-1.4268,,,,50
2011-12-19 00:14:00,,0.0,0.4288,-0.0451,,0.3836999999999999,,0.0,,7.4301,,,,13.929,,19.414,0.0071999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.375,,19.614,,4.8134,,,,,,-1.3932,,,,50
2011-12-19 00:15:00,,0.0,0.4514,-0.2933999999999999,,0.158,,0.0,,7.3198,,,,13.929,,19.413,0.0071,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.352,,19.609,,4.8395,,,,,,-1.3596,,,,50
2011-12-19 00:16:00,,0.0,0.4965,-0.2031,,0.2933999999999999,,0.0,,7.249399999999999,,,,13.929,,19.407,0.0073,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.332,,19.609,,4.8667,,,,,,-1.2925,,,,50
2011-12-19 00:17:00,,0.0,0.4062999999999999,-0.5191,,-0.1129,,0.0,,7.2636,,,,13.929,,19.401,0.0074999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.327,,19.617,,4.8757,,,,,,-1.2086,,,,50
2011-12-19 00:18:00,,0.0,0.5416999999999998,0.0225999999999999,,0.5643,,0.0,,7.2656,,,,13.929,,19.4,0.0077999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.329,,19.625,,4.9293,,,,,,-1.1079,,,,50
2011-12-19 00:19:00,,0.0,0.4965,0.4514,,0.948,,0.0,,7.1856,,,,13.93,,19.391,0.0077999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.35,,19.62,,4.9408,,,,,,-1.0407,,,,50
2011-12-19 00:20:00,,0.0,0.4739999999999999,-0.6094,,-0.1353999999999999,,0.0,,7.0733,,,,13.93,,19.389,0.0077999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.35,,19.617,,4.9169,,,,,,-1.1079,,,,50
2011-12-19 00:21:00,,0.0,0.3610999999999999,-0.7673999999999999,,-0.4062999999999999,,0.0,,7.0073,,,,13.93,,19.384,0.0068999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.34,,19.604,,4.9181,,,,,,-1.2086,,,,50
2011-12-19 00:22:00,,0.0,0.4739999999999999,-0.4288,,0.0451,,0.0,,6.9757,,,,13.93,,19.377,0.0073,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.335,,19.601,,4.8792,,,,,,-1.2757,,,,50
2011-12-19 00:23:00,,0.0,0.4514,0.632,,1.0834,,0.0,,6.9901,,,,13.931,,19.377,0.0083,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,27.107,,19.332,,19.607,,4.937,,,,,,-1.3765,,,,50
2011-12-19 00:24:00,,0.0,0.5416999999999998,0.3836999999999999,,0.9254,,0.0,,7.1244,,,,13.931,,19.371,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.323,,19.597,,4.9823,,,,,,-1.3597,,,,50
2011-12-19 00:25:00,,0.0,0.4739999999999999,-0.5643,,-0.0903,,0.0,,7.3053,,,,13.93,,19.365,0.0074999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.315,,19.584,,4.9492,,,,,,-1.3597,,,,50
2011-12-19 00:26:00,,0.0,0.5191,-0.0903,,0.4288,,0.0,,7.2188,,,,13.93,,19.363,0.0071,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.328,,19.577,,4.9561,,,,,,-1.3093,,,,50
2011-12-19 00:27:00,,0.0,0.5643,-0.0225999999999999,,0.5416999999999998,,0.0,,7.1677,,,,13.931,,19.353,0.0085,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.32,,19.549,,4.8669,,,,,,-1.4101,,,,50
2011-12-19 00:28:00,,0.0,0.5191,-0.5191,,0.0,,0.0,,7.0905,,,,13.931,,19.352,0.008,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.347,,19.552,,4.7923,,,,,,-1.41,,,,50
2011-12-19 00:29:00,,0.0,0.4062999999999999,-0.3836999999999999,,0.0225999999999999,,0.0,,7.0416,,,,13.93,,19.352,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.386,,19.557,,4.6741,,,,,,-1.5611,,,,50
2011-12-19 00:30:00,,0.0,0.5643,0.3610999999999999,,0.9254,,0.0,,6.9739,,,,13.93,,19.343,0.0083,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.406,,19.532,,4.5298,,,,,,-1.7123,,,,50
2011-12-19 00:31:00,,0.0,0.4965,-0.5416999999999998,,-0.0451,,0.0,,6.7885,,,,13.931,,19.332,0.0086,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.404,,19.502,,4.3574,,,,,,-1.7794,,,,50
2011-12-19 00:32:00,,0.0,0.5416999999999998,0.2482999999999999,,0.79,,0.0,,6.6502,,,,13.931,,19.328,0.0083,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.421,,19.495,,4.1887,,,,,,-1.8129,,,,50
2011-12-19 00:33:00,,0.0,0.4288,-0.316,,0.1129,,0.0,,6.4723,,,,13.93,,19.328,0.0086,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.441,,19.493,,4.0223,,,,,,-1.9305,,,,50
2011-12-19 00:34:00,,0.0,0.4514,-0.3386,,0.1129,,0.0,,6.3251,,,,13.93,,19.321,0.0083,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.458,,19.49,,3.9179,,,,,,-2.1487,,,,50
2011-12-19 00:35:00,,0.0,0.4965,-0.0225999999999999,,0.4739999999999999,,0.0,,6.3128,,,,13.932,,19.316,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.479,,19.5,,3.8508,,,,,,-2.1655,,,,50
2011-12-19 00:36:00,,0.0,0.4965,-0.3610999999999999,,0.1353999999999999,,0.0,,6.227,,,,13.932,,19.316,0.0086,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.511,,19.52,,3.8257,,,,,,-2.2158,,,,50
2011-12-19 00:37:00,,0.0,0.4288,-0.316,,0.1129,,0.0,,6.2771,,,,13.931,,19.308,0.008,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.521,,19.517,,3.8816,,,,,,-2.1319,,,,50
2011-12-19 00:38:00,,0.0,0.4739999999999999,-0.1129,,0.3610999999999999,,0.0,,6.2754,,,,13.932,,19.303,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.524,,19.502,,3.9127,,,,,,-1.9473,,,,50
2011-12-19 00:39:00,,0.0,0.4514,-0.0225999999999999,,0.4288,,0.0,,6.3224,,,,13.931,,19.303,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.524,,19.488,,4.0156,,,,,,-1.8298,,,,50
2011-12-19 00:40:00,,0.0,0.4739999999999999,-0.2031,,0.2707999999999999,,0.0,,6.3532,,,,13.932,,19.294,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.497,,19.452,,4.1075,,,,,,-1.7962,,,,50
2011-12-19 00:41:00,,0.0,0.4062999999999999,-0.3386,,0.0676999999999999,,0.0,,6.3765,,,,13.932,,19.291,0.0082,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.465,,19.424,,4.2384,,,,,,-1.6955,,,,50
2011-12-19 00:42:00,,0.0,0.4965,-0.1353999999999999,,0.3610999999999999,,0.0,,6.2322,,,,13.931,,19.288,0.0085,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.449,,19.39,,4.2549,,,,,,-1.4101,,,,50
2011-12-19 00:43:00,,0.0,0.4965,-0.0676999999999999,,0.4288,,0.0,,6.0488,,,,13.932,,19.279,0.0085,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.416,,19.34,,4.2422,,,,,,-1.4101,,,,50
2011-12-19 00:44:00,,0.0,0.4739999999999999,-0.2031,,0.2707999999999999,,0.0,,5.9968,,,,13.932,,19.277,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.402,,19.305,,4.2371,,,,,,-1.4101,,,,50
2011-12-19 00:45:00,,0.0,0.4288,-0.316,,0.1129,,0.0,,5.9224,,,,13.933,,19.268,0.0083,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.381,,19.278,,4.2025,,,,,,-1.4101,,,,50
2011-12-19 00:46:00,,0.0,0.4739999999999999,-0.1353999999999999,,0.3386,,0.0,,5.854,,,,13.932,,19.265,0.0077999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.364,,19.255,,4.1448,,,,,,-1.4101,,,,50
2011-12-19 00:47:00,,0.0,0.5191,-0.1353999999999999,,0.3836999999999999,,0.0,,5.7422,,,,13.933,,19.256,0.008,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.334,,19.24,,4.0505,,,,,,-1.4101,,,,50
2011-12-19 00:48:00,,0.0,0.4739999999999999,-0.1806,,0.2933999999999999,,0.0,,5.643,,,,13.932,,19.253,0.0077999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.321,,19.219,,3.9547,,,,,,-1.4101,,,,50
2011-12-19 00:49:00,,0.0,0.4514,-0.1806,,0.2707999999999999,,0.0,,5.6034,,,,13.933,,19.243,0.0082,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.302,,19.188,,3.8267,,,,,,-1.4101,,,,50
2011-12-19 00:50:00,,0.0,0.4514,-0.2933999999999999,,0.158,,0.0,,5.4778,,,,13.933,,19.237,0.008,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.282,,19.169,,3.7032,,,,,,-1.4101,,,,50
2011-12-19 00:51:00,,0.0,0.4514,-0.1129,,0.3386,,0.0,,5.2816,,,,13.933,,19.232,0.0077999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.247,,19.162,,3.5743,,,,,,-1.5108,,,,50
2011-12-19 00:52:00,,0.0,0.4288,0.1806,,0.6094,,0.0,,5.2607,,,,13.933,,19.22,0.0083,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.211,,19.163,,3.5146,,,,,,-1.5276,,,,50
2011-12-19 00:53:00,,0.0,0.4739999999999999,0.0225999999999999,,0.4965,,0.0,,5.25,,,,13.934,,19.215,0.0082,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.186,,19.181,,3.477,,,,,,-1.4101,,,,50
2011-12-19 00:54:00,,0.0,0.5191,0.0903,,0.6094,,0.0,,5.1301,,,,13.934,,19.206,0.008,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.162,,19.188,,3.438,,,,,,-1.4101,,,,50
2011-12-19 00:55:00,,0.0,0.3836999999999999,-0.7673999999999999,,-0.3836999999999999,,0.0,,5.1134,,,,13.934,,19.199,0.0082,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.133,,19.173,,3.396,,,,,,-1.4101,,,,50
2011-12-19 00:56:00,,0.0,0.5643,-0.0676999999999999,,0.4965,,0.0,,5.0605,,,,13.935,,19.197,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.132,,19.178,,3.3257,,,,,,-1.3933,,,,50
2011-12-19 00:57:00,,0.0,0.4965,0.3836999999999999,,0.8801999999999999,,0.0,,4.9998,,,,13.936,,19.187,0.0085,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.11,,19.157,,3.2785,,,,,,-1.4101,,,,50
2011-12-19 00:58:00,,0.0,0.3610999999999999,-0.5867999999999999,,-0.2257,,0.0,,5.0283,,,,13.935,,19.177,0.0082,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.089,,19.126,,3.2236,,,,,,-1.4101,,,,50
2011-12-19 00:59:00,,0.0,0.632,0.1806,,0.8125,,0.0,,4.9503,,,,13.936,,19.171,0.0085,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,44.388,,19.034,,19.098,,3.2044,,,,,,-1.4101,,,,50
2011-12-19 01:00:00,,0.0,0.4288,-0.3386,,0.0903,,0.0,,5.0116,,,,13.935,,19.161,0.008,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,18.993,,19.068,,3.132,,,,,,-1.4101,,,,50
2011-12-19 01:01:00,,0.0,0.5191,0.0903,,0.6094,,0.0,,5.0002,,,,13.936,,19.156,0.0083,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,19.005,,19.06,,3.0472,,,,,,-1.4101,,,,50
