measured_on,ac_current__251,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__629,ac_power__752,ac_voltage__250,ac_voltage__632,ac_volts__757,ambient_temp__252,ambient_temp__634,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__628,dc_power__751,dc_voltage__630,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inv_temp__661,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__750,program_codeset__1373,reflector_temp_1__638,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-05-30 00:10:00,,,0.0,0.4284,-0.3608,,,0.0675999999999999,,,0.0,,,15.88,,,,13.834,,,22.648,,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.502,,21.186,,11.645,,,,,,,,,,,,,,-1.7609,,,,,50
2012-05-30 00:11:00,,,0.0,0.4284,-0.7215,,,-0.2931,,,0.0,,,15.829,,,,13.837,,,22.64,,0.0067999999999999,0.0,,0.0,,-0.0085,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.471,,21.118,,11.594,,,,,,,,,,,,,,-1.8112,,,,,50
2012-05-30 00:12:00,,,0.0,0.4058999999999999,-0.2255,,,0.1804,,,0.0,,,15.747,,,,13.836,,,22.632,,0.0066,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.474,,21.109,,11.538,,,,,,,,,,,,,,-1.8615,,,,,50
2012-05-30 00:13:00,,,0.0,0.4058999999999999,-0.0675999999999999,,,0.3382,,,0.0,,,15.656,,,,13.836,,,22.623,,0.0066,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.487,,21.119,,11.545,,,,,,,,,,,,,,-2.1801,,,,,50
2012-05-30 00:14:00,,,0.0,0.4284,-0.4734999999999999,,,-0.0451,,,0.0,,,15.595,,,,13.837,,,22.613,,0.0064999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.555,,21.19,,11.514,,,,,,,,,,,,,,-2.2137,,,,,50
2012-05-30 00:15:00,,,0.0,0.4734999999999999,-0.0675999999999999,,,0.4058999999999999,,,0.0,,,15.574,,,,13.837,,,22.609,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.644,,21.303,,11.536,,,,,,,,,,,,,,-2.2137,,,,,50
2012-05-30 00:16:00,,,0.0,0.496,0.0225999999999999,,,0.5186,,,0.0,,,15.564,,,,13.838,,,22.6,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.701,,21.393,,11.526,,,,,,,,,,,,,,-2.2137,,,,,50
2012-05-30 00:17:00,,,0.0,0.4734999999999999,-0.2029,,,0.2706,,,0.0,,,15.556,,,,13.837,,,22.588,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.711,,21.439,,11.586,,,,,,,,,,,,,,-2.1969,,,,,50
2012-05-30 00:18:00,,,0.0,0.4284,-0.2931,,,0.1353,,,0.0,,,15.631,,,,13.838,,,22.581,,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.624,,21.385,,11.688,,,,,,,,,,,,,,-2.1298,,,,,50
2012-05-30 00:19:00,,,0.0,0.2931,-0.8568,,,-0.5636999999999999,,,0.0,,,15.781,,,,13.838,,,22.575,,0.0067999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.474,,21.192,,11.8,,,,,,,,,,,,,,-1.828,,,,,50
2012-05-30 00:20:00,,,0.0,0.4058999999999999,-0.7666,,,-0.3608,,,0.0,,,15.79,,,,13.839,,,22.561,,0.0067999999999999,0.0,,0.0,,-0.0085,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.413,,21.073,,11.79,,,,,,,,,,,,,,-1.7777,,,,,50
2012-05-30 00:21:00,,,0.0,0.4509,-0.7215,,,-0.2706,,,0.0,,,15.756,,,,13.839,,,22.557,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.446,,21.081,,11.701,,,,,,,,,,,,,,-1.7609,,,,,50
2012-05-30 00:22:00,,,0.0,0.4734999999999999,-0.5186,,,-0.0451,,,0.0,,,15.692,,,,13.839,,,22.548,,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.497,,21.141,,11.59,,,,,,,,,,,,,,-1.8112,,,,,50
2012-05-30 00:23:00,,,0.0,0.5186,-0.3832999999999999,,,0.1353,,,0.0,,,15.603,,,,13.838,,,22.537,,0.0067999999999999,0.0,,0.0,,-0.0085,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.556,,21.233,,11.473,,,,,,,,,,,,,,-1.8112,,,,,50
2012-05-30 00:24:00,,,0.0,0.4509,-0.3608,,,0.0902,,,0.0,,,15.523,,,,13.84,,,22.531,,0.0066,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.623,,21.347,,11.449,,,,,,,,,,,,,,-1.8112,,,,,50
2012-05-30 00:25:00,,,0.0,0.3608,-0.0675999999999999,,,0.2931,,,0.0,,,15.449,,,,13.838,,,22.522,,0.0067999999999999,0.0,,0.0,,0.0064,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.64,,21.388,,11.42,,,,,,,,,,,,,,-1.8615,,,,,50
2012-05-30 00:26:00,,,0.0,0.4058999999999999,-0.496,,,-0.0902,,,0.0,,,15.389,,,,13.84,,,22.512,,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.599,,21.376,,11.366,,,,,,,,,,,,,,-1.8615,,,,,50
2012-05-30 00:27:00,,,0.0,0.5411,0.0902,,,0.6312999999999999,,,0.0,,,15.351,,,,13.84,,,22.506,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.465,,21.269,,11.391,,,,,,,,,,,,,,-2.0292,,,,,50
2012-05-30 00:28:00,,,0.0,0.2931,-0.9019,,,-0.6088,,,0.0,,,15.301,,,,13.84,,,22.497,,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.321,,21.105,,11.327,,,,,,,,,,,,,,-2.1969,,,,,50
2012-05-30 00:29:00,,,0.0,0.4058999999999999,-0.4734999999999999,,,-0.0675999999999999,,,0.0,,,15.242,,,,13.841,,,22.487,,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.303,,20.985,,11.36,,,,,,,,,,,,,,-2.1969,,,,,50
2012-05-30 00:30:00,,,0.0,0.4284,0.0902,,,0.5186,,,0.0,,,15.201,,,,13.841,,,22.482,,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.358,,20.991,,11.365,,,,,,,,,,,,,,-2.1969,,,,,50
2012-05-30 00:31:00,,,0.0,0.4284,-0.4734999999999999,,,-0.0451,,,0.0,,,15.196,,,,13.842,,,22.471,,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.409,,21.07,,11.324,,,,,,,,,,,,,,-2.1969,,,,,50
2012-05-30 00:32:00,,,0.0,0.496,0.0,,,0.496,,,0.0,,,15.132,,,,13.842,,,22.463,,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.47,,21.167,,11.273,,,,,,,,,,,,,,-2.2137,,,,,50
2012-05-30 00:33:00,,,0.0,0.4734999999999999,-0.0224999999999999,,,0.451,,,0.0,,,15.086,,,,13.842,,,22.457,,0.0064999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.563,,21.263,,11.338,,,,,,,,,,,,,,-2.2137,,,,,50
2012-05-30 00:34:00,,,0.0,0.4284,-0.5186,,,-0.0902,,,0.0,,,15.144,,,,13.842,,,22.448,,0.0063,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.597,,21.295,,11.428,,,,,,,,,,,,,,-1.9118,,,,,50
2012-05-30 00:35:00,,,0.0,0.4284,0.2706,,,0.699,,,0.0,,,15.192,,,,13.842,,,22.444,,0.0063,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,40.893,,,,,,,,,,,,,,,,,,,,21.46,,21.19,,11.494,,,,,,,,,,,,,,-1.8112,,,,,50
2012-05-30 00:36:00,,,0.0,0.4284,-0.5862,,,-0.1578,,,0.0,,,15.287,,,,13.842,,,22.435,,0.0064999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.235,,21.016,,11.581,,,,,,,,,,,,,,-1.7777,,,,,50
2012-05-30 00:37:00,,,0.0,0.5411,0.248,,,0.7892,,,0.0,,,15.325,,,,13.842,,,22.431,,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.126,,20.824,,11.656,,,,,,,,,,,,,,-1.6938,,,,,50
2012-05-30 00:38:00,,,0.0,0.4734999999999999,-0.4509,,,0.0225999999999999,,,0.0,,,15.344,,,,13.842,,,22.421,,0.0066,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.134,,20.795,,11.684,,,,,,,,,,,,,,-1.677,,,,,50
2012-05-30 00:39:00,,,0.0,0.496,-0.248,,,0.248,,,0.0,,,15.399,,,,13.842,,,22.416,,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.258,,20.917,,11.764,,,,,,,,,,,,,,-1.7106,,,,,50
2012-05-30 00:40:00,,,0.0,0.4284,-0.0902,,,0.3382,,,0.0,,,15.492,,,,13.843,,,22.405,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.386,,21.043,,11.824,,,,,,,,,,,,,,-1.6435,,,,,50
2012-05-30 00:41:00,,,0.0,0.451,-0.0902,,,0.3608,,,0.0,,,15.641,,,,13.843,,,22.401,,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.491,,21.157,,11.979,,,,,,,,,,,,,,-1.5429,,,,,50
2012-05-30 00:42:00,,,0.0,0.4284,-0.2706,,,0.1578,,,0.0,,,15.772,,,,13.844,,,22.392,,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.535,,21.215,,12.108,,,,,,,,,,,,,,-1.4087,,,,,50
2012-05-30 00:43:00,,,0.0,0.451,-0.0675999999999999,,,0.3832999999999999,,,0.0,,,15.929,,,,13.843,,,22.388,,0.0066,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.476,,21.164,,12.18,,,,,,,,,,,,,,-1.3919,,,,,50
2012-05-30 00:44:00,,,0.0,0.451,-0.0902,,,0.3608,,,0.0,,,15.978,,,,13.844,,,22.379,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.31,,21.016,,12.259,,,,,,,,,,,,,,-1.3752,,,,,50
2012-05-30 00:45:00,,,0.0,0.4960999999999999,-0.248,,,0.248,,,0.0,,,16.019,,,,13.845,,,22.378,,0.0064999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.167,,20.892,,12.331,,,,,,,,,,,,,,-1.1907,,,,,50
2012-05-30 00:46:00,,,0.0,0.451,-0.4058999999999999,,,0.0451,,,0.0,,,15.97,,,,13.844,,,22.366,,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.096,,20.767,,12.261,,,,,,,,,,,,,,-1.3416,,,,,50
2012-05-30 00:47:00,,,0.0,0.4284,-0.4058999999999999,,,0.0224999999999999,,,0.0,,,15.897,,,,13.844,,,22.364,,0.0063,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.21,,20.877,,12.214,,,,,,,,,,,,,,-1.4087,,,,,50
2012-05-30 00:48:00,,,0.0,0.4960999999999999,0.2931,,,0.7892,,,0.0,,,15.81,,,,13.845,,,22.354,,0.0066,0.0,,0.0,,0.0064,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.337,,21.009,,12.139,,,,,,,,,,,,,,-1.4758,,,,,50
2012-05-30 00:49:00,,,0.0,0.3608,-0.7893,,,-0.4284999999999999,,,0.0,,,15.739,,,,13.845,,,22.352,,0.0067999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.427,,21.126,,12.108,,,,,,,,,,,,,,-1.4758,,,,,50
2012-05-30 00:50:00,,,0.0,0.451,0.0902,,,0.5412,,,0.0,,,15.661,,,,13.845,,,22.343,,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.471,,21.213,,12.136,,,,,,,,,,,,,,-1.4087,,,,,50
2012-05-30 00:51:00,,,0.0,0.6089,0.1128,,,0.7216,,,0.0,,,15.643,,,,13.845,,,22.339,,0.0061,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.483,,21.247,,12.189,,,,,,,,,,,,,,-1.4255,,,,,50
2012-05-30 00:52:00,,,0.0,0.4284999999999999,0.0,,,0.4284,,,0.0,,,15.687,,,,13.845,,,22.331,,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.421,,21.197,,12.3,,,,,,,,,,,,,,-1.4087,,,,,50
2012-05-30 00:53:00,,,0.0,0.3608,-0.6089,,,-0.2480999999999999,,,0.0,,,15.74,,,,13.846,,,22.326,,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.34,,21.092,,12.387,,,,,,,,,,,,,,-1.3752,,,,,50
2012-05-30 00:54:00,,,0.0,0.3382999999999999,-0.203,,,0.1353,,,0.0,,,15.805,,,,13.846,,,22.326,,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.3,,21.045,,12.464,,,,,,,,,,,,,,-1.3249,,,,,50
2012-05-30 00:55:00,,,0.0,0.4284999999999999,0.0676999999999999,,,0.4960999999999999,,,0.0,,,15.935,,,,13.845,,,22.318,,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.357,,21.108,,12.613,,,,,,,,,,,,,,-1.1069,,,,,50
2012-05-30 00:56:00,,,0.0,0.3156999999999999,-0.0902,,,0.2255,,,0.0,,,16.056,,,,13.843,,,22.313,,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.455,,21.229,,12.761,,,,,,,,,,,,,,-1.0062,,,,,50
2012-05-30 00:57:00,,,0.0,0.4960999999999999,0.0676999999999999,,,0.5637999999999999,,,0.0,,,16.099,,,,13.845,,,22.308,,0.0064999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.55,,21.334,,12.866,,,,,,,,,,,,,,-1.0062,,,,,50
2012-05-30 00:58:00,,,0.0,0.2932,-0.9246,,,-0.6313999999999999,,,0.0,,,16.043,,,,13.846,,,22.3,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.606,,21.38,,12.897,,,,,,,,,,,,,,-0.9224,,,,,50
2012-05-30 00:59:00,,,0.0,0.5412,0.1579,,,0.6991,,,0.0,,,15.921,,,,13.846,,,22.3,,0.0064999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.559,,21.27,,12.903,,,,,,,,,,,,,,-0.9727,,,,,50
2012-05-30 01:00:00,,,0.0,0.5187,-0.1353,,,0.3834,,,0.0,,,15.786,,,,13.845,,,22.295,,0.0063,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.42,,21.121,,12.859,,,,,,,,,,,,,,-1.0063,,,,,50
2012-05-30 01:01:00,,,0.0,0.3382999999999999,-0.3156999999999999,,,0.0225999999999999,,,0.0,,,15.706,,,,13.846,,,22.287,,0.0066,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.257,,20.952,,12.806,,,,,,,,,,,,,,-1.1908,,,,,50
2012-05-30 01:02:00,,,0.0,0.4058999999999999,-0.1579,,,0.2480999999999999,,,0.0,,,15.708,,,,13.846,,,22.287,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.203,,20.904,,12.785,,,,,,,,,,,,,,-1.3753,,,,,50
2012-05-30 01:03:00,,,0.0,0.3834,0.0225999999999999,,,0.4058999999999999,,,0.0,,,15.841,,,,13.847,,,22.285,,0.0066,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.243,,20.933,,12.948,,,,,,,,,,,,,,-1.4256,,,,,50
2012-05-30 01:04:00,,,0.0,0.4960999999999999,-0.6089,,,-0.1128,,,0.0,,,16.086,,,,13.847,,,22.274,,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.356,,21.057,,13.07,,,,,,,,,,,,,,-1.3417,,,,,50
2012-05-30 01:05:00,,,0.0,0.451,0.203,,,0.654,,,0.0,,,16.071,,,,13.848,,,22.274,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.455,,21.184,,13.055,,,,,,,,,,,,,,-1.3753,,,,,50
2012-05-30 01:06:00,,,0.0,0.4736,-0.451,,,0.0225999999999999,,,0.0,,,16.045,,,,13.848,,,22.274,,0.0066,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.505,,21.254,,13.086,,,,,,,,,,,,,,-1.4088,,,,,50
2012-05-30 01:07:00,,,0.0,0.5187,-0.3834,,,0.1353,,,0.0,,,16.033,,,,13.848,,,22.269,,0.0066,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.516,,21.267,,13.198,,,,,,,,,,,,,,-1.4088,,,,,50
