measured_on,ac_current__251,ac_current__379,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__375,ac_power__629,ac_power__752,ac_voltage__250,ac_voltage__378,ac_voltage__632,ac_volts__757,ambient_temp__252,ambient_temp__380,ambient_temp__634,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__386,das_battery_voltage__769,das_temp__1368,das_temp__385,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__377,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__376,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__374,dc_power__628,dc_power__751,dc_voltage__630,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inv_temp__661,inverter_temp_2__770,inverter_temp__256,inverter_temp__384,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__381,module_temp_1__760,module_temp_2__254,module_temp_2__382,module_temp_2__761,module_temp_3__255,module_temp_3__383,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__373,poa_irradiance__750,power_factor__387,program_codeset__1373,reflector_temp_1__638,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-01-02 00:10:00,,,,0.0,0.6107,-0.4524,,,,0.1583,,,,0.0,,,,-5.0472,,,,,14.212,,,,9.8998,,0.0167,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.384,,,10.077,,,-9.1244,,,,,,,,,,,,,,,-1.817,,,,,,50
2012-01-02 00:11:00,,,,0.0,0.7465,0.7691,,,,1.5155,,,,0.0,,,,-5.0982,,,,,14.213,,,,9.8922,,0.0164,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,22.906,,,,,,,,,,,,,,,,,,,,,10.379,,,10.053,,,-9.1772,,,,,,,,,,,,,,,-1.817,,,,,,50
2012-01-02 00:12:00,,,,0.0,0.5880999999999998,-0.4749999999999999,,,,0.1131,,,,0.0,,,,-5.1485,,,,,14.215,,,,9.8879,,0.017,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.38,,,10.037,,,-9.2383,,,,,,,,,,,,,,,-1.8506,,,,,,50
2012-01-02 00:13:00,,,,0.0,0.8143,0.4524,,,,1.2667,,,,0.0,,,,-5.2091,,,,,14.213,,,,9.8818,,0.0161,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.356,,,10.027,,,-9.3169,,,,,,,,,,,,,,,-1.9011,,,,,,50
2012-01-02 00:14:00,,,,0.0,0.6333999999999999,-0.2713999999999999,,,,0.3619,,,,0.0,,,,-5.2414,,,,,14.214,,,,9.8716,,0.017,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.342,,,10.02,,,-9.3448,,,,,,,,,,,,,,,-1.9684,,,,,,50
2012-01-02 00:15:00,,,,0.0,0.6107,-0.0225999999999999,,,,0.5880999999999998,,,,0.0,,,,-5.2612,,,,,14.215,,,,9.865,,0.0165,0.0,,,0.0,,,0.0043,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.349,,,10.02,,,-9.3358,,,,,,,,,,,,,,,-2.1871,,,,,,50
2012-01-02 00:16:00,,,,0.0,0.656,0.3619,,,,1.0179,,,,0.0,,,,-5.2798,,,,,14.215,,,,9.8557,,0.0164,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.338,,,10.002,,,-9.3608,,,,,,,,,,,,,,,-2.0189,,,,,,50
2012-01-02 00:17:00,,,,0.0,0.656,-0.0904999999999999,,,,0.5655,,,,0.0,,,,-5.2861,,,,,14.215,,,,9.8491,,0.0165,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.319,,,9.9944,,,-9.3404,,,,,,,,,,,,,,,-2.0189,,,,,,50
2012-01-02 00:18:00,,,,0.0,0.6785999999999999,-0.2036,,,,0.4749999999999999,,,,0.0,,,,-5.2522,,,,,14.216,,,,9.8384,,0.017,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.309,,,9.9804,,,-9.3029,,,,,,,,,,,,,,,-1.8171,,,,,,50
2012-01-02 00:19:00,,,,0.0,0.7012,0.2262,,,,0.9274,,,,0.0,,,,-5.2923,,,,,14.215,,,,9.8282,,0.0167,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.294,,,9.9723,,,-9.3343,,,,,,,,,,,,,,,-1.8171,,,,,,50
2012-01-02 00:20:00,,,,0.0,0.7012,-0.1583,,,,0.5429,,,,0.0,,,,-5.3355,,,,,14.216,,,,9.823200000000002,,0.0165,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.266,,,9.9644,,,-9.2888,,,,,,,,,,,,,,,-1.8171,,,,,,50
2012-01-02 00:21:00,,,,0.0,0.7012,0.0,,,,0.7012,,,,0.0,,,,-5.3273,,,,,14.216,,,,9.813300000000002,,0.017,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.238,,,9.9473,,,-9.3088,,,,,,,,,,,,,,,-1.8171,,,,,,50
2012-01-02 00:22:00,,,,0.0,0.7012,0.3392999999999999,,,,1.0405,,,,0.0,,,,-5.2529,,,,,14.215,,,,9.8048,,0.017,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.225,,,9.9288,,,-9.367,,,,,,,,,,,,,,,-1.817,,,,,,50
2012-01-02 00:23:00,,,,0.0,0.5429,-0.4072,,,,0.1356999999999999,,,,0.0,,,,-5.2702,,,,,14.217,,,,9.7966,,0.017,0.0,,,0.0,,,-0.0043,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.194,,,9.9237,,,-9.3444,,,,,,,,,,,,,,,-1.8002,,,,,,50
2012-01-02 00:24:00,,,,0.0,0.5880999999999998,-0.4298,,,,0.1583,,,,0.0,,,,-5.1692,,,,,14.218,,,,9.7868,,0.017,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.147,,,9.9122,,,-9.3065,,,,,,,,,,,,,,,-1.817,,,,,,50
2012-01-02 00:25:00,,,,0.0,0.7465,0.4749999999999999,,,,1.2215,,,,0.0,,,,-4.9525,,,,,14.218,,,,9.7769,,0.0167,0.0,,,0.0,,,0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.109,,,9.8895,,,-9.2892,,,,,,,,,,,,,,,-1.632,,,,,,50
2012-01-02 00:26:00,,,,0.0,0.7238,0.0,,,,0.7238,,,,0.0,,,,-4.7954,,,,,14.219,,,,9.7685,,0.016,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.08,,,9.8747,,,-9.2928,,,,,,,,,,,,,,,-1.5816,,,,,,50
2012-01-02 00:27:00,,,,0.0,0.7012,-0.0451999999999999,,,,0.656,,,,0.0,,,,-4.7357,,,,,14.218,,,,9.7602,,0.0167999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.059,,,9.8544,,,-9.2915,,,,,,,,,,,,,,,-1.5647,,,,,,50
2012-01-02 00:28:00,,,,0.0,0.8143,0.3392999999999999,,,,1.1536,,,,0.0,,,,-4.7073,,,,,14.219,,,,9.7512,,0.016,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.074,,,9.8518,,,-9.2037,,,,,,,,,,,,,,,-1.5311,,,,,,50
2012-01-02 00:29:00,,,,0.0,0.6107,-0.4749999999999999,,,,0.1356999999999999,,,,0.0,,,,-4.6846,,,,,14.218,,,,9.7422,,0.0167,0.0,,,0.0,,,-0.0043,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.064,,,9.85,,,-9.1157,,,,,,,,,,,,,,,-1.6152,,,,,,50
2012-01-02 00:30:00,,,,0.0,0.7238,-0.2262,,,,0.4975999999999999,,,,0.0,,,,-4.6499,,,,,14.218,,,,9.7333,,0.0165,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.051,,,9.8245,,,-9.0513,,,,,,,,,,,,,,,-1.5142,,,,,,50
2012-01-02 00:31:00,,,,0.0,0.8143,0.0225999999999999,,,,0.8369999999999999,,,,0.0,,,,-4.5718,,,,,14.218,,,,9.7243,,0.0164,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.046,,,9.8091,,,-8.953799999999998,,,,,,,,,,,,,,,-1.4638,,,,,,50
2012-01-02 00:32:00,,,,0.0,0.7465,-0.0904999999999999,,,,0.656,,,,0.0,,,,-4.5678,,,,,14.219,,,,9.7128,,0.0167,0.015046,,,0.0,,,0.0,0.0,0.0002512681999999,,,,0.0002512681999999,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.007,,,9.7985,,,-8.9226,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:33:00,,,,0.0,0.7238,0.1356999999999999,,,,0.8596,,,,0.0,,,,-4.6033,,,,,14.219,,,,9.7052,,0.0167999999999999,0.015046,,,0.0,,,0.0,0.0,0.0002527728,,,,0.0002527728,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.9913,,,9.7908,,,-9.0042,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:34:00,,,,0.0,0.6333999999999999,-0.4298,,,,0.2036,,,,0.0,,,,-4.6632,,,,,14.22,,,,9.6971,,0.017,0.015046,,,0.0,,,-0.0020999999999999,0.0,0.000255782,,,,0.000255782,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.011,,,9.8013,,,-9.0451,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:35:00,,,,0.0,0.656,0.3619,,,,1.0179,,,,0.0,,,,-4.6965,,,,,14.22,,,,9.6891,,0.0167999999999999,0.015046,,,0.0,,,0.0,0.0,0.0002527728,,,,0.0002527728,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,10.025,,,9.8018,,,-9.0713,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:36:00,,,,0.0,0.7465,0.4975999999999999,,,,1.2441,,,,0.0,,,,-4.7222,,,,,14.22,,,,9.6791,,0.0167,0.030092,,,0.0,,,0.0,0.0,0.0005025363999999,,,,0.0005025363999999,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.9887,,,9.7932,,,-9.0235,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:37:00,,,,0.0,0.5880999999999998,-0.2487999999999999,,,,0.3392999999999999,,,,0.0,,,,-4.6741,,,,,14.221,,,,9.6693,,0.017,0.015046,,,0.0,,,-0.0043,0.0,0.000255782,,,,0.000255782,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.936000000000002,,,9.7562,,,-9.0075,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:38:00,,,,0.0,0.7012,0.0225999999999999,,,,0.7238,,,,0.0,,,,-4.4304,,,,,14.221,,,,9.661,,0.017,0.030092,,,0.0,,,0.0,0.0,0.000511564,,,,0.000511564,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.86,,,9.7239,,,-8.9601,,,,,,,,,,,,,,,-1.3965,,,,,,50
2012-01-02 00:39:00,,,,0.0,0.6333999999999999,-0.5429,,,,0.0904999999999999,,,,0.0,,,,-4.1851,,,,,14.221,,,,9.652,,0.017,0.030092,,,0.0,,,0.0,0.0,0.000511564,,,,0.000511564,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.7877,,,9.6835,,,-8.8732,,,,,,,,,,,,,,,-1.2283,,,,,,50
2012-01-02 00:40:00,,,,0.0,0.7012,-0.2487999999999999,,,,0.4524,,,,0.0,,,,-4.1599,,,,,14.221,,,,9.6413,,0.0167,0.030092,,,0.0,,,-0.0020999999999999,0.0,0.0005025363999999,,,,0.0005025363999999,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.7897,,,9.6585,,,-8.8489,,,,,,,,,,,,,,,-1.2451,,,,,,50
2012-01-02 00:41:00,,,,0.0,0.7916999999999998,0.4976999999999999,,,,1.2894,,,,0.0,,,,-4.1312,,,,,14.221,,,,9.6341,,0.0165,0.030092,,,0.0,,,0.0020999999999999,0.0,0.000496518,,,,0.000496518,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.7781,,,9.6554,,,-8.771499999999998,,,,,,,,,,,,,,,-1.3292,,,,,,50
2012-01-02 00:42:00,,,,0.0,0.6333999999999999,0.0,,,,0.6333999999999999,,,,0.0,,,,-3.9768,,,,,14.221,,,,9.6251,,0.017,0.015046,,,0.0,,,0.0,0.0,0.000255782,,,,0.000255782,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.7612,,,9.6507,,,-8.656,,,,,,,,,,,,,,,-1.06,,,,,,50
2012-01-02 00:43:00,,,,0.0,0.7238999999999999,0.0,,,,0.7238999999999999,,,,0.0,,,,-3.8317,,,,,14.22,,,,9.6142,,0.017,0.030092,,,0.0,,,-0.0020999999999999,0.0,0.000511564,,,,0.000511564,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.7761,,,9.6528,,,-8.527599999999998,,,,,,,,,,,,,,,-1.0095,,,,,,50
2012-01-02 00:44:00,,,,0.0,0.6333999999999999,-0.0904999999999999,,,,0.5429,,,,0.0,,,,-3.8608,,,,,14.221,,,,9.606000000000002,,0.0167999999999999,0.030092,,,0.0,,,0.0,0.0,0.0005055456,,,,0.0005055456,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.7844,,,9.666,,,-8.4044,,,,,,,,,,,,,,,-1.0095,,,,,,50
2012-01-02 00:45:00,,,,0.0,0.5429,-0.4072,,,,0.1356999999999999,,,,0.0,,,,-3.979,,,,,14.222,,,,9.597,,0.017,0.030092,,,0.0,,,-0.0043,0.0,0.000511564,,,,0.000511564,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.7554,,,9.6506,,,-8.3526,,,,,,,,,,,,,,,-1.0095,,,,,,50
2012-01-02 00:46:00,,,,0.0,0.7465,0.2036,,,,0.9501,,,,0.0,,,,-4.0229,,,,,14.222,,,,9.5898,,0.017,0.015046,,,0.0,,,0.0020999999999999,0.0,0.000255782,,,,0.000255782,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.7304,,,9.6348,,,-8.2859,,,,,,,,,,,,,,,-1.0095,,,,,,50
2012-01-02 00:47:00,,,,0.0,0.7013,-0.0451999999999999,,,,0.656,,,,0.0,,,,-4.0517,,,,,14.222,,,,9.5817,,0.017,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.640300000000002,,,9.6261,,,-8.189899999999998,,,,,,,,,,,,,,,-1.0095,,,,,,50
2012-01-02 00:48:00,,,,0.0,0.6333999999999999,-0.2940999999999999,,,,0.3392999999999999,,,,0.0,,,,-4.1022,,,,,14.223,,,,9.5709,,0.017,0.0,,,0.0,,,0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.5611,,,9.6124,,,-8.151,,,,,,,,,,,,,,,-1.0264,,,,,,50
2012-01-02 00:49:00,,,,0.0,0.7691,-0.3846,,,,0.3846,,,,0.0,,,,-4.1169,,,,,14.223,,,,9.5647,,0.0167,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.5013,,,9.601,,,-8.096199999999998,,,,,,,,,,,,,,,-1.06,,,,,,50
2012-01-02 00:50:00,,,,0.0,0.5429,-0.5882,,,,-0.0451999999999999,,,,0.0,,,,-4.1308,,,,,14.224,,,,9.5556,,0.017,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.4423,,,9.5735,,,-8.0629,,,,,,,,,,,,,,,-1.0937,,,,,,50
2012-01-02 00:51:00,,,,0.0,0.5429,-0.6108,,,,-0.0679,,,,0.0,,,,-4.1887,,,,,14.224,,,,9.5492,,0.017,0.0,,,0.0,,,-0.0085,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.421,,,9.5523,,,-8.0686,,,,,,,,,,,,,,,-1.2787,,,,,,50
2012-01-02 00:52:00,,,,0.0,0.6333999999999999,-0.2487999999999999,,,,0.3846,,,,0.0,,,,-4.2491,,,,,14.224,,,,9.5384,,0.017,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.4395,,,9.5407,,,-8.058099999999998,,,,,,,,,,,,,,,-1.3965,,,,,,50
2012-01-02 00:53:00,,,,0.0,0.7691999999999999,0.4298,,,,1.199,,,,0.0,,,,-4.2612,,,,,14.224,,,,9.5322,,0.0164,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.433,,,9.5451,,,-7.9759,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:54:00,,,,0.0,0.6786999999999999,-0.3619999999999999,,,,0.3166999999999999,,,,0.0,,,,-4.3138,,,,,14.223,,,,9.5258,,0.0167,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.4289,,,9.5517,,,-8.003999999999998,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:55:00,,,,0.0,0.5429,-0.3846,,,,0.1584,,,,0.0,,,,-4.3374,,,,,14.224,,,,9.516800000000002,,0.017,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.4199,,,9.5504,,,-7.9633,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:56:00,,,,0.0,0.6108,-0.3619999999999999,,,,0.2489,,,,0.0,,,,-4.2831,,,,,14.224,,,,9.507,,0.017,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.4186,,,9.5298,,,-7.9416,,,,,,,,,,,,,,,-1.3965,,,,,,50
2012-01-02 00:57:00,,,,0.0,0.7013,0.1809999999999999,,,,0.8822999999999999,,,,0.0,,,,-4.2412,,,,,14.223,,,,9.5015,,0.0167,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.3861,,,9.5223,,,-7.9033,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:58:00,,,,0.0,0.6561,-0.0679,,,,0.5882,,,,0.0,,,,-4.2558,,,,,14.224,,,,9.4953,,0.017,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.3483,,,9.5075,,,-7.8578,,,,,,,,,,,,,,,-1.4133,,,,,,50
2012-01-02 00:59:00,,,,0.0,0.7013,0.0225999999999999,,,,0.7239999999999999,,,,0.0,,,,-4.2667,,,,,14.225,,,,9.4854,,0.017,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,,0.0,,,,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,9.3198,,,9.494,,,-7.7773,,,,,,,,,,,,,,,-1.4133,,,,,,50
