measured_on,ac_current__527,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__523,ac_power__752,ac_voltage__526,ac_volts__757,ambient_temp__528,ambient_temp__759,das_battery_voltage__541,das_battery_voltage__769,das_temp__540,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__525,dc_pos_current__754,dc_pos_voltage__524,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__522,dc_power__751,inverter_temp_2__770,inverter_temp__532,inveter_temp__763,module_temp_1__529,module_temp_1__760,module_temp_2__530,module_temp_2__761,module_temp_3__531,module_temp_3__762,nat2__535,nat3__536,natt3__538,pat2__533,pat3__534,poa_irradiance__521,poa_irradiance__750,rooft__539,satt2__537,system_id
2011-08-26 00:00:00,,0.0,0.3151999999999999,-0.1575999999999999,,0.1575999999999999,,0.0,,24.129,,13.703,,27.589,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.952,,25.94,,22.376,,,,,,,-99999.0,,,50
2011-08-26 00:01:00,,0.0,0.2909999999999999,-0.3948999999999999,,-0.1039,,0.0,,24.154,,13.698,,27.589,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.951,,25.934,,22.455,,,,,,,-99999.0,,,50
2011-08-26 00:02:00,,0.0,0.2026,-0.4728,,-0.2702,,0.0,,24.201,,13.703,,27.589,-0.0001,0.0,,0.0032,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.948,,25.928,,22.51,,,,,,,-99999.0,,,50
2011-08-26 00:03:00,,0.0,0.3151999999999999,-0.4278,,-0.1126,,0.0,,24.191,,13.704,,27.594,-0.0001,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.951,,25.931,,22.567,,,,,,,-99999.0,,,50
2011-08-26 00:04:00,,0.0,0.2702,-0.3377,,-0.0675,,0.0,,24.188,,13.703,,27.592,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.952,,25.925,,22.583,,,,,,,-99999.0,,,50
2011-08-26 00:05:00,,0.0,0.2026,-0.653,,-0.4502999999999999,,0.0,,24.154,,13.703,,27.595,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.957,,25.931,,22.599,,,,,,,-99999.0,,,50
2011-08-26 00:06:00,,0.0,0.4052999999999999,0.3151999999999999,,0.7205,,0.0,,24.114,,13.703,,27.59,0.0,0.0,,0.0032,,0.0,0.0,0.0,,0.0,0.0,,48.494,,25.954,,25.935,,22.604,,,,,,,-99999.0,,,50
2011-08-26 00:07:00,,0.0,0.2927,-0.0901,,0.2026,,0.0,,24.165,,13.703,,27.592,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.953,,25.937,,22.651,,,,,,,123.27,,,50
2011-08-26 00:08:00,,0.0,0.3151999999999999,-0.0901,,0.2252,,0.0,,24.181,,13.702,,27.597,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.947,,25.938,,22.678,,,,,,,-99999.0,,,50
2011-08-26 00:09:00,,0.0,0.3151999999999999,-0.3603,,-0.0449999999999999,,0.0,,24.168,,13.703,,27.598,0.0,0.0,,0.0027,,0.0,0.0,0.0,,0.0,0.0,,53.354,,25.93,,25.929,,22.685,,,,,,,-181.16,,,50
2011-08-26 00:10:00,,0.0,0.1801,-0.8556,,-0.6754999999999999,,0.0,,24.105,,13.703,,27.599,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.923,,25.924,,22.682,,,,,,,-99999.0,,,50
2011-08-26 00:11:00,,0.0,0.2702,-0.6529,,-0.3827999999999999,,0.0,,24.033,,13.702,,27.598,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.919,,25.913,,22.665,,,,,,,-99999.0,,,50
2011-08-26 00:12:00,,0.0,0.3151999999999999,0.2026999999999999,,0.5179,,0.0,,23.986,,13.703,,27.598,-0.0001,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.917,,25.908,,22.645,,,,,,,314.56,,,50
2011-08-26 00:13:00,,0.0,0.2252,-0.6754999999999999,,-0.4502999999999999,,0.0,,23.92,,13.703,,27.598,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.924,,25.9,,22.628,,,,,,,-99999.0,,,50
2011-08-26 00:14:00,,0.0,0.2026999999999999,-0.9232,,-0.7205,,0.0,,23.892,,13.702,,27.595,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.927,,25.905,,22.64,,,,,,,-99999.0,,,50
2011-08-26 00:15:00,,0.0,0.0224999999999999,-0.8556,,-0.8331,,0.0,,23.909,,13.703,,27.593,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.934,,25.905,,22.643,,,,,,,-99999.0,,,50
2011-08-26 00:16:00,,0.0,0.4052999999999999,0.2026999999999999,,0.6079,,0.0,,23.896,,13.704,,27.588,0.0,0.0,,0.0028,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.935,,25.902,,22.613,,,,,,,-99999.0,,,50
2011-08-26 00:17:00,,0.0,0.4954,0.4502999999999999,,0.9457,,0.0,,23.856,,13.703,,27.587,0.0,0.0,,0.0028,,0.0,0.0,0.0,,0.0,0.0,,41.809,,25.94,,25.894,,22.576,,,,,,,818.7,,,50
2011-08-26 00:18:00,,0.0,0.4502999999999999,0.4953,,0.9457,,0.0,,23.825,,13.704,,27.587,-0.0004,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,46.719,,25.948,,25.892,,22.532,,,,,,,762.4199999999998,,,50
2011-08-26 00:19:00,,0.0,0.5403999999999999,0.2702,,0.8105999999999999,,0.0,,23.822,,13.704,,27.584,0.0,0.0,,0.0027,,0.0,0.0,0.0,,0.0,0.0,,33.936,,25.947,,25.897,,22.52,,,,,,,767.39,,,50
2011-08-26 00:20:00,,0.0,0.3151999999999999,-0.7656,,-0.4502999999999999,,0.0,,23.874,,13.702,,27.584,0.0,0.0,,0.003,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.957,,25.897,,22.538,,,,,,,-99999.0,,,50
2011-08-26 00:21:00,,0.0,0.3151999999999999,-0.2702,,0.0449999999999999,,0.0,,23.924,,13.703,,27.584,-0.0001,0.0,,0.0030999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.962,,25.897,,22.601,,,,,,,-99999.0,,,50
2011-08-26 00:22:00,,0.0,0.2702,-0.5403999999999999,,-0.2702,,0.0,,23.987,,13.703,,27.584,0.0,0.0,,0.0032,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.964,,25.897,,22.63,,,,,,,-99999.0,,,50
2011-08-26 00:23:00,,0.0,0.2252,-0.6754999999999999,,-0.4502999999999999,,0.0,,24.021,,13.704,,27.584,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.969,,25.903,,22.623,,,,,,,-99999.0,,,50
2011-08-26 00:24:00,,0.0,0.2702,-0.3603,,-0.0901,,0.0,,23.999,,13.703,,27.584,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.978,,25.913,,22.611,,,,,,,-99999.0,,,50
2011-08-26 00:25:00,,0.0,0.3151999999999999,0.0224999999999999,,0.3377,,0.0,,23.962,,13.704,,27.584,0.0,0.0,,0.0032,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.982,,25.923,,22.577,,,,,,,-99999.0,,,50
2011-08-26 00:26:00,,0.0,0.3603,0.0224999999999999,,0.3827999999999999,,0.0,,23.954,,13.704,,27.584,0.0,0.0,,0.0027,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.987,,25.929,,22.572,,,,,,,-154.68,,,50
2011-08-26 00:27:00,,0.0,0.3151999999999999,-0.2477,,0.0675999999999999,,0.0,,24.002,,13.704,,27.584,0.0,0.0,,0.003,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.993,,25.936,,22.586,,,,,,,-99999.0,,,50
2011-08-26 00:28:00,,0.0,0.3377,-0.3377,,0.0,,0.0,,24.023,,13.705,,27.583,0.0,0.0,,0.003,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,25.996,,25.945,,22.612,,,,,,,-738.89,,,50
2011-08-26 00:29:00,,0.0,0.3603,-0.2477,,0.1126,,0.0,,24.041,,13.704,,27.583,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.006,,25.95,,22.588,,,,,,,-288.03,,,50
2011-08-26 00:30:00,,0.0,0.3827999999999999,-0.2252,,0.1575999999999999,,0.0,,24.06,,13.704,,27.584,0.0,0.0,,0.0028,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.011,,25.96,,22.579,,,,,,,-681.64,,,50
2011-08-26 00:31:00,,0.0,0.2702,-0.5628999999999998,,-0.2927,,0.0,,24.052,,13.703,,27.584,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.013,,25.963,,22.531,,,,,,,-99999.0,,,50
2011-08-26 00:32:00,,0.0,0.4954,-0.0675,,0.4278,,0.0,,24.058,,13.704,,27.583,0.0,0.0,,0.0027,,0.0,0.0,0.0,,0.0,0.0,,43.652,,26.013,,25.962,,22.483,,,,,,,-595.98,,,50
2011-08-26 00:33:00,,0.0,0.3827999999999999,-0.3377,,0.0449999999999999,,0.0,,24.142,,13.703,,27.577,0.0,0.0,,0.0028,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.008,,25.957,,22.475,,,,,,,-772.75,,,50
2011-08-26 00:34:00,,0.0,0.3603,-0.2927,,0.0675999999999999,,0.0,,24.361,,13.704,,27.579,0.0,0.0,,0.0028,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.008,,25.965,,22.495,,,,,,,-119.36,,,50
2011-08-26 00:35:00,,0.0,0.3603,0.2252,,0.5854,,0.0,,24.568,,13.704,,27.579,-0.0001,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.008,,25.971,,22.532,,,,,,,-535.16,,,50
2011-08-26 00:36:00,,0.0,0.5179,0.5179,,1.0357,,0.0,,24.659,,13.704,,27.577,-0.0001,0.0,,0.0028,,0.0,0.0,0.0,,0.0,0.0,,43.859,,26.004,,25.971,,22.597,,,,,,,830.9199999999998,,,50
2011-08-26 00:37:00,,0.0,0.2477,-0.5403999999999999,,-0.2927,,0.0,,24.759,,13.704,,27.577,0.0,0.0,,0.0028,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.002,,25.972,,22.631,,,,,,,-253.95,,,50
2011-08-26 00:38:00,,0.0,0.1575999999999999,-0.8556,,-0.698,,0.0,,24.675,,13.704,,27.58,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.997,,25.977,,22.623,,,,,,,-99999.0,,,50
2011-08-26 00:39:00,,0.0,0.3151999999999999,-0.2927,,0.0224999999999999,,0.0,,24.602,,13.704,,27.574,0.0,0.0,,0.0032,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,25.996,,25.968,,22.653,,,,,,,-99999.0,,,50
2011-08-26 00:40:00,,0.0,0.3151999999999999,-0.3377,,-0.0224999999999999,,0.0,,24.599,,13.704,,27.574,0.0,0.0,,0.003,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.0,,25.97,,22.655,,,,,,,-99999.0,,,50
2011-08-26 00:41:00,,0.0,0.3377,-0.0224999999999999,,0.3151999999999999,,0.0,,24.633,,13.704,,27.575,0.0,0.0,,0.003,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.004,,25.972,,22.717,,,,,,,-385.46,,,50
2011-08-26 00:42:00,,0.0,0.3151999999999999,-0.2927,,0.0224999999999999,,0.0,,24.607,,13.704,,27.572,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.008,,25.967,,22.727,,,,,,,-99999.0,,,50
2011-08-26 00:43:00,,0.0,0.4052999999999999,-0.2252,,0.1801,,0.0,,24.505,,13.704,,27.579,0.0,0.0,,0.0028,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.023,,25.973,,22.692,,,,,,,-99999.0,,,50
2011-08-26 00:44:00,,0.0,0.3151999999999999,-0.3377,,-0.0224999999999999,,0.0,,24.36,,13.704,,27.583,0.0,0.0,,0.0032,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.029,,25.978,,22.678,,,,,,,-99999.0,,,50
2011-08-26 00:45:00,,0.0,0.3377,-0.0901,,0.2477,,0.0,,24.253,,13.704,,27.582,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.034,,25.979,,22.655,,,,,,,-770.1,,,50
2011-08-26 00:46:00,,0.0,0.3377,-0.3377999999999999,,0.0,,0.0,,24.22,,13.704,,27.584,0.0,0.0,,0.003,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.045,,25.982,,22.645,,,,,,,-747.08,,,50
2011-08-26 00:47:00,,0.0,0.3603,-0.2477,,0.1126,,0.0,,24.232,,13.704,,27.584,0.0,0.0,,0.0030999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.046,,25.971,,22.639,,,,,,,-358.85,,,50
2011-08-26 00:48:00,,0.0,0.2927,-0.3151999999999999,,-0.0224999999999999,,0.0,,24.253,,13.704,,27.584,-0.0001,0.0,,0.0032,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.044,,25.958,,22.638,,,,,,,-99999.0,,,50
2011-08-26 00:49:00,,0.0,0.2927,-0.2252,,0.0675999999999999,,0.0,,24.275,,13.704,,27.584,0.0,0.0,,0.0030999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.041,,25.949,,22.618,,,,,,,-770.01,,,50
2011-08-26 00:50:00,,0.0,0.3603,-0.2702,,0.0901,,0.0,,24.272,,13.704,,27.584,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.037,,25.952,,22.625,,,,,,,-99999.0,,,50
2011-08-26 00:51:00,,0.0,0.3603,-0.2927,,0.0675,,0.0,,24.277,,13.703,,27.584,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.035,,25.959,,22.591,,,,,,,-693.04,,,50
2011-08-26 00:52:00,,0.0,0.3151999999999999,-0.2927,,0.0224999999999999,,0.0,,24.249,,13.704,,27.584,0.0,0.0,,0.003,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.035,,25.962,,22.567,,,,,,,-99999.0,,,50
2011-08-26 00:53:00,,0.0,0.2927,-0.4278,,-0.1351,,0.0,,24.246,,13.704,,27.584,0.0,0.0,,0.0028,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.037,,25.963,,22.527,,,,,,,-721.51,,,50
2011-08-26 00:54:00,,0.0,0.4052999999999999,-0.2026999999999999,,0.2026999999999999,,0.0,,24.266,,13.703,,27.584,0.0,0.0,,0.003,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.043,,25.966,,22.51,,,,,,,-99999.0,,,50
2011-08-26 00:55:00,,0.0,0.3151999999999999,-0.3603,,-0.0449999999999999,,0.0,,24.299,,13.703,,27.584,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.045,,25.978,,22.524,,,,,,,-99999.0,,,50
2011-08-26 00:56:00,,0.0,0.3377999999999999,-0.1801,,0.1575999999999999,,0.0,,24.317,,13.704,,27.584,0.0,0.0,,0.0027,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.045,,25.979,,22.54,,,,,,,-99999.0,,,50
2011-08-26 00:57:00,,0.0,0.3603,-0.3151999999999999,,0.0449999999999999,,0.0,,24.329,,13.703,,27.584,0.0,0.0,,0.0027,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.046,,25.984,,22.535,,,,,,,-99999.0,,,50
2011-08-26 00:58:00,,0.0,0.3377999999999999,-0.2252,,0.1126,,0.0,,24.351,,13.704,,27.584,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.05,,25.982,,22.557,,,,,,,-99999.0,,,50
2011-08-26 00:59:00,,0.0,0.4728,0.2702,,0.7429999999999999,,0.0,,24.354,,13.703,,27.584,0.0,0.0,,0.0025,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.048,,25.98,,22.554,,,,,,,-143.52,,,50
2011-08-26 01:00:00,,0.0,0.2702,-0.6305,,-0.3603,,0.0,,24.307,,13.704,,27.584,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.051,,25.978,,22.528,,,,,,,-99999.0,,,50
2011-08-26 01:01:00,,0.0,0.4954,0.4954,,0.9907,,0.0,,24.246,,13.704,,27.584,0.0,0.0,,0.0025,,0.0,0.0,0.0,,0.0,0.0,,44.405,,26.052,,25.982,,22.464,,,,,,,-99999.0,,,50
2011-08-26 01:02:00,,0.0,0.4502999999999999,0.4502999999999999,,0.9007,,0.0,,24.174,,13.703,,27.584,-0.0001,0.0,,0.0023999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.056,,25.985,,22.407,,,,,,,883.89,,,50
2011-08-26 01:03:00,,0.0,0.2026999999999999,-0.7205,,-0.5179,,0.0,,24.169,,13.703,,27.584,0.0,0.0,,0.0032,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.059,,25.989,,22.419,,,,,,,-99999.0,,,50
2011-08-26 01:04:00,,0.0,0.2927,-0.4728,,-0.1801,,0.0,,24.235,,13.704,,27.584,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.057,,25.993,,22.464,,,,,,,-99999.0,,,50
2011-08-26 01:05:00,,0.0,0.2927,-0.1575999999999999,,0.1351,,0.0,,24.252,,13.703,,27.584,0.0,0.0,,0.003,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.055,,25.982,,22.453,,,,,,,842.62,,,50
2011-08-26 01:06:00,,0.0,0.2927,-0.2477,,0.0449999999999999,,0.0,,24.246,,13.704,,27.584,0.0,0.0,,0.0030999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.048,,25.97,,22.409,,,,,,,-99999.0,,,50
2011-08-26 01:07:00,,0.0,0.2702,-0.5179,,-0.2477,,0.0,,24.236,,13.703,,27.584,0.0,0.0,,0.003,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.046,,25.978,,22.394,,,,,,,-99999.0,,,50
2011-08-26 01:08:00,,0.0,0.3151999999999999,-0.0901,,0.2252,,0.0,,24.286,,13.703,,27.584,0.0,0.0,,0.0032,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.046,,25.983,,22.415,,,,,,,98.184,,,50
2011-08-26 01:09:00,,0.0,0.2252,-0.4953,,-0.2702,,0.0,,24.359,,13.704,,27.584,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.046,,25.993,,22.419,,,,,,,-99999.0,,,50
2011-08-26 01:10:00,,0.0,0.2252,-0.7654999999999998,,-0.5403999999999999,,0.0,,24.485,,13.703,,27.584,0.0,0.0,,0.0033999999999999,,-0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.049,,25.999,,22.492,,,,,,,-99999.0,,,50
2011-08-26 01:11:00,,0.0,0.3151999999999999,0.0675,,0.3827999999999999,,0.0,,24.563,,13.704,,27.584,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.049,,26.005,,22.525,,,,,,,-99999.0,,,50
2011-08-26 01:12:00,,0.0,0.1801,-0.8331,,-0.653,,0.0,,24.732,,13.703,,27.584,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.046,,26.011,,22.591,,,,,,,-99999.0,,,50
2011-08-26 01:13:00,,0.0,0.1801,-0.9457,,-0.7656,,0.0,,24.792,,13.703,,27.584,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.045,,26.012,,22.659,,,,,,,-99999.0,,,50
2011-08-26 01:14:00,,0.0,0.2026,-0.9682,,-0.7654999999999998,,0.0,,24.799,,13.703,,27.584,0.0,0.0,,0.0032,,-0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.041,,26.011,,22.703,,,,,,,-99999.0,,,50
2011-08-26 01:15:00,,0.0,0.2026999999999999,-0.9007,,-0.698,,0.0,,24.797,,13.702,,27.584,0.0,0.0,,0.0032,,-0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.041,,26.011,,22.771,,,,,,,-99999.0,,,50
2011-08-26 01:16:00,,0.0,0.2026,-0.8105999999999999,,-0.6079999999999999,,0.0,,24.83,,13.703,,27.587,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.042,,26.013,,22.844,,,,,,,-99999.0,,,50
2011-08-26 01:17:00,,0.0,0.4278,0.4052999999999999,,0.8331,,0.0,,24.91,,13.703,,27.587,0.0,0.0,,0.003,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.036,,26.014,,22.891,,,,,,,-99999.0,,,50
2011-08-26 01:18:00,,0.0,0.1801,-0.8780999999999999,,-0.698,,0.0,,25.038,,13.703,,27.592,0.0,0.0,,0.0033999999999999,,-0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.037,,26.016,,22.942,,,,,,,-99999.0,,,50
2011-08-26 01:19:00,,0.0,0.2702,-0.6079,,-0.3377,,0.0,,25.177,,13.702,,27.598,0.0,0.0,,0.0028,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.043,,26.022,,23.016,,,,,,,-99999.0,,,50
2011-08-26 01:20:00,,0.0,0.4502999999999999,0.1801,,0.6305,,0.0,,25.182,,13.703,,27.599,0.0,0.0,,0.0023,,0.0,0.0,0.0,,0.0,0.0,,32.736,,26.044,,26.02,,23.055,,,,,,,170.78,,,50
2011-08-26 01:21:00,,0.0,0.3377,0.3377,,0.6754999999999999,,0.0,,25.165,,13.702,,27.599,-0.0001,0.0,,0.003,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.045,,26.024,,23.107,,,,,,,-99999.0,,,50
2011-08-26 01:22:00,,0.0,0.2702,-0.1126,,0.1575999999999999,,0.0,,25.143,,13.704,,27.599,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.046,,26.028,,23.129,,,,,,,136.37,,,50
2011-08-26 01:23:00,,0.0,0.2252,-0.7881,,-0.5628999999999998,,0.0,,25.169,,13.703,,27.599,0.0,0.0,,0.003,,-0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.05,,26.028,,23.156,,,,,,,-99999.0,,,50
2011-08-26 01:24:00,,0.0,0.3603,0.0224999999999999,,0.3827999999999999,,0.0,,25.237,,13.702,,27.599,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.052,,26.032,,23.179,,,,,,,-154.38,,,50
2011-08-26 01:25:00,,0.0,0.2702,-0.698,,-0.4278,,0.0,,25.229,,13.702,,27.599,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.057,,26.041,,23.221,,,,,,,-99999.0,,,50
2011-08-26 01:26:00,,0.0,0.3603,-0.0224999999999999,,0.3377,,0.0,,25.226,,13.703,,27.599,0.0,0.0,,0.0027,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.056,,26.04,,23.281,,,,,,,-99999.0,,,50
2011-08-26 01:27:00,,0.0,0.2702,-0.5403999999999999,,-0.2702,,0.0,,25.167,,13.703,,27.599,0.0,0.0,,0.0023999999999999,,0.0,0.0,0.0,,0.0,0.0,,54.976,,26.047,,26.032,,23.294,,,,,,,-601.98,,,50
2011-08-26 01:28:00,,0.0,0.1801,-0.8780999999999999,,-0.698,,0.0,,25.156,,13.702,,27.599,0.0,0.0,,0.0032,,-0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.044,,26.028,,23.31,,,,,,,-99999.0,,,50
2011-08-26 01:29:00,,0.0,0.3377999999999999,-0.1801,,0.1575999999999999,,0.0,,25.129,,13.702,,27.599,0.0,0.0,,0.0028,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.044,,26.028,,23.326,,,,,,,-99999.0,,,50
2011-08-26 01:30:00,,0.0,0.2927,-0.0675999999999999,,0.2252,,0.0,,25.061,,13.702,,27.599,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.042,,26.028,,23.309,,,,,,,-99999.0,,,50
2011-08-26 01:31:00,,0.0,0.3603,-0.0675999999999999,,0.2927,,0.0,,25.038,,13.702,,27.602,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.039,,26.023,,23.314,,,,,,,-99999.0,,,50
2011-08-26 01:32:00,,0.0,0.3603,-0.3377,,0.0224999999999999,,0.0,,25.019,,13.703,,27.604,0.0,0.0,,0.0028,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.033,,26.017,,23.32,,,,,,,-536.3,,,50
2011-08-26 01:33:00,,0.0,0.2252,-0.653,,-0.4278,,0.0,,24.978,,13.702,,27.613,0.0,0.0,,0.0032,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.04,,26.021,,23.306,,,,,,,-99999.0,,,50
2011-08-26 01:34:00,,0.0,0.3603,-0.1126,,0.2477,,0.0,,24.921,,13.701,,27.615,0.0,0.0,,0.0027,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.034,,26.014,,23.289,,,,,,,-385.47,,,50
2011-08-26 01:35:00,,0.0,0.2927,-0.2702,,0.0224999999999999,,0.0,,24.94,,13.702,,27.615,0.0,0.0,,0.003,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.029,,26.008,,23.282,,,,,,,-99999.0,,,50
2011-08-26 01:36:00,,0.0,0.1801,-0.9007,,-0.7205,,0.0,,24.993,,13.702,,27.615,0.0,0.0,,0.0032,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.027,,26.006,,23.312,,,,,,,-99999.0,,,50
2011-08-26 01:37:00,,0.0,0.3151999999999999,-0.3151999999999999,,0.0,,0.0,,24.99,,13.702,,27.615,0.0,0.0,,0.0032,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.027,,25.998,,23.317,,,,,,,-99999.0,,,50
2011-08-26 01:38:00,,0.0,0.0224999999999999,-0.8105999999999999,,-0.7881,,0.0,,24.962,,13.702,,27.615,0.0,0.0,,0.0032,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.024,,25.999,,23.309,,,,,,,-99999.0,,,50
