measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2011-09-21 00:01:00,0.0,0.4284999999999999,-0.0902,0.3382999999999999,0.0,12.296,,,,,,,,,,,,,,,13.853,21.924,0.0,0.0,0.0033999999999999,-0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,22.73,22.692,10.616,,-321.0,,,,,,,50
2011-09-21 00:02:00,0.0,0.451,0.1128,0.5637999999999999,0.0,12.284,,,,,,,,,,,,,,,13.857,21.923,0.0,0.0,0.0033999999999999,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,22.969,22.977,10.572,,-163.26,,,,,,,50
2011-09-21 00:03:00,0.0,0.4284999999999999,-0.0676999999999999,0.3608,0.0,12.268,,,,,,,,,,,,,,,13.856,21.918,0.0,0.0,0.0032,0.0041999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,23.154,23.267,10.524,,-534.08,,,,,,,50
2011-09-21 00:04:00,0.0,0.4736,0.2706,0.7441999999999999,0.0,12.252,,,,,,,,,,,,,,,13.856,21.911,0.0,0.0,0.0033999999999999,0.0064,0.0,0.0,0.0,,,,0.0,40.919,23.252,23.417,10.474,,-697.09,,,,,,,50
2011-09-21 00:05:00,0.0,0.451,0.1579,0.6089,0.0,12.227,,,,,,,,,,,,,,,13.856,21.912,0.0,0.0,0.0033999999999999,0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,23.258,23.412,10.429,,-552.0,,,,,,,50
2011-09-21 00:06:00,0.0,0.451,-0.2480999999999999,0.203,0.0,12.211,,,,,,,,,,,,,,,13.856,21.911,0.0,0.0,0.0032,0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,23.191,23.286,10.399,,-474.95,,,,,,,50
2011-09-21 00:07:00,0.0,0.3382999999999999,-0.4284999999999999,-0.0902,0.0,12.208,,,,,,,,,,,,,,,13.856,21.911,0.0,0.0,0.0033999999999999,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.061,23.104,10.336,,-231.97,,,,,,,50
2011-09-21 00:08:00,0.0,0.2706,-0.5187,-0.2480999999999999,0.0,12.189,,,,,,,,,,,,,,,13.856,21.911,0.0,0.0,0.0033999999999999,-0.0041999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,22.919,22.899,10.296,,-83.637,,,,,,,50
2011-09-21 00:09:00,0.0,0.3834,-0.1353,0.2480999999999999,0.0,12.17,,,,,,,,,,,,,,,13.857,21.911,0.0,0.0,0.0033999999999999,0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,22.818,22.768,10.266,,-563.02,,,,,,,50
2011-09-21 00:10:00,0.0,0.3608,-0.2706,0.0902,0.0,12.172,,,,,,,,,,,,,,,13.857,21.911,0.0,0.0,0.0033999999999999,-0.0064,0.0,0.0,0.0,,,,0.0,-99999.0,22.793,22.754,10.226,,-588.97,,,,,,,50
