measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__1222,ambient_temp__252,ambient_temp__759,battery_pack_voltage__1363,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,biased_module_voltage__1226,control_module_temp__1218,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,gh_irradiance__1217,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,interior_temp__1366,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5_1__4821,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,precipitation__4822,program_codeset__1373,relative_humidity__1223,resistor_box_3_temp__1370,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,vcm_above_threshold__1372,wetness_kohms__1219,wind_direction__1221,wind_speed__1220,system_id
2012-09-26 00:00:00,,0.0,0.4512999999999999,-0.2933,,0.1579,,0.0,,,11.918,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,20.006,0.0058999999999999,0.240736,,0.0,,0.0,0.0,0.0014203423999999,,0.0014203423999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.203,,18.774,,11.373,,,,,,,0.0,,,,,,,,,,,,,,,,,,50
2012-09-26 00:01:00,,0.0,0.4641,0.0,,0.4641,,0.0,,,11.867,,,,,,,,,,,,,,,,,,,,,,,,,,,13.908,,20.002,0.0064,0.240736,,0.0,,0.0,0.0,0.0015407104,,0.0015407104,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.264,,18.857,,11.357,,,,,,,0.0144,,,,,,,,,,,,,,,,,,50
2012-09-26 00:02:00,,0.0,0.4287,-0.1128,,0.3159,,0.0,,,11.82,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,20.001,0.0061999999999999,0.22569,,0.0,,0.0,0.0,0.0013992779999999,,0.0013992779999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.218,,18.839,,11.328,,,,,,,0.0,,,,,,,,,,,,,,,,,,50
2012-09-26 00:03:00,,0.0,0.4738,-0.0225999999999999,,0.4512999999999999,,0.0,,,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,19.995,0.0057999999999999,0.210644,,0.0,,0.0,0.0,0.0012217351999999,,0.0012217351999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.104,,18.677,,11.265,,,,,,,0.0,,,,,,,,,,,,,,,,,,50
2012-09-26 00:04:00,,0.0,0.4738,-0.2482,,0.2255999999999999,,0.0,,,11.567,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.994,0.0061999999999999,0.210644,,0.0,,0.0,0.0,0.0013059928,,0.0013059928,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.059,,18.608,,11.185,,,,,,,0.0,,,,,,,,,,,,,,,,,,50
2012-09-26 00:05:00,,0.0,0.4061,-0.1128,,0.2933,,0.0,,,11.544,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.993,0.0058999999999999,0.1955979999999999,,0.0,,0.0,0.0,0.0011540281999999,,0.0011540281999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.99,,18.572,,11.137,,,,,,,-0.0335999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:06:00,,0.0,0.4061,-0.2255999999999999,,0.1804999999999999,,0.0,,,11.539,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.992,0.0061999999999999,0.1655059999999999,,0.0,,0.0,0.0,0.0010261372,,0.0010261372,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.955,,18.604,,11.107,,,,,,,0.0,,,,,,,,,,,,,,,,,,50
2012-09-26 00:07:00,,0.0,0.4061,-0.1128,,0.2933,,0.0,,,11.508,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,19.994,0.0061999999999999,0.15046,,0.0,,0.0,0.0,0.0009328519999999,,0.0009328519999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.983,,18.645,,11.074,,,,,,,0.0,,,,,,,,,,,,,,,,,,50
2012-09-26 00:08:00,,0.0,0.4287,-0.2707999999999999,,0.1579,,0.0,,,11.58,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.994,0.0055999999999999,0.15046,,0.0,,0.0,0.0,0.000842576,,0.000842576,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.028,,18.686,,11.059,,,,,,,-0.0167999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:09:00,,0.0,0.4738,0.0676999999999999,,0.5414999999999999,,0.0,,,11.656,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,19.989,0.0055999999999999,0.135414,,0.0,,0.0,0.0,0.0007583184,,0.0007583184,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.992,,18.678,,11.057,,,,,,,0.0,,,,,,,,,,,,,,,,,,50
2012-09-26 00:10:00,,0.0,0.4512999999999999,-0.1353999999999999,,0.3159,,0.0,,,11.589,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.989,0.0057999999999999,0.105322,,0.0,,0.0,0.0,0.0006108675999999,,0.0006108675999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.984,,18.704,,11.033,,,,,,,0.0,,,,,,,,,,,,,,,,,,50
2012-09-26 00:11:00,,0.0,0.4512999999999999,-0.0451,,0.4061,,0.0,,,11.605,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.981,0.0064,0.105322,,0.0,,0.0,0.0,0.0006740608,,0.0006740608,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.881,,18.62,,10.999,,,,,,,-0.0504,,,,,,,,,,,,,,,,,,50
2012-09-26 00:12:00,,0.0,0.3609999999999999,-0.0225999999999999,,0.3383999999999999,,0.0,,,11.683,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.981,0.0058999999999999,0.0902759999999999,,0.0,,0.0,0.0,0.0005326283999999,,0.0005326283999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.88,,18.574,,11.013,,,,,,,-0.0167999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:13:00,,0.0,0.4964,0.0,,0.4964,,0.0,,,11.617,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,19.981,0.0057999999999999,0.07523,,0.0,,0.0,0.0,0.0004363339999999,,0.0004363339999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.974,,18.639,,11.01,,,,,,,-0.0167999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:14:00,,0.0,0.2933,-0.7896999999999998,,-0.4964,,0.0,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,19.981,0.0064999999999999,0.060184,,0.0,,0.0,0.0,0.000391196,,0.000391196,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.04,,18.704,,11.014,,,,,,,-0.0671,,,,,,,,,,,,,,,,,,50
2012-09-26 00:15:00,,0.0,0.4512999999999999,-0.4738,,-0.0225999999999999,,0.0,,,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,13.91,,19.977,0.0067999999999999,0.060184,,0.0,,0.0,0.0,0.0004092511999999,,0.0004092511999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.075,,18.745,,11.018,,,,,,,-0.1678,,,,,,,,,,,,,,,,,,50
2012-09-26 00:16:00,,0.0,0.4738,0.0,,0.4738,,0.0,,,11.716,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.97,0.0055999999999999,0.0451379999999999,,0.0,,0.0,0.0,0.0002527728,,0.0002527728,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.094,,18.778,,10.995,,,,,,,-0.0671,,,,,,,,,,,,,,,,,,50
2012-09-26 00:17:00,,0.0,0.5414999999999999,-0.2482,,0.2933,,0.0,,,11.635,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.969,0.0054999999999999,0.0451379999999999,,0.0,,0.0,0.0,0.000248259,,0.000248259,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.095,,18.802,,10.973,,,,,,,-0.0502999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:18:00,,0.0,0.4512999999999999,-0.0903,,0.3609999999999999,,0.0,,,11.594,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,19.969,0.0061,0.0451379999999999,,0.0,,0.0,0.0,0.0002753418,,0.0002753418,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.052,,18.811,,10.95,,,,,,,-0.0839,,,,,,,,,,,,,,,,,,50
2012-09-26 00:19:00,,0.0,0.5189,-0.3159,,0.2031,,0.0,,,11.582,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.968,0.0054,0.0451379999999999,,0.0,,0.0,0.0,0.0002437452,,0.0002437452,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.977,,18.735,,10.935,,,,,,,-0.1174999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:20:00,,0.0,0.4964,-0.1579,,0.3383999999999999,,0.0,,,11.562,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,19.969,0.0055999999999999,0.0451379999999999,,0.0,,0.0,0.0,0.0002527728,,0.0002527728,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.965,,18.64,,10.924,,,,,,,-0.1174999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:21:00,,0.0,0.3836,-0.2255999999999999,,0.158,,0.0,,,11.547,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.964,0.0055999999999999,0.0451379999999999,,0.0,,0.0,0.0,0.0002527728,,0.0002527728,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.005,,18.641,,10.895,,,,,,,-0.0839,,,,,,,,,,,,,,,,,,50
2012-09-26 00:22:00,,0.0,0.4512999999999999,-0.2031,,0.2482,,0.0,,,11.529,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,19.957,0.0061999999999999,0.0451379999999999,,0.0,,0.0,0.0,0.0002798556,,0.0002798556,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.066,,18.705,,10.875,,,,,,,-0.0839,,,,,,,,,,,,,,,,,,50
2012-09-26 00:23:00,,0.0,0.4738,-0.3159,,0.1579,,0.0,,,11.532,,,,,,,,,,,,,,,,,,,,,,,,,,,13.911,,19.957,0.0058999999999999,0.0451379999999999,,0.0,,0.0,0.0,0.0002663141999999,,0.0002663141999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.049,,18.723,,10.861,,,,,,,-0.1343,,,,,,,,,,,,,,,,,,50
2012-09-26 00:24:00,,0.0,0.4964,-0.0903,,0.4061,,0.0,,,11.518,,,,,,,,,,,,,,,,,,,,,,,,,,,13.913,,19.957,0.0064,0.0451379999999999,,0.0,,0.0,0.0,0.0002888831999999,,0.0002888831999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.031,,18.706,,10.841,,,,,,,-0.0671,,,,,,,,,,,,,,,,,,50
2012-09-26 00:25:00,,0.0,0.5641,0.1353999999999999,,0.6994,,0.0,,,11.509,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,19.95,0.0057999999999999,0.030092,,0.0,,0.0,0.0,0.0001745336,,0.0001745336,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.988,,18.645,,10.808,,,,,,,-0.1343,,,,,,,,,,,,,,,,,,50
2012-09-26 00:26:00,,0.0,0.4964,-0.4738,,0.0225999999999999,,0.0,,,11.508,,,,,,,,,,,,,,,,,,,,,,,,,,,13.913,,19.944,0.0055999999999999,0.015046,,0.0,,0.0,0.0,8.42576e-05,,8.42576e-05,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.894,,18.603,,10.785,,,,,,,-0.1343,,,,,,,,,,,,,,,,,,50
2012-09-26 00:27:00,,0.0,0.4512999999999999,-0.1353999999999999,,0.3159,,0.0,,,11.51,,,,,,,,,,,,,,,,,,,,,,,,,,,13.913,,19.944,0.0055999999999999,0.015046,,0.0,,0.0,0.0,8.42576e-05,,8.42576e-05,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.705,,18.453,,10.767,,,,,,,-0.1174999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:28:00,,0.0,0.4287,-0.3383999999999999,,0.0903,,0.0,,,11.523,,,,,,,,,,,,,,,,,,,,,,,,,,,13.913,,19.942,0.0058999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.732,,18.435,,10.754,,,,,,,-0.1678,,,,,,,,,,,,,,,,,,50
2012-09-26 00:29:00,,0.0,0.4287,-0.3609999999999999,,0.0676999999999999,,0.0,,,11.523,,,,,,,,,,,,,,,,,,,,,,,,,,,13.914,,19.932,0.0061,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.823,,18.464,,10.727,,,,,,,-0.1845999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:30:00,,0.0,0.4738,0.4287,,0.9025,,0.0,,,11.537,,,,,,,,,,,,,,,,,,,,,,,,,,,13.913,,19.932,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.918,,18.509,,10.725,,,,,,,-0.1343,,,,,,,,,,,,,,,,,,50
2012-09-26 00:31:00,,0.0,0.4964,0.5866,,1.083,,0.0,,,11.519,,,,,,,,,,,,,,,,,,,,,,,,,,,13.913,,19.926,0.0051999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,29.015,,,,,,,,,,,,18.98,,18.58,,10.702,,,,,,,-0.151,,,,,,,,,,,,,,,,,,50
2012-09-26 00:32:00,,0.0,0.5414999999999999,-0.3609999999999999,,0.1804999999999999,,0.0,,,11.511,,,,,,,,,,,,,,,,,,,,,,,,,,,13.912,,19.919,0.0055999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.916,,18.541,,10.679,,,,,,,-0.2182,,,,,,,,,,,,,,,,,,50
2012-09-26 00:33:00,,0.0,0.4061,-0.6542999999999999,,-0.2482,,0.0,,,11.504,,,,,,,,,,,,,,,,,,,,,,,,,,,13.914,,19.914,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.886,,18.529,,10.649,,,,,,,-0.2349999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:34:00,,0.0,0.4061,-0.3609999999999999,,0.0451,,0.0,,,11.502,,,,,,,,,,,,,,,,,,,,,,,,,,,13.914,,19.907,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.836,,18.535,,10.609,,,,,,,-0.2014,,,,,,,,,,,,,,,,,,50
2012-09-26 00:35:00,,0.0,0.4512999999999999,-0.2482,,0.2031,,0.0,,,11.497,,,,,,,,,,,,,,,,,,,,,,,,,,,13.914,,19.906,0.0061999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.732,,18.466,,10.572,,,,,,,-0.3020999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:36:00,,0.0,0.3383999999999999,-0.5866,,-0.2482,,0.0,,,11.486,,,,,,,,,,,,,,,,,,,,,,,,,,,13.915,,19.895,0.0061999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.779,,18.464,,10.52,,,,,,,-0.386,,,,,,,,,,,,,,,,,,50
2012-09-26 00:37:00,,0.0,0.4287,-0.6542999999999999,,-0.2255999999999999,,0.0,,,11.477,,,,,,,,,,,,,,,,,,,,,,,,,,,13.914,,19.894,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.867,,18.509,,10.476,,,,,,,-0.3356,,,,,,,,,,,,,,,,,,50
2012-09-26 00:38:00,,0.0,0.2255999999999999,-0.8123,,-0.5866,,0.0,,,11.455,,,,,,,,,,,,,,,,,,,,,,,,,,,13.915,,19.882,0.0066,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.935,,18.568,,10.457,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:39:00,,0.0,0.4287,-0.5414999999999999,,-0.1128,,0.0,,,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,,13.914,,19.882,0.0058999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.97,,18.617,,10.444,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:40:00,,0.0,0.3609999999999999,-0.2255999999999999,,0.1353999999999999,,0.0,,,11.453,,,,,,,,,,,,,,,,,,,,,,,,,,,13.914,,19.876,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.973,,18.63,,10.415,,,,,,,-0.4195999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:41:00,,0.0,0.3609999999999999,0.2255999999999999,,0.5866,,0.0,,,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,13.914,,19.87,0.0066,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.883,,18.536,,10.415,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:42:00,,0.0,0.4512999999999999,-0.1128,,0.3385,,0.0,,,11.471,,,,,,,,,,,,,,,,,,,,,,,,,,,13.915,,19.867,0.0055999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.787,,18.423,,10.412,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:43:00,,0.0,0.3836,-0.8574,,-0.4738,,0.0,,,11.48,,,,,,,,,,,,,,,,,,,,,,,,,,,13.915,,19.858,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.79,,18.447,,10.386,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:44:00,,0.0,0.4062,-0.3383999999999999,,0.0676999999999999,,0.0,,,11.491,,,,,,,,,,,,,,,,,,,,,,,,,,,13.915,,19.857,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.826,,18.502,,10.387,,,,,,,-0.4195999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:45:00,,0.0,0.4287,-0.2933,,0.1353999999999999,,0.0,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,13.915,,19.845,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.877,,18.567,,10.416,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:46:00,,0.0,0.4738,-0.0676999999999999,,0.4061,,0.0,,,11.502,,,,,,,,,,,,,,,,,,,,,,,,,,,13.916,,19.845,0.0066,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.961,,18.658,,10.424,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:47:00,,0.0,0.4287,-0.3159,,0.1128,,0.0,,,11.516,,,,,,,,,,,,,,,,,,,,,,,,,,,13.916,,19.837,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.978,,18.692,,10.43,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:48:00,,0.0,0.4287,-0.2257,,0.2031,,0.0,,,11.518,,,,,,,,,,,,,,,,,,,,,,,,,,,13.916,,19.833,0.0061999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.933,,18.635,,10.43,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:49:00,,0.0,0.4964,-0.1353999999999999,,0.3609999999999999,,0.0,,,11.52,,,,,,,,,,,,,,,,,,,,,,,,,,,13.916,,19.833,0.0064,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.902,,18.556,,10.435,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:50:00,,0.0,0.4062,-0.0451,,0.3609999999999999,,0.0,,,11.508,,,,,,,,,,,,,,,,,,,,,,,,,,,13.917,,19.824,0.0061999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.865,,18.495,,10.399,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:51:00,,0.0,0.4738999999999999,-0.2255999999999999,,0.2482,,0.0,,,11.511,,,,,,,,,,,,,,,,,,,,,,,,,,,13.917,,19.821,0.0064,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.898,,18.53,,10.388,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:52:00,,0.0,0.4512999999999999,-0.1128,,0.3385,,0.0,,,11.518,,,,,,,,,,,,,,,,,,,,,,,,,,,13.917,,19.82,0.0061,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.959,,18.593,,10.377,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:53:00,,0.0,0.4512999999999999,-0.2933,,0.158,,0.0,,,11.522,,,,,,,,,,,,,,,,,,,,,,,,,,,13.917,,19.813,0.0058999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.996,,18.649,,10.355,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:54:00,,0.0,0.4287,-0.3159,,0.1128,,0.0,,,11.534,,,,,,,,,,,,,,,,,,,,,,,,,,,13.916,,19.808,0.0061999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.997,,18.711,,10.344,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:55:00,,0.0,0.4738999999999999,-0.1804999999999999,,0.2933999999999999,,0.0,,,11.554,,,,,,,,,,,,,,,,,,,,,,,,,,,13.917,,19.808,0.0061999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.015,,18.755,,10.318,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:56:00,,0.0,0.4738999999999999,-0.0451,,0.4287,,0.0,,,11.57,,,,,,,,,,,,,,,,,,,,,,,,,,,13.916,,19.808,0.0061999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.029,,18.724,,10.295,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:57:00,,0.0,0.4964,0.2482,,0.7447,,0.0,,,11.575,,,,,,,,,,,,,,,,,,,,,,,,,,,13.916,,19.806,0.0051999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.979,,18.602,,10.281,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:58:00,,0.0,0.4738999999999999,-0.0676999999999999,,0.4062,,0.0,,,11.56,,,,,,,,,,,,,,,,,,,,,,,,,,,13.917,,19.797,0.0061999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.936,,18.551,,10.265,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 00:59:00,,0.0,0.4738999999999999,-0.2707999999999999,,0.2031,,0.0,,,11.549,,,,,,,,,,,,,,,,,,,,,,,,,,,13.916,,19.796,0.0061,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.915,,18.544,,10.244,,,,,,,-0.4027999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 01:00:00,,0.0,0.3836,-0.519,,-0.1353999999999999,,0.0,,,11.558,,,,,,,,,,,,,,,,,,,,,,,,,,,13.918,,19.796,0.0055999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,18.989,,18.622,,10.231,,,,,,,-0.4364,,,,,,,,,,,,,,,,,,50
2012-09-26 01:01:00,,0.0,0.4512999999999999,0.6318,,1.0831,,0.0,,,11.544,,,,,,,,,,,,,,,,,,,,,,,,,,,13.916,,19.796,0.0055999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,27.678,,,,,,,,,,,,19.034,,18.695,,10.208,,,,,,,-0.4531,,,,,,,,,,,,,,,,,,50
2012-09-26 01:02:00,,0.0,0.4287,0.2707999999999999,,0.6996,,0.0,,,11.525,,,,,,,,,,,,,,,,,,,,,,,,,,,13.917,,19.793,0.0055999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.033,,18.708,,10.187,,,,,,,-0.4531,,,,,,,,,,,,,,,,,,50
