measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2007-07-19 00:00:00,0.001,0.0,0.0,24.183,0.002,0.006,0.0,0.007,0.0,1e-05,0.0,24.631,24.631,26.226,0.0,0.0,-4.698,50
2007-07-19 00:15:00,-0.001,0.0,0.0,22.555,0.002,0.006,0.0,0.006,0.0,1e-05,0.0,24.34,24.39,26.097,0.0,0.0,-5.891,50
2007-07-19 00:30:00,-0.001,0.0,0.0,21.911,0.002,0.007,0.0,0.006,0.0,1e-05,0.0,24.335,24.341,26.072,0.0,0.0,-5.95,50
2007-07-19 00:45:00,-0.002,0.0,0.0,21.569,0.002,0.006,0.0,0.006,0.0,1e-05,0.0,24.208,24.19,26.005,0.0,0.0,-5.757,50
2007-07-19 01:00:00,-0.002,0.0,0.0,21.049,0.002,0.006,0.0,0.008,0.0,1e-05,0.0,24.023,24.065,25.944,0.0,0.0,-5.013,50
2007-07-19 01:15:00,-0.002,0.0,0.0,20.655,0.002,0.007,0.0,0.007,0.0,1e-05,0.0,23.849,23.926,25.83,0.0,0.0,-4.561,50
2007-07-19 01:30:00,-0.002,0.0,0.0,20.314,0.002,0.008,0.0,0.008,0.0,2e-05,0.0,23.79,23.863,25.737,0.0,0.0,-4.187,50
2007-07-19 01:45:00,-0.002,0.0,0.0,20.067,0.003,0.007,0.0,0.007,0.0,2e-05,0.0,23.565,23.668,25.556,0.0,0.0,-4.819,50
2007-07-19 02:00:00,0.0,0.0,0.0,19.711,0.003,0.007,0.0,0.008,0.0,2e-05,0.0,23.395,23.52,25.392,0.0,0.0,-4.678,50
2007-07-19 02:15:00,0.001,0.0,0.0,19.413,0.003,0.007,0.0,0.008,0.0,2e-05,0.0,23.232,23.347,25.226,0.0,0.0,-4.538,50
2007-07-19 02:30:00,0.001,0.0,0.0,19.084,0.003,0.007,0.0,0.008,0.0,2e-05,0.0,23.149,23.233,25.076,0.0,0.0,-4.426,50
2007-07-19 02:45:00,0.001,0.0,0.0,18.897,0.003,0.007,0.0,0.007,0.0,2e-05,0.0,23.107,23.159,24.994,0.0,0.0,-4.397,50
2007-07-19 03:00:00,0.0,0.0,0.0,18.957,0.003,0.007,0.0,0.007,0.0,2e-05,0.0,23.074,23.078,24.939,0.0,0.0,-4.858,50
2007-07-19 03:15:00,0.001,0.0,0.0,18.934,0.003,0.006,0.0,0.007,0.0,2e-05,0.0,22.998,23.013,24.912,0.0,0.0,-5.031,50
2007-07-19 03:30:00,0.001,0.0,0.0,19.06,0.003,0.007,0.0,0.007,0.0,2e-05,0.0,22.839,22.87,24.854,0.0,0.0,-4.225,50
2007-07-19 03:45:00,0.002,0.0,0.0,18.496,0.003,0.007,0.0,0.007,0.0,2e-05,0.0,22.767,22.752,24.753,0.0,0.0,-4.713,50
2007-07-19 04:00:00,0.002,0.0,0.0,17.788,0.004,0.055,0.0,0.007,0.0,0.00022,0.0,22.83,22.751,24.675,0.0,0.0,-5.098,50
2007-07-19 04:15:00,0.002,0.0,0.0,17.96,0.004,1.629,0.0,0.766,0.0,0.0065199999999999,0.006,22.843,22.79,24.564,0.0,0.0,-3.98,50
2007-07-19 04:30:00,0.002,0.0,0.0,18.072,0.004,13.169,0.0,12.391,0.0,0.0526799999999999,0.0599999999999999,22.867,22.845,24.413,0.0,0.0,-4.383,50
2007-07-19 04:45:00,-0.003,0.0,0.0,19.009,0.006,89.598,0.001,88.736,0.0887399999999999,0.53759,0.665,22.801,22.824,24.279,0.0,0.0,-3.1,50
2007-07-19 05:00:00,-0.025,0.0,0.0,18.911,0.05,164.247,0.021,165.605,3.47771,8.21235,11.996,22.845,22.876,24.212,0.0,0.0,1.535,50
2007-07-19 05:15:00,0.186,0.0,0.0,19.004,0.135,204.191,0.1019999999999999,207.001,21.1141,27.56579,44.269,22.999,23.042,24.271,0.0,0.0,11.669,50
2007-07-19 12:15:00,42.923,0.0,0.0,24.796,8.755,216.637,9.091,212.352,1930.49203,1896.65694,3822.228,40.417,39.791,26.439,0.0,0.0,632.654,50
2007-07-19 12:30:00,44.887,0.0,0.0,24.921,9.457,210.429,9.548,212.479,2028.74949,1990.02705,4018.401,40.914,39.678,26.598,0.0,0.0,678.013,50
2007-07-19 12:45:00,46.485,0.0,0.0,25.06,9.81,210.866,9.869,212.15,2093.70835,2068.59546,4152.657,41.047,39.699,26.756,0.0,0.0,701.385,50
2007-07-19 13:00:00,46.622,0.0,0.0,25.746,10.021,208.1,10.001,209.686,2097.06969,2085.3701,4176.767,42.151,40.27,26.899,0.0,0.0,738.941,50
2007-07-19 13:15:00,39.893,0.0,0.0,26.73,8.516,207.36,8.495,209.903,1783.12599,1765.87776,3554.362,41.51,40.402,27.1,0.0,0.0,622.526,50
2007-07-19 13:30:00,45.559,0.0,0.0,26.238,9.624,211.302,9.553,215.176,2055.57633,2033.57045,4056.839,40.681,40.011,27.155,0.0,0.0,691.979,50
2007-07-19 13:45:00,38.245,0.0,0.0,26.85,8.067,208.909,8.128999999999998,211.459,1718.95021,1685.2689,3408.582,41.896,40.547,27.277,0.0,0.0,599.012,50
2007-07-19 14:00:00,22.029,0.0,0.0,25.423,4.532,215.153,4.517,218.577,987.31231,975.0734000000001,1962.282,39.322,38.772,27.267,0.0,0.0,310.257,50
2007-07-19 14:15:00,19.418,0.0,0.0,25.215,3.99,216.358,3.965,220.002,872.30793,863.26842,1735.838,38.066,37.381,27.105,0.0,0.0,271.911,50
2007-07-19 14:30:00,17.587,0.0,0.0,25.455,3.63,216.073,3.603,219.658,791.42777,784.34499,1575.823,37.366,36.477,27.094,0.0,0.0,248.803,50
2007-07-19 14:45:00,20.375,0.0,0.0,25.351,4.19,216.371,4.167,219.496,914.63983,906.59449,1821.143,37.184,36.326,27.091,0.0,0.0,290.391,50
2007-07-19 15:00:00,19.927,0.0,0.0,25.392,4.132,214.795,4.108,217.662,894.1554999999998,887.53294,1781.668,37.027,36.258,27.112,0.0,0.0,288.56,50
2007-07-19 15:15:00,17.183,0.0,0.0,26.262,3.594,214.307,3.571,216.758,774.04282,770.21936,1544.087,36.728,35.858,27.235,0.0,0.0,247.746,50
2007-07-19 15:45:00,12.125,0.0,0.0,25.577,2.566,214.722,2.542,216.767,551.02171,550.97665,1102.572,34.89,33.786,27.309,0.0,0.0,173.074,50
2007-07-19 16:00:00,11.798,0.0,0.0,25.783,2.513,213.396,2.496,214.906,536.40538,536.26415,1073.301,34.992,33.969,27.326,0.0,0.0,169.718,50
2007-07-19 16:15:00,9.423,0.0,0.0,25.515,2.05,211.398,2.028,213.29,432.55212,433.3659,866.22,33.683,32.832,27.365,0.0,0.0,135.415,50
2007-07-19 16:30:00,7.44,0.0,0.0,24.877,1.66,209.668,1.643,210.387,345.66584,348.04888,693.665,32.39,31.704,27.323,0.0,0.0,107.508,50
2007-07-19 16:45:00,5.666,0.0,0.0,25.209,1.325,203.131,1.28,209.455,268.1024,269.14858,537.41,30.868,30.647,27.296,0.0,0.0,82.854,50
2007-07-19 17:00:00,4.373,0.0,0.0,25.188,1.081,200.827,1.056,202.682,214.03219,217.09399,431.097,30.783,29.884,27.24,0.0,0.0,66.769,50
2007-07-19 17:15:00,3.969,0.0,0.0,25.062,1.015,200.506,0.993,201.163,199.75486,203.51359,403.143,30.596,30.157,27.168,0.0,0.0,61.626,50
2007-07-19 17:30:00,4.501,0.0,0.0,24.853,1.099,203.559,1.071,205.741,220.34861,223.71134,444.01,30.726,29.869,27.109,0.0,0.0,68.36,50
2007-07-19 17:45:00,4.583,0.0,0.0,24.642,1.096,205.91,1.082,205.208,222.03506,225.67736,448.006,29.825,29.399,27.043,0.0,0.0,71.314,50
2007-07-19 18:00:00,3.32,0.0,0.0,24.933,0.877,199.352,0.876,192.738,168.83849,174.8317,343.811,28.843,29.327,26.962,0.0,0.0,55.694,50
2007-07-19 18:15:00,2.548,0.0,0.0,25.02,0.7189999999999999,190.763,0.695,191.552,133.12864,137.1586,270.942,28.62,28.937,26.932,0.0,0.0,44.922,50
2007-07-19 18:30:00,1.69,0.0,0.0,24.882,0.532,183.836,0.503,186.969,94.04541,97.80075,192.026,27.985,28.435,26.893,0.0,0.0,32.554,50
2007-07-19 18:45:00,0.8689999999999999,0.0,0.0,24.632,0.3459999999999999,172.567,0.318,174.465,55.47987,59.70818,115.171,27.434,27.966,26.837,0.0,0.0,18.341,50
2007-07-19 19:00:00,0.017,0.0,0.0,24.414,0.085,178.795,0.0609999999999999,177.792,10.84531,15.19758,25.732,26.998,27.586,26.738,0.0,0.0,3.969,50
