measured_on,ac_current__758,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__767,ac_power_2__768,ac_power__752,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1132,dc_power__751,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2011-08-06 00:00:00,0.0,,,0.2026999999999999,-0.2927,-0.0901,,,0.0,23.911,13.713,27.176,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,25.484,25.443,21.093,-705.61,50
2011-08-06 00:01:00,0.0,,,0.1801,-1.0133,-0.8331,,,0.0,23.89,13.71,27.171,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,25.476,25.44,21.086,-99999.0,50
2011-08-06 00:02:00,0.0,,,0.2026999999999999,-0.7881,-0.5854,,,0.0,23.882,13.715,27.163,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,25.461,25.428,21.045,-1275.3,50
2011-08-06 00:03:00,0.0,,,0.4052999999999999,0.2927,0.698,,,0.0,23.905,13.713,27.161,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,25.449,25.421,21.1,-1125.4,50
2011-08-06 00:04:00,0.0,,,0.4954,0.0901,0.5854,,,0.0,23.802,13.713,27.161,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,37.125,25.448,25.416,21.092,-1016.1,50
2011-08-06 00:05:00,0.0,,,0.2927,0.3377999999999999,0.6305,,,0.0,23.727,13.713,27.151,-0.0001,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,25.436,25.405,21.079,-789.84,50
2011-08-06 00:06:00,0.0,,,0.4502999999999999,0.4502999999999999,0.9007,,,0.0,23.727,13.713,27.146,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,43.184,25.425,25.399,21.03,-951.44,50
2011-08-06 00:07:00,0.0,,,0.5403999999999999,0.2702,0.8105999999999999,,,0.0,23.654,13.713,27.146,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,35.533,25.417,25.4,20.974,-974.04,50
2011-08-06 00:08:00,0.0,,,0.3827999999999999,-0.3827999999999999,0.0,,,0.0,23.658,13.714,27.139,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,25.41,25.4,20.921,-999.78,50
2011-08-06 00:09:00,0.0,,,0.0901,-0.7656,-0.6754999999999999,,,0.0,23.737,13.714,27.131,0.0001,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,25.405,25.396,20.968,-99999.0,50
