measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2021-01-06 00:00:00,0.0,-2.6403,0.0,-2.3853,0.0,13.888,0.0049399999999999,0.0,0.0,-0.0021199999999999,0.0,0.54159,0.0,-3.1819,20.856,20.71,-6.4737,,50
2021-01-06 00:01:00,0.0,-2.5726,0.0,-2.4254,-1e-05,13.887,0.0052199999999999,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.58672,-1e-05,-3.1593,20.826,20.646,-6.449,,50
2021-01-06 00:02:00,0.0,-2.5951,0.0,-2.4121,0.0,13.887,0.0047999999999999,0.0,0.0,-0.0042399999999999,0.0,0.58672,0.0,-3.1819,20.825,20.647,-6.3472,,50
2021-01-06 00:03:00,0.0,-2.8208,0.0,-2.3821,-1e-05,13.888,0.0049399999999999,-0.0021199999999999,-0.0001399999999999,0.0042399999999999,0.0,0.54159,-1e-05,-3.3623,20.837,20.683,-6.3691,,50
2021-01-06 00:04:00,0.0,-2.6177,0.0,-2.4064,0.0,13.887,0.00508,0.0,0.0001399999999999,-0.0021199999999999,0.0,0.51902,0.0,-3.1367,20.85,20.699,-6.3213,,50
2021-01-06 00:05:00,0.0,-2.5726,0.0,-2.4081,-1e-05,13.888,0.00508,-0.0021199999999999,0.0001399999999999,0.0106,0.0,0.58672,0.0,-3.1593,20.882,20.743,-6.3573,,50
2021-01-06 00:06:00,0.0,-2.5951,0.0,-2.2186,1e-05,13.889,0.0052199999999999,0.0021199999999999,0.0,0.0,0.0,0.65442,1e-05,-3.2496,20.909,20.778,-6.4198,,50
2021-01-06 00:07:00,0.0,-2.7531,0.0,-2.0702,1e-05,13.888,0.00508,0.0021199999999999,0.0,0.0021199999999999,0.0,0.56415,1e-05,-3.3172,20.938,20.815,-6.4495,,50
2021-01-06 00:08:00,0.0,-2.5274,0.0,-2.0423,-2e-05,13.888,0.00508,-0.0042399999999999,0.0,0.0106,0.0,0.54159,-2e-05,-3.069,20.965,20.866,-6.4104,,50
2021-01-06 00:09:00,0.0,-2.5726,0.0,-2.0655,-1e-05,13.887,0.00508,-0.0021199999999999,-0.0001399999999999,-0.00636,0.0,0.56415,-1e-05,-3.1367,20.993,20.913,-6.4438,,50
2021-01-06 00:10:00,0.0,-2.5726,0.0,-2.1184,-1e-05,13.888,0.0049399999999999,-0.0021199999999999,0.0,-0.00636,0.0,0.56415,-1e-05,-3.1367,21.011,20.933,-6.4409,,50
2021-01-06 00:11:00,0.0,-2.55,0.0,-2.095,0.0,13.888,0.0049399999999999,0.0,0.0001399999999999,0.0,0.0,0.63185,0.0,-3.1819,21.021,20.919,-6.3612,,50
2021-01-06 00:12:00,0.0,-2.6177,0.0,-2.0688,1e-05,13.888,0.00508,0.0021199999999999,0.0,0.0,0.0,0.51902,1e-05,-3.1367,21.032,20.906,-6.3451,,50
2021-01-06 00:13:00,0.0,-2.6854,0.0,-2.1051,0.0,13.887,0.00508,0.0,0.0001399999999999,-0.00636,0.0,0.56415,0.0,-3.2496,21.042,20.924,-6.3949,,50
2021-01-06 00:14:00,0.0,-2.6177,0.0,-2.1632,-1e-05,13.888,0.00508,-0.0021199999999999,0.0001399999999999,0.0021199999999999,0.0,0.49645,0.0,-3.1142,21.052,20.933,-6.4631,,50
2021-01-06 00:15:00,0.0,-2.5726,0.0,-2.2323,2e-05,13.887,0.0049399999999999,0.0042399999999999,0.0,-0.0021199999999999,0.0,0.56415,2e-05,-3.1367,21.071,20.962,-6.5263,,50
2021-01-06 00:16:00,0.0,-2.5951,0.0,-2.3147,0.0,13.888,0.0047999999999999,0.0,0.0,-0.00636,0.0,0.63185,0.0,-3.227,21.086,20.983,-6.5465,,50
2021-01-06 00:17:00,0.0,-2.5049,0.0,-2.3842,1e-05,13.888,0.0047999999999999,0.0021199999999999,-0.0001399999999999,-0.0042399999999999,0.0,0.58672,1e-05,-3.0916,21.078,20.969,-6.6552,,50
2021-01-06 00:18:00,0.0,-2.5274,0.0,-2.3415,-1e-05,13.887,0.0049399999999999,-0.0021199999999999,0.0001399999999999,-0.00636,0.0,0.54159,-1e-05,-3.069,21.019,20.876,-6.6961,,50
2021-01-06 00:19:00,0.0,-2.6403,0.0,-2.293,0.0,13.887,0.0049399999999999,0.0,0.0,0.0,0.0,0.56415,0.0,-3.2044,20.934,20.756,-6.6641,,50
2021-01-06 00:20:00,0.0,-2.6403,0.0,-2.2949,-3e-05,13.888,0.0046499999999999,-0.00636,0.0,-0.0106,0.0,0.63185,-3e-05,-3.2721,20.843,20.653,-6.7029,,50
2021-01-06 00:21:00,0.0,-2.55,0.0,-2.344,-1e-05,13.887,0.00508,-0.0021199999999999,0.0,0.0,0.0,0.56415,-1e-05,-3.1142,20.805,20.627,-6.7972,,50
2021-01-06 00:22:00,0.0,-2.5951,0.0,-2.3966,2e-05,13.887,0.0049399999999999,0.0042399999999999,0.0,-0.00636,0.0,0.56415,2e-05,-3.1593,20.828,20.661,-6.8166,,50
2021-01-06 00:23:00,0.0,-2.5951,0.0,-2.4277,-2e-05,13.888,0.0049399999999999,-0.0042399999999999,-0.0002799999999999,-0.0021199999999999,0.0,0.56415,-2e-05,-3.1593,20.865,20.722,-6.8069,,50
2021-01-06 00:24:00,0.0,-2.6628,0.0,-2.4352,0.0,13.888,0.00508,0.0,0.0,-0.0042399999999999,0.0,0.60929,0.0,-3.2721,20.925,20.791,-6.8154,,50
2021-01-06 00:25:00,0.0,-2.6177,0.0,-2.4507,1e-05,13.887,0.0047999999999999,0.0021199999999999,-0.0001399999999999,0.0,0.0,0.51902,1e-05,-3.1367,21.011,20.924,-6.8606,,50
2021-01-06 00:26:00,0.0,-2.4823,0.0,-2.4227,-1e-05,13.887,0.00508,-0.0021199999999999,-0.0001399999999999,0.0021199999999999,0.0,0.56415,-2e-05,-3.0465,21.055,21.013,-6.8386,,50
2021-01-06 00:27:00,0.0,-2.5726,0.0,-2.3542,-1e-05,13.888,0.0049399999999999,-0.0021199999999999,-0.0001399999999999,0.0021199999999999,0.0,0.54159,-1e-05,-3.1142,21.035,20.975,-6.839,,50
