measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2017-08-12 00:00:00,0.0,0.0675499999999999,-3.4675,-3.4,0.0,18.492,13.655,27.628,0.00338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,25.182,25.119,15.675,-99999.0,50
2017-08-12 00:01:00,0.0,0.2927199999999999,-3.0173,-2.7245,0.0,18.452,13.655,27.62,0.00338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,25.184,25.118,15.659,-99999.0,50
2017-08-12 00:02:00,0.0,0.2927199999999999,-2.9722,-2.6795,0.0,18.431,13.654,27.613,0.00338,0.0,0.0,0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,25.182,25.118,15.599,-99999.0,50
2017-08-12 00:03:00,0.0,0.2927199999999999,-3.2199,-2.9272,0.0,18.401,13.655,27.604,0.00338,0.0,0.0,0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,25.179,25.109,15.509,-99999.0,50
2017-08-12 00:04:00,0.0,0.22517,-3.445,-3.2199,0.0,18.361,13.655,27.598,0.00338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,25.182,25.109,15.479,-99999.0,50
2017-08-12 00:05:00,0.0,0.3377499999999999,-2.8822,-2.5444,0.0,18.301,13.655,27.584,0.00296,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,25.175,25.104,15.447,-99999.0,50
2017-08-12 00:06:00,0.0,0.24768,-3.31,-3.0623,0.0,18.269,13.656,27.579,0.0032399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,25.172,25.1,15.4,-99999.0,50
2017-08-12 00:07:00,0.0,0.1801399999999999,-3.5126,-3.3325,0.0,18.297,13.656,27.57,0.00338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,25.157,25.092,15.335,-99999.0,50
2017-08-12 00:08:00,0.0,0.3377499999999999,-3.1974,-2.8596,0.0,18.284,13.657,27.565,0.00338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,25.151,25.091,15.285,-99999.0,50
2017-08-12 00:09:00,0.0,0.27021,-3.1974,-2.9272,0.0,18.237,13.656,27.553,0.00338,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,25.126,25.077,15.301,-99999.0,50
