measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2013-03-25 00:00:00,,0.0,0.4288,0.0,,0.4288,,0.0,,-7.6848,,,,13.901,,20.167,0.008,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,20.693,,20.443,,-99999.0,,,,,,0.2014,,,,50
2013-03-25 00:01:00,,0.0,0.4166,-0.2291,,0.1875,,0.0,,-7.6634,,,,13.897,,20.174,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,20.702,,20.487,,-99999.0,,,,,,0.2169,,,,50
2013-03-25 00:02:00,,0.0,0.4062,-0.2482,,0.158,,0.0,,-7.6406,,,,13.902,,20.178,0.0074999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,20.723,,20.62,,-99999.0,,,,,,0.2182,,,,50
2013-03-25 00:03:00,,0.0,0.3610999999999999,-0.3159,,0.0451,,0.0,,-7.6231,,,,13.901,,20.176,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,20.69,,20.603,,-99999.0,,,,,,0.2014,,,,50
2013-03-25 00:04:00,,0.0,0.3836,-0.2933999999999999,,0.0903,,0.0,,-7.6028,,,,13.899,,20.174,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,20.675,,20.572,,-99999.0,,,,,,0.2014,,,,50
2013-03-25 00:05:00,,0.0,0.4512999999999999,-0.0903,,0.3610999999999999,,0.0,,-7.5579,,,,13.9,,20.175,0.0076,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,20.675,,20.553,,-99999.0,,,,,,0.2014,,,,50
2013-03-25 00:06:00,,0.0,0.3836,-0.2707999999999999,,0.1128,,0.0,,-7.5145,,,,13.901,,20.171,0.0082,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,20.668,,20.527,,-99999.0,,,,,,0.2014,,,,50
2013-03-25 00:07:00,,0.0,0.3836,-0.2933999999999999,,0.0903,,0.0,,-7.459399999999999,,,,13.9,,20.178,0.0082,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,20.646,,20.494,,-99999.0,,,,,,0.2014,,,,50
2013-03-25 00:08:00,,0.0,0.3159,-0.1804999999999999,,0.1353999999999999,,0.0,,-7.4118,,,,13.901,,20.184,0.0079,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,20.622,,20.454,,-99999.0,,,,,,0.2014,,,,50
2013-03-25 00:09:00,,0.0,0.4288,-0.3610999999999999,,0.0676999999999999,,0.0,,-7.3905,,,,13.901,,20.185,0.0076,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,20.634,,20.417,,-99999.0,,,,,,0.1678,,,,50
