measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-12-08 00:00:00,,0.0,0.6782,0.52,,1.1982,,0.0,,-1.1841,,,,14.145,,12.162,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.568,,10.985,,-4.9778,,,,,,-1.8161,,,,50
2012-12-08 00:01:00,,0.0,0.5843,-0.3338999999999999,,0.2504,,0.0,,-1.2335,,,,14.142,,12.144,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.521,,10.929,,-4.9776,,,,,,-1.8161,,,,50
2012-12-08 00:02:00,,0.0,0.6555999999999998,0.1809,,0.8365,,0.0,,-1.1792,,,,14.145,,12.127,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.527,,10.955,,-5.0315,,,,,,-1.8161,,,,50
2012-12-08 00:03:00,,0.0,0.5425999999999999,-0.4295999999999999,,0.113,,0.0,,-1.106,,,,14.145,,12.11,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.533,,10.952,,-5.1094,,,,,,-1.8161,,,,50
2012-12-08 00:04:00,,0.0,0.7913,0.4295999999999999,,1.2209,,0.0,,-1.0419,,,,14.145,,12.096,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.56,,10.989,,-5.1313,,,,,,-1.816,,,,50
2012-12-08 00:05:00,,0.0,0.52,-0.4521999999999999,,0.0677999999999999,,0.0,,-0.9546,,,,14.145,,12.077,0.0135999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.558,,11.011,,-5.1657,,,,,,-1.8161,,,,50
2012-12-08 00:06:00,,0.0,0.7460999999999999,0.6104,,1.3565,,0.0,,-0.8781999999999999,,,,14.147,,12.063,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,27.517,,11.576,,11.041,,-5.1881,,,,,,-1.8833,,,,50
2012-12-08 00:07:00,,0.0,0.6782,0.6782,,1.3565,,0.0,,-0.8851,,,,14.146,,12.046,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,24.728,,11.596,,11.057,,-5.241,,,,,,-2.0179,,,,50
2012-12-08 00:08:00,,0.0,0.7460999999999999,0.3617,,1.1078,,0.0,,-0.9412,,,,14.147,,12.031,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,36.439,,11.574,,11.049,,-5.2816,,,,,,-1.8665,,,,50
2012-12-08 00:09:00,,0.0,0.6555999999999998,0.52,,1.1756,,0.0,,-0.9906,,,,14.147,,12.016,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,29.342,,11.553,,11.068,,-5.3521,,,,,,-1.6647,,,,50
2012-12-08 00:10:00,,0.0,0.6555999999999998,0.0903999999999999,,0.7460999999999999,,0.0,,-1.0684,,,,14.148,,12.001,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.553,,11.065,,-5.3913,,,,,,-1.5134,,,,50
2012-12-08 00:11:00,,0.0,0.7687,0.0903999999999999,,0.8590999999999999,,0.0,,-1.1727,,,,14.148,,11.985,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.519,,11.025,,-5.3482,,,,,,-1.732,,,,50
2012-12-08 00:12:00,,0.0,0.4521999999999999,-0.4974,,-0.0451999999999999,,0.0,,-1.237,,,,14.148,,11.971,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.506,,11.032,,-5.3315,,,,,,-1.8161,,,,50
2012-12-08 00:13:00,,0.0,0.6555999999999998,-0.0225999999999999,,0.633,,0.0,,-1.278,,,,14.149,,11.956,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.465,,11.01,,-5.4191,,,,,,-1.8161,,,,50
2012-12-08 00:14:00,,0.0,0.5652,0.0451999999999999,,0.6104,,0.0,,-1.3549,,,,14.15,,11.939,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.466,,11.005,,-5.4956,,,,,,-1.8161,,,,50
2012-12-08 00:15:00,,0.0,0.5877999999999999,0.0903999999999999,,0.6782,,0.0,,-1.4142,,,,14.15,,11.93,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.49,,11.005,,-5.4778,,,,,,-1.8161,,,,50
2012-12-08 00:16:00,,0.0,0.5425999999999999,-0.1809,,0.3617,,0.0,,-1.448,,,,14.15,,11.91,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.473,,10.981,,-5.4731,,,,,,-1.547,,,,50
2012-12-08 00:17:00,,0.0,0.633,0.0451999999999999,,0.6782,,0.0,,-1.4631,,,,14.15,,11.898,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.448,,10.941,,-5.5061,,,,,,-1.4125,,,,50
2012-12-08 00:18:00,,0.0,0.6104,-0.0225999999999999,,0.5877999999999999,,0.0,,-1.5245,,,,14.151,,11.882,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.424,,10.899,,-5.5964,,,,,,-1.4125,,,,50
2012-12-08 00:19:00,,0.0,0.6555999999999998,0.0677999999999999,,0.7235,,0.0,,-1.5512,,,,14.151,,11.866,0.0135999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,11.423,,10.891,,-5.6572,,,,,,-1.5302,,,,50
