measured_on,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__629,ac_power__752,ac_voltage__632,ac_volts__757,ambient_temp__634,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__760,module_temp_2__761,module_temp_3__762,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__750,reflector_temp_1__638,system_id
2011-06-26 00:00:00,,0.0,0.3377999999999999,-0.4954,,-0.1575999999999999,,0.0,,22.764,13.703,,27.558,,0.0,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,26.005,25.837,17.124,,,,,,,,,-99999.0,,50
2011-06-26 00:01:00,,0.0,0.4502999999999999,0.0,,0.4502999999999999,,0.0,,22.937,13.7,,27.554,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.982,25.828,17.18,,,,,,,,,-99999.0,,50
2011-06-26 00:02:00,,0.0,0.3151999999999999,-0.3603,,-0.0449999999999999,,0.0,,23.072,13.704,,27.55,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.965,25.819,17.314,,,,,,,,,-99999.0,,50
2011-06-26 00:03:00,,0.0,0.3151999999999999,-0.2026999999999999,,0.1126,,0.0,,23.114,13.704,,27.539,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.936,25.803,17.404,,,,,,,,,-334.86,,50
2011-06-26 00:04:00,,0.0,0.2927,-0.3377999999999999,,-0.0449999999999999,,0.0,,23.0,13.704,,27.539,,-0.0001,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.918,25.793,17.538,,,,,,,,,95.784,,50
2011-06-26 00:05:00,,0.0,0.0675999999999999,-0.8781999999999999,,-0.8105999999999999,,0.0,,22.991,13.703,,27.532,,0.0,0.0,0.0,-0.0041999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.886,25.772,17.613,,,,,,,,,-99999.0,,50
2011-06-26 00:06:00,,0.0,0.1351,-0.7656,,-0.6305,,0.0,,22.867,13.703,,27.524,,0.0,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.861,25.747,17.651,,,,,,,,,-99999.0,,50
2011-06-26 00:07:00,,0.0,0.4278,0.3603,,0.7881,,0.0,,22.696,13.703,,27.522,,0.0,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.845,25.729,17.666,,,,,,,,,-351.09,,50
2011-06-26 00:08:00,,0.0,0.3377999999999999,-0.3377999999999999,,0.0,,0.0,,22.551,13.703,,27.509,,0.0,0.0,-0.0001,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.808,25.7,17.725,,,,,,,,,387.03,,50
2011-06-26 00:09:00,,0.0,0.3603,0.2026999999999999,,0.5628999999999998,,0.0,,22.465,13.703,,27.51,,0.0,0.0,0.0,0.0063,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.791,25.679,17.745,,,,,,,,,-560.1,,50
2011-06-26 00:10:00,,0.0,0.3151999999999999,-0.1575999999999999,,0.1575999999999999,,0.0,,22.509,13.703,,27.503,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.769,25.647,17.786,,,,,,,,,148.87,,50
2011-06-26 00:11:00,,0.0,0.2927,-0.3603,,-0.0675999999999999,,0.0,,22.647,13.704,,27.495,,0.0,0.0,0.0,-0.0063,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.738,25.624,17.888,,,,,,,,,-99999.0,,50
2011-06-26 00:12:00,,0.0,0.2252,-0.4954,,-0.2702,,0.0,,22.553,13.704,,27.492,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.712,25.614,17.936,,,,,,,,,-99999.0,,50
2011-06-26 00:13:00,,0.0,0.5179,-0.4052999999999999,,0.1126,,0.0,,22.389,13.703,,27.481,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,43.153,,,,,,,,,,,,,,,,,,,25.683,25.591,17.907,,,,,,,,,-99999.0,,50
2011-06-26 00:14:00,,0.0,0.4502999999999999,-0.3603,,0.0901,,0.0,,22.279,13.703,,27.48,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,48.943,,,,,,,,,,,,,,,,,,,25.669,25.562,17.861,,,,,,,,,-792.9099999999999,,50
2011-06-26 00:15:00,,0.0,0.3377999999999999,-0.0901,,0.2477,,0.0,,22.284,13.705,,27.47,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.643,25.532,17.883,,,,,,,,,-99999.0,,50
2011-06-26 00:16:00,,0.0,0.3377999999999999,0.0224999999999999,,0.3603,,0.0,,22.36,13.706,,27.468,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.633,25.532,17.887,,,,,,,,,-99999.0,,50
2011-06-26 00:17:00,,0.0,0.2927,-0.4052999999999999,,-0.1126,,0.0,,22.344,13.707,,27.453,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.603,25.519,17.908,,,,,,,,,-99999.0,,50
2011-06-26 00:18:00,,0.0,0.4278,0.0224999999999999,,0.4502999999999999,,0.0,,22.309,13.708,,27.453,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.592,25.517,17.969,,,,,,,,,-263.57,,50
2011-06-26 00:19:00,,0.0,0.3603,0.1801,,0.5403999999999999,,0.0,,22.518,13.708,,27.444,,-0.0001,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.57,25.498,18.009,,,,,,,,,-364.04,,50
2011-06-26 00:20:00,,0.0,0.4954,0.1801,,0.6754999999999999,,0.0,,22.707,13.708,,27.44,,-0.0001,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,39.475,,,,,,,,,,,,,,,,,,,25.555,25.484,18.114,,,,,,,,,-139.41,,50
2011-06-26 00:21:00,,0.0,0.4728999999999999,-0.2026999999999999,,0.2702,,0.0,,22.923,13.708,,27.432,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.547,25.469,18.174,,,,,,,,,-66.769,,50
2011-06-26 00:22:00,,0.0,0.2927,-0.9007,,-0.6079999999999999,,0.0,,22.965,13.709,,27.427,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.542,25.458,18.226,,,,,,,,,-99999.0,,50
2011-06-26 00:23:00,,0.0,0.3603,-0.3603,,0.0,,0.0,,23.096,13.709,,27.418,,0.0,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.535,25.439,18.309,,,,,,,,,-99999.0,,50
2011-06-26 00:24:00,,0.0,0.3603,-0.5179,,-0.1575999999999999,,0.0,,23.209,13.709,,27.413,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.528,25.429,18.394,,,,,,,,,-573.71,,50
2011-06-26 00:25:00,,0.0,0.3377999999999999,0.3151999999999999,,0.653,,0.0,,23.144,13.71,,27.4,,-0.0001,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.513,25.426,18.413,,,,,,,,,-306.19,,50
2011-06-26 00:26:00,,0.0,0.4278,-0.2477,,0.1801,,0.0,,22.957,13.709,,27.398,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.499,25.431,18.394,,,,,,,,,-349.89,,50
2011-06-26 00:27:00,,0.0,0.4502999999999999,-0.2477,,0.2026999999999999,,0.0,,22.838,13.71,,27.384,,-0.0001,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,25.483,25.428,18.377,,,,,,,,,-611.21,,50
