measured_on,ac_current__758,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__767,ac_power_2__768,ac_power__752,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1132,dc_power__751,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2012-08-30 00:00:00,0.0,,,0.3151999999999999,-0.2701,0.0449999999999999,,,0.0,25.927,13.685,28.244,0.0,0.060184,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,26.337,26.285,23.7,-1.2223,50
2012-08-30 00:01:00,0.0,,,0.2494,-0.187,0.0623,,,0.0,25.896,13.683,28.244,0.0,0.07523,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,26.333,26.285,23.677,-1.221,50
2012-08-30 00:02:00,0.0,,,0.2927,-0.2026,0.0901,,,0.0,25.854,13.686,28.239,0.0,0.07523,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,26.324,26.267,23.65,-1.2055,50
2012-08-30 00:03:00,0.0,,,0.3377,-0.3151999999999999,0.0224999999999999,,,0.0,25.859,13.686,28.23,0.0,0.07523,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,26.302,26.251,23.621,-1.2222,50
2012-08-30 00:04:00,0.0,,,0.3602,-0.2250999999999999,0.1351,,,0.0,25.838,13.685,28.228,0.0,0.07523,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,26.292,26.239,23.628,-1.239,50
2012-08-30 00:05:00,0.0,,,0.3377,-0.2475999999999999,0.0901,,,0.0,25.906,13.685,28.224,0.0,0.060184,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,26.285,26.224,23.615,-1.2055,50
2012-08-30 00:06:00,0.0,,,0.2250999999999999,-0.1801,0.0449999999999999,,,0.0,25.901,13.687,28.213,0.0,0.060184,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,26.288,26.222,23.613,-1.2055,50
2012-08-30 00:07:00,0.0,,,0.3377,-0.1801,0.1575999999999999,,,0.0,25.882,13.687,28.213,0.0,0.060184,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,26.288,26.22,23.622,-1.2055,50
2012-08-30 00:08:00,0.0,,,0.2702,-0.2927,-0.0224999999999999,,,0.0,25.88,13.686,28.213,0.0,0.060184,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,26.29,26.211,23.62,-1.2055,50
2012-08-30 00:09:00,0.0,,,0.3602,-0.0449999999999999,0.3151999999999999,,,0.0,25.914,13.687,28.197,0.0,0.060184,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,26.271,26.187,23.657,-1.1888,50
