measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-07-29 00:00:00,,0.0,0.4279,0.2477,,0.6755999999999999,,0.0,,21.327,,,,13.725,,26.775,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.797,,24.696,,18.879,,,,,,-398.01,,,,50
2011-07-29 00:01:00,,0.0,0.3829,0.0224999999999999,,0.4053999999999999,,0.0,,21.338,,,,13.72,,26.776,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.796,,24.696,,18.875,,,,,,-79.90099999999998,,,,50
2011-07-29 00:02:00,,0.0,0.1802,-0.8782999999999999,,-0.6981,,0.0,,21.343,,,,13.725,,26.764,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.792,,24.685,,18.908,,,,,,-756.07,,,,50
2011-07-29 00:03:00,,0.0,0.1802,-0.7882,,-0.6080999999999999,,0.0,,21.387,,,,13.724,,26.76,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.796,,24.684,,18.936,,,,,,-1101.5,,,,50
2011-07-29 00:04:00,,0.0,0.2026999999999999,-0.563,,-0.3603,,0.0,,21.348,,,,13.724,,26.747,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.785,,24.67,,18.929,,,,,,-788.36,,,,50
2011-07-29 00:05:00,,0.0,0.3829,0.0449999999999999,,0.4279,,0.0,,21.36,,,,13.725,,26.745,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.786,,24.674,,18.955,,,,,,-660.81,,,,50
2011-07-29 00:06:00,,0.0,0.2928,-0.3153,,-0.0224999999999999,,0.0,,21.351,,,,13.724,,26.736,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.78,,24.674,,18.94,,,,,,-446.54,,,,50
2011-07-29 00:07:00,,0.0,0.3153,-0.1126,,0.2026999999999999,,0.0,,21.314,,,,13.725,,26.73,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.78,,24.668,,18.911,,,,,,-788.11,,,,50
2011-07-29 00:08:00,,0.0,0.2477,-0.4053999999999999,,-0.1575999999999999,,0.0,,21.253,,,,13.726,,26.724,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.775,,24.661,,18.835,,,,,,-446.22,,,,50
2011-07-29 00:09:00,,0.0,0.2702999999999999,-0.0675999999999999,,0.2026999999999999,,0.0,,21.226,,,,13.726,,26.716,-0.0001,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.769,,24.653,,18.766,,,,,,-298.97,,,,50
2011-07-29 00:10:00,,0.0,0.2477,-0.4728999999999999,,-0.2252,,0.0,,21.205,,,,13.726,,26.713,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.768,,24.656,,18.758,,,,,,-365.08,,,,50
2011-07-29 00:11:00,,0.0,0.3603,-0.1126,,0.2477,,0.0,,21.197,,,,13.726,,26.701,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.761,,24.654,,18.743,,,,,,-637.27,,,,50
2011-07-29 00:12:00,,0.0,0.2252,-0.563,,-0.3377999999999999,,0.0,,21.236,,,,13.726,,26.702,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.771,,24.645,,18.753,,,,,,-788.89,,,,50
2011-07-29 00:13:00,,0.0,0.3153,-0.0901,,0.2252,,0.0,,21.281,,,,13.726,,26.691,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.767,,24.629,,18.746,,,,,,-635.5,,,,50
2011-07-29 00:14:00,,0.0,0.2252,-0.4728999999999999,,-0.2477,,0.0,,21.242,,,,13.727,,26.686,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.768,,24.618,,18.763,,,,,,-429.94,,,,50
2011-07-29 00:15:00,,0.0,0.2702999999999999,-0.3603,,-0.0901,,0.0,,21.21,,,,13.727,,26.677,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.754,,24.591,,18.788,,,,,,-472.93,,,,50
2011-07-29 00:16:00,,0.0,0.3153,-0.1575999999999999,,0.1575999999999999,,0.0,,21.219,,,,13.728,,26.672,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.743,,24.577,,18.812,,,,,,-673.27,,,,50
2011-07-29 00:17:00,,0.0,0.2477,-0.2252,,0.0224999999999999,,0.0,,21.239,,,,13.728,,26.664,0.0,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.734,,24.569,,18.812,,,,,,-223.6,,,,50
2011-07-29 00:18:00,,0.0,0.3377999999999999,-0.1126,,0.2252,,0.0,,21.246,,,,13.727,,26.659,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.717,,24.562,,18.837,,,,,,-602.3,,,,50
2011-07-29 00:19:00,,0.0,0.2252,-0.4053999999999999,,-0.1802,,0.0,,21.267,,,,13.728,,26.654,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.703,,24.561,,18.846,,,,,,-512.36,,,,50
2011-07-29 00:20:00,,0.0,0.2477,-0.4504,,-0.2026999999999999,,0.0,,21.255,,,,13.728,,26.647,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.701,,24.561,,18.835,,,,,,-445.26,,,,50
2011-07-29 00:21:00,,0.0,0.2928,-0.1575999999999999,,0.1351,,0.0,,21.243,,,,13.728,,26.64,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.674,,24.541,,18.85,,,,,,-781.3099999999998,,,,50
2011-07-29 00:22:00,,0.0,0.2702999999999999,-0.1802,,0.0901,,0.0,,21.237,,,,13.728,,26.632,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.641,,24.522,,18.86,,,,,,-636.72,,,,50
2011-07-29 00:23:00,,0.0,0.2477,-0.3377999999999999,,-0.0901,,0.0,,21.262,,,,13.728,,26.633,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.635,,24.528,,18.872,,,,,,-525.04,,,,50
2011-07-29 00:24:00,,0.0,0.2702999999999999,-0.2252,,0.0449999999999999,,0.0,,21.221,,,,13.728,,26.618,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.633,,24.53,,18.858,,,,,,-112.03,,,,50
2011-07-29 00:25:00,,0.0,0.2477,-0.4728999999999999,,-0.2252,,0.0,,21.22,,,,13.729,,26.619,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.649,,24.536,,18.891,,,,,,-99999.0,,,,50
2011-07-29 00:26:00,,0.0,0.3829,0.0224999999999999,,0.4053999999999999,,0.0,,21.228,,,,13.729,,26.61,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.629,,24.517,,18.883,,,,,,-27.361,,,,50
2011-07-29 00:27:00,,0.0,0.0,-0.8106999999999999,,-0.8106999999999999,,0.0,,21.221,,,,13.73,,26.605,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,24.611,,24.503,,18.892,,,,,,-99999.0,,,,50
