measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
1994-09-09 00:00:00,5.321,-13.84,122.0,19.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43,24.63,15.55,14.38,14.64,0.0,50
1994-09-09 00:15:00,5.325,-20.62,122.0,19.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,24.6,16.14,14.39,14.99,0.0,50
1994-09-09 00:30:00,5.335,-18.76,122.2,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33,24.57,16.23,15.48,16.93,0.0,50
1994-09-09 00:45:00,5.334,-16.02,122.2,20.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.34,24.54,17.75,17.02,17.85,0.0,50
1994-09-09 01:00:00,5.338,-22.55,122.2,20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.28,24.47,17.65,17.49,17.9,0.0,50
1994-09-09 01:15:00,5.341,-21.67,122.3,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.02,24.22,16.16,16.16,16.27,0.0,50
1994-09-09 01:30:00,5.342,-24.87,122.3,19.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92,24.11,16.16,16.16,16.16,0.0,50
1994-09-09 01:45:00,5.344,-17.78,122.4,19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,24.09,16.16,16.16,16.31,0.0,50
1994-09-09 02:00:00,5.348,-20.9,122.4,20.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.91,24.09,16.16,16.16,17.84,0.0,50
1994-09-09 02:15:00,5.348,-19.93,122.4,20.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.95,24.12,16.21,16.16,17.84,0.0,50
1994-09-09 02:30:00,5.346,-20.17,122.4,19.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85,24.06,16.09,15.29,16.05,0.0,50
1994-09-09 02:45:00,5.344,-15.67,122.4,19.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,23.96,15.85,14.71,15.68,0.0,50
1994-09-09 03:00:00,5.35,-20.17,122.5,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,23.85,17.05,16.18,17.85,0.0,50
1994-09-09 03:15:00,5.352,-22.67,122.5,20.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,23.77,17.8,16.59,17.85,0.0,50
1994-09-09 03:30:00,5.353,-24.54,122.5,20.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,23.73,17.75,16.38,17.85,0.0,50
1994-09-09 03:45:00,5.348,-23.54,122.4,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.64,23.71,17.83,16.33,17.86,0.0,50
1994-09-09 04:00:00,5.358,-13.22,122.7,20.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56,23.62,17.86,17.15,17.86,0.0,50
1994-09-09 04:15:00,5.345,-15.61,122.4,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.41,23.49,17.86,17.81,17.86,0.0,50
1994-09-09 04:30:00,5.334,-17.75,122.1,20.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33,23.4,17.86,17.85,17.86,0.0,50
1994-09-09 04:45:00,5.331,-20.02,122.0,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37,23.36,17.86,17.86,17.86,0.0,50
1994-09-09 05:00:00,5.345,-22.65,122.2,20.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33,23.37,17.86,17.86,17.86,0.0,50
1994-09-09 05:15:00,5.299,-17.81,121.2,19.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37,23.45,17.51,17.1,17.86,0.0,50
1994-09-09 05:30:00,5.296,-15.95,121.1,19.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28,23.39,16.16,16.16,17.6,0.0,50
1994-09-09 05:45:00,5.626,-87.2,120.9,19.44,0.0219999999999999,182.8,0.0359999999999999,184.1,6.6276,4.0216,13.07,23.44,23.56,16.51,16.16,17.75,9.35,50
1994-09-09 06:00:00,6.084,81.5,121.0,19.46,0.545,213.8,0.549,213.8,117.3762,116.521,228.2,25.01,25.42,17.86,17.58,17.86,57.95,50
1994-09-09 06:15:00,6.56,236.6,121.7,20.07,0.983,253.3,0.8519999999999999,253.4,215.8968,248.9939,464.9,27.25,28.19,19.34,18.86,19.3,128.1,50
1994-09-09 06:30:00,6.466,230.1,121.5,20.68,1.037,271.6,0.805,271.8,218.799,281.6492,500.6,30.25,31.93,21.78,21.53,21.71,204.0,50
1994-09-09 06:45:00,7.61,455.6,121.4,21.15,1.491,272.9,1.261,273.0,344.253,406.8939,737.0,33.14,35.56,24.33,24.2,24.14,274.8,50
1994-09-09 07:00:00,16.51,1893.0,121.7,21.68,4.777,226.4,4.725,225.2,1064.07,1081.5128,2139.0,35.43,38.22,26.48,26.56,26.43,345.6,50
1994-09-09 07:15:00,19.7,2395.0,121.7,22.18,5.9,227.2,5.838,226.1,1319.9718,1340.48,2656.0,37.17,39.94,28.71,29.08,28.29,415.3,50
1994-09-09 07:30:00,22.89,2808.0,121.5,23.45,6.977,224.7,6.908,223.1,1541.1748,1567.7319,3105.0,39.55,41.61,33.14,33.28,31.72,484.2,50
1994-09-09 07:45:00,26.07,3218.0,121.8,24.09,8.019999999999998,223.2,7.96,221.5,1763.14,1790.064,3551.0,41.74,43.34,37.11,37.3,34.54,551.0,50
1994-09-09 08:00:00,28.87,3594.0,121.7,24.64,9.03,221.5,8.96,219.7,1968.512,2000.145,3966.0,43.36,44.81,39.94,40.24,37.69,616.3,50
1994-09-09 08:15:00,31.02,3859.0,121.6,25.79,9.86,219.2,9.79,217.1,2125.409,2161.312,4284.0,45.67,46.6,44.68,45.46,43.42,677.0,50
1994-09-09 08:30:00,32.66,4111.0,121.7,27.02,10.63,218.2,10.52,215.9,2271.268,2319.466,4590.0,47.41,48.29,48.26,49.39,47.47,734.0,50
1994-09-09 08:45:00,33.82,4304.0,121.8,27.86,11.23,217.4,11.1,215.2,2388.72,2441.402,4828.0,49.04,50.02,51.01,52.43,50.35,783.0,50
1994-09-09 09:00:00,34.89,4474.0,121.6,28.46,11.8,217.0,11.63,214.7,2496.961,2560.6,5057.0,49.61,50.7,53.87,55.15,52.92,834.0,50
1994-09-09 09:15:00,36.18,4680.0,121.4,29.01,12.39,217.5,12.18,215.1,2619.918,2694.825,5312.0,50.1,50.93,54.17,57.07,54.15,881.0,50
1994-09-09 09:30:00,37.49,4908.0,121.6,29.14,13.0,217.9,12.79,215.4,2754.966,2832.7,5588.0,50.51,50.88,53.97,57.1,54.12,923.0,50
1994-09-09 09:45:00,38.84,5092.0,121.5,29.39,13.5,218.5,13.28,215.9,2867.152,2949.75,5817.0,50.04,51.55,53.37,57.03,54.08,962.0,50
