measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2011-08-30 06:27:00,0.0,510.51,528.45,1039.0,0.0,22.34,,,,,,,,,,,,,,,13.765,25.324,14.618,38.973,2.6028,226.63,589.91,569.69,1159.6,,,,0.0,-99999.0,27.377,27.181,23.938,,-99999.0,,,,,,,50
2011-08-30 06:28:00,0.0,525.18,539.72,1064.9,0.0,22.412,,,,,,,,,,,,,,,13.765,25.324,14.522,39.659,2.6776,228.12,610.83,575.97,1186.8,,,,0.0,-99999.0,27.592,27.381,24.139,,-99999.0,,,,,,,50
2011-08-30 06:29:00,0.0,537.68,554.31,1092.0,0.0,22.44,,,,,,,,,,,,,,,13.765,25.324,14.614,41.139,2.7336,225.4,616.17,601.22,1217.4,,,,0.0,-99999.0,27.793,27.569,24.327,,-99999.0,,,,,,,50
2011-08-30 06:30:00,0.0,550.33,567.2,1117.5,0.0,22.429,,,,,,,,,,,,,,,13.765,25.324,14.548,42.339,2.8049,224.09,628.63,615.99,1244.6,,,,0.0,-99999.0,27.968,27.79,24.529,,-99999.0,,,,,,,50
2011-08-30 06:31:00,0.0,563.11,579.91,1143.0,0.0,22.42,,,,,,,,,,,,,,,13.765,25.324,14.632,43.599,2.8498,221.74,631.88,637.95,1269.8,,,,0.0,-99999.0,28.147,28.003,24.738,,-99999.0,,,,,,,50
2011-08-30 06:32:00,0.0,577.57,593.95,1171.5,0.0,22.405,,,,,,,,,,,,,,,13.765,25.324,14.671,44.422,2.9105,223.15,649.43,651.71,1301.2,,,,0.0,-99999.0,28.334,28.196,24.959,,-99999.0,,,,,,,50
2011-08-30 06:33:00,0.0,591.21,607.85,1199.1,0.0,22.408,,,,,,,,,,,,,,,13.765,25.324,14.764,44.813,2.9602,226.6,670.81,661.63,1332.5,,,,0.0,-99999.0,28.57,28.514,25.173,,-99999.0,,,,,,,50
2011-08-30 06:34:00,0.0,606.54,621.67,1228.2,0.0,22.408,,,,,,,,,,,,,,,13.765,25.324,14.579,46.244,3.0634,224.38,687.3,674.23,1361.5,,,,0.0,-99999.0,28.836,28.902,25.338,,-99999.0,,,,,,,50
2011-08-30 06:35:00,0.0,621.31,634.57,1255.9,0.0,22.397,,,,,,,,,,,,,,,13.765,25.324,14.665,46.817,3.1152,226.65,706.05,686.57,1392.6,,,,0.0,-99999.0,29.058,29.307,25.526,,-99999.0,,,,,,,50
2011-08-30 06:36:00,0.0,639.5,648.98,1288.5,0.0,22.404,,,,,,,,,,,,,,,13.764,25.324,14.669,48.252,3.1788,224.57,713.89,707.85,1421.7,,,,0.0,-99999.0,29.263,29.621,25.741,,-99999.0,,,,,,,50
2011-08-30 06:37:00,0.0,657.38,662.29,1319.7,0.0,22.43,,,,,,,,,,,,,,,13.765,25.324,14.611,49.598,3.2579,222.92,726.21,724.69,1450.9,,,,0.0,-99999.0,29.491,30.022,25.986,,-99999.0,,,,,,,50
2011-08-30 06:38:00,0.0,667.57,677.98,1345.6,0.0,22.482,,,,,,,,,,,,,,,13.764,25.324,14.561,49.658,3.3362,227.4,758.6799999999998,723.0399999999998,1481.7,,,,0.0,-99999.0,29.692,30.281,26.188,,-99999.0,,,,,,,50
2011-08-30 06:39:00,0.0,675.82,691.79,1367.6,0.0,22.582,,,,,,,,,,,,,,,13.764,25.325,14.702,51.934,3.3757,221.84,748.83,763.5299999999999,1512.4,,,,0.0,-99999.0,29.935,30.644,26.422,,-99999.0,,,,,,,50
2011-08-30 06:40:00,0.0,697.29,706.61,1403.9,0.0,22.62,,,,,,,,,,,,,,,13.765,25.335,14.605,52.1,3.4562,225.58,779.62,760.9199999999998,1540.6,,,,0.0,-99999.0,30.158,30.886,26.712,,-99999.0,,,,,,,50
2011-08-30 06:41:00,0.0,702.07,723.52,1425.6,0.0,22.674,,,,,,,,,,,,,,,13.765,25.338,14.579,53.085,3.5288,225.42,795.46,773.9299999999998,1569.4,,,,0.0,-99999.0,30.355,31.192,26.992,,-99999.0,,,,,,,50
2011-08-30 06:42:00,0.0,715.04,742.38,1457.4,0.0,22.725,,,,,,,,,,,,,,,13.764,25.338,14.501,53.951,3.6156,226.12,817.58,782.37,1599.9,,,,0.0,-99999.0,30.586,31.488,27.267,,-99999.0,,,,,,,50
2011-08-30 06:43:00,0.0,729.51,761.6799999999998,1491.2,0.0,22.795,,,,,,,,,,,,,,,13.764,25.338,14.675,55.495,3.6453,223.56,815.0,814.38,1629.4,,,,0.0,-99999.0,30.824,31.778,27.511,,-99999.0,,,,,,,50
2011-08-30 06:44:00,0.0,741.49,766.52,1508.0,0.0,22.842,,,,,,,,,,,,,,,13.765,25.341,14.544,56.287,3.7338,224.34,837.6599999999999,818.62,1656.3,,,,0.0,-99999.0,31.069,31.968,27.771,,-99999.0,,,,,,,50
2011-08-30 06:45:00,0.0,752.65,777.86,1530.5,0.0,22.864,,,,,,,,,,,,,,,13.765,25.351,14.572,57.357,3.7855,223.69,846.83,835.85,1682.7,,,,0.0,-99999.0,31.449,32.197,27.997,,-99999.0,,,,,,,50
2011-08-30 06:46:00,0.0,766.01,796.02,1562.1,0.0,22.891,,,,,,,,,,,,,,,13.765,25.352,14.577,58.323,3.8541,223.82,862.6799999999998,850.21,1712.9,,,,0.0,-99999.0,31.693,32.414,28.187,,-99999.0,,,,,,,50
