measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2020-10-23 00:00:00,0.0,-2.7084,0.0,-3.8757,0.00132,13.91,0.00508,0.26071,-0.0001399999999999,-0.00636,0.0,0.54168,0.00132,-3.2501,,20.963,20.746,-3.7048,50
2020-10-23 00:01:00,0.0,-2.6859,0.0,-3.9114,0.00135,13.911,0.00508,0.26495,0.0,0.0021199999999999,0.0,0.54168,0.00135,-3.2275,,21.007,20.75,-3.7156,50
2020-10-23 00:02:00,0.0,-2.7987,0.0,-3.974,0.00126,13.909,0.00508,0.2479899999999999,0.0,-0.0106,0.0,0.4965399999999999,0.00126,-3.2952,,21.046,20.751,-3.7089,50
2020-10-23 00:03:00,0.0,-2.7761,0.0,-3.9956,0.00128,13.91,0.0052199999999999,0.2458799999999999,0.0,-0.00636,0.0,0.49653,0.00128,-3.2727,,21.053,20.747,-3.7015,50
2020-10-23 00:04:00,0.0,-2.7536,0.0,-4.0065,0.00119,13.91,0.00508,0.2352799999999999,-0.0001399999999999,0.0,0.0,0.47397,0.00119,-3.2275,,21.031,20.727,-3.7275,50
2020-10-23 00:05:00,0.0,-2.7987,0.0,-3.9362,0.0012899999999999,13.91,0.00508,0.25435,0.0,-0.01272,0.0,0.5191099999999998,0.0012899999999999,-3.3178,,20.982,20.7,-3.7092,50
2020-10-23 00:06:00,0.0,-2.8664,0.0,-4.1351,0.0012899999999999,13.91,0.00508,0.25435,-0.0001399999999999,-0.0021199999999999,0.0,0.40626,0.0012999999999999,-3.2727,,20.937,20.694,-3.714,50
2020-10-23 00:07:00,0.0,-2.731,0.0,-4.0612,0.00133,13.91,0.0052199999999999,0.25435,0.0,0.0021199999999999,0.0,0.49653,0.00133,-3.2275,,20.931,20.694,-3.68,50
2020-10-23 00:08:00,0.0,-2.6859,0.0,-4.0118,0.0012199999999999,13.909,0.0052199999999999,0.23316,0.0,-0.0042399999999999,0.0,0.54168,0.0012199999999999,-3.2275,,20.958,20.743,-3.6564,50
2020-10-23 00:09:00,0.0,-2.7761,0.0,-4.0469,0.00116,13.91,0.00508,0.22892,0.0,-0.0084799999999999,0.0,0.56425,0.00116,-3.3403,,20.988,20.799,-3.6844,50
2020-10-23 00:10:00,0.0,-2.5956,0.0,-3.8695,0.00114,13.91,0.00508,0.2246799999999999,0.0,0.0021199999999999,0.0,0.4288299999999999,0.00114,-3.0244,,20.996,20.825,-3.6933,50
2020-10-23 00:11:00,0.0,-2.7536,0.0,-3.949,0.0012199999999999,13.91,0.00536,0.2268,-0.0001399999999999,0.0,0.0,0.47397,0.0012199999999999,-3.2275,,20.976,20.827,-3.6933,50
2020-10-23 00:12:00,0.0,-2.7535,0.0,-3.9042,0.00123,13.909,0.0052199999999999,0.2352799999999999,0.0001399999999999,-0.00636,0.0,0.4288299999999999,0.00123,-3.1824,,20.941,20.808,-3.7143,50
2020-10-23 00:13:00,0.0,-2.731,0.0,-3.9744,0.00126,13.91,0.00508,0.248,0.0,-0.0042399999999999,0.0,0.3836899999999999,0.00126,-3.1147,,20.905,20.786,-3.7147,50
2020-10-23 00:14:00,0.0,-2.7761,0.0,-3.8117,0.00142,13.91,0.0054999999999999,0.2585899999999999,0.0,-0.00636,0.0,0.47397,0.00142,-3.2501,,20.862,20.788,-3.7054,50
2020-10-23 00:15:00,0.0,-2.7761,0.0,-3.8832,0.00135,13.91,0.00536,0.25223,0.0,-0.0021199999999999,0.0,0.47397,0.00135,-3.2501,,20.845,20.796,-3.6976,50
2020-10-23 00:16:00,0.0,-2.7987,0.0,-3.9345,0.00133,13.91,0.00536,0.248,0.0,-0.0084799999999999,0.0,0.47397,0.00133,-3.2727,,20.866,20.774,-3.6628,50
2020-10-23 00:17:00,0.0,-2.5053,0.0,-3.9352,0.00117,13.909,0.00508,0.23104,-0.0001399999999999,0.01272,0.0,0.47397,0.00117,-2.9793,,20.858,20.742,-3.7146,50
2020-10-23 00:18:00,0.0,-2.6859,0.0,-3.9782,0.00147,13.91,0.0059199999999999,0.2479899999999999,0.0001399999999999,-0.0212,0.0,0.6093899999999999,0.00147,-3.2952,,20.815,20.669,-3.7205,50
2020-10-23 00:19:00,0.0,-2.8438,0.0,-4.1272,0.00134,13.909,0.00536,0.25012,-0.0002799999999999,-0.0169599999999999,0.0,0.58682,0.00135,-3.4306,,20.796,20.609,-3.7625,50
2020-10-23 00:20:00,0.0,-2.5504,0.0,-4.1576,0.00128,13.909,0.00508,0.25223,-0.0001399999999999,0.00636,0.0,0.47397,0.00128,-3.0244,,20.866,20.624,-3.7588,50
2020-10-23 00:21:00,0.0,-2.8438,0.0,-3.9444,0.00139,13.909,0.0054999999999999,0.25223,-0.0002799999999999,-0.0106,0.0,0.54168,0.00139,-3.3855,,20.953,20.682,-3.7239,50
2020-10-23 00:22:00,0.0,-2.9793,0.0,-3.9872,0.00143,13.908,0.0059199999999999,0.2416399999999999,-0.0001399999999999,-0.0106,0.0,0.56425,0.00142,-3.5435,,21.035,20.787,-3.7077,50
2020-10-23 00:23:00,0.0,-2.7084,0.0,-3.8928,0.00116,13.909,0.00508,0.22892,-0.0001399999999999,0.0084799999999999,0.0,0.4288199999999999,0.00116,-3.1373,,21.077,20.843,-3.6827,50
2020-10-23 00:24:00,0.0,-2.731,0.0,-3.9138,0.00132,13.909,0.0054999999999999,0.23952,0.0001399999999999,-0.0106,0.0,0.49653,0.00132,-3.2275,,21.112,20.896,-3.6896,50
2020-10-23 00:25:00,0.0,-2.7761,0.0,-3.9281,0.0014499999999999,13.908,0.0059199999999999,0.24376,0.0,-0.0169599999999999,0.0,0.63195,0.0014499999999999,-3.408,,21.135,20.933,-3.6604,50
2020-10-23 00:26:00,0.0,-2.6859,0.0,-3.8154,0.00117,13.909,0.00508,0.23104,-0.0001399999999999,0.0021199999999999,0.0,0.4288299999999999,0.00117,-3.1147,,21.139,20.965,-3.6627,50
2020-10-23 00:27:00,0.0,-2.889,0.0,-3.841,0.00119,13.909,0.0054999999999999,0.2162,-0.0001399999999999,-0.01484,0.0,0.49653,0.00119,-3.3855,,21.128,20.969,-3.6757,50
2020-10-23 00:28:00,0.0,-2.7536,0.0,-4.0085,0.00111,13.909,0.00536,0.2077199999999999,0.0,-0.00636,0.0,0.47397,0.00111,-3.2275,,21.115,20.98,-3.6968,50
2020-10-23 00:29:00,0.0,-2.731,0.0,-4.0913,0.00114,13.909,0.00564,0.20136,0.0,-0.0084799999999999,0.0,0.5191099999999998,0.00114,-3.2501,,21.113,20.983,-3.7643,50
2020-10-23 00:30:00,0.0,-2.7987,0.0,-4.2149,0.00114,13.909,0.0052199999999999,0.2183199999999999,0.0,-0.01272,0.0,0.47397,0.00114,-3.2727,,21.107,20.976,-3.879,50
