measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2016-04-27 00:00:00,0.0,0.3832999999999999,-2.9988,-2.6155,0.0,3.6564,13.788,22.804,0.00676,0.19269,0.0,0.0,0.0,0.0012999999999999,0.0012999999999999,0.0,-99999.0,21.913,21.608,3.3574,-239.65,50
2016-04-27 00:01:00,0.0,0.3832999999999999,-3.2017,-2.8184,0.0,3.6823,13.789,22.799,0.00676,0.19269,0.0,0.0,0.0,0.0012999999999999,0.0012999999999999,0.0,-99999.0,21.971,21.705,3.3538,-28.93,50
2016-04-27 00:02:00,0.0,0.3382,-2.9762,-2.638,0.0,3.653,13.789,22.798,0.00676,0.19481,0.0,0.0,0.0,0.00132,0.00132,0.0,-99999.0,22.054,21.809,3.3526,-242.83,50
2016-04-27 00:03:00,0.0,0.36075,-3.0664,-2.7057,0.0,3.6476,13.788,22.799,0.00662,0.19692,0.0,0.0,0.0,0.0012999999999999,0.0012999999999999,0.0,-99999.0,22.123,21.896,3.3412,-46.596,50
2016-04-27 00:04:00,0.0,0.36075,-3.1115,-2.7508,0.0,3.6713,13.789,22.798,0.00662,0.20116,0.0,0.0,0.0,0.00133,0.00133,0.0,-99999.0,22.144,21.93,3.3375,-259.43,50
2016-04-27 00:05:00,0.0,0.31566,-3.0664,-2.7508,0.0,3.7069,13.789,22.798,0.00676,0.2032799999999999,0.0,0.0,0.0,0.0013799999999999,0.0013799999999999,0.0,-99999.0,22.113,21.894,3.3379,-270.32,50
2016-04-27 00:06:00,0.0,0.3382,-3.0439,-2.7057,0.0,3.7341,13.789,22.798,0.00676,0.1990399999999999,0.0,0.0,0.0,0.00135,0.00135,0.0,-99999.0,21.975,21.68,3.3422,-225.58,50
2016-04-27 00:07:00,0.0,0.31566,-2.8635,-2.5478,0.0,3.7587,13.788,22.798,0.00676,0.2032799999999999,0.0,0.0,0.0,0.0013799999999999,0.0013799999999999,0.0,-99999.0,21.828,21.499,3.3434,-787.3099999999998,50
2016-04-27 00:08:00,0.0,0.31566,-3.0664,-2.7508,0.0,3.7781,13.789,22.795,0.00676,0.24986,0.0,0.0,0.0,0.00169,0.00169,0.0,-99999.0,21.761,21.442,3.3326,-382.81,50
2016-04-27 00:09:00,0.0,0.47349,-2.7959,-2.3224,0.0,3.7321,13.787,22.788,0.00634,0.2477399999999999,0.0,0.0,0.0,0.00157,0.00157,0.0,-99999.0,21.825,21.613,3.3214,-799.96,50
2016-04-27 00:10:00,0.0,0.4058499999999999,-2.9762,-2.5704,0.0,3.7221,13.778,22.785,0.00676,0.2413899999999999,0.0,0.0,0.0,0.0016299999999999,0.0016299999999999,0.0,-99999.0,21.949,21.743,3.3165,-760.7799999999999,50
2016-04-27 00:11:00,0.0,0.4283899999999999,-2.9988,-2.5704,0.0,3.7357,13.777,22.785,0.00634,0.2477399999999999,0.0,0.0,0.0,0.00157,0.00157,0.0,-99999.0,22.042,21.802,3.3345,-514.52,50
2016-04-27 00:12:00,0.0,0.2480199999999999,-3.1115,-2.8635,0.0,3.7392,13.783,22.786,0.00662,0.2456299999999999,0.0,0.0,0.0,0.0016299999999999,0.0016299999999999,0.0,-99999.0,22.097,21.855,3.3381,-270.45,50
2016-04-27 00:13:00,0.0,0.4283899999999999,-2.8861,-2.4577,0.0,3.7097,13.784,22.785,0.00578,0.23504,0.0,0.0,0.0,0.00136,0.00136,0.0,-99999.0,22.094,21.868,3.3444,-451.08,50
2016-04-27 00:14:00,0.0,0.2931099999999999,-3.3144,-3.0213,0.0,3.7362,13.791,22.786,0.00676,0.24351,0.0,0.0,0.0,0.00165,0.00165,0.0,-99999.0,21.977,21.741,3.3454,-49.841,50
2016-04-27 00:15:00,0.0,0.36075,-2.9086,-2.5478,0.0,3.7286,13.792,22.785,0.00662,0.23927,0.0,0.0,0.0,0.00159,0.00159,0.0,-99999.0,21.855,21.607,3.3464,-566.91,50
2016-04-27 00:16:00,0.0,0.11274,-3.1566,-3.0439,0.0,3.7371,13.789,22.785,0.00676,0.24986,0.0,0.0,0.0,0.00169,0.00169,0.0,-99999.0,21.811,21.547,3.3432,-479.25,50
2016-04-27 00:17:00,0.0,0.2931099999999999,-3.3144,-3.0213,0.0,3.7485,13.786,22.797,0.00676,0.2540999999999999,0.0,0.0,0.0,0.00172,0.00172,0.0,-99999.0,21.837,21.592,3.3539,-441.34,50
2016-04-27 00:18:00,0.0,0.36075,-3.2694,-2.9086,0.0,3.7579,13.785,22.799,0.00676,0.2540999999999999,0.0,0.0,0.0,0.00172,0.00172,0.0,-99999.0,21.878,21.651,3.359,-237.6,50
2016-04-27 00:19:00,0.0,0.47349,-2.7508,-2.2773,0.0,3.7476,13.784,22.799,0.00634,0.25833,0.0,0.0,0.0,0.00164,0.00164,0.0,10.954,21.921,21.732,3.3606,-467.27,50
2016-04-27 00:20:00,0.0,0.31566,-3.3595,-3.0439,0.0,3.7606,13.783,22.807,0.00662,0.26045,0.0,0.0,0.0,0.00173,0.00173,0.0,-99999.0,21.953,21.777,3.373,-15.274,50
2016-04-27 00:21:00,0.0,0.18038,-3.0664,-2.8861,0.0,3.7635,13.783,22.812,0.00676,0.27527,0.0,-0.0021199999999999,0.0,0.00186,0.00186,0.0,-99999.0,21.977,21.767,3.385,-384.42,50
2016-04-27 00:22:00,0.0,0.31566,-3.1341,-2.8184,0.0,3.7678,13.783,22.813,0.00676,0.28798,0.0,-0.0021199999999999,0.0,0.0019499999999999,0.0019499999999999,0.0,-99999.0,21.978,21.761,3.3847,-508.59,50
2016-04-27 00:23:00,0.0,0.3832999999999999,-2.841,-2.4577,0.0,3.7572,13.783,22.814,0.00676,0.2943299999999999,0.0,0.0,0.0,0.00199,0.00199,0.0,-99999.0,21.929,21.701,3.3943,-357.16,50
2016-04-27 00:24:00,0.0,0.31566,-3.0664,-2.7508,0.0,3.7472,13.783,22.823,0.00676,0.30068,0.0,0.0,0.0,0.00203,0.00203,0.0,-99999.0,21.9,21.659,3.4028,-424.02,50
2016-04-27 00:25:00,0.0,0.4283899999999999,-2.9762,-2.5478,0.0,3.7313,13.784,22.825,0.00662,0.30492,0.0,0.0,0.0,0.00202,0.00202,0.0,-99999.0,21.926,21.695,3.4016,-272.64,50
