measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-10-30 00:00:00,5.255,0.0,0.0,-14.34,115.466,6.002,0.008,160.332,0.0,160.081,0.0,1.28266,1.398,14.448,14.993,14.362,0.0,0.0,-6.16,50
2004-10-30 00:15:00,5.251,0.0,0.0,-14.3,115.384,5.908,0.008,160.187,0.0,159.935,0.0,1.2815,1.405,14.387,14.872,14.305,0.0,0.0,-5.938,50
2004-10-30 00:30:00,5.225,0.0,0.0,-14.309,114.793,5.753,0.008,159.323,0.0,159.066,0.0,1.27458,1.408,14.349,14.79,14.246,0.0,0.0,-5.961,50
2004-10-30 00:45:00,5.229,0.0,0.0,-14.327,114.877,5.738,0.008,159.457,0.0,159.197,0.0,1.27566,1.397,14.354,14.75,14.288,0.0,0.0,-6.761,50
2004-10-30 01:00:00,5.23,0.0,0.0,-14.278,114.911,5.642,0.008,159.505,0.0,159.242,0.0,1.27604,1.399,14.374,14.754,14.325,0.0,0.0,-6.797,50
2004-10-30 01:15:00,5.226,0.0,0.0,-14.278,114.864,5.405,0.008,159.41,0.0,159.154,0.0,1.27528,1.387,14.372,14.75,14.368,0.0,0.0,-7.612,50
2004-10-30 01:30:00,5.228,0.0,0.0,-14.28,114.902,5.531,0.008,159.438,0.0,159.182,0.0,1.2755,1.354,14.491,14.734,14.448,0.0,0.0,-7.072,50
2004-10-30 01:45:00,5.23,0.0,0.0,-14.315,114.935,5.505,0.008,159.51,0.0,159.258,0.0,1.27608,1.36,14.485,14.693,14.476,0.0,0.0,-6.342,50
2004-10-30 02:00:00,5.229,0.0,0.0,-14.306,114.944,5.407,0.007,159.508,0.0,159.257,0.0,1.11656,1.324,14.3,14.594,14.348,0.0,0.0,-6.365,50
2004-10-30 02:15:00,5.228,0.0,0.0,-14.309,114.949,5.536,0.008,159.517,0.0,159.266,0.0,1.27614,1.362,14.255,14.483,14.285,0.0,0.0,-6.245,50
2004-10-30 02:30:00,5.229,0.0,0.0,-14.312,114.98,5.567,0.008,159.525,0.0,159.282,0.0,1.2762,1.373,14.175,14.449,14.204,0.0,0.0,-6.3,50
2004-10-30 02:45:00,5.24,0.0,0.0,-14.35,115.171,5.657,0.008,159.886,0.0,159.641,0.0,1.27909,1.369,14.155,14.35,14.165,0.0,0.0,-6.048,50
2004-10-30 03:00:00,5.235,0.0,0.0,-14.321,115.066,5.335,0.008,159.684,0.0,159.428,0.0,1.27747,1.382,14.214,14.42,14.233,0.0,0.0,-6.757,50
2004-10-30 03:15:00,5.234,0.0,0.0,-14.293,115.031,5.709,0.008,159.593,0.0,159.345,0.0,1.27674,1.363,14.319,14.485,14.307,0.0,0.0,-6.673,50
2004-10-30 03:30:00,5.237,0.0,0.0,-14.302,115.121,5.363,0.008,159.701,0.0,159.464,0.0,1.27761,1.358,14.385,14.534,14.351,0.0,0.0,-7.149,50
2004-10-30 03:45:00,5.228,0.0,0.0,-14.314,114.969,5.469,0.007,159.494,0.0,159.257,0.0,1.11646,1.333,14.484,14.61,14.458,0.0,0.0,-7.139,50
2004-10-30 04:00:00,5.226,0.0,0.0,-14.294,114.928,5.335,0.007,159.447,0.0,159.199,0.0,1.11613,1.311,14.527,14.655,14.568,0.0,0.0,-7.735,50
2004-10-30 04:15:00,5.215,0.0,0.0,-14.302,114.78,4.252,0.007,159.318,0.0,159.072,0.0,1.11523,1.279,14.556,14.676,14.542,0.0,0.0,-8.737,50
2004-10-30 04:30:00,5.198,0.0,0.0,-14.29,114.461,4.321,0.007,158.892,0.0,158.645,0.0,1.11224,1.268,14.528,14.617,14.357,0.0,0.0,-7.841,50
2004-10-30 04:45:00,5.196,0.0,0.0,-14.309,114.413,3.873,0.007,158.85,0.0,158.6,0.0,1.11195,1.261,14.461,14.568,14.216,0.0,0.0,-8.019999999999998,50
2004-10-30 05:00:00,5.19,0.0,0.0,-14.329,114.333,3.942,0.007,158.694,0.0,158.445,0.0,1.11086,1.259,14.491,14.564,14.173,0.0,0.0,-7.551,50
2004-10-30 05:15:00,5.18,0.0,0.0,-14.295,114.167,4.907,0.007,158.46,0.0,158.208,0.0,1.10922,1.264,14.474,14.502,14.171,0.0,0.0,-6.474,50
2004-10-30 05:30:00,5.191,0.0,0.0,-14.302,114.365,5.658,0.007,158.748,0.0,158.502,0.0,1.11124,1.279,14.386,14.444,14.216,0.0,0.0,-5.605,50
2004-10-30 05:45:00,5.175,0.0,0.0,-14.317,114.017,5.438,0.007,158.282,0.0,158.029,0.0,1.10797,1.305,14.307,14.427,14.184,0.0,0.0,-6.079,50
2004-10-30 06:00:00,5.183,0.0,0.0,-14.305,114.131,5.609,0.007,158.347,0.0,158.103,0.0,1.10843,1.321,14.252,14.402,14.218,0.0,0.0,-6.649,50
2004-10-30 06:15:00,5.177,0.0,0.0,-14.206,113.954,5.105,0.008,158.173,0.0,157.93,0.0,1.26538,1.349,14.309,14.486,14.306,0.0,0.0,-6.505,50
2004-10-30 06:30:00,5.408,0.0,0.0,-56.303,114.097,3.799,0.0599999999999999,191.262,0.035,192.299,6.73047,11.47572,21.882,14.462,14.961,14.202,0.0,0.0,-0.7429999999999999,50
