measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2012-09-05 00:00:00,0.0,0.3829,-0.2253,0.1577,0.0,22.836,,,,,,,,,,,,,,,13.746,25.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.776,23.675,19.635,,-2.4125,,,,,,,50
2012-09-05 00:01:00,0.0,0.4158999999999999,-0.104,0.3119,0.0,22.8,,,,,,,,,,,,,,,13.745,25.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.761,23.645,19.58,,-2.4589,,,,,,,50
2012-09-05 00:02:00,0.0,0.3378999999999999,-0.2477999999999999,0.0901,0.0,22.826,,,,,,,,,,,,,,,13.746,25.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.747,23.637,19.638,,-2.4293,,,,,,,50
2012-09-05 00:03:00,0.0,0.3604,-0.3604,0.0,0.0,22.914,,,,,,,,,,,,,,,13.748,25.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.741,23.618,19.628,,-2.4125,,,,,,,50
2012-09-05 00:04:00,0.0,0.3154,-0.0675999999999999,0.2477999999999999,0.0,22.869,,,,,,,,,,,,,,,13.748,25.815,0.0,0.0,0.0,0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,23.737,23.612,19.55,,-2.379,,,,,,,50
2012-09-05 00:05:00,0.0,0.3829,-0.2702999999999999,0.1126,0.0,22.782,,,,,,,,,,,,,,,13.748,25.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.716,23.612,19.479,,-2.4125,,,,,,,50
2012-09-05 00:06:00,0.0,0.4055,-0.2928,0.1126,0.0,22.774,,,,,,,,,,,,,,,13.748,25.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.676,23.571,19.509,,-2.4462,,,,,,,50
2012-09-05 00:07:00,0.0,0.3829,-0.2253,0.1577,0.0,22.722,,,,,,,,,,,,,,,13.749,25.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.658,23.563,19.527,,-2.4126,,,,,,,50
2012-09-05 00:08:00,0.0,0.4055,-0.2477999999999999,0.1577,0.0,22.643,,,,,,,,,,,,,,,13.749,25.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.654,23.562,19.466,,-2.4127,,,,,,,50
2012-09-05 00:09:00,0.0,0.3604,-0.1577,0.2026999999999999,0.0,22.602,,,,,,,,,,,,,,,13.749,25.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.649,23.573,19.414,,-2.4294,,,,,,,50
2012-09-05 00:10:00,0.0,0.3604,-0.2702999999999999,0.0901,0.0,22.598,,,,,,,,,,,,,,,13.75,25.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.641,23.558,19.39,,-2.5467,,,,,,,50
2012-09-05 00:11:00,0.0,0.3378999999999999,-0.3378999999999999,0.0,0.0,22.561,,,,,,,,,,,,,,,13.75,25.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.614,23.54,19.303,,-2.4127,,,,,,,50
2012-09-05 00:12:00,0.0,0.3378999999999999,-0.2477999999999999,0.0901,0.0,22.452,,,,,,,,,,,,,,,13.751,25.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,23.588,23.505,19.215,,-2.6137,,,,,,,50
