measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2021-04-09 00:00:00,0.0,-2.5487,0.0,12.729,0.0,13.85,0.0054999999999999,0.0,0.0,0.0,0.0,0.63153,0.0,-3.1802,,21.031,20.848,10.639,50
2021-04-09 00:01:00,0.0,-2.4134,0.0,12.689,5e-05,13.85,0.0052199999999999,0.00847,-0.0002799999999999,0.0,0.0,0.5638699999999999,5e-05,-2.9772,,21.042,20.85,10.612,50
2021-04-09 00:02:00,0.0,-2.5487,0.0,12.771,1e-05,13.85,0.00536,0.0021199999999999,0.0,-0.00636,0.0,0.6089799999999999,1e-05,-3.1577,,21.093,20.91,10.524,50
2021-04-09 00:03:00,0.0,-2.481,0.0,12.835,-2e-05,13.85,0.0050699999999999,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.58642,-2e-05,-3.0675,,21.163,21.006,10.65,50
2021-04-09 00:04:00,0.0,-2.4359,0.0,12.906,-1e-05,13.851,0.0052199999999999,-0.0021199999999999,0.0001399999999999,0.0042399999999999,0.0,0.58643,-1e-05,-3.0224,,21.185,21.081,10.671,50
2021-04-09 00:05:00,0.0,-2.4585,0.0,12.891,1e-05,13.851,0.0052199999999999,0.0021199999999999,-0.0001399999999999,-0.00636,0.0,0.5638699999999999,0.0,-3.0224,,21.181,21.061,10.74,50
2021-04-09 00:06:00,0.0,-2.5713,0.0,12.836,-4e-05,13.851,0.00536,-0.0063499999999999,0.0,-0.0148299999999999,0.0,0.51876,-4e-05,-3.0901,,21.168,21.0,10.722,50
2021-04-09 00:07:00,0.0,-2.5037,0.0,12.739,0.0,13.851,0.0050699999999999,0.0,0.0,-0.00636,0.0,0.54132,0.0,-3.045,,21.114,20.928,10.705,50
2021-04-09 00:08:00,0.0,-2.5036,0.0,12.813,1e-05,13.852,0.0052199999999999,0.0021199999999999,0.0,-0.01059,0.0,0.58643,1e-05,-3.09,,21.046,20.834,10.661,50
2021-04-09 00:09:00,0.0,-2.4811,0.0,12.718,-1e-05,13.851,0.0050699999999999,-0.0021199999999999,0.0,0.0042399999999999,0.0,0.54132,-1e-05,-3.0224,,20.997,20.777,10.692,50
2021-04-09 00:10:00,0.0,-2.4134,0.0,12.633,-4e-05,13.852,0.0054999999999999,-0.0063499999999999,-0.0001399999999999,-0.0042399999999999,0.0,0.56388,-4e-05,-2.9773,,21.001,20.827,10.703,50
2021-04-09 00:11:00,0.0,-2.5713,0.0,12.729,-3e-05,13.853,0.0054999999999999,-0.0042399999999999,-0.0001399999999999,-0.0021199999999999,0.0,0.5638699999999999,-3e-05,-3.1352,,21.023,20.901,10.751,50
2021-04-09 00:12:00,0.0,-2.436,0.0,12.846,-2e-05,13.853,0.00536,-0.0042399999999999,0.0,0.00636,0.0,0.56391,-2e-05,-2.9999,,21.073,20.94,10.694,50
2021-04-09 00:13:00,0.0,-2.4811,0.0,12.792,-1e-05,13.853,0.00536,-0.0021199999999999,-0.0001399999999999,-0.0042399999999999,0.0,0.51878,-1e-05,-2.9999,,21.114,20.975,10.707,50
2021-04-09 00:14:00,0.0,-2.5038,0.0,12.83,0.0,13.854,0.00578,0.0,0.0,-0.0021199999999999,0.0,0.5638999999999998,0.0,-3.0677,,21.124,20.944,10.755,50
2021-04-09 00:15:00,0.0,-2.4136,0.0,12.689,-4e-05,13.854,0.0052199999999999,-0.0063499999999999,-0.0002799999999999,-0.0042399999999999,0.0,0.58647,-4e-05,-3.0,,21.086,20.865,10.73,50
2021-04-09 00:16:00,0.0,-2.4361,0.0,12.633,-1e-05,13.855,0.00578,-0.0021199999999999,-0.0002799999999999,-0.00636,0.0,0.6090299999999998,-1e-05,-3.0452,,20.999,20.806,10.681,50
2021-04-09 00:17:00,0.0,-2.5263,0.0,12.714,-1e-05,13.855,0.0061999999999999,-0.0021199999999999,-0.0001399999999999,0.0,0.0,0.56393,-1e-05,-3.0902,,20.929,20.691,10.712,50
2021-04-09 00:18:00,0.0,-2.4813,0.0,12.715,-2e-05,13.855,0.00606,-0.0042399999999999,-0.0001399999999999,-0.00636,0.0,0.51883,-2e-05,-3.0002,,20.9,20.587,10.676,50
2021-04-09 00:19:00,0.0,-2.5039,0.0,12.584,0.0,13.855,0.00564,0.0,-0.0001399999999999,-0.0042399999999999,0.0,0.60906,0.0,-3.113,,20.913,20.64,10.552,50
2021-04-09 00:20:00,0.0,-2.4814,0.0,12.597,-1e-05,13.856,0.00564,-0.0021199999999999,0.0,0.0,0.0,0.5865099999999999,-1e-05,-3.0679,,20.951,20.748,10.632,50
2021-04-09 00:21:00,0.0,-2.5491,0.0,12.689,-1e-05,13.856,0.00578,-0.0021199999999999,-0.0001399999999999,-0.00636,0.0,0.5865099999999999,0.0,-3.1356,,20.965,20.83,10.656,50
2021-04-09 00:22:00,0.0,-2.4362,0.0,12.693,1e-05,13.856,0.0059199999999999,0.0021199999999999,-0.0001399999999999,-0.00636,0.0,0.5413999999999999,1e-05,-2.9776,,20.967,20.869,10.676,50
2021-04-09 00:23:00,0.0,-2.6394,0.0,12.702,-3e-05,13.856,0.0054999999999999,-0.00636,-0.0002799999999999,0.0,0.0,0.56396,-3e-05,-3.2033,,20.951,20.815,10.673,50
