measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2012-03-07 00:00:00,0.0,0.3834,-0.1353,0.2480999999999999,0.0,10.536,,,,,,,,,,,,,,,13.86,21.747,0.0054999999999999,0.616886,0.0,0.0020999999999999,0.0,0.0033928729999999,0.0033928729999999,,,,0.0,-99999.0,21.408,21.436,6.6363,,-1.8118,,,,,,,50
2012-03-07 00:01:00,0.0,0.406,-0.2707,0.1353,0.0,10.471,,,,,,,,,,,,,,,13.857,21.749,0.0054,0.616886,0.0,-0.0020999999999999,0.0,0.0033311844,0.0033311844,,,,0.0,-99999.0,21.421,21.441,6.629,,-1.8118,,,,,,,50
2012-03-07 00:02:00,0.0,0.4284999999999999,-0.1579,0.2707,0.0,10.433,,,,,,,,,,,,,,,13.862,21.745,0.0054,0.571748,0.0,-0.0020999999999999,0.0,0.0030874392,0.0030874392,,,,0.0,-99999.0,21.429,21.436,6.5822,,-1.8286,,,,,,,50
2012-03-07 00:03:00,0.0,0.406,-0.2480999999999999,0.1579,0.0,10.362,,,,,,,,,,,,,,,13.861,21.736,0.0054,0.466426,0.0,-0.0020999999999999,0.0,0.0025187004,0.0025187004,,,,0.0,-99999.0,21.457,21.436,6.4045,,-2.0299,,,,,,,50
2012-03-07 00:04:00,0.0,0.3158,-0.2255999999999999,0.0902,0.0,10.27,,,,,,,,,,,,,,,13.86,21.731,0.0057999999999999,0.436334,0.0,-0.0020999999999999,0.0,0.0025307372,0.0025307372,,,,0.0,-99999.0,21.457,21.443,6.4327,,-2.1976,,,,,,,50
2012-03-07 00:05:00,0.0,0.3834,-0.2932,0.0902,0.0,10.224,,,,,,,,,,,,,,,13.859,21.731,0.0054999999999999,0.421288,0.0,0.0020999999999999,0.0,0.002317084,0.002317084,,,,0.0,-99999.0,21.397,21.423,6.4498,,-2.1473,,,,,,,50
2012-03-07 00:06:00,0.0,0.3382999999999999,-0.203,0.1353,0.0,10.197,,,,,,,,,,,,,,,13.861,21.727,0.0058999999999999,0.421288,0.0,0.0,0.0,0.0024855991999999,0.0024855991999999,,,,0.0,-99999.0,21.341,21.392,6.3688,,-2.1641,,,,,,,50
2012-03-07 00:07:00,0.0,0.3158,0.0,0.3158,0.0,10.263,,,,,,,,,,,,,,,13.86,21.723,0.0051999999999999,0.4062419999999999,0.0,0.0020999999999999,0.0,0.0021124583999999,0.0021124583999999,,,,0.0,-99999.0,21.304,21.381,6.3871,,-2.1641,,,,,,,50
2012-03-07 00:08:00,0.0,0.2932,-0.4737,-0.1804,0.0,10.275,,,,,,,,,,,,,,,13.861,21.726,0.0055999999999999,0.436334,0.0,0.0020999999999999,0.0,0.0024434703999999,0.0024434703999999,,,,0.0,-99999.0,21.31,21.375,6.402,,-1.8621,,,,,,,50
2012-03-07 00:09:00,0.0,0.4961999999999999,-0.2480999999999999,0.2480999999999999,0.0,10.069,,,,,,,,,,,,,,,13.861,21.72,0.0054,0.436334,0.0,0.0,0.0,0.0023562036,0.0023562036,,,,0.0,-99999.0,21.354,21.39,6.3464,,-1.8286,,,,,,,50
