measured_on,ac_current__758,ac_current_a__4037,ac_current_b__4038,ac_current_c__4039,ac_power_1__767,ac_power_2__768,ac_power__4040,ac_power__752,ac_va__4042,ac_vars__4041,ac_voltage_a-n__4031,ac_voltage_ab__4034,ac_voltage_b-n__4032,ac_voltage_bc__4035,ac_voltage_c-n__4033,ac_voltage_ca__4036,ac_volts__757,ambient_temp__4048,ambient_temp__759,das_batt_vdc__4056,das_battery_voltage__769,das_temp__4055,das_temperature__764,dc_current__4030,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__4028,dc_power__751,dc_voltage__4029,frequency__4044,inv_temp__4054,inverter_temp_2__770,inveter_temp__763,module_temp_1__4051,module_temp_1__760,module_temp_2__4052,module_temp_2__761,module_temp_3__4053,module_temp_3__762,poa_irradiance__750,power_factor__4043,ref_module1_temp__4049,ref_module2_temp__4050,refmod1_current__4026,refmod2_current__4027,va_hours__4047,var_hours__4046,watt_hours__4045,system_id
2011-05-23 00:00:00,0.0,,,,0.3155999999999999,-0.2705,,0.0451,,,,,,,,,0.0,,15.53,,13.798,,24.035,,0.0,0.0,0.0066,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.021,,23.055,,13.941,-553.0,,,,,,,,,50
2011-05-23 00:01:00,0.0,,,,0.3952999999999999,0.0207999999999999,,0.4161,,,,,,,,,0.0,,15.478,,13.794,,24.037,,0.0,0.0,0.0067999999999999,0.002,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.068,,23.159,,13.876,-671.12,,,,,,,,,50
2011-05-23 00:02:00,0.0,,,,0.3381,-0.2253999999999999,,0.1126999999999999,,,,,,,,,0.0,,15.423,,13.799,,24.039,,0.0,0.0,0.0066,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.129,,23.283,,13.856,-265.56,,,,,,,,,50
2011-05-23 00:03:00,0.0,,,,0.2705,-0.5635,,-0.2929999999999999,,,,,,,,,0.0,,15.358,,13.799,,24.037,,0.0,0.0,0.0067999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.151,,23.322,,13.806,-417.57,,,,,,,,,50
2011-05-23 00:04:00,0.0,,,,0.3831999999999999,0.0224999999999999,,0.4057,,,,,,,,,0.0,,15.363,,13.8,,24.036,,0.0,0.0,0.0063,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.13,,23.241,,13.798,-315.45,,,,,,,,,50
2011-05-23 00:05:00,0.0,,,,0.4283,-0.4507999999999999,,-0.0224999999999999,,,,,,,,,0.0,,15.412,,13.798,,24.038,,0.0,0.0,0.0066,-0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.069,,23.135,,13.743,-866.58,,,,,,,,,50
2011-05-23 00:06:00,0.0,,,,0.4507999999999999,0.2479,,0.6986999999999999,,,,,,,,,0.0,,15.398,,13.799,,24.036,,0.0,0.0,0.0064999999999999,0.0041999999999999,0.0,0.0,,0.0,,,,0.0,41.485,,23.02,,23.067,,13.659,-661.28,,,,,,,,,50
2011-05-23 00:07:00,0.0,,,,0.4283,0.4057,,0.8339999999999999,,,,,,,,,0.0,,15.366,,13.799,,24.035,,0.0,0.0,0.0061999999999999,0.0106,0.0001,0.0,,0.0001,,,,0.0,35.651,,22.996,,23.066,,13.637,-44.917,,,,,,,,,50
2011-05-23 00:08:00,0.0,,,,0.3155999999999999,0.3381,,0.6535999999999998,,,,,,,,,0.0,,15.379,,13.799,,24.034,,0.0,0.0,0.0066,0.0064,0.0,0.0,,0.0,,,,0.0,42.213,,22.985,,23.093,,13.648,-225.62,,,,,,,,,50
2011-05-23 00:09:00,0.0,,,,0.2479,-0.7438,,-0.4959,,,,,,,,,0.0,,15.307,,13.798,,24.038,,0.0,0.0,0.0067999999999999,-0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.986,,23.124,,13.621,-540.43,,,,,,,,,50
2011-05-23 00:10:00,0.0,,,,0.2253999999999999,-0.4733,,-0.2479,,,,,,,,,0.0,,15.197,,13.798,,24.036,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.009,,23.163,,13.518,-900.97,,,,,,,,,50
2011-05-23 00:11:00,0.0,,,,0.3831999999999999,0.1126999999999999,,0.4959,,,,,,,,,0.0,,15.051,,13.799,,24.037,,0.0,0.0,0.0057999999999999,0.0,0.0,0.0,,0.0,,,,0.0,48.684,,23.056,,23.255,,13.468,-220.33,,,,,,,,,50
2011-05-23 00:12:00,0.0,,,,0.541,-0.2705,,0.2705,,,,,,,,,0.0,,15.12,,13.798,,24.038,,0.0,0.0,0.0064999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.053,,23.276,,13.471,-777.62,,,,,,,,,50
2011-05-23 00:13:00,0.0,,,,0.4057,-0.5859999999999999,,-0.1802999999999999,,,,,,,,,0.0,,15.154,,13.798,,24.038,,0.0,0.0,0.0063,-0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.042,,23.257,,13.433,-685.95,,,,,,,,,50
2011-05-23 00:14:00,0.0,,,,0.3381,-0.4057,,-0.0675999999999999,,,,,,,,,0.0,,15.206,,13.798,,24.038,,0.0,0.0,0.0067999999999999,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.017,,23.191,,13.46,-788.0299999999999,,,,,,,,,50
2011-05-23 00:15:00,0.0,,,,0.3605999999999999,-0.2929999999999999,,0.0675999999999999,,,,,,,,,0.0,,15.231,,13.798,,24.037,,0.0,0.0,0.0064999999999999,-0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.972,,23.09,,13.458,-495.19,,,,,,,,,50
2011-05-23 00:16:00,0.0,,,,0.4283,-0.0675999999999999,,0.3605999999999999,,,,,,,,,0.0,,15.184,,13.799,,24.039,,0.0,0.0,0.0066,0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.955,,23.068,,13.422,-650.94,,,,,,,,,50
2011-05-23 00:17:00,0.0,,,,0.4283,-0.2253999999999999,,0.2029,,,,,,,,,0.0,,15.15,,13.798,,24.034,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.968,,23.115,,13.383,-555.51,,,,,,,,,50
2011-05-23 00:18:00,0.0,,,,0.3605999999999999,0.1351999999999999,,0.4959,,,,,,,,,0.0,,15.06,,13.798,,24.039,,0.0,0.0,0.0066,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.997,,23.214,,13.36,-561.82,,,,,,,,,50
2011-05-23 00:19:00,0.0,,,,0.3831999999999999,-0.2929999999999999,,0.0902,,,,,,,,,0.0,,15.021,,13.798,,24.038,,0.0,0.0,0.0061999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.02,,23.287,,13.35,-487.56,,,,,,,,,50
2011-05-23 00:20:00,0.0,,,,0.4057,-0.1802999999999999,,0.2253999999999999,,,,,,,,,0.0,,15.004,,13.799,,24.039,,0.0,0.0,0.0064999999999999,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.047,,23.345,,13.319,-488.15,,,,,,,,,50
2011-05-23 00:21:00,0.0,,,,0.4057,-0.4283,,-0.0224999999999999,,,,,,,,,0.0,,15.016,,13.798,,24.038,,0.0,0.0,0.0061999999999999,-0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.06,,23.385,,13.326,-625.04,,,,,,,,,50
2011-05-23 00:22:00,0.0,,,,0.4057,-0.2929999999999999,,0.1126999999999999,,,,,,,,,0.0,,15.053,,13.798,,24.04,,0.0,0.0,0.0061999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.089,,23.41,,13.325,-540.58,,,,,,,,,50
2011-05-23 00:23:00,0.0,,,,0.3831999999999999,-0.1126999999999999,,0.2705,,,,,,,,,0.0,,15.104,,13.798,,24.04,,0.0,0.0,0.0066,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.113,,23.379,,13.326,-721.76,,,,,,,,,50
2011-05-23 00:24:00,0.0,,,,0.3605999999999999,-0.2929999999999999,,0.0675999999999999,,,,,,,,,0.0,,15.199,,13.797,,24.048,,0.0,0.0,0.0067999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.103,,23.326,,13.374,-396.54,,,,,,,,,50
2011-05-23 00:25:00,0.0,,,,0.3605999999999999,-0.2253999999999999,,0.1351999999999999,,,,,,,,,0.0,,15.222,,13.798,,24.05,,0.0,0.0,0.0066,-0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.079,,23.281,,13.402,-403.03,,,,,,,,,50
2011-05-23 00:26:00,0.0,,,,0.3831999999999999,-0.4283,,-0.0451,,,,,,,,,0.0,,15.191,,13.798,,24.053,,0.0,0.0,0.0063,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.066,,23.294,,13.388,-463.67,,,,,,,,,50
2011-05-23 00:27:00,0.0,,,,0.4057,-0.2479,,0.1578,,,,,,,,,0.0,,15.221,,13.799,,24.051,,0.0,0.0,0.0066,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.07,,23.352,,13.41,-437.08,,,,,,,,,50
2011-05-23 00:28:00,0.0,,,,0.2929999999999999,-0.5183999999999999,,-0.2253999999999999,,,,,,,,,0.0,,15.294,,13.798,,24.051,,0.0,0.0,0.0067999999999999,0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.101,,23.403,,13.426,-551.0,,,,,,,,,50
2011-05-23 00:29:00,0.0,,,,0.3605999999999999,-0.3831999999999999,,-0.0224999999999999,,,,,,,,,0.0,,15.19,,13.798,,24.053,,0.0,0.0,0.0067999999999999,-0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.137,,23.442,,13.405,-798.5399999999998,,,,,,,,,50
2011-05-23 00:30:00,0.0,,,,0.4057,-0.3155999999999999,,0.0902,,,,,,,,,0.0,,15.197,,13.798,,24.052,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.161,,23.449,,13.396,-872.3099999999998,,,,,,,,,50
2011-05-23 00:31:00,0.0,,,,0.4057,-0.0451,,0.3605999999999999,,,,,,,,,0.0,,15.18,,13.798,,24.05,,0.0,0.0,0.0067999999999999,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.154,,23.429,,13.362,-456.6,,,,,,,,,50
2011-05-23 00:32:00,0.0,,,,0.3155999999999999,-0.4057,,-0.0902,,,,,,,,,0.0,,15.192,,13.798,,24.053,,0.0,0.0,0.0066,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.132,,23.37,,13.407,-433.44,,,,,,,,,50
2011-05-23 00:33:00,0.0,,,,0.4283,0.0,,0.4283,,,,,,,,,0.0,,15.308,,13.798,,24.051,,0.0,0.0,0.0064999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.076,,23.248,,13.425,-659.01,,,,,,,,,50
2011-05-23 00:34:00,0.0,,,,0.3605999999999999,-0.4283,,-0.0675999999999999,,,,,,,,,0.0,,15.411,,13.798,,24.051,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.046,,23.111,,13.408,-544.33,,,,,,,,,50
2011-05-23 00:35:00,0.0,,,,0.3605999999999999,-0.3605999999999999,,0.0,,,,,,,,,0.0,,15.355,,13.798,,24.052,,0.0,0.0,0.0066,-0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.069,,23.118,,13.37,-946.41,,,,,,,,,50
2011-05-23 00:36:00,0.0,,,,0.4057,-0.1802999999999999,,0.2253999999999999,,,,,,,,,0.0,,15.237,,13.798,,24.053,,0.0,0.0,0.0066,-0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.104,,23.166,,13.423,-393.53,,,,,,,,,50
2011-05-23 00:37:00,0.0,,,,0.3831999999999999,-0.2705,,0.1126999999999999,,,,,,,,,0.0,,15.194,,13.798,,24.052,,0.0,0.0,0.0067999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.114,,23.201,,13.417,-550.29,,,,,,,,,50
2011-05-23 00:38:00,0.0,,,,0.3831999999999999,-0.3155999999999999,,0.0675999999999999,,,,,,,,,0.0,,15.118,,13.798,,24.053,,0.0,0.0,0.0063,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.088,,23.194,,13.383,-563.68,,,,,,,,,50
2011-05-23 00:39:00,0.0,,,,0.4057,-0.1802999999999999,,0.2253999999999999,,,,,,,,,0.0,,15.058,,13.798,,24.048,,0.0,0.0,0.0064999999999999,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.046,,23.113,,13.405,-663.02,,,,,,,,,50
2011-05-23 00:40:00,0.0,,,,0.4057,-0.2929999999999999,,0.1126999999999999,,,,,,,,,0.0,,15.074,,13.798,,24.043,,0.0,0.0,0.0063,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.986,,23.019,,13.402,-427.44,,,,,,,,,50
2011-05-23 00:41:00,0.0,,,,0.3605999999999999,-0.2705,,0.0902,,,,,,,,,0.0,,15.147,,13.799,,24.039,,0.0,0.0,0.0066,0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.956,,22.974,,13.443,-744.84,,,,,,,,,50
2011-05-23 00:42:00,0.0,,,,0.4057,-0.1126999999999999,,0.2929999999999999,,,,,,,,,0.0,,15.211,,13.798,,24.038,,0.0,0.0,0.0067999999999999,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.967,,23.017,,13.474,-488.2,,,,,,,,,50
2011-05-23 00:43:00,0.0,,,,0.4733,-0.1578,,0.3155999999999999,,,,,,,,,0.0,,15.166,,13.798,,24.039,,0.0,0.0,0.0064999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.99,,23.084,,13.441,-690.28,,,,,,,,,50
2011-05-23 00:44:00,0.0,,,,0.4283,-0.3381,,0.0902,,,,,,,,,0.0,,15.073,,13.798,,24.037,,0.0,0.0,0.0066,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.014,,23.147,,13.425,-707.96,,,,,,,,,50
2011-05-23 00:45:00,0.0,,,,0.3831999999999999,-0.2253999999999999,,0.1578,,,,,,,,,0.0,,14.999,,13.798,,24.037,,0.0,0.0,0.0066,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.036,,23.191,,13.437,-594.61,,,,,,,,,50
2011-05-23 00:46:00,0.0,,,,0.3831999999999999,-0.3155999999999999,,0.0675999999999999,,,,,,,,,0.0,,14.99,,13.799,,24.036,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.032,,23.189,,13.392,-756.2,,,,,,,,,50
2011-05-23 00:47:00,0.0,,,,0.3831999999999999,0.0,,0.3831999999999999,,,,,,,,,0.0,,14.895,,13.8,,24.025,,0.0,0.0,0.0067999999999999,-0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.998,,23.099,,13.314,-613.6,,,,,,,,,50
2011-05-23 00:48:00,0.0,,,,0.4283,-0.3831999999999999,,0.0451,,,,,,,,,0.0,,14.83,,13.798,,24.023,,0.0,0.0,0.0066,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.921,,22.971,,13.254,-385.46,,,,,,,,,50
2011-05-23 00:49:00,0.0,,,,0.4283,-0.3155999999999999,,0.1126999999999999,,,,,,,,,0.0,,14.819,,13.798,,24.024,,0.0,0.0,0.0067999999999999,-0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.892,,22.924,,13.209,-451.72,,,,,,,,,50
2011-05-23 00:50:00,0.0,,,,0.4507999999999999,-0.0224999999999999,,0.4283,,,,,,,,,0.0,,14.789,,13.798,,24.025,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.889,,22.941,,13.186,-763.0499999999998,,,,,,,,,50
2011-05-23 00:51:00,0.0,,,,0.3381,-0.7438,,-0.4057,,,,,,,,,0.0,,14.76,,13.799,,24.02,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.895,,22.972,,13.162,-822.83,,,,,,,,,50
2011-05-23 00:52:00,0.0,,,,0.3831999999999999,0.4283,,0.8114,,,,,,,,,0.0,,14.692,,13.799,,24.014,,0.0,0.0,0.0067999999999999,0.0,0.0,0.0,,0.0,,,,0.0,36.721,,22.897,,23.031,,13.139,-605.44,,,,,,,,,50
2011-05-23 00:53:00,0.0,,,,0.3605999999999999,-0.6762,,-0.3155999999999999,,,,,,,,,0.0,,14.726,,13.798,,24.011,,0.0,0.0,0.0067999999999999,-0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.911,,23.089,,13.14,-697.01,,,,,,,,,50
2011-05-23 00:54:00,0.0,,,,0.2253999999999999,-0.8114,,-0.5859999999999999,,,,,,,,,0.0,,14.743,,13.798,,24.012,,0.0,0.0,0.0067999999999999,-0.0106,-0.0001,0.0,,-0.0001,,,,0.0,-99999.0,,22.947,,23.132,,13.101,-769.0499999999998,,,,,,,,,50
2011-05-23 00:55:00,0.0,,,,0.2479,-0.6986999999999999,,-0.4507999999999999,,,,,,,,,0.0,,14.743,,13.798,,24.011,,0.0,0.0,0.0067999999999999,-0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.997,,23.187,,13.075,-601.94,,,,,,,,,50
2011-05-23 00:56:00,0.0,,,,0.2253999999999999,-0.9241,,-0.6986999999999999,,,,,,,,,0.0,,14.695,,13.799,,24.012,,0.0,0.0,0.0067999999999999,-0.0106,-0.0001,0.0,,-0.0001,,,,0.0,-99999.0,,23.033,,23.255,,13.076,-823.85,,,,,,,,,50
2011-05-23 00:57:00,0.0,,,,0.3605999999999999,-0.0224999999999999,,0.3381,,,,,,,,,0.0,,14.717,,13.799,,24.011,,0.0,0.0,0.0067999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.036,,23.267,,13.096,-706.53,,,,,,,,,50
2011-05-23 00:58:00,0.0,,,,0.2029,-0.6310999999999999,,-0.4283,,,,,,,,,0.0,,14.739,,13.798,,24.011,,0.0,0.0,0.0067999999999999,-0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.013,,23.202,,13.061,-571.64,,,,,,,,,50
2011-05-23 00:59:00,0.0,,,,0.2929999999999999,-0.6535999999999998,,-0.3605999999999999,,,,,,,,,0.0,,14.716,,13.799,,24.001,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.953,,23.079,,13.022,-1027.2,,,,,,,,,50
2011-05-23 01:00:00,0.0,,,,0.5183999999999999,0.3381,,0.8565,,,,,,,,,0.0,,14.66,,13.8,,23.998,,0.0,0.0,0.0067999999999999,0.0,0.0,0.0,,0.0,,,,0.0,41.104,,22.938,,23.042,,12.94,-619.58,,,,,,,,,50
2011-05-23 01:01:00,0.0,,,,0.3605999999999999,0.4507999999999999,,0.8114,,,,,,,,,0.0,,14.59,,13.801,,23.998,,0.0,0.0,0.0066,0.0106,0.0001,0.0,,0.0001,,,,0.0,33.913,,22.944,,23.06,,12.902,-161.66,,,,,,,,,50
2011-05-23 01:02:00,0.0,,,,0.5183999999999999,-0.2705,,0.2479,,,,,,,,,0.0,,14.553,,13.799,,23.997,,0.0,0.0,0.0063,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.962,,23.103,,12.858,-521.37,,,,,,,,,50
2011-05-23 01:03:00,0.0,,,,0.3155999999999999,-0.5859999999999999,,-0.2705,,,,,,,,,0.0,,14.552,,13.799,,23.996,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.984,,23.168,,12.882,-651.43,,,,,,,,,50
2011-05-23 01:04:00,0.0,,,,0.3381,-0.1126999999999999,,0.2253999999999999,,,,,,,,,0.0,,14.586,,13.8,,23.988,,0.0,0.0,0.0067999999999999,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.998,,23.202,,12.868,-486.49,,,,,,,,,50
2011-05-23 01:05:00,0.0,,,,0.3381,-0.1351999999999999,,0.2029,,,,,,,,,0.0,,14.724,,13.8,,23.985,,0.0,0.0,0.0067999999999999,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.036,,23.255,,12.928,-306.72,,,,,,,,,50
2011-05-23 01:06:00,0.0,,,,0.2479,-0.4507999999999999,,-0.2029,,,,,,,,,0.0,,14.805,,13.801,,23.985,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.065,,23.278,,12.982,-332.2,,,,,,,,,50
2011-05-23 01:07:00,0.0,,,,0.2479,-0.3605999999999999,,-0.1126999999999999,,,,,,,,,0.0,,14.775,,13.799,,23.985,,0.0,0.0,0.0066,-0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.077,,23.242,,13.024,-672.29,,,,,,,,,50
2011-05-23 01:08:00,0.0,,,,0.3605999999999999,-0.2029,,0.1578,,,,,,,,,0.0,,14.665,,13.8,,23.983,,0.0,0.0,0.0066,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,23.042,,23.127,,13.022,-642.43,,,,,,,,,50
2011-05-23 01:09:00,0.0,,,,0.2929999999999999,-0.2705,,0.0224999999999999,,,,,,,,,0.0,,14.64,,13.8,,23.972,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.933,,22.964,,13.029,-594.67,,,,,,,,,50
2011-05-23 01:10:00,0.0,,,,0.3155999999999999,-0.1578,,0.1578,,,,,,,,,0.0,,14.632,,13.8,,23.971,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.839,,22.812,,13.005,-352.53,,,,,,,,,50
2011-05-23 01:11:00,0.0,,,,0.2929999999999999,-0.2705,,0.0224999999999999,,,,,,,,,0.0,,14.542,,13.801,,23.971,,0.0,0.0,0.0067999999999999,0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.854,,22.832,,13.028,-272.1,,,,,,,,,50
2011-05-23 01:12:00,0.0,,,,0.4057,0.0902,,0.4959,,,,,,,,,0.0,,14.525,,13.8,,23.96,,0.0,0.0,0.0066,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.902,,22.914,,12.997,-550.67,,,,,,,,,50
2011-05-23 01:13:00,0.0,,,,0.2705,-0.2929999999999999,,-0.0224999999999999,,,,,,,,,0.0,,14.606,,13.8,,23.957,,0.0,0.0,0.0067999999999999,-0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.954,,22.98,,13.0,-703.1,,,,,,,,,50
2011-05-23 01:14:00,0.0,,,,0.2705,-0.4283,,-0.1578,,,,,,,,,0.0,,14.589,,13.801,,23.953,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.95,,23.016,,12.998,-360.03,,,,,,,,,50
2011-05-23 01:15:00,0.0,,,,0.4283,0.3155999999999999,,0.7438,,,,,,,,,0.0,,14.596,,13.801,,23.944,,0.0,0.0,0.0064999999999999,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.918,,22.95,,13.022,-590.13,,,,,,,,,50
2011-05-23 01:16:00,0.0,,,,0.4057,0.0451,,0.4507999999999999,,,,,,,,,0.0,,14.526,,13.8,,23.941,,0.0,0.0,0.0063,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.877,,22.847,,13.034,-396.64,,,,,,,,,50
2011-05-23 01:17:00,0.0,,,,0.4283,-0.4733,,-0.0451,,,,,,,,,0.0,,14.517,,13.801,,23.931,,0.0,0.0,0.0063,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.78,,22.694,,13.005,-447.65,,,,,,,,,50
2011-05-23 01:18:00,0.0,,,,0.2253999999999999,-0.8339999999999999,,-0.6086,,,,,,,,,0.0,,14.448,,13.801,,23.927,,0.0,0.0,0.0067999999999999,-0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.697,,22.563,,12.961,-769.24,,,,,,,,,50
2011-05-23 01:19:00,0.0,,,,0.2479,-0.8339999999999999,,-0.5859999999999999,,,,,,,,,0.0,,14.479,,13.801,,23.916,,0.0,0.0,0.0067999999999999,-0.0041999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.721,,22.589,,12.945,-853.26,,,,,,,,,50
2011-05-23 01:20:00,0.0,,,,0.2479,-0.7213,,-0.4733,,,,,,,,,0.0,,14.554,,13.801,,23.91,,0.0,0.0,0.0067999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.77,,22.702,,12.993,-1098.0,,,,,,,,,50
2011-05-23 01:21:00,0.0,,,,0.4733,0.0,,0.4733,,,,,,,,,0.0,,14.577,,13.801,,23.903,,0.0,0.0,0.0064999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.804,,22.79,,13.006,-837.3099999999998,,,,,,,,,50
2011-05-23 01:22:00,0.0,,,,0.4283,-0.3605999999999999,,0.0675999999999999,,,,,,,,,0.0,,14.519,,13.802,,23.894,,0.0,0.0,0.0063,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.823,,22.846,,12.976,-321.89,,,,,,,,,50
2011-05-23 01:23:00,0.0,,,,0.2253999999999999,-0.7889,,-0.5635,,,,,,,,,0.0,,14.521,,13.801,,23.887,,0.0,0.0,0.0067999999999999,-0.0106,-0.0001,0.0,,-0.0001,,,,0.0,-99999.0,,22.838,,22.855,,12.988,-944.06,,,,,,,,,50
2011-05-23 01:24:00,0.0,,,,0.2253999999999999,-0.6537,,-0.4283,,,,,,,,,0.0,,14.554,,13.801,,23.876,,0.0,0.0,0.0067999999999999,0.0,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.816,,22.798,,12.99,-860.48,,,,,,,,,50
2011-05-23 01:25:00,0.0,,,,0.4733,0.1578,,0.6310999999999999,,,,,,,,,0.0,,14.609,,13.803,,23.868,,0.0,0.0,0.0066,0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.729,,22.679,,12.977,-691.83,,,,,,,,,50
2011-05-23 01:26:00,0.0,,,,0.3831999999999999,-0.5635,,-0.1802999999999999,,,,,,,,,0.0,,14.608,,13.803,,23.859,,0.0,0.0,0.0063,-0.0064,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.614,,22.516,,12.94,-664.78,,,,,,,,,50
2011-05-23 01:27:00,0.0,,,,0.4283,0.0,,0.4283,,,,,,,,,0.0,,14.541,,13.803,,23.848,,0.0,0.0,0.0066,0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.621,,22.49,,12.905,-536.79,,,,,,,,,50
2011-05-23 01:28:00,0.0,,,,0.4283,-0.2253999999999999,,0.2029,,,,,,,,,0.0,,14.473,,13.803,,23.84,,0.0,0.0,0.0064999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,0.0,-99999.0,,22.673,,22.563,,12.861,-481.55,,,,,,,,,50
