measured_on,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__629,ac_power__752,ac_voltage__632,ac_volts__757,ambient_temp__634,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__760,module_temp_2__761,module_temp_3__762,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__750,reflector_temp_1__638,system_id
2011-06-14 00:00:00,,0.0,0.2928999999999999,-0.2253,,0.0675999999999999,,0.0,,18.575,13.75,,25.842,,0.0,0.0,0.0035,0.0041999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,24.193,23.982,15.768,,,,,,,,,-246.62,,50
2011-06-14 00:01:00,,0.0,0.4575,0.1456,,0.6030999999999999,,0.0,,18.435,13.746,,25.833,,0.0,0.0,0.0033999999999999,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,24.174,23.969,15.778,,,,,,,,,-99999.0,,50
2011-06-14 00:02:00,,0.0,0.5181,-0.0675999999999999,,0.4506,,0.0,,18.273,13.751,,25.824,,0.0,0.0,0.0033999999999999,0.0,0.0,0.0,,0.0,,,0.0,35.7,,,,,,,,,,,,,,,,,,,24.137,23.959,15.751,,,,,,,,,-52.212,,50
2011-06-14 00:03:00,,0.0,0.3378999999999999,-0.4731,,-0.1351999999999999,,0.0,,18.159,13.75,,25.811,,0.0,0.0,0.0037,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,24.101,23.949,15.675,,,,,,,,,-555.7,,50
2011-06-14 00:04:00,,0.0,0.383,-0.5632,,-0.1802,,0.0,,18.209,13.751,,25.804,,0.0,0.0,0.0033999999999999,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,24.082,23.936,15.631,,,,,,,,,-99999.0,,50
2011-06-14 00:05:00,,0.0,0.2702999999999999,-1.0814,,-0.811,,0.0,,18.198,13.751,,25.796,,0.0,0.0,0.0033999999999999,-0.0085,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,24.06,23.922,15.578,,,,,,,,,-99999.0,,50
2011-06-14 00:06:00,,0.0,0.2477999999999999,-0.7208999999999999,,-0.4731,,0.0,,18.117,13.751,,25.781,,0.0,0.0,0.0033999999999999,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,24.049,23.908,15.508,,,,,,,,,-99999.0,,50
2011-06-14 00:07:00,,0.0,0.2928999999999999,-0.9011,,-0.6083,,0.0,,17.995,13.752,,25.773,,0.0,0.0,0.0033999999999999,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,24.054,23.876,15.534,,,,,,,,,-99999.0,,50
2011-06-14 00:08:00,,0.0,0.1802,-0.811,,-0.6308,,0.0,,18.036,13.752,,25.762,,0.0,0.0,0.0033999999999999,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,24.033,23.814,15.615,,,,,,,,,-99999.0,,50
2011-06-14 00:09:00,,0.0,0.3154,-0.3604999999999999,,-0.0451,,0.0,,18.18,13.751,,25.753,,0.0,0.0,0.0037,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,24.004,23.755,15.749,,,,,,,,,-99999.0,,50
