measured_on,ac_current__1089,ac_current__758,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__767,ac_power_2__768,ac_power__1085,ac_power__1137,ac_power__752,ac_power_metered_kw__1040,ac_voltage__1088,ac_volts__757,ambient_temp__1053,ambient_temp__1090,ambient_temp__759,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__1096,das_battery_voltage__769,das_temp__1095,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__1087,dc_pos_current__754,dc_pos_voltage__1086,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1084,dc_power__1136,dc_power__751,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__770,inverter_temp__1094,inveter_temp__763,module_temp_1__1091,module_temp_1__760,module_temp_2__1092,module_temp_2__761,module_temp_3__1093,module_temp_3__762,module_temp_5_1__4821,module_temp__1056,poa_irradiance__1055,poa_irradiance__1083,poa_irradiance__750,poa_irradiance_refcell__1054,power_factor__1097,refcell_temp__1052,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,wind_speed__1051,system_id
2012-03-23 00:00:00,,0.0,,,0.3609999999999999,-0.6543999999999999,,,-0.2933,,,0.0,,,7.719,,,,,,,,,,,,,,,,13.903,,20.244,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.27,,19.93,,2.7485,,,,,-2.0306,,,,,,,,,,,50
2012-03-23 00:01:00,,0.0,,,0.4512999999999999,-0.4964,,,-0.0451,,,0.0,,,7.769,,,,,,,,,,,,,,,,13.9,,20.242,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.266,,19.923,,2.8132,,,,,-2.0138,,,,,,,,,,,50
2012-03-23 00:02:00,,0.0,,,0.4512999999999999,0.0451,,,0.4964,,,0.0,,,7.7516,,,,,,,,,,,,,,,,13.904,,20.233,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.235,,19.899,,2.7762,,,,,-2.0139,,,,,,,,,,,50
2012-03-23 00:03:00,,0.0,,,0.3385,-0.1353999999999999,,,0.2031,,,0.0,,,7.6835,,,,,,,,,,,,,,,,13.903,,20.229,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.222,,19.889,,2.7258,,,,,-2.2152,,,,,,,,,,,50
2012-03-23 00:04:00,,0.0,,,0.4062,-0.2257,,,0.1804999999999999,,,0.0,,,7.57,,,,,,,,,,,,,,,,13.903,,20.219,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.21,,19.864,,2.7123,,,,,-2.2153,,,,,,,,,,,50
2012-03-23 00:05:00,,0.0,,,0.519,-0.0451,,,0.4738999999999999,,,0.0,,,7.5175,,,,,,,,,,,,,,,,13.905,,20.217,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.185,,19.853,,2.7762,,,,,-2.2488,,,,,,,,,,,50
2012-03-23 00:06:00,,0.0,,,0.4062,-0.2933999999999999,,,0.1128,,,0.0,,,7.431899999999999,,,,,,,,,,,,,,,,13.905,,20.206,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.132,,19.809,,2.7925,,,,,-2.1984,,,,,,,,,,,50
2012-03-23 00:07:00,,0.0,,,0.4287,-0.0903,,,0.3385,,,0.0,,,7.3551,,,,,,,,,,,,,,,,13.905,,20.202,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.093,,19.771,,2.8126,,,,,-2.165,,,,,,,,,,,50
2012-03-23 00:08:00,,0.0,,,0.4964,-0.1128,,,0.3836,,,0.0,,,7.3609,,,,,,,,,,,,,,,,13.906,,20.192,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.069,,19.757,,2.7972,,,,,-2.0474,,,,,,,,,,,50
2012-03-23 00:09:00,,0.0,,,0.3836,-0.3159,,,0.0676999999999999,,,0.0,,,7.3226,,,,,,,,,,,,,,,,13.906,,20.185,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.068,,19.767,,2.764,,,,,-2.0307,,,,,,,,,,,50
2012-03-23 00:10:00,,0.0,,,0.2707999999999999,-0.8123,,,-0.5415999999999999,,,0.0,,,7.1746,,,,,,,,,,,,,,,,13.907,,20.178,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.065,,19.773,,2.7523,,,,,-2.081,,,,,,,,,,,50
2012-03-23 00:11:00,,0.0,,,0.4062,-0.7447,,,-0.3385,,,0.0,,,7.1087,,,,,,,,,,,,,,,,13.907,,20.167,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.056,,19.779,,2.7178,,,,,-2.0643,,,,,,,,,,,50
2012-03-23 00:12:00,,0.0,,,0.4512999999999999,-0.6093,,,-0.158,,,0.0,,,7.472699999999999,,,,,,,,,,,,,,,,13.907,,20.159,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.05,,19.78,,2.7408,,,,,-2.3328,,,,,,,,,,,50
2012-03-23 00:13:00,,0.0,,,0.3836,-0.7447,,,-0.3610999999999999,,,0.0,,,8.1815,,,,,,,,,,,,,,,,13.907,,20.151,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,20.018,,19.762,,2.8469,,,,,-2.1482,,,,,,,,,,,50
2012-03-23 00:14:00,,0.0,,,0.2482,-0.8800999999999999,,,-0.6318,,,0.0,,,8.451,,,,,,,,,,,,,,,,13.907,,20.142,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.975,,19.747,,2.8921,,,,,-1.93,,,,,,,,,,,50
2012-03-23 00:15:00,,0.0,,,0.4512999999999999,-0.0225999999999999,,,0.4287,,,0.0,,,8.628299999999998,,,,,,,,,,,,,,,,13.907,,20.131,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.937,,19.721,,2.9341,,,,,-1.6783,,,,,,,,,,,50
2012-03-23 00:16:00,,0.0,,,0.5641,-0.1353999999999999,,,0.4288,,,0.0,,,8.7939,,,,,,,,,,,,,,,,13.908,,20.126,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.898,,19.716,,2.9878,,,,,-1.7454,,,,,,,,,,,50
2012-03-23 00:17:00,,0.0,,,0.4512999999999999,-0.677,,,-0.2257,,,0.0,,,8.830199999999998,,,,,,,,,,,,,,,,13.908,,20.117,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.901,,19.692,,3.0009,,,,,-1.5776,,,,,,,,,,,50
2012-03-23 00:18:00,,0.0,,,0.4287,0.1353999999999999,,,0.5641,,,0.0,,,8.7172,,,,,,,,,,,,,,,,13.909,,20.105,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.917,,19.683,,2.9461,,,,,-1.5944,,,,,,,,,,,50
2012-03-23 00:19:00,,0.0,,,0.4512999999999999,0.2257,,,0.677,,,0.0,,,8.6017,,,,,,,,,,,,,,,,13.909,,20.098,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.922,,19.687,,3.0163,,,,,-1.6447,,,,,,,,,,,50
2012-03-23 00:20:00,,0.0,,,0.4512999999999999,-0.2031,,,0.2482,,,0.0,,,8.5614,,,,,,,,,,,,,,,,13.91,,20.09,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.918,,19.686,,3.1881,,,,,-1.5608,,,,,,,,,,,50
2012-03-23 00:21:00,,0.0,,,0.2482,-0.5415999999999999,,,-0.2933999999999999,,,0.0,,,8.4913,,,,,,,,,,,,,,,,13.909,,20.08,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.93,,19.692,,3.2724,,,,,-1.6112,,,,,,,,,,,50
2012-03-23 00:22:00,,0.0,,,0.3836,0.0225999999999999,,,0.4062,,,0.0,,,8.439199999999998,,,,,,,,,,,,,,,,13.909,,20.072,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.942,,19.698,,3.3466,,,,,-1.8293,,,,,,,,,,,50
2012-03-23 00:23:00,,0.0,,,0.3836,-0.0451,,,0.3385,,,0.0,,,8.7328,,,,,,,,,,,,,,,,13.91,,20.066,0.0067999999999999,0.0,,0.0,,0.0064,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.957,,19.71,,3.4429,,,,,-1.8797,,,,,,,,,,,50
2012-03-23 00:24:00,,0.0,,,0.3385,0.0903,,,0.4288,,,0.0,,,8.9566,,,,,,,,,,,,,,,,13.91,,20.056,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.957,,19.729,,3.5325,,,,,-1.6447,,,,,,,,,,,50
2012-03-23 00:25:00,,0.0,,,0.4965,-0.3159,,,0.1804999999999999,,,0.0,,,9.0894,,,,,,,,,,,,,,,,13.909,,20.045,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.905,,19.754,,3.6829,,,,,-1.6112,,,,,,,,,,,50
2012-03-23 00:26:00,,0.0,,,0.2933999999999999,-0.8124,,,-0.519,,,0.0,,,9.2517,,,,,,,,,,,,,,,,13.91,,20.04,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.913,,19.786,,3.8205,,,,,-1.628,,,,,,,,,,,50
2012-03-23 00:27:00,,0.0,,,0.4288,-0.5867,,,-0.158,,,0.0,,,9.2491,,,,,,,,,,,,,,,,13.91,,20.031,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.902,,19.804,,3.9045,,,,,-1.6447,,,,,,,,,,,50
2012-03-23 00:28:00,,0.0,,,0.4512999999999999,-0.6093,,,-0.158,,,0.0,,,9.2632,,,,,,,,,,,,,,,,13.911,,20.024,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.902,,19.798,,3.8865,,,,,-1.6615,,,,,,,,,,,50
2012-03-23 00:29:00,,0.0,,,0.4965,-0.519,,,-0.0225999999999999,,,0.0,,,9.1265,,,,,,,,,,,,,,,,13.911,,20.017,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.925,,19.782,,3.7357,,,,,-1.7958,,,,,,,,,,,50
2012-03-23 00:30:00,,0.0,,,0.4062,-0.5415999999999999,,,-0.1353999999999999,,,0.0,,,8.9513,,,,,,,,,,,,,,,,13.912,,20.006,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.935,,19.74,,3.5689,,,,,-2.0643,,,,,,,,,,,50
2012-03-23 00:31:00,,0.0,,,0.3159,-0.8124,,,-0.4965,,,0.0,,,8.7713,,,,,,,,,,,,,,,,13.912,,20.003,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.941,,19.695,,3.3905,,,,,-2.2825,,,,,,,,,,,50
2012-03-23 00:32:00,,0.0,,,0.2707999999999999,-0.8124,,,-0.5415999999999999,,,0.0,,,8.576,,,,,,,,,,,,,,,,13.912,,19.994,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.935,,19.657,,3.2705,,,,,-2.5007,,,,,,,,,,,50
2012-03-23 00:33:00,,0.0,,,0.2707999999999999,-0.8124,,,-0.5415999999999999,,,0.0,,,8.3794,,,,,,,,,,,,,,,,13.912,,19.984,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.931,,19.636,,3.1668,,,,,-2.8196,,,,,,,,,,,50
2012-03-23 00:34:00,,0.0,,,0.5415999999999999,0.2031,,,0.7447,,,0.0,,,8.1941,,,,,,,,,,,,,,,,13.912,,19.979,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.92,,19.612,,3.0248,,,,,-2.8867,,,,,,,,,,,50
2012-03-23 00:35:00,,0.0,,,0.4288,-0.6543999999999999,,,-0.2257,,,0.0,,,7.9692,,,,,,,,,,,,,,,,13.912,,19.969,0.0068999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.894,,19.593,,2.8304,,,,,-3.0377,,,,,,,,,,,50
2012-03-23 00:36:00,,0.0,,,0.3159,-0.7672999999999999,,,-0.4512999999999999,,,0.0,,,7.729599999999999,,,,,,,,,,,,,,,,13.912,,19.963,0.0067999999999999,0.0,,0.0,,-0.0085,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.874,,19.586,,2.7421,,,,,-3.2056,,,,,,,,,,,50
2012-03-23 00:37:00,,0.0,,,0.5415999999999999,0.4062,,,0.9478,,,0.0,,,7.791699999999999,,,,,,,,,,,,,,,,13.913,,19.954,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.869,,19.581,,2.731,,,,,-3.1552,,,,,,,,,,,50
2012-03-23 00:38:00,,0.0,,,0.5642,0.4288,,,0.9929,,,0.0,,,7.945999999999999,,,,,,,,,,,,,,,,13.912,,19.946,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,38.439,,19.89,,19.593,,2.6622,,,,,-2.786,,,,,,,,,,,50
2012-03-23 00:39:00,,0.0,,,0.4288,-0.4965,,,-0.0676999999999999,,,0.0,,,7.7964,,,,,,,,,,,,,,,,13.913,,19.938,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.909,,19.603,,2.6202,,,,,-2.6685,,,,,,,,,,,50
2012-03-23 00:40:00,,0.0,,,0.4738999999999999,-0.1353999999999999,,,0.3385,,,0.0,,,7.615199999999998,,,,,,,,,,,,,,,,13.913,,19.932,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.907,,19.59,,2.6443,,,,,-2.786,,,,,,,,,,,50
2012-03-23 00:41:00,,0.0,,,0.4965,-0.6093,,,-0.1128,,,0.0,,,7.4664,,,,,,,,,,,,,,,,13.912,,19.925,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.884,,19.554,,2.6296,,,,,-2.7524,,,,,,,,,,,50
2012-03-23 00:42:00,,0.0,,,0.4512999999999999,0.4288,,,0.8800999999999999,,,0.0,,,7.3076,,,,,,,,,,,,,,,,13.913,,19.915,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.857,,19.515,,2.6022,,,,,-2.8531,,,,,,,,,,,50
2012-03-23 00:43:00,,0.0,,,0.4738999999999999,0.1804999999999999,,,0.6543999999999999,,,0.0,,,7.693399999999999,,,,,,,,,,,,,,,,13.915,,19.907,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.816,,19.498,,2.6858,,,,,-2.6685,,,,,,,,,,,50
2012-03-23 00:44:00,,0.0,,,0.5415999999999999,0.5642,,,1.1058,,,0.0,,,7.972,,,,,,,,,,,,,,,,13.914,,19.896,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,31.55,,19.804,,19.506,,2.851,,,,,-2.2994,,,,,,,,,,,50
2012-03-23 00:45:00,,0.0,,,0.4738999999999999,0.0676999999999999,,,0.5415999999999999,,,0.0,,,8.3141,,,,,,,,,,,,,,,,13.915,,19.892,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.79,,19.542,,3.0058,,,,,-2.1147,,,,,,,,,,,50
2012-03-23 00:46:00,,0.0,,,0.2707999999999999,-0.7672999999999999,,,-0.4965,,,0.0,,,8.5152,,,,,,,,,,,,,,,,13.915,,19.882,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.732,,19.572,,3.1287,,,,,-1.863,,,,,,,,,,,50
2012-03-23 00:47:00,,0.0,,,0.4288,-0.2257,,,0.2031,,,0.0,,,8.5115,,,,,,,,,,,,,,,,13.915,,19.874,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.71,,19.601,,3.1788,,,,,-1.6112,,,,,,,,,,,50
2012-03-23 00:48:00,,0.0,,,0.3836,0.0903,,,0.4738999999999999,,,0.0,,,8.2257,,,,,,,,,,,,,,,,13.914,,19.867,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,47.222,,19.718,,19.622,,3.2309,,,,,-1.7455,,,,,,,,,,,50
2012-03-23 00:49:00,,0.0,,,0.4965,-0.3159,,,0.1804999999999999,,,0.0,,,8.0281,,,,,,,,,,,,,,,,13.915,,19.858,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.715,,19.606,,3.2524,,,,,-1.7119,,,,,,,,,,,50
2012-03-23 00:50:00,,0.0,,,0.3836,-0.2933999999999999,,,0.0903,,,0.0,,,8.0213,,,,,,,,,,,,,,,,13.914,,19.855,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.71,,19.596,,3.2461,,,,,-1.7119,,,,,,,,,,,50
2012-03-23 00:51:00,,0.0,,,0.2482,-0.8349999999999999,,,-0.5867,,,0.0,,,7.9391,,,,,,,,,,,,,,,,13.915,,19.845,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.697,,19.576,,3.2668,,,,,-1.8127,,,,,,,,,,,50
2012-03-23 00:52:00,,0.0,,,0.4288,-0.5642,,,-0.1353999999999999,,,0.0,,,7.862599999999999,,,,,,,,,,,,,,,,13.914,,19.837,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.721,,19.569,,3.3174,,,,,-1.9469,,,,,,,,,,,50
2012-03-23 00:53:00,,0.0,,,0.4965,0.3610999999999999,,,0.8575,,,0.0,,,7.6456,,,,,,,,,,,,,,,,13.916,,19.833,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.759,,19.572,,3.2065,,,,,-1.9972,,,,,,,,,,,50
2012-03-23 00:54:00,,0.0,,,0.3610999999999999,-0.3159,,,0.0451,,,0.0,,,7.476,,,,,,,,,,,,,,,,13.915,,19.821,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.762,,19.517,,3.0573,,,,,-2.249,,,,,,,,,,,50
2012-03-23 00:55:00,,0.0,,,0.4965,-0.1353999999999999,,,0.3610999999999999,,,0.0,,,7.3829,,,,,,,,,,,,,,,,13.916,,19.817,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.761,,19.484,,2.9266,,,,,-2.3162,,,,,,,,,,,50
2012-03-23 00:56:00,,0.0,,,0.3836,-0.4288,,,-0.0451,,,0.0,,,7.2666,,,,,,,,,,,,,,,,13.915,,19.809,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.766,,19.474,,2.8873,,,,,-2.484,,,,,,,,,,,50
2012-03-23 00:57:00,,0.0,,,0.4512999999999999,-0.0903,,,0.3610999999999999,,,0.0,,,7.2842,,,,,,,,,,,,,,,,13.916,,19.8,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.759,,19.48,,2.902,,,,,-2.4504,,,,,,,,,,,50
2012-03-23 00:58:00,,0.0,,,0.3610999999999999,-0.5642,,,-0.2031,,,0.0,,,7.4269,,,,,,,,,,,,,,,,13.916,,19.794,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.769,,19.504,,2.9449,,,,,-2.4505,,,,,,,,,,,50
2012-03-23 00:59:00,,0.0,,,0.3836,-0.4288,,,-0.0451,,,0.0,,,7.4476,,,,,,,,,,,,,,,,13.917,,19.786,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.755,,19.525,,3.0031,,,,,-2.4505,,,,,,,,,,,50
2012-03-23 01:00:00,,0.0,,,0.519,0.0903,,,0.6093,,,0.0,,,7.4172,,,,,,,,,,,,,,,,13.918,,19.778,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.736,,19.537,,3.0701,,,,,-2.3833,,,,,,,,,,,50
2012-03-23 01:01:00,,0.0,,,0.3610999999999999,-0.5415999999999999,,,-0.1804999999999999,,,0.0,,,7.3716,,,,,,,,,,,,,,,,13.918,,19.769,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.715,,19.538,,3.0712,,,,,-2.2323,,,,,,,,,,,50
2012-03-23 01:02:00,,0.0,,,0.4965,0.0,,,0.4965,,,0.0,,,7.3015,,,,,,,,,,,,,,,,13.918,,19.762,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.69,,19.511,,3.0828,,,,,-2.1651,,,,,,,,,,,50
2012-03-23 01:03:00,,0.0,,,0.4062,-0.2707999999999999,,,0.1353999999999999,,,0.0,,,7.2123,,,,,,,,,,,,,,,,13.917,,19.756,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.669,,19.493,,3.0639,,,,,-2.1483,,,,,,,,,,,50
2012-03-23 01:04:00,,0.0,,,0.4288,0.3385,,,0.7672999999999999,,,0.0,,,7.1483,,,,,,,,,,,,,,,,13.918,,19.746,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.669,,19.477,,3.0676,,,,,-2.1652,,,,,,,,,,,50
2012-03-23 01:05:00,,0.0,,,0.4512999999999999,0.0,,,0.4512999999999999,,,0.0,,,7.1222,,,,,,,,,,,,,,,,13.918,,19.74,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.658,,19.462,,3.0705,,,,,-2.1651,,,,,,,,,,,50
2012-03-23 01:06:00,,0.0,,,0.3385,-0.6543999999999999,,,-0.3159,,,0.0,,,7.1881,,,,,,,,,,,,,,,,13.918,,19.731,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.636,,19.454,,3.0874,,,,,-2.0477,,,,,,,,,,,50
2012-03-23 01:07:00,,0.0,,,0.4965,-0.1128,,,0.3836,,,0.0,,,7.2205,,,,,,,,,,,,,,,,13.918,,19.722,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.598,,19.445,,3.1025,,,,,-2.0309,,,,,,,,,,,50
2012-03-23 01:08:00,,0.0,,,0.4738999999999999,0.0451,,,0.519,,,0.0,,,7.2546,,,,,,,,,,,,,,,,13.919,,19.714,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.603,,19.439,,3.0934,,,,,-2.0309,,,,,,,,,,,50
2012-03-23 01:09:00,,0.0,,,0.3610999999999999,-0.2031,,,0.158,,,0.0,,,7.3433,,,,,,,,,,,,,,,,13.92,,19.704,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.634,,19.442,,3.0579,,,,,-2.0141,,,,,,,,,,,50
2012-03-23 01:10:00,,0.0,,,0.4965,0.6093,,,1.1058,,,0.0,,,7.4592,,,,,,,,,,,,,,,,13.92,,19.696,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,30.121,,19.637,,19.437,,3.0362,,,,,-1.947,,,,,,,,,,,50
2012-03-23 01:11:00,,0.0,,,0.3159,-0.6543999999999999,,,-0.3385,,,0.0,,,7.5452,,,,,,,,,,,,,,,,13.92,,19.688,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,-99999.0,,19.635,,19.431,,3.027,,,,,-1.9302,,,,,,,,,,,50
