measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-10-03 00:00:00,5.184,0.0,0.0,-14.482,114.865,11.609,0.005,159.673,0.0,159.46,0.0,0.79837,0.903,18.277,18.289,18.885,0.0,0.0,-6.089,50
2004-10-03 00:15:00,4.844,0.0,0.0,-13.505,107.322,10.403,0.005,149.163,0.0,148.957,0.0,0.74582,0.949,17.05,16.971,17.517,0.0,0.0,-5.457,50
2004-10-03 00:30:00,5.18,0.0,0.0,-14.437,114.701,10.928,0.006,159.382,0.0,159.154,0.0,0.95629,1.02,18.218,18.095,18.606,0.0,0.0,-5.436,50
2004-10-03 00:45:00,4.83,0.0,0.0,-13.447,106.946,10.044,0.005,148.595,0.0,148.385,0.0,0.7429799999999999,0.946,16.973,16.716,17.194,0.0,0.0,-5.561,50
2004-10-03 01:00:00,5.183,0.0,0.0,-14.436,114.711,10.574,0.006,159.368,0.0,159.139,0.0,0.95621,1.022,18.112,17.736,18.237,0.0,0.0,-5.879,50
2004-10-03 01:15:00,5.18,0.0,0.0,-14.407,114.65,10.58,0.006,159.252,0.0,159.025,0.0,0.95551,1.046,18.01,17.572,18.062,0.0,0.0,-5.317,50
2004-10-03 01:30:00,5.184,0.0,0.0,-14.407,114.725,10.509,0.006,159.355,0.0,159.118,0.0,0.95613,1.069,17.94,17.485,17.958,0.0,0.0,-5.595,50
2004-10-03 01:45:00,5.186,0.0,0.0,-14.421,114.736,10.249,0.006,159.463,0.0,159.224,0.0,0.95678,1.095,17.911,17.447,17.892,0.0,0.0,-5.475,50
2004-10-03 02:00:00,5.531,0.0,0.0,-15.355,122.363,10.663,0.006,170.064,0.0,169.811,0.0,1.02038,1.167,19.052,18.555,18.984,0.0,0.0,-6.212,50
2004-10-03 02:15:00,4.841,0.0,0.0,-13.423,107.121,9.362,0.006,148.856,0.0,148.633,0.0,0.89314,1.045,16.636,16.161,16.523,0.0,0.0,-4.959,50
2004-10-03 02:30:00,5.187,0.0,0.0,-14.39,114.778,9.72,0.006,159.488,0.0,159.255,0.0,0.95693,1.138,17.764,17.224,17.584,0.0,0.0,-5.334,50
2004-10-03 02:45:00,4.846,0.0,0.0,-13.448,107.215,9.39,0.006,148.982,0.0,148.766,0.0,0.8938899999999999,1.069,16.506,15.948,16.321,0.0,0.0,-5.033,50
2004-10-03 03:00:00,5.188,0.0,0.0,-14.396,114.731,9.953,0.006,159.392,0.0,159.154,0.0,0.95635,1.127,17.61,17.023,17.385,0.0,0.0,-5.768,50
2004-10-03 03:15:00,5.183,0.0,0.0,-14.38,114.594,9.923,0.006,159.239,0.0,159.004,0.0,0.95543,1.14,17.518,16.924,17.295,0.0,0.0,-5.995,50
2004-10-03 03:30:00,5.184,0.0,0.0,-14.384,114.613,9.463,0.006,159.262,0.0,159.018,0.0,0.95557,1.142,17.477,16.862,17.229,0.0,0.0,-5.873,50
2004-10-03 03:45:00,5.188,0.0,0.0,-14.394,114.722,9.569,0.006,159.429,0.0,159.195,0.0,0.95657,1.143,17.448,16.84,17.172,0.0,0.0,-5.751,50
2004-10-03 04:00:00,5.533,0.0,0.0,-15.345,122.348,10.039,0.007,169.962,0.0,169.719,0.0,1.18973,1.219,18.587,17.924,18.254,0.0,0.0,-5.824,50
2004-10-03 04:15:00,5.186,0.0,0.0,-14.379,114.656,9.417,0.006,159.324,0.0,159.094,0.0,0.95594,1.145,17.342,16.682,17.016,0.0,0.0,-6.11,50
2004-10-03 04:30:00,4.836,0.0,0.0,-13.46,106.906,8.38,0.006,148.559,0.0,148.344,0.0,0.8913499999999999,1.066,16.139,15.492,15.812,0.0,0.0,-5.372,50
2004-10-03 04:45:00,5.179,0.0,0.0,-14.384,114.477,9.57,0.006,159.062,0.0,158.818,0.0,0.95437,1.153,17.241,16.577,16.886,0.0,0.0,-4.896,50
2004-10-03 05:00:00,5.179,0.0,0.0,-14.351,114.499,9.792,0.006,159.097,0.0,158.858,0.0,0.95458,1.151,17.159,16.496,16.826,0.0,0.0,-5.345,50
2004-10-03 05:15:00,5.158,0.0,0.0,-14.365,114.036,10.187,0.006,158.491,0.0,158.238,0.0,0.95095,1.143,17.119,16.498,16.791,0.0,0.0,-4.911,50
2004-10-03 05:30:00,5.153,0.0,0.0,-14.339,113.918,10.032,0.006,158.298,0.0,158.049,0.0,0.94979,1.149,17.037,16.437,16.669,0.0,0.0,-5.053,50
2004-10-03 05:45:00,5.156,0.0,0.0,-14.305,113.966,10.564,0.007,158.407,0.0,158.162,0.0,1.10885,1.192,16.953,16.318,16.566,0.0,0.0,-4.957,50
2004-10-03 06:00:00,5.269,0.0,0.0,-41.476,113.946,10.422,0.019,174.796,0.001,175.738,0.17574,3.32112,4.101,16.919,16.37,16.667,0.0,0.0,-2.254,50
2004-10-03 06:15:00,5.965,0.0,0.0,134.155,113.959,10.535,0.638,214.448,0.627,213.868,134.09524,136.81782,288.304,16.95,17.534,19.798,0.0,0.0,59.926,50
2004-10-03 06:30:00,8.615999999999998,0.0,0.0,672.553,114.118,11.16,1.818,220.824,1.839,219.955,404.49725,401.45803,858.4059999999998,16.949,20.145,24.313,0.0,0.0,148.308,50
2004-10-03 06:45:00,11.641,0.0,0.0,1144.216,106.689,10.817,2.871,203.515,2.897,202.484,586.59615,584.29157,1337.449,15.834,21.057,26.18,0.0,0.0,215.376,50
