measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,system_id
2013-01-24 00:00:00,,0.0,0.4965,-0.2257,,0.2707999999999999,,0.0,,9.288900000000002,13.919,19.746,0.0086,0.255782,,0.0,,0.0,0.0,0.0021997252,,0.0021997252,0.0,,-99999.0,,18.989,,18.755,,16.399,,,,,,-1.7122,50
2013-01-24 00:01:00,,0.0,0.5,-0.1666999999999999,,0.3332999999999999,,0.0,,9.0163,13.915,19.748,0.0086999999999999,0.255782,,0.0,,0.0,0.0,0.0022253033999999,,0.0022253033999999,0.0,,-99999.0,,18.947,,18.74,,16.819,,,,,,-1.6269,50
2013-01-24 00:02:00,,0.0,0.5643,0.0451,,0.6094,,0.0,,8.9958,13.919,19.756,0.0082,0.255782,,0.0,,0.0,0.0,0.0020974124,,0.0020974124,0.0,,-99999.0,,18.96,,18.699,,13.752,,,,,,-1.6282,50
2013-01-24 00:03:00,,0.0,0.4739999999999999,-0.1806,,0.2933999999999999,,0.0,,8.9792,13.918,19.757,0.0086,0.240736,,0.0,,0.0,0.0,0.0020703295999999,,0.0020703295999999,0.0,,-99999.0,,18.959,,18.597,,16.617,,,,,,-1.5947,50
2013-01-24 00:04:00,,0.0,0.4514,-0.2482999999999999,,0.2031,,0.0,,8.827999999999998,13.918,19.757,0.0079,0.22569,,0.0,,0.0,0.0,0.001782951,,0.001782951,0.0,,-99999.0,,18.919,,18.555,,15.485,,,,,,-1.5275,50
2013-01-24 00:05:00,,0.0,0.4514,-0.316,,0.1353999999999999,,0.0,,8.7565,13.918,19.756,0.0085,0.240736,,0.0,,0.0,0.0,0.002046256,,0.002046256,0.0,,-99999.0,,18.916,,18.547,,15.938,,,,,,-1.6618,50
2013-01-24 00:06:00,,0.0,0.4965,0.0225999999999999,,0.5191,,0.0,,8.814299999999998,13.917,19.747,0.0085,0.22569,,0.0,,0.0,0.0,0.001918365,,0.001918365,0.0,,-99999.0,,18.848,,18.497,,14.472,,,,,,-1.7625,50
2013-01-24 00:07:00,,0.0,0.5643,-0.2031,,0.3610999999999999,,0.0,,8.809599999999998,13.917,19.745,0.008,0.22569,,0.0,,0.0,0.0,0.0018055199999999,,0.0018055199999999,0.0,,-99999.0,,18.755,,18.32,,14.792,,,,,,-1.9136,50
2013-01-24 00:08:00,,0.0,0.4965,0.0225999999999999,,0.5191,,0.0,,8.779,13.918,19.745,0.0088999999999999,0.240736,,0.0,,0.0,0.0,0.0021425504,,0.0021425504,0.0,,-99999.0,,18.7,,18.246,,15.038,,,,,,-1.9975,50
2013-01-24 00:09:00,,0.0,0.5416999999999998,0.0225999999999999,,0.5643,,0.0,,8.7359,13.918,19.736,0.0089999999999999,0.22569,,0.0,,0.0,0.0,0.0020312099999999,,0.0020312099999999,0.0,,-99999.0,,18.69,,18.217,,16.601,,,,,,-2.0479,50
2013-01-24 00:10:00,,0.0,0.4739999999999999,-0.632,,-0.158,,0.0,,8.6981,13.917,19.732,0.0097,0.240736,,0.0,,0.0,0.0,0.0023351392,,0.0023351392,0.0,,-99999.0,,18.723,,18.28,,18.621,,,,,,-2.0143,50
2013-01-24 00:11:00,,0.0,0.5191,-0.4739999999999999,,0.0451,,0.0,,8.636599999999998,13.918,19.725,0.0085,0.255782,,0.0,,0.0,0.0,0.002174147,,0.002174147,0.0,,-99999.0,,18.769,,18.356,,15.212,,,,,,-2.0143,50
2013-01-24 00:12:00,,0.0,0.3836999999999999,-0.4739999999999999,,-0.0903,,0.0,,8.558,13.918,19.72,0.0092999999999999,0.240736,,0.0,,0.0,0.0,0.0022388448,,0.0022388448,0.0,,-99999.0,,18.782,,18.37,,17.346,,,,,,-2.0143,50
