measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2008-09-15 00:00:00,-0.064,0.389,0.0,8.897999999999998,0.006,1.063,0.001,0.008,1e-05,0.00638,0.006,18.722,18.76,18.741,0.0,0.0,-5.148,50
2008-09-15 00:15:00,-0.064,0.4089999999999999,0.0,9.042,0.006,1.039,0.001,0.008,1e-05,0.00623,0.006,18.678,18.729,18.578,0.0,0.0,-4.793,50
2008-09-15 00:30:00,-0.065,0.389,0.0,8.859,0.006,1.015,0.0,0.008,0.0,0.0060899999999999,0.006,18.774,18.789,18.512,0.0,0.0,-5.118,50
2008-09-15 00:45:00,-0.063,0.39,0.0,9.849,0.006,0.979,0.0,0.007,0.0,0.00587,0.006,18.845,18.851,18.555,0.0,0.0,-5.612,50
2008-09-15 01:00:00,-0.064,0.391,0.0,9.86,0.006,0.945,0.0,0.007,0.0,0.0056699999999999,0.006,18.669,18.767,18.622,0.0,0.0,-5.605,50
2008-09-15 01:15:00,-0.063,0.4079999999999999,0.0,9.053,0.006,0.911,0.0,0.008,0.0,0.00547,0.006,18.766,18.864,18.577,0.0,0.0,-5.709,50
2008-09-15 01:30:00,-0.063,0.451,0.0,8.721999999999998,0.006,0.871,0.001,0.0089999999999999,1e-05,0.00523,0.005,18.737,18.779,18.465,0.0,0.0,-4.747,50
2008-09-15 01:45:00,-0.063,0.4749999999999999,0.0,9.074,0.006,0.822,0.001,0.008,1e-05,0.00493,0.005,18.729,18.798,18.401,0.0,0.0,-4.845,50
2008-09-15 02:00:00,-0.063,0.4759999999999999,0.0,9.957,0.006,0.779,0.001,0.0089999999999999,1e-05,0.0046699999999999,0.005,18.818,18.886,18.475,0.0,0.0,-4.712,50
2008-09-15 02:15:00,-0.063,0.4709999999999999,0.0,10.099,0.006,0.7199999999999999,0.0,0.008,0.0,0.00432,0.004,18.7,18.81,18.517,0.0,0.0,-5.703,50
2008-09-15 02:30:00,-0.063,0.4809999999999999,0.0,8.978,0.006,0.66,0.0,0.0089999999999999,0.0,0.00396,0.004,18.773,18.89,18.503,0.0,0.0,-5.473,50
2008-09-15 02:45:00,-0.063,0.4819999999999999,0.0,9.796,0.006,0.5889999999999999,0.0,0.008,0.0,0.00353,0.004,18.76,18.829,18.481,0.0,0.0,-4.756,50
2008-09-15 03:00:00,-0.063,0.4779999999999999,0.0,10.402,0.006,0.513,0.0,0.008,0.0,0.0030799999999999,0.003,19.087,19.047,18.89,0.0,0.0,-5.031,50
2008-09-15 03:15:00,-0.062,0.4769999999999999,0.0,8.915,0.006,0.453,0.001,0.008,1e-05,0.00272,0.003,18.922,18.905,18.938,0.0,0.0,-7.418,50
2008-09-15 03:30:00,-0.063,0.4779999999999999,0.0,7.506,0.006,0.394,0.0,0.008,0.0,0.00236,0.002,18.668,18.708,18.573,0.0,0.0,-7.567999999999999,50
2008-09-15 03:45:00,-0.063,0.497,0.0,6.865,0.006,0.325,0.0,0.007,0.0,0.0019499999999999,0.002,18.623,18.643,18.275,0.0,0.0,-6.812,50
2008-09-15 04:00:00,-0.062,0.507,0.0,6.395,0.006,0.254,0.0,0.007,0.0,0.00152,0.002,18.615,18.618,18.072,0.0,0.0,-6.296,50
2008-09-15 04:15:00,0.024,0.5959999999999999,0.0,7.055,0.006,0.189,0.0,0.007,0.0,0.0011299999999999,0.001,18.705,18.725,18.029,0.0,0.0,-5.811,50
