measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,system_id
2012-03-15 00:00:00,,0.0,0.5638999999999998,0.3834,,0.9473,,0.0,,11.519,13.853,22.051,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,38.834,,21.893,,21.844,,7.7495,,,,,,-2.734,50
2012-03-15 00:01:00,,0.0,0.5187,0.3609,,0.8796,,0.0,,11.533,13.848,22.05,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,21.854,,21.797,,7.6909,,,,,,-2.6334,50
2012-03-15 00:02:00,,0.0,0.5187,0.2255,,0.7442999999999999,,0.0,,11.518,13.855,22.05,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,41.055,,21.749,,21.713,,7.681899999999999,,,,,,-2.6669,50
2012-03-15 00:03:00,,0.0,0.3834,-0.4961999999999999,,-0.1128,,0.0,,11.547,13.853,22.044,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,21.715,,21.666,,7.7047,,,,,,-2.6166,50
2012-03-15 00:04:00,,0.0,0.4511,0.203,,0.6541,,0.0,,11.539,13.853,22.039,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,21.745,,21.671,,7.7281,,,,,,-2.5663,50
2012-03-15 00:05:00,,0.0,0.5637999999999999,-0.1128,,0.4511,,0.0,,11.533,13.853,22.038,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,21.783,,21.708,,7.705,,,,,,-2.3986,50
2012-03-15 00:06:00,,0.0,0.4511,0.2480999999999999,,0.6992,,0.0,,11.495,13.853,22.038,0.0067999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,21.824,,21.754,,7.620599999999999,,,,,,-2.3147,50
2012-03-15 00:07:00,,0.0,0.2480999999999999,-0.8119,,-0.5637999999999999,,0.0,,11.472,13.853,22.038,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,21.88,,21.816,,7.5251,,,,,,-2.4154,50
2012-03-15 00:08:00,,0.0,0.2707,-0.4736,,-0.203,,0.0,,11.428,13.853,22.038,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,21.905,,21.854,,7.4158,,,,,,-2.4824,50
2012-03-15 00:09:00,,0.0,0.3382999999999999,-0.5864,,-0.2480999999999999,,0.0,,11.284,13.853,22.037,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,21.871,,21.839,,7.3255,,,,,,-2.6166,50
