measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2013-01-01 00:00:00,,0.0,0.7701,0.3397999999999999,,1.1099,,0.0,,-8.2154,,,,14.374,,4.2207,0.0204,0.4062419999999999,,0.0,,0.0,0.0,0.0082873367999999,,0.0082873367999999,,,,,0.0,,-99999.0,,3.696,,3.1556,,-99999.0,,,,,,-1.6173,,,,50
2013-01-01 00:01:00,,0.0,0.7527,0.3553999999999999,,1.1081,,0.0,,-8.248699999999998,,,,14.372,,4.2094,0.0204,0.3761499999999999,,0.0,,0.0,0.0,0.00767346,,0.00767346,,,,,0.0,,-99999.0,,3.6291,,3.1096,,-99999.0,,,,,,-1.695,,,,50
2013-01-01 00:02:00,,0.0,0.6794999999999999,-0.1585999999999999,,0.521,,0.0,,-8.3116,,,,14.376,,4.1976,0.0204,0.3911959999999999,,0.0,,0.0,0.0,0.0079803983999999,,0.0079803983999999,,,,,0.0,,-99999.0,,3.5249,,3.0573,,-99999.0,,,,,,-1.9879,,,,50
2013-01-01 00:03:00,,0.0,0.6794999999999999,0.0453,,0.7248,,0.0,,-8.377399999999998,,,,14.375,,4.1863,0.0204,0.3911959999999999,,0.0,,0.0,0.0,0.0079803983999999,,0.0079803983999999,,,,,0.0,,-99999.0,,3.4832,,3.0453,,-99999.0,,,,,,-2.0216,,,,50
2013-01-01 00:04:00,,0.0,0.7928,0.0453,,0.8380999999999998,,0.0,,-8.487299999999998,,,,14.376,,4.1768,0.0204,0.4062419999999999,,0.0,,0.0,0.0,0.0082873367999999,,0.0082873367999999,,,,,0.0,,-99999.0,,3.4087,,3.0242,,-99999.0,,,,,,-2.1901,,,,50
2013-01-01 00:05:00,,0.0,0.7248,0.2492,,0.974,,0.0,,-8.5713,,,,14.376,,4.1666,0.0204,0.3911959999999999,,0.0,,0.0,0.0,0.0079803983999999,,0.0079803983999999,,,,,0.0,,-99999.0,,3.3385,,2.9829,,-99999.0,,,,,,-2.3922,,,,50
2013-01-01 00:06:00,,0.0,0.7475,0.1585999999999999,,0.906,,0.0,,-8.6937,,,,14.376,,4.1541,0.0204,0.3761499999999999,,0.0,,0.0,0.0,0.00767346,,0.00767346,,,,,0.0,,-99999.0,,3.3072,,2.948,,-99999.0,,,,,,-2.4765,,,,50
2013-01-01 00:07:00,,0.0,0.6116,-0.0453,,0.5663,,0.0,,-8.846299999999998,,,,14.377,,4.1447,0.0204,0.3911959999999999,,0.0,,0.0,0.0,0.0079803983999999,,0.0079803983999999,,,,,0.0,,-99999.0,,3.3043,,2.9205,,-140.21,,,,,,-2.5607,,,,50
2013-01-01 00:08:00,,0.0,0.7475,-0.0906,,0.6569,,0.0,,-8.9622,,,,14.376,,4.1333,0.0204,0.4062419999999999,,0.0,,0.0,0.0,0.0082873367999999,,0.0082873367999999,,,,,0.0,,-99999.0,,3.2141,,2.8389,,-144.53,,,,,,-2.5944,,,,50
2013-01-01 00:09:00,,0.0,0.8154,0.1358999999999999,,0.9513,,0.0,,-9.0155,,,,14.377,,4.1233,0.0204,0.3911959999999999,,0.0,,0.0,0.0,0.0079803983999999,,0.0079803983999999,,,,,0.0,,-99999.0,,3.1679,,2.7413,,-99999.0,,,,,,-2.4596,,,,50
2013-01-01 00:10:00,,0.0,0.6341999999999999,-0.3397999999999999,,0.2944999999999999,,0.0,,-9.0262,,,,14.378,,4.1122,0.0204,0.3911959999999999,,0.0,,0.0,0.0,0.0079803983999999,,0.0079803983999999,,,,,0.0,,-99999.0,,3.1163,,2.7056,,-139.71,,,,,,-2.4259,,,,50
2013-01-01 00:11:00,,0.0,0.7248,0.0906,,0.8154,,0.0,,-9.0303,,,,14.377,,4.1018,0.0204,0.3911959999999999,,0.0,,0.0,0.0,0.0079803983999999,,0.0079803983999999,,,,,0.0,,-99999.0,,3.0777,,2.625,,-138.69,,,,,,-2.4259,,,,50
2013-01-01 00:12:00,,0.0,0.7928,0.1585999999999999,,0.9513,,0.0,,-9.057,,,,14.378,,4.0895,0.0204,0.4062419999999999,,0.0,,0.0,0.0,0.0082873367999999,,0.0082873367999999,,,,,0.0,,-99999.0,,3.0835,,2.6191,,-139.0,,,,,,-2.4259,,,,50
2013-01-01 00:13:00,,0.0,0.6794999999999999,-0.2039,,0.4757,,0.0,,-9.151,,,,14.379,,4.0789,0.0204,0.4062419999999999,,0.0,,0.0,0.0,0.0082873367999999,,0.0082873367999999,,,,,0.0,,-99999.0,,3.0577,,2.623,,-133.97,,,,,,-2.4259,,,,50
2013-01-01 00:14:00,,0.0,0.7022,0.0227,,0.7248,,0.0,,-9.2663,,,,14.377,,4.0666,0.0204,0.4062419999999999,,0.0,,0.0,0.0,0.0082873367999999,,0.0082873367999999,,,,,0.0,,-99999.0,,3.0295,,2.589,,-133.06,,,,,,-2.4259,,,,50
2013-01-01 00:15:00,,0.0,0.5435999999999999,-0.5435999999999999,,0.0,,0.0,,-9.1922,,,,14.379,,4.057,0.0204,0.4062419999999999,,0.0,,0.0,0.0,0.0082873367999999,,0.0082873367999999,,,,,0.0,,-99999.0,,3.0039,,2.5033,,-138.71,,,,,,-2.3249,,,,50
