measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-10-02 00:00:00,5.205,0.0,0.0,-14.281,114.584,3.443,0.008,159.155,0.0,158.892,0.0,1.27324,1.365,13.274,14.351,14.666,0.0,0.0,-5.167,50
2004-10-02 00:15:00,5.196,0.0,0.0,-14.275,114.449,3.202,0.008,158.917,0.0,158.659,0.0,1.27134,1.372,13.366,14.358,14.604,0.0,0.0,-5.697,50
2004-10-02 00:30:00,4.862,0.0,0.0,-13.363,107.056,2.796,0.007,148.647,0.0,148.409,0.0,1.04053,1.258,12.291,13.234,13.487,0.0,0.0,-6.491,50
2004-10-02 00:45:00,5.205,0.0,0.0,-14.313,114.617,3.238,0.007,159.121,0.0,158.867,0.0,1.11385,1.325,12.97,14.089,14.303,0.0,0.0,-6.927,50
2004-10-02 01:00:00,4.861,0.0,0.0,-13.334,107.044,2.894,0.007,148.621,0.0,148.383,0.0,1.04035,1.266,11.947,13.075,13.235,0.0,0.0,-5.957,50
2004-10-02 01:15:00,5.211,0.0,0.0,-14.293,114.768,3.291,0.007,159.283,0.0,159.029,0.0,1.11498,1.33,12.698,13.956,14.114,0.0,0.0,-5.896,50
2004-10-02 01:30:00,5.206,0.0,0.0,-14.309,114.656,3.648,0.007,159.09,0.0,158.835,0.0,1.11363,1.32,12.629,13.915,14.041,0.0,0.0,-6.448,50
2004-10-02 01:45:00,5.214,0.0,0.0,-14.275,114.797,3.477,0.007,159.319,0.0,159.057,0.0,1.11523,1.331,12.594,13.901,13.985,0.0,0.0,-7.23,50
2004-10-02 02:00:00,5.206,0.0,0.0,-14.304,114.649,2.756,0.007,159.098,0.0,158.836,0.0,1.11369,1.33,12.496,13.814,13.885,0.0,0.0,-6.879,50
2004-10-02 02:15:00,5.212,0.0,0.0,-14.304,114.756,2.873,0.007,159.227,0.0,158.973,0.0,1.11459,1.334,12.443,13.789,13.879,0.0,0.0,-6.255,50
2004-10-02 02:30:00,5.21,0.0,0.0,-14.304,114.723,2.917,0.008,159.178,0.001,158.926,0.1589299999999999,1.27342,1.371,12.398,13.727,13.793,0.0,0.0,-5.614,50
