measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2020-03-05 00:00:00,0.0,-2.9788,0.0,9.5357,5e-05,13.885,0.0070499999999999,0.00636,0.0,-0.0042399999999999,0.0,0.3610599999999999,5e-05,-3.3398,19.176,18.971,16.034,-138.04,50
2020-03-05 00:01:00,0.0,-2.8434,0.0,9.6217,0.0,13.885,0.0066299999999999,0.0,0.0,-0.00636,0.0,0.45132,0.0,-3.2946,19.183,18.987,16.098,-404.75,50
2020-03-05 00:02:00,0.0,-2.8659,0.0,9.7025,0.0,13.885,0.00677,0.0,0.0,-0.00636,0.0,0.4287599999999999,0.0,-3.2946,19.195,18.996,15.138,-357.47,50
2020-03-05 00:03:00,0.0,-2.8659,0.0,10.34,-3e-05,13.885,0.00691,-0.0042399999999999,0.0,-0.0042399999999999,0.0,0.4287599999999999,-3e-05,-3.2946,19.164,18.969,16.116,-500.08,50
2020-03-05 00:04:00,0.0,-2.9562,0.0,10.698,0.0,13.886,0.00719,0.0,0.0,0.0042399999999999,0.0,0.33849,0.0,-3.2946,19.107,18.931,14.952,-411.98,50
2020-03-05 00:05:00,0.0,-2.7982,0.0,10.67,-4e-05,13.886,0.00719,-0.00636,0.0,0.0021199999999999,0.0,0.38362,-4e-05,-3.1819,19.103,18.919,14.536,-582.63,50
2020-03-05 00:06:00,0.0,-2.7531,0.0,10.595,3e-05,13.886,0.0070499999999999,0.0042399999999999,0.0,0.0,0.0,0.29336,3e-05,-3.0465,19.13,18.939,11.689,-780.89,50
2020-03-05 00:07:00,0.0,-2.9111,0.0,10.47,-3e-05,13.886,0.00677,-0.0042399999999999,0.0,-0.0021199999999999,0.0,0.4738899999999999,-3e-05,-3.3849,19.158,18.965,16.554,-354.16,50
2020-03-05 00:08:00,0.0,-2.8885,0.0,10.38,0.0,13.885,0.0066299999999999,0.0,0.0,0.0,0.0,0.33849,0.0,-3.227,19.191,18.996,13.638,-551.09,50
2020-03-05 00:09:00,0.0,-2.8659,-0.0008499999999999,10.326,0.0,13.886,0.00691,0.0,0.0,-0.0021199999999999,0.0,0.38362,0.0,-3.2496,19.213,19.022,15.899,-476.38,50
2020-03-05 00:10:00,0.0,-3.0239,0.0,10.3,-3e-05,13.886,0.0070499999999999,-0.0042399999999999,0.0001399999999999,0.0021199999999999,0.0,0.33849,-3e-05,-3.3623,19.214,19.031,15.439,-178.51,50
2020-03-05 00:11:00,0.0,-2.9336,0.0,10.309,1e-05,13.886,0.00677,0.0021199999999999,0.0,0.0,0.0,0.3610599999999999,1e-05,-3.2946,19.204,19.024,15.948,-227.46,50
2020-03-05 00:12:00,0.0,-2.7982,0.0,10.488,0.0,13.886,0.0073299999999999,-0.0021199999999999,0.0,0.0,0.0,0.38362,0.0,-3.1819,19.206,19.027,14.122,-441.89,50
2020-03-05 00:13:00,0.0,-2.9111,0.0,10.528,-4e-05,13.886,0.00677,-0.00636,0.0001399999999999,-0.0042399999999999,0.0,0.33849,-4e-05,-3.2496,19.216,19.039,14.926,-591.87,50
2020-03-05 00:14:00,0.0,-2.9336,0.0,10.473,-3e-05,13.886,0.0066299999999999,-0.0042399999999999,0.0,-0.00636,0.0,0.2707999999999999,-3e-05,-3.2044,19.223,19.049,14.329,-740.19,50
2020-03-05 00:15:00,0.0,-2.8885,0.0,10.409,-3e-05,13.887,0.0066299999999999,-0.0042399999999999,0.0,-0.0021199999999999,0.0,0.40619,-3e-05,-3.2946,19.241,19.063,14.633,-400.96,50
2020-03-05 00:16:00,0.0,-2.9562,0.0,10.379,-3e-05,13.887,0.0070499999999999,-0.0042399999999999,0.0,-0.00636,0.0,0.40619,-3e-05,-3.3623,19.254,19.082,16.337,-252.35,50
2020-03-05 00:17:00,0.0,-2.8434,0.0,10.601,0.0,13.887,0.00719,-0.0021199999999999,-0.0001399999999999,0.0021199999999999,0.0,0.33849,0.0,-3.1819,19.256,19.078,14.106,-212.8,50
2020-03-05 00:18:00,0.0,-2.7982,0.0,10.948,2e-05,13.886,0.00691,0.0021199999999999,0.0,-0.00636,0.0,0.51902,2e-05,-3.3172,19.241,19.075,17.613,-581.45,50
2020-03-05 00:19:00,0.0,-2.8885,0.0,11.177,-3e-05,13.887,0.00691,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.38362,-3e-05,-3.2721,19.219,19.049,14.7,-285.53,50
2020-03-05 00:20:00,0.0,-2.8434,0.0,11.151,-8e-05,13.888,0.0070499999999999,-0.0106,0.0,-0.0021199999999999,0.0,0.38362,-8e-05,-3.227,19.19,19.015,15.031,-440.87,50
2020-03-05 00:21:00,0.0,-2.8121,0.0,11.478,-4e-05,13.886,0.0072899999999999,-0.00587,-0.0002599999999999,0.00391,0.0,0.39577,-4e-05,-3.2079,19.132,18.944,14.117,-725.2899999999998,50
2020-03-05 00:22:00,0.0,-2.6628,0.0,11.778,2e-05,13.887,0.0070499999999999,0.0021199999999999,0.0001399999999999,0.0021199999999999,0.0,0.45132,2e-05,-3.1142,19.062,18.875,15.092,-525.9,50
2020-03-05 00:23:00,0.0,-2.8434,0.0,11.917,0.0,13.888,0.00691,0.0,0.0,0.0021199999999999,0.0,0.4287599999999999,0.0,-3.2721,19.016,18.831,16.263,-287.55,50
2020-03-05 00:24:00,0.0,-2.9562,0.0,11.717,2e-05,13.889,0.00719,0.0021199999999999,0.0,-0.0021199999999999,0.0,0.3610599999999999,2e-05,-3.3172,18.97,18.784,15.936,-174.5,50
2020-03-05 00:25:00,0.0,-2.7982,0.0,11.443,-4e-05,13.888,0.00719,-0.00636,0.0,0.0,0.0,0.38362,-4e-05,-3.1819,18.915,18.73,14.987,-314.65,50
2020-03-05 00:26:00,0.0,-2.8434,0.0,11.41,-4e-05,13.888,0.0070499999999999,-0.00636,0.0,-0.0042399999999999,0.0,0.33849,-4e-05,-3.1819,18.871,18.678,14.706,-550.09,50
2020-03-05 00:27:00,0.0,-2.7757,0.0,11.555,-3e-05,13.889,0.0070499999999999,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.4287599999999999,-3e-05,-3.2044,18.839,18.653,15.76,-269.53,50
2020-03-05 00:28:00,0.0,-2.8434,0.0,11.666,-4e-05,13.889,0.0073299999999999,-0.00636,0.0,0.0042399999999999,0.0,0.3610599999999999,-4e-05,-3.2044,18.794,18.615,15.152,-466.66,50
2020-03-05 00:29:00,0.0,-2.7531,0.0,11.688,0.0,13.889,0.0070499999999999,0.0,-0.0001399999999999,-0.0042399999999999,0.0,0.4287599999999999,0.0,-3.1819,18.761,18.577,15.436,-599.64,50
2020-03-05 00:30:00,0.0,-2.8208,0.0,11.717,0.0,13.889,0.0070499999999999,0.0,0.0,0.0021199999999999,0.0,0.40619,0.0,-3.227,18.725,18.527,14.832,-435.89,50
2020-03-05 00:31:00,0.0,-2.7982,0.0,11.598,0.0,13.889,0.0066299999999999,0.0,0.0,-0.0021199999999999,0.0,0.4287599999999999,0.0,-3.227,18.708,18.497,16.19,-278.93,50
2020-03-05 00:32:00,0.0,-2.8659,0.0,11.527,-1e-05,13.891,0.00677,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.4738899999999999,-1e-05,-3.3398,18.731,18.52,17.968,-330.28,50
2020-03-05 00:33:00,0.0,-2.6854,0.0,11.487,6e-05,13.89,0.00719,0.0084799999999999,0.0,-0.0021199999999999,0.0,0.38362,6e-05,-3.069,18.742,18.546,15.268,-804.71,50
2020-03-05 00:34:00,0.0,-2.7757,0.0,11.398,-1e-05,13.89,0.0073299999999999,-0.0021199999999999,0.0,0.0,0.0,0.40619,-1e-05,-3.1819,18.733,18.56,15.003,-695.79,50
2020-03-05 00:35:00,0.0,-2.8434,0.0,11.338,-3e-05,13.89,0.00677,-0.0042399999999999,0.0,-0.0021199999999999,0.0,0.4287599999999999,-3e-05,-3.2721,18.739,18.566,16.37,-369.88,50
2020-03-05 00:36:00,0.0,-2.8208,0.0,11.276,-1e-05,13.891,0.0073299999999999,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.45132,-1e-05,-3.2721,18.751,18.584,16.656,-420.88,50
2020-03-05 00:37:00,0.0,-2.9562,0.0,11.042,1e-05,13.89,0.00677,0.0021199999999999,0.0,-0.0042399999999999,0.0,0.4287599999999999,1e-05,-3.3849,18.688,18.583,17.537,-290.92,50
2020-03-05 00:38:00,0.0,-2.708,0.0,11.477,-1e-05,13.89,0.0073299999999999,-0.0021199999999999,0.0,0.0,0.0,0.38362,-1e-05,-3.0916,18.589,18.501,14.577,-314.71,50
2020-03-05 00:39:00,0.0,-2.8208,0.0,11.852,0.0,13.891,0.00691,0.0,0.0,-0.00636,0.0,0.49646,0.0,-3.3172,18.604,18.498,17.487,-107.33,50
2020-03-05 00:40:00,0.0,-2.8659,0.0,12.207,-1e-05,13.891,0.00691,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.4738899999999999,-1e-05,-3.3398,18.642,18.555,17.534,-347.35,50
2020-03-05 00:41:00,0.0,-2.8434,0.0,12.175,-3e-05,13.891,0.00719,-0.0042399999999999,0.0001399999999999,-0.0021199999999999,0.0,0.3610599999999999,-3e-05,-3.2044,18.65,18.566,14.849,-486.48,50
2020-03-05 00:42:00,0.0,-2.7757,0.0,12.214,-1e-05,13.891,0.00719,-0.0021199999999999,0.0,0.0021199999999999,0.0,0.4287599999999999,-1e-05,-3.2044,18.663,18.584,15.83,-278.15,50
2020-03-05 00:43:00,0.0,-2.9111,0.0,12.241,3e-05,13.892,0.00677,0.0042399999999999,0.0,-0.0042399999999999,0.0,0.4738899999999999,3e-05,-3.3849,18.727,18.647,19.711,-316.09,50
2020-03-05 00:44:00,0.0,-2.8434,0.0,12.265,-1e-05,13.892,0.0070499999999999,-0.0021199999999999,0.0,0.0,0.0,0.3610599999999999,-1e-05,-3.2044,18.808,18.738,15.654,-426.65,50
2020-03-05 00:45:00,0.0,-2.8659,0.0,12.307,-1e-05,13.893,0.00719,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.40619,-1e-05,-3.2721,18.847,18.776,17.189,-214.13,50
2020-03-05 00:46:00,0.0,-2.7531,0.0,12.223,2e-05,13.893,0.0073299999999999,0.0021199999999999,0.0,-0.00636,0.0,0.45133,2e-05,-3.2045,18.865,18.777,16.966,-322.03,50
2020-03-05 00:47:00,0.0,-2.7983,0.0,12.107,-6e-05,13.893,0.00719,-0.0084799999999999,0.0,0.0,0.0,0.38363,-6e-05,-3.1819,18.877,18.785,16.047,-410.05,50
2020-03-05 00:48:00,0.0,-2.8208,0.0,12.072,-1e-05,13.893,0.00719,-0.0021199999999999,0.0,-0.00636,0.0,0.4287699999999999,-1e-05,-3.2496,18.856,18.771,16.898,-328.5,50
2020-03-05 00:49:00,0.0,-2.9563,0.0,11.825,-1e-05,13.894,0.00677,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.4738999999999999,-1e-05,-3.4301,18.834,18.772,19.618,-264.83,50
2020-03-05 00:50:00,0.0,-2.8209,0.0,11.49,-1e-05,13.894,0.0070499999999999,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.4513499999999999,-1e-05,-3.2723,18.865,18.799,16.65,-258.74,50
2020-03-05 00:51:00,0.0,-2.9111,0.0,11.178,0.0,13.894,0.00719,0.0,0.0,0.0,0.0,0.38363,0.0,-3.2947,18.933,18.849,16.25,-435.17,50
2020-03-05 00:52:00,0.0,-2.7758,0.0,11.012,-2e-05,13.893,0.0074799999999999,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.38363,-2e-05,-3.1595,19.04,18.94,14.392,-515.43,50
2020-03-05 00:53:00,0.0,-2.7983,0.0,11.383,1e-05,13.894,0.0073299999999999,0.0021199999999999,0.0,-0.0021199999999999,0.0,0.36107,1e-05,-3.1594,19.075,18.962,15.283,-339.8,50
2020-03-05 00:54:00,0.0,-2.866,0.0,11.755,2e-05,13.894,0.00719,0.0021199999999999,0.0,-0.00636,0.0,0.4287699999999999,2e-05,-3.2947,19.058,18.912,17.064,-556.33,50
