measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2008-08-01 00:00:00,-0.138,0.307,0.0,21.338,0.0,0.007,0.0,0.007,0.0,0.0,0.0,24.596,24.756,26.776,0.0,0.0,12751.05,50
2008-08-01 00:15:00,-0.078,0.3669999999999999,0.0,21.171,0.0,0.007,0.0,0.007,0.0,0.0,0.0,24.841,24.897,26.726,0.0,0.0,12751.05,50
2008-08-01 00:30:00,-0.104,0.341,0.0,21.796,0.0,0.007,0.0,0.007,0.0,0.0,0.0,24.872,24.917,26.659,0.0,0.0,12751.05,50
2008-08-01 00:45:00,-0.097,0.3509999999999999,0.0,22.293,0.0,0.006,0.0,0.007,0.0,0.0,0.0,24.76,24.817,26.658,0.0,0.0,12751.05,50
2008-08-01 01:00:00,-0.063,0.381,0.0,22.443,0.0,0.007,0.0,0.008,0.0,0.0,0.0,24.619,24.626,26.671,0.0,0.0,12751.05,50
2008-08-01 01:15:00,-0.063,0.381,0.0,22.542,0.0,0.006,0.0,0.007,0.0,0.0,0.0,24.534,24.53,26.672,0.0,0.0,12751.05,50
2008-08-01 01:30:00,-0.063,0.381,0.0,21.87,0.0,0.006,0.0,0.007,0.0,0.0,0.0,24.605,24.629,26.589,0.0,0.0,12751.05,50
2008-08-01 01:45:00,-0.063,0.381,0.0,21.963,0.0,0.006,0.0,0.006,0.0,0.0,0.0,24.466,24.474,26.537,0.0,0.0,12751.05,50
2008-08-01 02:00:00,-0.063,0.381,0.0,22.298,0.0,0.007,0.0,0.007,0.0,0.0,0.0,24.347,24.32,26.51,0.0,0.0,12751.05,50
2008-08-01 02:15:00,-0.063,0.381,0.0,21.492,0.0,0.006,0.0,0.007,0.0,0.0,0.0,24.21,24.211,26.436,0.0,0.0,12751.05,50
2008-08-01 02:30:00,-0.063,0.381,0.0,21.257,0.0,0.006,0.0,0.007,0.0,0.0,0.0,24.068,24.062,26.341,0.0,0.0,12751.05,50
2008-08-01 02:45:00,-0.063,0.381,0.0,21.998,0.0,0.007,0.0,0.007,0.0,0.0,0.0,23.954,23.902,26.219,0.0,0.0,12751.05,50
