measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2021-03-26 00:17:00,0.0,-2.4819,0.0,4.4686,0.0007699999999999,13.864,0.00508,0.15256,-0.00042,0.0021199999999999,0.0,0.5414999999999999,0.0007699999999999,-3.0234,21.602,21.58,3.3955,50
2021-03-26 00:18:00,0.0,-2.5721,0.0,4.4619,0.0008,13.864,0.00508,0.1567999999999999,0.0,-0.00636,0.0,0.4963699999999999,0.0008,-3.0685,21.562,21.525,3.3791,50
2021-03-26 00:19:00,0.0,-2.6173,0.0,4.467,0.0008,13.865,0.00508,0.1567999999999999,-0.00042,-0.0042399999999999,0.0,0.60918,0.0008,-3.2264,21.509,21.446,3.3653,50
2021-03-26 00:20:00,0.0,-2.527,0.0,4.443,0.0008199999999999,13.863,0.00508,0.1610399999999999,0.0,-0.0021199999999999,0.0,0.56406,0.0008199999999999,-3.0911,21.415,21.344,3.3698,50
2021-03-26 00:21:00,0.0,-2.5496,0.0,4.4572,0.00084,13.863,0.00508,0.16527,-0.0001399999999999,-0.0084799999999999,0.0,0.4963699999999999,0.00084,-3.0459,21.315,21.258,3.3767,50
2021-03-26 00:22:00,0.0,-2.6173,0.0,4.509,0.0008099999999999,13.864,0.00508,0.15892,-0.0002799999999999,-0.00636,0.0,0.58662,0.0008099999999999,-3.2039,21.281,21.232,3.3828,50
2021-03-26 00:23:00,0.0,-2.4593,0.0,4.5375,0.0007699999999999,13.863,0.00508,0.15256,0.0001399999999999,0.01271,0.0,0.51893,0.0007699999999999,-2.9783,21.328,21.263,3.4061,50
2021-03-26 00:24:00,0.0,-2.527,0.0,4.5619,0.00076,13.863,0.00508,0.1504399999999999,-0.00042,0.00636,0.0,0.5414999999999999,0.00076,-3.0685,21.398,21.328,3.4055,50
2021-03-26 00:25:00,0.0,-2.6398,0.0,4.5575,0.00075,13.863,0.00508,0.14832,-0.0002799999999999,0.0,0.0,0.5414999999999999,0.00076,-3.1813,21.463,21.399,3.4118,50
2021-03-26 00:26:00,0.0,-2.6624,0.0,4.5606,0.00067,13.863,0.0043699999999999,0.15256,-0.0001399999999999,-0.0084799999999999,0.0,0.60918,0.00067,-3.2716,21.528,21.471,3.4237,50
2021-03-26 00:27:00,0.0,-2.6173,0.0,4.583,0.00075,13.863,0.00508,0.14832,-0.0002799999999999,0.0,0.0,0.5414999999999999,0.00075,-3.1588,21.572,21.518,3.4282,50
2021-03-26 00:28:00,0.0,-2.7075,0.0,4.648,0.00067,13.863,0.00451,0.14832,-0.0002799999999999,-0.0021199999999999,0.0,0.74456,0.00067,-3.452,21.597,21.56,3.4788,50
2021-03-26 00:29:00,0.0,-2.5495,0.0,4.6969,0.00072,13.862,0.00508,0.14197,-0.0002799999999999,-0.0042399999999999,0.0,0.5414999999999999,0.00072,-3.091,21.64,21.633,3.4912,50
2021-03-26 00:30:00,0.0,-2.527,0.0,4.7191,0.00066,13.862,0.00508,0.12925,-0.00042,0.0,0.0,0.51893,0.0006499999999999,-3.0459,21.664,21.665,3.4842,50
2021-03-26 00:31:00,0.0,-2.73,0.0,4.7197,0.00059,13.861,0.0046499999999999,0.1271299999999999,-0.0002799999999999,-0.0042399999999999,0.0,0.58662,0.00059,-3.3166,21.644,21.656,3.468,50
2021-03-26 00:32:00,0.0,-2.5044,0.0,4.7209,0.0006499999999999,13.862,0.00508,0.1271299999999999,0.00042,-0.0021199999999999,0.0,0.51893,0.0006499999999999,-3.0234,21.623,21.626,3.4226,50
2021-03-26 00:33:00,0.0,-2.5947,0.0,4.7072,0.00062,13.862,0.00508,0.1229,0.0001399999999999,-0.0021199999999999,0.0,0.56405,0.00062,-3.1588,21.574,21.561,3.3557,50
2021-03-26 00:34:00,0.0,-2.6173,0.0,4.6879,0.00055,13.862,0.00451,0.12078,0.0001399999999999,0.0,0.0,0.58662,0.00055,-3.2039,21.512,21.473,3.285,50
2021-03-26 00:35:00,0.0,-2.6173,0.0,4.6658,0.0005699999999999,13.861,0.00508,0.1123,-0.0002799999999999,-0.00636,0.0,0.58662,0.0005699999999999,-3.2039,21.445,21.39,3.238,50
2021-03-26 00:36:00,0.0,-2.5044,0.0,4.6456,0.00055,13.861,0.00508,0.10806,-0.0002799999999999,-0.0021199999999999,0.0,0.4963699999999999,0.00055,-3.0008,21.401,21.328,3.1846,50
2021-03-26 00:37:00,0.0,-2.5721,0.0,4.6274,0.0005599999999999,13.861,0.00508,0.11018,-0.0001399999999999,0.0042399999999999,0.0,0.5866099999999999,0.0005599999999999,-3.1588,21.353,21.263,3.1138,50
2021-03-26 00:38:00,0.0,-2.685,0.0,4.6016,0.0005599999999999,13.861,0.0049399999999999,0.1123,-0.0001399999999999,0.0,0.0,0.5866099999999999,0.0005599999999999,-3.2716,21.326,21.233,3.0489,50
2021-03-26 00:39:00,0.0,-2.5947,0.0,4.5859,0.0004899999999999,13.861,0.0049399999999999,0.0995899999999999,0.0,0.0021199999999999,0.0,0.5414999999999999,0.0004899999999999,-3.1362,21.345,21.305,2.9867,50
2021-03-26 00:40:00,0.0,-2.5044,0.0,4.5715,0.00054,13.86,0.00508,0.10595,0.0001399999999999,-0.0021199999999999,0.0,0.5414999999999999,0.00054,-3.0459,21.412,21.411,2.969,50
2021-03-26 00:41:00,0.0,-2.7752,0.0,4.5731,0.00058,13.861,0.00508,0.1144199999999999,-0.0001399999999999,-0.0021199999999999,0.0,0.56405,0.00058,-3.3392,21.484,21.505,2.9275,50
2021-03-26 00:42:00,0.0,-2.5496,0.0,4.5502,0.00063,13.861,0.0049399999999999,0.1271299999999999,0.0001399999999999,-0.00636,0.0,0.60918,0.00063,-3.1588,21.526,21.537,2.8923,50
2021-03-26 00:43:00,0.0,-2.6623,0.0,4.524,0.00063,13.862,0.0049399999999999,0.1271299999999999,0.0001399999999999,0.0021199999999999,0.0,0.58662,0.00063,-3.2489,21.553,21.564,2.8402,50
2021-03-26 00:44:00,0.0,-2.5721,0.0,4.4839,0.0006499999999999,13.861,0.00479,0.13561,-0.0002799999999999,-0.0042399999999999,0.0,0.6542999999999999,0.0006499999999999,-3.2264,21.558,21.558,2.8218,50
2021-03-26 00:45:00,0.0,-2.527,0.0,4.4697,0.00058,13.862,0.0043699999999999,0.13349,-0.0001399999999999,-0.0021199999999999,0.0,0.60918,0.00058,-3.1361,21.533,21.506,2.7931,50
2021-03-26 00:46:00,0.0,-2.6849,0.0,4.4735,0.0006499999999999,13.862,0.0049399999999999,0.1313699999999999,-0.0001399999999999,0.0,0.0,0.54149,0.0006499999999999,-3.2264,21.487,21.439,2.7704,50
2021-03-26 00:47:00,0.0,-2.6623,0.0,4.4494,0.00068,13.861,0.00508,0.13349,-0.0001399999999999,0.0,0.0,0.4738,0.00068,-3.1361,21.422,21.357,2.7559,50
2021-03-26 00:48:00,0.0,-2.5044,0.0,4.4053,0.00076,13.861,0.00508,0.1504399999999999,-0.00042,0.0021199999999999,0.0,0.54149,0.00076,-3.0459,21.332,21.235,2.7214,50
2021-03-26 00:49:00,0.0,-2.4367,0.0,4.3353,0.00076,13.861,0.00508,0.1504399999999999,-0.00042,0.0021199999999999,0.0,0.54149,0.00076,-2.9782,21.201,21.094,2.6904,50
2021-03-26 00:50:00,0.0,-2.4593,0.0,4.3129,0.0007299999999999,13.861,0.00508,0.14408,-0.00071,0.0042399999999999,0.0,0.54149,0.0007299999999999,-3.0008,21.139,21.037,2.6966,50
2021-03-26 00:51:00,0.0,-2.7074,0.0,4.2789,0.0007699999999999,13.86,0.00508,0.15256,-0.0001399999999999,-0.0021199999999999,0.0,0.5866099999999999,0.0007799999999999,-3.294,21.179,21.081,2.6799,50
2021-03-26 00:52:00,0.0,-2.9106,0.0,4.1947,0.00088,13.862,0.00508,0.1737499999999999,-0.00042,0.0,0.0,0.54149,0.00088,-3.452,21.245,21.166,2.6602,50
2021-03-26 00:53:00,0.0,-2.4367,0.0,4.1537,0.0008999999999999,13.861,0.00508,0.17799,0.0002799999999999,-0.0042399999999999,0.0,0.4963699999999999,0.0008999999999999,-2.9331,21.304,21.228,2.6477,50
2021-03-26 00:54:00,0.0,-2.4367,0.0,4.155,0.0008199999999999,13.861,0.00508,0.16103,-0.0001399999999999,0.01271,0.0,0.54149,0.0008199999999999,-2.9782,21.338,21.263,2.6412,50
2021-03-26 00:55:00,0.0,-2.4593,0.0,4.1286,0.0007399999999999,13.862,0.00479,0.15468,0.0001399999999999,-0.01271,0.0,0.5414799999999999,0.0007399999999999,-3.0008,21.323,21.267,2.6278,50
2021-03-26 00:56:00,0.0,-2.5044,0.0,4.1085,0.0006499999999999,13.862,0.0049399999999999,0.1313699999999999,0.0,-0.0042399999999999,0.0,0.6542999999999999,0.0006499999999999,-3.1588,21.299,21.257,2.6382,50
2021-03-26 00:57:00,0.0,-2.4367,0.0,4.1372,0.00063,13.861,0.0049399999999999,0.1271299999999999,0.0001399999999999,-0.0042399999999999,0.0,0.4512399999999999,0.00063,-2.8879,21.277,21.235,2.6502,50
2021-03-26 00:58:00,0.0,-2.3465,0.0,4.1459,0.0006499999999999,13.861,0.00508,0.1271299999999999,0.0001399999999999,-0.0042399999999999,0.0,0.4738,0.0006499999999999,-2.8203,21.293,21.231,2.6478,50
2021-03-26 00:59:00,0.0,-2.5946,0.0,4.1608,0.0006499999999999,13.862,0.00508,0.1271299999999999,0.0001399999999999,-0.0021199999999999,0.0,0.45122,0.0006499999999999,-3.0459,21.367,21.274,2.6235,50
2021-03-26 01:00:00,0.0,-2.5494,0.0,4.1488,0.00059,13.862,0.0046499999999999,0.1271299999999999,0.0,-0.0084799999999999,0.0,0.63173,0.00059,-3.1812,21.436,21.347,2.6128,50
2021-03-26 01:01:00,0.0,-2.5044,0.0,4.145,0.00059,13.861,0.00508,0.11654,-0.00042,-0.0042399999999999,0.0,0.5640399999999999,0.00059,-3.0684,21.505,21.437,2.6064,50
2021-03-26 01:02:00,0.0,-2.5495,0.0,4.1446,0.00054,13.862,0.0049399999999999,0.11018,-0.0002799999999999,-0.0042399999999999,0.0,0.65427,0.00055,-3.2038,21.566,21.511,2.5759,50
2021-03-26 01:03:00,0.0,-2.4593,0.0,4.1282,0.00048,13.862,0.00451,0.10806,-0.0001399999999999,0.0,0.0,0.5640399999999999,0.00048,-3.0233,21.611,21.577,2.5645,50
2021-03-26 01:04:00,0.0,-2.527,0.0,4.0978,0.00054,13.861,0.00479,0.1123,-0.0002799999999999,-0.0084799999999999,0.0,0.6542799999999999,0.00054,-3.1812,21.599,21.595,2.5361,50
2021-03-26 01:05:00,0.0,-2.5495,0.0,4.0296,0.00058,13.862,0.00508,0.1144199999999999,-0.0001399999999999,0.0042399999999999,0.0,0.5414799999999999,0.00058,-3.091,21.524,21.542,2.4986,50
2021-03-26 01:06:00,0.0,-2.6849,0.0,3.9818,0.00054,13.862,0.00451,0.12077,-0.0001399999999999,-0.0042399999999999,0.0,0.7445399999999999,0.00054,-3.4294,21.447,21.467,2.4491,50
2021-03-26 01:07:00,0.0,-2.6849,0.0,3.9441,0.00054,13.862,0.00508,0.10594,-0.0001399999999999,-0.0084799999999999,0.0,0.6994,0.00054,-3.3842,21.373,21.391,2.4012,50
2021-03-26 01:08:00,0.0,-2.4141,0.0,3.9216,0.0005299999999999,13.861,0.00508,0.10382,-0.0005599999999999,0.0021199999999999,0.0,0.56405,0.0005199999999999,-2.9781,21.332,21.349,2.3756,50
2021-03-26 01:09:00,0.0,-2.6623,0.0,3.9159,0.0005199999999999,13.862,0.00508,0.1017,-0.0001399999999999,-0.00636,0.0,0.72199,0.0005199999999999,-3.3842,21.36,21.368,2.3801,50
2021-03-26 01:10:00,0.0,-2.5269,0.0,3.8849,0.00051,13.862,0.0049399999999999,0.10382,0.0,-0.00636,0.0,0.5866,0.0005199999999999,-3.1135,21.432,21.427,2.3957,50
2021-03-26 01:11:00,0.0,-2.6848,0.0,3.8725,0.0005,13.862,0.0049399999999999,0.1017099999999999,0.0,-0.0021199999999999,0.0,0.72198,0.0005,-3.4067,21.501,21.508,2.4199,50
2021-03-26 01:12:00,0.0,-2.5044,0.0,3.8988,0.0005,13.861,0.00479,0.10382,-0.0002799999999999,-0.0042399999999999,0.0,0.5866099999999999,0.0005,-3.091,21.565,21.583,2.439,50
2021-03-26 01:13:00,0.0,-2.6172,0.0,3.9274,0.00051,13.862,0.0049399999999999,0.10382,-0.0001399999999999,0.0,0.0,0.60916,0.00051,-3.2264,21.641,21.646,2.4513,50
2021-03-26 01:14:00,0.0,-2.6172,0.0,3.9103,0.0004499999999999,13.861,0.0046499999999999,0.09747,-0.0002799999999999,-0.00636,0.0,0.5866,0.0004499999999999,-3.2038,21.71,21.705,2.4373,50
2021-03-26 01:15:00,0.0,-2.6172,0.0,3.8762,0.00046,13.861,0.00508,0.0911099999999999,-0.00042,0.0021199999999999,0.0,0.54147,0.00046,-3.1586,21.767,21.748,2.4237,50
2021-03-26 01:16:00,0.0,-2.5495,0.0,3.8568,0.00038,13.862,0.0046499999999999,0.08264,0.0,-0.00636,0.0,0.74455,0.00038,-3.294,21.814,21.801,2.3867,50
2021-03-26 01:17:00,0.0,-2.4367,0.0,3.8336,0.0003899999999999,13.862,0.00508,0.07628,0.0,-0.0042399999999999,0.0,0.5189099999999999,0.0003899999999999,-2.9556,21.851,21.827,2.3325,50
2021-03-26 01:18:00,0.0,-2.5044,0.0,3.805,0.00038,13.862,0.0049399999999999,0.07628,-0.0001399999999999,0.0021199999999999,0.0,0.5866099999999999,0.00038,-3.091,21.847,21.815,2.2532,50
2021-03-26 01:19:00,0.0,-2.5947,0.0,3.7648,0.00038,13.862,0.00508,0.07416,-0.0002799999999999,0.0,0.0,0.5866,0.00038,-3.1813,21.802,21.762,2.1939,50
2021-03-26 01:20:00,0.0,-2.5946,0.0,3.725,0.0002599999999999,13.861,0.00508,0.0508499999999999,-0.00042,0.0,0.0,0.5866099999999999,0.0002599999999999,-3.1812,21.732,21.709,2.1537,50
2021-03-26 01:21:00,0.0,-2.572,0.0,3.7029,0.00024,13.862,0.00508,0.0466099999999999,0.0,-0.0042399999999999,0.0,0.58659,0.00024,-3.1586,21.648,21.636,2.1033,50
2021-03-26 01:22:00,0.0,-2.6397,0.0,3.6683,0.00019,13.862,0.0049399999999999,0.03814,-0.0001399999999999,0.0,0.0,0.60916,0.00018,-3.2489,21.554,21.542,2.0613,50
2021-03-26 01:23:00,0.0,-2.4367,0.0,3.641,0.0001499999999999,13.861,0.00508,0.0296599999999999,-0.0001399999999999,0.0,0.0,0.5414799999999999,0.0001499999999999,-2.9782,21.525,21.502,2.0325,50
2021-03-26 01:24:00,0.0,-2.5721,0.0,3.6647,0.00016,13.861,0.00479,0.0339,0.0,-0.0148299999999999,0.0,0.67684,0.00016,-3.2489,21.551,21.51,2.0079,50
2021-03-26 01:25:00,0.0,-2.7075,0.0,3.6625,0.0001299999999999,13.862,0.0049399999999999,0.02543,-0.0002799999999999,0.0,0.0,0.56405,0.0001299999999999,-3.2715,21.602,21.533,1.9947,50
2021-03-26 01:26:00,0.0,-2.572,0.0,3.7111,0.0001299999999999,13.861,0.00479,0.02755,0.0,-0.0042399999999999,0.0,0.6091699999999999,0.0001299999999999,-3.1812,21.661,21.578,1.97,50
2021-03-26 01:27:00,0.0,-2.5044,0.0,3.7496,0.0001299999999999,13.862,0.00508,0.02543,0.0001399999999999,0.0,0.0,0.4737899999999999,0.0001299999999999,-2.9781,21.705,21.602,1.9085,50
2021-03-26 01:28:00,0.0,-2.4592,0.0,3.8045,0.0001299999999999,13.861,0.00508,0.02543,-0.0001399999999999,0.0084799999999999,0.0,0.54147,0.0001299999999999,-3.0007,21.681,21.596,1.8686,50
2021-03-26 01:29:00,0.0,-2.7074,0.0,3.8489,0.0001299999999999,13.862,0.00508,0.02543,-0.0002799999999999,-0.0021199999999999,0.0,0.72196,0.0001299999999999,-3.4294,21.63,21.556,1.8227,50
2021-03-26 01:30:00,0.0,-2.5495,0.0,3.8013,0.0001299999999999,13.862,0.0049399999999999,0.02543,-0.0001399999999999,-0.0021199999999999,0.0,0.54147,0.0001299999999999,-3.091,21.576,21.514,1.7668,50
2021-03-26 01:31:00,0.0,-2.4592,0.0,3.7129,0.0001299999999999,13.861,0.0049399999999999,0.02543,0.0001399999999999,0.0021199999999999,0.0,0.45123,0.0001299999999999,-2.9104,21.534,21.482,1.7172,50
2021-03-26 01:32:00,0.0,-2.4592,0.0,3.6243,0.0001299999999999,13.861,0.00508,0.02543,0.0002799999999999,0.0021199999999999,0.0,0.5189099999999999,0.0001299999999999,-2.9782,21.501,21.456,1.6929,50
2021-03-26 01:33:00,0.0,-2.3916,0.0,3.5968,0.0001299999999999,13.861,0.00508,0.02543,0.0,-0.0042399999999999,0.0,0.54147,0.0001299999999999,-2.933,21.487,21.452,1.6645,50
2021-03-26 01:34:00,0.0,-2.4818,0.0,3.5599,0.00012,13.861,0.00508,0.02331,0.0002799999999999,-0.0042399999999999,0.0,0.5414799999999999,0.00012,-3.0233,21.491,21.457,1.6187,50
2021-03-26 01:35:00,0.0,-2.8879,0.0,3.5275,4e-05,13.861,0.00508,0.0084799999999999,-0.0005599999999999,0.0021199999999999,0.0,0.5414799999999999,4e-05,-3.4293,21.51,21.484,1.566,50
2021-03-26 01:36:00,0.0,-2.4592,0.0,3.4868,3e-05,13.861,0.00508,0.00636,0.0,-0.0021199999999999,0.0,0.49635,3e-05,-2.9556,21.552,21.519,1.4902,50
2021-03-26 01:37:00,0.0,-2.5043,0.0,3.4761,2e-05,13.861,0.00508,0.0042399999999999,0.0001399999999999,-0.0084799999999999,0.0,0.5640399999999999,2e-05,-3.0684,21.575,21.539,1.4099,50
2021-03-26 01:38:00,0.0,-2.6622,0.0,3.462,0.0,13.862,0.0049399999999999,0.0,0.0,0.0,0.0,0.5866099999999999,0.0,-3.2488,21.577,21.544,1.3167,50
2021-03-26 01:39:00,0.0,-2.5043,0.0,3.4537,2e-05,13.862,0.0049399999999999,0.0042399999999999,0.0001399999999999,-0.0042399999999999,0.0,0.60916,2e-05,-3.1135,21.598,21.561,1.2396,50
2021-03-26 01:40:00,0.0,-2.5946,0.0,3.4953,3e-05,13.861,0.00508,0.00636,-0.0001399999999999,0.0042399999999999,0.0,0.5414799999999999,3e-05,-3.1361,21.639,21.601,1.2815,50
2021-03-26 01:41:00,0.0,-2.6172,0.0,3.521,0.00011,13.861,0.00508,0.02119,-0.0001399999999999,-0.0021199999999999,0.0,0.5640399999999999,0.0001,-3.1813,21.673,21.625,1.2724,50
2021-03-26 01:42:00,0.0,-2.5044,0.0,3.5858,0.00011,13.862,0.00508,0.02119,0.0,0.0042399999999999,0.0,0.5189099999999999,0.0001,-3.0233,21.674,21.622,1.2948,50
2021-03-26 01:43:00,0.0,-2.4366,0.0,3.6328,0.00011,13.862,0.00508,0.02119,-0.0001399999999999,0.0042399999999999,0.0,0.5189099999999999,0.00011,-2.9555,21.643,21.591,1.2863,50
2021-03-26 01:44:00,0.0,-2.572,0.0,3.6634,2e-05,13.861,0.00508,0.0042399999999999,-0.0005599999999999,0.0,0.0,0.54147,2e-05,-3.1135,21.601,21.548,1.2825,50
2021-03-26 01:45:00,0.0,-2.4593,0.0,3.6973,0.0,13.86,0.00508,0.0,-0.00042,0.00636,0.0,0.54147,0.0,-3.0008,21.555,21.499,1.2913,50
2021-03-26 01:46:00,0.0,-2.6623,0.0,3.7151,-1e-05,13.861,0.00508,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.6091699999999999,-1e-05,-3.2715,21.506,21.441,1.2718,50
2021-03-26 01:47:00,0.0,-2.4592,0.0,3.7421,0.0,13.861,0.0049399999999999,0.0,-0.0001399999999999,-0.0042399999999999,0.0,0.5189099999999999,0.0,-2.9781,21.448,21.382,1.2692,50
2021-03-26 01:48:00,0.0,-2.5946,0.0,3.7555,-3e-05,13.86,0.0046499999999999,-0.00636,0.0,-0.0021199999999999,0.0,0.67685,-3e-05,-3.2714,21.39,21.328,1.2074,50
2021-03-26 01:49:00,0.0,-2.4592,0.0,3.7259,-5e-05,13.86,0.00508,-0.01059,-0.00042,0.0021199999999999,0.0,0.5189,-5e-05,-2.9781,21.345,21.28,1.1075,50
2021-03-26 01:50:00,0.0,-2.4141,0.0,3.6917,1e-05,13.86,0.00508,0.0021199999999999,0.0005599999999999,0.0021199999999999,0.0,0.49634,1e-05,-2.9104,21.316,21.239,1.0945,50
2021-03-26 01:51:00,0.0,-2.73,0.0,3.646,-2e-05,13.86,0.00508,-0.0042399999999999,-0.0002799999999999,0.0,0.0,0.54146,-2e-05,-3.2714,21.278,21.195,1.0256,50
2021-03-26 01:52:00,0.0,-2.5268,0.0,3.6093,0.0,13.862,0.0049399999999999,0.0,0.0,-0.0084799999999999,0.0,0.7445199999999998,0.0,-3.2714,21.243,21.154,0.8937199999999998,50
2021-03-26 01:53:00,0.0,-2.572,0.0,3.56,0.0,13.861,0.0043699999999999,0.0,-0.0001399999999999,-0.0084799999999999,0.0,0.7219499999999999,0.0,-3.2939,21.208,21.117,0.7902799999999999,50
2021-03-26 01:54:00,0.0,-2.6849,0.0,3.5124,0.0,13.861,0.00508,0.0,-0.0001399999999999,0.0021199999999999,0.0,0.54147,0.0,-3.2264,21.192,21.096,0.6868699999999999,50
2021-03-26 01:55:00,0.0,-2.6622,0.0,3.5018,0.0,13.86,0.00508,0.0,-0.00042,-0.0042399999999999,0.0,0.76709,0.0,-3.4293,21.196,21.112,0.5940699999999999,50
2021-03-26 01:56:00,0.0,-2.5043,0.0,3.4638,-1e-05,13.86,0.00508,-0.0021199999999999,-0.00042,0.00636,0.0,0.5189,-2e-05,-3.0232,21.214,21.154,0.4892,50
2021-03-26 01:57:00,0.0,-2.5494,0.0,3.4429,-5e-05,13.86,0.00508,-0.01059,-0.0002799999999999,0.00636,0.0,0.56403,-6e-05,-3.1134,21.265,21.208,0.406,50
2021-03-26 01:58:00,0.0,-2.5268,0.0,3.4267,0.0,13.861,0.00451,0.0,-0.0001399999999999,-0.01059,0.0,0.7445199999999998,0.0,-3.2714,21.338,21.318,0.3672599999999999,50
2021-03-26 01:59:00,0.0,-2.5043,0.0,3.3983,0.0,13.86,0.0043699999999999,0.0,0.0,-0.01271,0.0,0.6091499999999999,0.0,-3.1135,21.401,21.391,0.2821299999999999,50
2021-03-26 02:00:00,0.0,-2.5269,0.0,3.3859,0.0,13.86,0.0046499999999999,0.0,0.0,-0.01271,0.0,0.60914,0.0,-3.136,21.416,21.41,0.2100799999999999,50
2021-03-26 02:01:00,0.0,-2.5945,0.0,3.3526,0.0,13.859,0.00479,0.0,-0.00042,0.0042399999999999,0.0,0.54146,0.0,-3.136,21.398,21.384,0.1316799999999999,50
2021-03-26 02:02:00,0.0,-2.572,0.0,3.355,0.0,13.861,0.0046499999999999,0.0,-0.0002799999999999,-0.00636,0.0,0.6317099999999999,0.0,-3.2037,21.377,21.355,0.0893199999999999,50
2021-03-26 02:03:00,0.0,-2.5719,0.0,3.354,0.0,13.859,0.00479,0.0,0.0,-0.0042399999999999,0.0,0.5640199999999999,0.0,-3.136,21.341,21.307,0.04413,50
2021-03-26 02:04:00,0.0,-2.7525,0.0,3.3454,-1e-05,13.859,0.00508,-0.0021199999999999,-0.00042,-0.0042399999999999,0.0,0.60914,-1e-05,-3.3616,21.305,21.258,-0.02168,50
2021-03-26 02:05:00,0.0,-2.414,0.0,3.3274,-1e-05,13.859,0.00479,-0.0021199999999999,0.0,0.0,0.0,0.54146,-1e-05,-2.9555,21.261,21.205,-0.0339899999999999,50
