measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2007-07-04 00:00:00,-0.001,0.0,0.0,17.18,0.004,0.006,0.0,0.007,0.0,2e-05,0.0,22.164,22.339,24.31,0.0,0.0,-5.578,50
2007-07-04 00:15:00,0.0,0.0,0.0,17.401,0.004,0.007,0.0,0.007,0.0,3e-05,0.0,21.855,22.037,24.125,0.0,0.0,-4.486,50
2007-07-04 00:30:00,0.0,0.0,0.0,17.793,0.004,0.007,0.0,0.007,0.0,3e-05,0.0,21.712,21.902,23.925,0.0,0.0,-4.996,50
2007-07-04 00:45:00,-0.001,0.0,0.0,18.046,0.004,0.006,0.0,0.007,0.0,2e-05,0.0,21.633,21.805,23.765,0.0,0.0,-5.398,50
2007-07-04 01:00:00,-0.001,0.0,0.0,18.151,0.005,0.007,0.0,0.007,0.0,4e-05,0.0,21.563,21.65,23.607,0.0,0.0,-4.365,50
2007-07-04 01:15:00,-0.001,0.0,0.0,17.937,0.005,0.007,0.0,0.008,0.0,4e-05,0.0,21.596,21.696,23.521,0.0,0.0,-5.332,50
2007-07-04 01:30:00,0.0,0.0,0.0,17.97,0.005,0.007,0.0,0.008,0.0,4e-05,0.0,21.569,21.655,23.469,0.0,0.0,-5.631,50
2007-07-04 01:45:00,0.0,0.0,0.0,17.908,0.005,0.008,0.001,0.008,1e-05,4e-05,0.0,21.54,21.646,23.444,0.0,0.0,-5.195,50
2007-07-04 02:00:00,0.001,0.0,0.0,17.788,0.004,0.008,0.001,0.0089999999999999,1e-05,3e-05,0.0,21.421,21.565,23.408,0.0,0.0,-4.76,50
2007-07-04 02:15:00,0.001,0.0,0.0,17.234,0.004,0.008,0.0,0.008,0.0,3e-05,0.0,21.438,21.573,23.392,0.0,0.0,-5.288,50
2007-07-04 02:30:00,0.0,0.0,0.0,17.09,0.005,0.152,0.0,0.008,0.0,0.00076,0.001,21.57,21.618,23.377,0.0,0.0,-5.35,50
2007-07-04 02:45:00,0.0,0.0,0.0,16.952,0.004,0.229,0.0,0.008,0.0,0.00092,0.001,21.571,21.609,23.389,0.0,0.0,-5.534,50
2007-07-04 03:00:00,0.0,0.0,0.0,17.103,0.004,0.222,0.0,0.007,0.0,0.0008899999999999,0.001,21.367,21.488,23.354,0.0,0.0,-5.671,50
2007-07-04 03:15:00,0.001,0.0,0.0,17.121,0.004,0.2109999999999999,0.0,0.007,0.0,0.00084,0.001,21.369,21.473,23.303,0.0,0.0,-5.435,50
2007-07-04 03:30:00,0.001,0.0,0.0,17.287,0.004,0.225,0.0,0.007,0.0,0.0008999999999999,0.001,21.343,21.445,23.232,0.0,0.0,-5.282,50
2007-07-04 03:45:00,0.001,0.0,0.0,16.79,0.004,0.2879999999999999,0.0,0.007,0.0,0.00115,0.001,21.307,21.408,23.193,0.0,0.0,-5.984,50
2007-07-04 04:00:00,0.001,0.0,0.0,16.778,0.004,0.994,0.0,0.1419999999999999,0.0,0.00398,0.004,21.291,21.387,23.128,0.0,0.0,-4.722,50
2007-07-04 04:15:00,0.002,0.0,0.0,16.959,0.005,9.366,0.0,8.599,0.0,0.0468299999999999,0.055,21.309,21.399,23.088,0.0,0.0,-5.24,50
2007-07-04 04:30:00,-0.002,0.0,0.0,16.611,0.007,73.012,0.0,72.016,0.0,0.5110799999999999,0.572,21.401,21.447,23.118,0.0,0.0,-4.995,50
2007-07-04 04:45:00,-0.019,0.0,0.0,16.1,0.0369999999999999,130.394,0.0129999999999999,131.945,1.71529,4.82458,6.302,21.401,21.463,23.053,0.0,0.0,-2.784,50
2007-07-04 05:00:00,-0.032,0.0,0.0,16.426,0.058,210.183,0.0259999999999999,211.5,5.499,12.19061,17.691,21.425,21.573,22.991,0.0,0.0,4.864,50
2007-07-04 05:15:00,0.8299999999999998,0.0,0.0,16.794,0.314,192.178,0.2869999999999999,190.84,54.77108,60.34389,110.417,21.608,21.804,22.995,0.0,0.0,20.335,50
2007-07-04 05:30:00,1.565,0.0,0.0,16.947,0.518,186.968,0.507,172.403,87.40832,96.84942,184.219,22.104,22.214,23.01,0.0,0.0,33.39,50
2007-07-04 05:45:00,2.732,0.0,0.0,17.151,0.7259999999999999,196.872,0.6999999999999998,200.913,140.6391,142.92907,284.565,22.493,22.561,23.048,0.0,0.0,67.476,50
2007-07-04 06:00:00,4.964,0.0,0.0,17.622,1.098,217.33,1.088,218.118,237.31238,238.62834,476.342,22.974,22.971,23.119,0.0,0.0,110.74,50
2007-07-04 06:15:00,8.766,0.0,0.0,18.341,1.814,222.712,1.818,222.743,404.94677,403.99957,809.12,24.33,24.052,23.258,0.0,0.0,168.419,50
2007-07-04 06:30:00,15.945,0.0,0.0,19.09,3.223,221.581,3.134,230.343,721.8949599999999,714.15556,1433.62,27.978,26.746,23.436,0.0,0.0,256.859,50
2007-07-04 06:45:00,19.118,0.0,0.0,19.9,3.804,223.393,3.795,226.415,859.2449299999998,849.78697,1709.455,31.754,30.0,23.698,0.0,0.0,306.681,50
2007-07-04 07:00:00,20.242,0.0,0.0,20.671,4.037,222.773,4.031,225.676,909.69996,899.3346,1808.841,33.192,31.308,24.035,0.0,0.0,317.625,50
2007-07-04 07:15:00,24.536,0.0,0.0,20.8,4.885,222.68,4.882,225.108,1098.97726,1087.7918,2186.496,34.87,33.083,24.433,0.0,0.0,372.295,50
2007-07-04 07:30:00,28.621,0.0,0.0,20.914,5.737,220.601,5.735,223.159,1279.81687,1265.58794,2545.011,36.667,34.806,24.813,0.0,0.0,428.034,50
2007-07-04 07:45:00,30.098,0.0,0.0,20.627,6.067,218.753,6.046,221.979,1342.08503,1327.17445,2677.201,37.701,35.678,25.204,0.0,0.0,441.134,50
2007-07-04 08:00:00,36.773,0.0,0.0,21.155,7.445,217.991,7.447,220.659,1643.24757,1622.943,3265.562,39.346,37.245,25.543,0.0,0.0,541.854,50
2007-07-04 08:15:00,40.238,0.0,0.0,21.791,8.288,214.365,8.295,217.129,1801.08506,1776.65712,3577.589,40.862,38.623,25.895,0.0,0.0,597.913,50
2007-07-04 08:30:00,43.304,0.0,0.0,21.9,9.003999999999998,212.509,8.997,215.756,1941.15673,1913.43104,3854.126,42.116,39.64,26.276,0.0,0.0,645.739,50
2007-07-04 08:45:00,46.033,0.0,0.0,22.269,9.717,210.197,9.734,212.318,2066.70341,2042.48425,4108.883,43.371,40.982,26.619,0.0,0.0,695.926,50
2007-07-04 09:00:00,48.839,0.0,0.0,22.57,10.366,208.383,10.354,210.85,2183.1409,2160.09818,4342.785,43.704,40.107,26.964,0.0,0.0,738.1649999999998,50
2007-07-04 09:15:00,51.567,0.0,0.0,23.005,10.949,207.734,10.991,209.405,2301.57036,2274.47957,4575.671,42.587,39.636,27.224,0.0,0.0,782.964,50
