measured_on,ac_current__758,ac_power__752,ac_volts__757,das_battery_voltage__769,das_temperature__764,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2018-12-23 04:41:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:42:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:43:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:44:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:45:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:46:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:47:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:48:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:49:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 04:50:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:51:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:52:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:53:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 04:54:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:55:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:56:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:57:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:58:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 04:59:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:00:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:01:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 05:02:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:03:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:04:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:05:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:06:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:07:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:08:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 05:09:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 05:10:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:11:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:12:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:13:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:14:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 05:15:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:16:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:17:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:18:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:19:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:20:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:21:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 05:22:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:23:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:24:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:25:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:26:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:27:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:28:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:29:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 05:30:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:31:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 05:32:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:33:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:34:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:35:00,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,50
2018-12-23 05:36:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:37:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:38:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:39:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:40:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:41:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:42:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:43:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:44:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 05:45:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:46:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 05:47:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:48:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:49:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:50:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:51:00,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,50
2018-12-23 05:52:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:53:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:54:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:55:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:56:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:57:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 05:58:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 05:59:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 06:00:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:01:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 06:02:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:03:00,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,50
2018-12-23 06:04:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:05:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 06:06:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:07:00,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,50
2018-12-23 06:08:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 06:09:00,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,50
2018-12-23 06:10:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:11:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:12:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:13:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:14:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 06:15:00,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,50
2018-12-23 06:16:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:17:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 06:18:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:19:00,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,50
2018-12-23 06:20:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:21:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 06:22:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:23:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-12-23 06:24:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:25:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:26:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:27:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:28:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:29:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:30:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:31:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:32:00,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,50
2018-12-23 06:33:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:34:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:35:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:36:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:37:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:38:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:39:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:40:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:41:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:42:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:43:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:44:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:45:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:46:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:47:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:48:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:49:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:50:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:51:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:52:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:53:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:54:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:55:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:56:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:57:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:58:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 06:59:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 07:00:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 07:01:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 07:02:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 07:03:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 07:04:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 07:05:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 07:06:00,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,50
2018-12-23 07:07:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:08:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:09:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:10:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:11:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:12:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:13:00,0.0,,0.0,,,209.0,,,0.0,,,,,,,,50
2018-12-23 07:14:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:15:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:16:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:17:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:18:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:19:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:20:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:21:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:22:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:23:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:24:00,0.0,,0.0,,,,,234.0,0.0,,,,,,,,50
2018-12-23 07:25:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:26:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:27:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:28:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:29:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:30:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:31:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:32:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:33:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:34:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:35:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:36:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:37:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:38:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:39:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:40:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:41:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:42:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:43:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:44:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:45:00,0.0,1898.0,0.0,,,,,,0.0,,,961.0,,,,,50
2018-12-23 07:46:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:47:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:48:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:49:00,0.0,,0.0,,,,,,0.0,835.0,,,,,,,50
2018-12-23 07:50:00,0.0,,0.0,,,,,,0.0,1021.0,,,,,,,50
2018-12-23 07:51:00,0.0,,0.0,,,,,,0.0,,,,,,15.0,,50
2018-12-23 07:52:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:53:00,0.0,,0.0,,956.0,,,,0.0,,,,,,,,50
2018-12-23 07:54:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:55:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:56:00,0.0,,0.0,,1080.0,,,,0.0,,,,,,,,50
2018-12-23 07:57:00,0.0,,0.0,,,,,,0.0,1173.0,,,,,,,50
2018-12-23 07:58:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 07:59:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:00:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:01:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:02:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:03:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:04:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:05:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:06:00,0.0,,0.0,,,,,,0.0,1369.0,,,,,,,50
2018-12-23 08:07:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:08:00,0.0,,0.0,,,,,,0.0,,3259.0,,,,,,50
2018-12-23 08:09:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:10:00,0.0,,0.0,,,,,,0.0,1531.0,,,,,,,50
2018-12-23 08:11:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:12:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:13:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:14:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:15:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:16:00,0.0,,0.0,,,,,,0.0,1535.0,,1583.0,,,,,50
2018-12-23 08:17:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:18:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:19:00,0.0,3546.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:20:00,0.0,3566.0,0.0,,,232.0,,,0.0,1768.0,,,,,,,50
2018-12-23 08:21:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:22:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:23:00,0.0,,0.0,,2016.0,,,,0.0,,,,,,,,50
2018-12-23 08:24:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:25:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:26:00,0.0,,0.0,2048.0,,,,,0.0,,,,,,,,50
2018-12-23 08:27:00,0.0,,0.0,,2093.0,,,,0.0,,,,,,,,50
2018-12-23 08:28:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:29:00,0.0,,0.0,2103.0,,,,,0.0,,,,,,,,50
2018-12-23 08:30:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:31:00,0.0,,0.0,2155.0,,,,,0.0,,4332.0,1997.0,,,,,50
2018-12-23 08:32:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:33:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:34:00,0.0,,0.0,,,,,,0.0,,,2065.0,,,,,50
2018-12-23 08:35:00,0.0,,0.0,2251.0,,,,,0.0,,,2098.0,,,,,50
2018-12-23 08:36:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:37:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:38:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:39:00,0.0,,0.0,2350.0,,,,,0.0,,,,,,,,50
2018-12-23 08:40:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:41:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:42:00,0.0,,0.0,2248.0,,,,,0.0,,,,,,,,50
2018-12-23 08:43:00,0.0,,0.0,,,,,,0.0,,4491.0,,,,,,50
2018-12-23 08:44:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:45:00,0.0,,0.0,2148.0,,,,,0.0,,,,,,,,50
2018-12-23 08:46:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:47:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:48:00,0.0,,0.0,,1857.0,,,,0.0,,,,,,,,50
2018-12-23 08:49:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:50:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:51:00,0.0,,0.0,,,,,,0.0,,,1843.0,,,,,50
2018-12-23 08:52:00,0.0,,0.0,,,,,,0.0,,,1909.0,,,,,50
2018-12-23 08:53:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:54:00,0.0,,0.0,,,,,,0.0,1883.0,4132.0,,,,,,50
2018-12-23 08:55:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 08:56:00,0.0,,0.0,,,,,,0.0,,,1606.0,,,,,50
2018-12-23 08:57:00,0.0,,0.0,,,,,,0.0,1519.0,,,,,,,50
2018-12-23 08:58:00,0.0,,0.0,,,,,,0.0,1350.0,,,,,,,50
2018-12-23 08:59:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:00:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:01:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:02:00,0.0,,0.0,1649.0,,,,,0.0,,,,,,,,50
2018-12-23 09:03:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:04:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:05:00,0.0,,0.0,,,,,,0.0,,,1809.0,,,,,50
2018-12-23 09:06:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:07:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:08:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:09:00,0.0,,0.0,,,,,,0.0,,4603.0,,,,,,50
2018-12-23 09:10:00,0.0,,0.0,2274.0,,,,,0.0,,,,,,,,50
2018-12-23 09:11:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:12:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:13:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:14:00,0.0,,0.0,,,,,,0.0,1990.0,4401.0,,,,,,50
2018-12-23 09:15:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:16:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:17:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:18:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:19:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:20:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:21:00,0.0,,0.0,1854.0,,,,,0.0,,,,,,,,50
2018-12-23 09:22:00,0.0,,0.0,,1975.0,,,,0.0,1784.0,,,,,,,50
2018-12-23 09:23:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:24:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:25:00,0.0,,0.0,,2438.0,,,,0.0,,,,,,,,50
2018-12-23 09:26:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:27:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:28:00,0.0,,0.0,2228.0,,,,,0.0,,,,,,,,50
2018-12-23 09:29:00,0.0,4063.0,0.0,,,223.0,,,0.0,,4400.0,,,,,,50
2018-12-23 09:30:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:31:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:32:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:33:00,0.0,,0.0,,,,,,0.0,,,2358.0,,,,,50
2018-12-23 09:34:00,0.0,,0.0,,,,,,0.0,2263.0,,,,,,,50
2018-12-23 09:35:00,0.0,,0.0,,,,,,0.0,2252.0,,,,,,,50
2018-12-23 09:36:00,0.0,,0.0,,,,,,0.0,2289.0,,,,,,,50
2018-12-23 09:37:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:38:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:39:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:40:00,0.0,,0.0,,,,,,0.0,,,2327.0,,,,,50
2018-12-23 09:41:00,0.0,,0.0,,2511.0,,,,0.0,,,2308.0,,,,,50
2018-12-23 09:42:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:43:00,0.0,,0.0,2572.0,,,,,0.0,,,,,,,,50
2018-12-23 09:44:00,0.0,,0.0,,,,,,0.0,2224.0,,2433.0,,,,,50
