measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2021-03-20 05:33:00,0.0,-2.3915,0.0,8.8765,0.0109999999999999,13.863,0.00508,2.1675,0.0,1.5023,0.0,0.54147,0.01105,-2.933,20.948,20.805,5.2602,50
2021-03-20 05:34:00,0.0,-2.5495,0.0,9.0232,0.0138499999999999,13.864,0.00508,2.729,-0.0001399999999999,2.0511,0.0,0.5414499999999999,0.0135,-3.0909,21.028,20.896,5.314,50
2021-03-20 05:35:00,0.0,-2.5494,0.0,9.2807,0.0173999999999999,13.863,0.00508,3.4282,0.0,2.7334,0.0,0.8121899999999999,0.0173999999999999,-3.3615,21.066,20.922,5.3873,50
2021-03-20 05:36:00,0.0,-2.7074,0.0,9.3953,0.0229199999999999,13.864,0.00536,4.2756,-0.0002799999999999,3.5957,0.0,0.65426,0.02186,-3.3616,21.098,20.945,5.4013,50
2021-03-20 05:37:00,0.0,-2.572,0.0,9.3207,0.0278799999999999,13.864,0.0052199999999999,5.3351,-0.00042,4.617,0.0,0.6317,0.02596,-3.2037,21.126,20.975,5.4578,50
2021-03-20 05:38:00,0.0,-2.5042,0.0,9.1519,0.0360699999999999,13.863,0.00536,6.6974,0.0,5.9477,0.0,0.72196,0.0360699999999999,-3.2262,21.134,20.977,5.4277,50
2021-03-20 05:39:00,0.0,-2.5043,0.0,8.969799999999998,0.04845,13.864,0.00578,8.3799,0.0,7.6069,0.0,0.8122099999999999,0.04845,-3.3165,21.136,20.961,5.3904,50
2021-03-20 05:40:00,0.0,-2.7525,0.0,8.5431,0.06062,13.864,0.00578,10.541,-0.00042,9.7446,0.0,0.60913,0.05648,-3.3616,21.159,20.986,5.1938,50
2021-03-20 05:41:00,0.0,-2.3915,0.0,8.2183,0.0717399999999999,13.864,0.00536,13.319,0.0,12.466,0.0,0.63172,0.0717399999999999,-3.0232,21.208,21.036,5.0645,50
2021-03-20 05:42:00,0.0,-2.4366,0.0,8.1559,0.0898499999999999,13.865,0.00536,16.846,0.0,15.959,0.0,0.5189,0.0898499999999999,-2.9555,21.243,21.055,5.028,50
2021-03-20 05:43:00,0.0,-2.4366,0.0,8.269999999999998,0.11078,13.865,0.0052199999999999,21.281,0.0,20.382,0.0,0.54147,0.11049,-2.9781,21.23,21.026,4.9955,50
2021-03-20 05:44:00,0.0,-2.4366,0.0,8.452199999999998,0.1463899999999999,13.866,0.0054999999999999,26.65,-0.0001399999999999,25.71,0.0,0.7219499999999999,0.1425299999999999,-3.1586,21.186,20.975,5.0941,50
2021-03-20 05:45:00,0.0,-2.4592,0.0,8.462099999999998,0.22262,13.865,0.00677,32.89,0.0,31.953,0.0,0.8122099999999999,0.22262,-3.2714,21.129,20.921,5.0524,50
2021-03-20 05:46:00,0.0,-2.4592,0.0,8.3787,0.25994,13.866,0.00649,40.151,-0.00042,39.19,0.0,0.5189099999999999,0.24212,-2.9782,21.163,20.961,5.0559,50
2021-03-20 05:47:00,0.0,-2.3464,0.0,8.381399999999998,0.27532,13.865,0.00564,48.545,0.0001399999999999,47.565,0.0,0.54147,0.28166,-2.8878,21.223,21.024,5.0054,50
2021-03-20 05:48:00,0.0,-2.3012,0.0,8.154199999999998,0.39567,13.865,0.00677,58.336,0.00042,57.384,0.0,0.5414799999999999,0.42076,-2.8427,21.276,21.1,4.8812,50
2021-03-20 05:49:00,0.0,-2.3238,0.0,7.898799999999999,0.4902599999999999,13.865,0.0070499999999999,69.458,-0.0001399999999999,68.441,0.0,0.54147,0.47891,-2.8653,21.337,21.204,4.6869,50
2021-03-20 05:50:00,0.0,-2.4366,0.0,7.525,0.60209,13.865,0.0073299999999999,81.96599999999998,-0.0005599999999999,80.827,0.0,0.6091499999999999,0.5547999999999998,-3.0458,21.389,21.267,4.4643,50
2021-03-20 05:51:00,0.0,-2.9781,0.0,7.159,0.7160499999999999,13.866,0.00747,95.60400000000001,-0.0001399999999999,94.31,0.0,0.2255999999999999,0.70283,-3.2037,21.428,21.289,4.241,50
2021-03-20 05:52:00,0.0,-3.5647,0.0,6.9899,0.90519,13.865,0.0083199999999999,108.9,-0.0002799999999999,107.53,0.0,0.04513,0.87589,-3.6098,21.454,21.273,4.0246,50
2021-03-20 05:53:00,0.0,-3.4293,0.0,6.8595,0.95177,13.865,0.0079,120.73,0.0,119.21,0.0,0.06769,0.95139,-3.4969,21.443,21.263,3.8247,50
2021-03-20 05:54:00,0.0,-3.497,0.0,6.7598,1.1066,13.865,0.00846,130.8,-0.00042,129.06,0.0,0.0902499999999999,1.0524,-3.5872,21.41,21.233,3.671,50
2021-03-20 05:55:00,0.0,-3.3616,0.0,6.7014,1.1844,13.865,0.00846,139.99,0.0001399999999999,137.64,0.0,-0.02256,1.2039,-3.339,21.38,21.21,3.5239,50
2021-03-20 05:56:00,0.0,-3.4294,0.0,6.6255,1.3756,13.864,0.01001,142.38,0.0,146.29,0.0,0.02256,1.3756,-3.4519,21.353,21.18,3.3897,50
2021-03-20 05:57:00,0.0,-3.7226,0.0,6.5416,2.1058,13.865,0.0166399999999999,130.9,0.0,132.91,0.0,0.22561,2.1058,-3.9482,21.309,21.136,3.3087,50
2021-03-20 05:58:00,0.0,-3.6774,0.0,6.4818,2.6233,13.864,0.02129,127.74,-0.0001399999999999,128.9,0.0,0.1353699999999999,2.6035,-3.8128,21.266,21.098,3.2227,50
2021-03-20 05:59:00,0.0,-3.5647,0.0,6.5227,3.0782,13.864,0.0243899999999999,127.82,-0.0001399999999999,132.28,0.0,-0.02256,3.0572,-3.5421,21.23,21.059,3.2544,50
2021-03-20 06:00:00,0.0,-4.0158,0.0,6.487,3.4745,13.864,0.02877,123.44,-0.0001399999999999,129.2,0.0,0.02256,3.4528,-4.0384,21.185,20.988,3.3106,50
2021-03-20 06:01:00,0.0,-3.8354,0.0,6.3881,4.0111,13.863,0.03159,129.14,-0.0001399999999999,127.77,0.0,-0.1353699999999999,3.9871,-3.7,21.111,20.884,3.348,50
2021-03-20 06:02:00,0.0,-4.3318,0.0,6.3509,4.5915,13.865,0.0372299999999999,125.72,0.0005599999999999,128.29,0.0,-0.18049,4.6529,-4.1513,21.061,20.822,3.3064,50
2021-03-20 06:03:00,0.0,-4.3768,0.0,6.3353,5.3233,13.864,0.04329,124.67,0.0054999999999999,128.89,0.0,-0.1353699999999999,5.9729,-4.2414,21.076,20.853,3.3199,50
2021-03-20 06:04:00,0.0,-4.3318,0.0,6.5217,5.893,13.864,0.04766,125.75,0.0117,126.08,0.0,-0.20305,7.2984,-4.1287,21.133,20.94,3.3303,50
2021-03-20 06:05:00,0.0,-4.3317,0.0,6.9065,6.4135,13.863,0.05344,122.38,0.01565,130.09,0.0,-0.4061,8.360699999999998,-3.9256,21.198,21.036,3.3703,50
2021-03-20 06:06:00,0.0,-4.6249,0.0,7.1059,7.2641,13.863,0.06021,121.67,0.02031,136.15,0.0,-0.4286499999999999,9.9224,-4.1963,21.253,21.112,3.4233,50
2021-03-20 06:07:00,0.0,-4.8281,0.0,7.1228,8.0326,13.864,0.06317,128.43,0.02552,137.08,0.0,-0.4286499999999999,11.375,-4.3994,21.293,21.177,3.5277,50
2021-03-20 06:08:00,0.0,-5.1213,0.0,7.1219,9.4108,13.864,0.0690899999999999,137.13,0.03271,137.93,0.0,-0.45122,13.849,-4.6701,21.353,21.243,3.6141,50
2021-03-20 06:09:00,0.0,-5.0085,0.0,7.1797,10.448,13.863,0.05711,183.38,0.02468,179.8,0.0,-0.5188899999999999,14.851,-4.4896,21.394,21.295,3.8559,50
2021-03-20 06:10:00,0.0,-4.7829,0.0,7.299699999999999,10.559,13.863,0.05288,199.73,0.02087,198.83,0.0,-0.45122,14.708,-4.3317,21.393,21.295,3.8702,50
2021-03-20 06:11:00,0.0,-5.0311,0.0,7.401099999999999,10.786,13.864,0.05133,210.2,0.0179099999999999,210.64,0.0,-0.3384099999999999,14.557,-4.6927,21.354,21.249,3.9119,50
2021-03-20 06:12:00,0.0,-4.8505,0.0,7.3864,11.091,13.864,0.05034,220.29,0.0172,220.65,0.0,-0.3384099999999999,14.885,-4.5121,21.294,21.171,3.947,50
2021-03-20 06:13:00,0.0,-5.0762,0.0,7.4105,11.271,13.863,0.0486499999999999,231.71,0.01537,231.27,0.0,-0.40609,14.825,-4.6701,21.215,21.081,3.9906,50
2021-03-20 06:14:00,0.0,-2.8201,0.0,7.5128,16.954,13.864,0.07516,233.03,0.0241099999999999,237.61,0.0,2.008,22.452,-4.828,21.153,21.003,4.0998,50
2021-03-20 06:15:00,0.0,30.954,0.0,7.737599999999999,38.985,13.863,0.19374,201.52,0.1563799999999999,204.94,0.0,17.53,70.971,13.424,21.088,20.914,4.3572,50
2021-03-20 06:16:00,0.0,31.969,0.0,7.9827,40.053,13.863,0.21489,186.4,0.1794999999999999,188.05,0.0,17.958,73.802,14.01,21.044,20.882,4.4475,50
2021-03-20 06:17:00,0.0,26.351,0.0,8.0458,37.013,13.863,0.20079,184.34,0.1661,184.02,0.0,15.883,67.578,10.468,21.081,20.945,4.4602,50
2021-03-20 06:18:00,0.0,24.14,0.0,7.994,35.211,13.863,0.19092,184.43,0.1566599999999999,183.97,0.0,14.056,64.032,10.085,21.183,21.063,4.4435,50
2021-03-20 06:19:00,0.0,22.222,0.0,8.023799999999998,34.216,13.862,0.18557,184.39,0.1512999999999999,184.06,0.0,13.153,62.063,9.0693,21.296,21.193,4.552,50
2021-03-20 06:20:00,0.0,20.892,0.0,8.1292,33.65,13.863,0.18246,184.43,0.14792,184.0,0.0,12.928,60.866,7.964,21.413,21.314,4.6916,50
2021-03-20 06:21:00,0.0,21.027,0.0,8.2995,33.698,13.863,0.18274,184.4,0.14876,184.06,0.0,12.634,61.08,8.3926,21.521,21.431,4.8685,50
2021-03-20 06:22:00,0.0,21.591,0.0,8.502399999999998,34.105,13.863,0.185,184.35,0.15045,184.01,0.0,13.108,61.79,8.482699999999998,21.623,21.517,5.141,50
2021-03-20 06:23:00,0.0,23.034,0.0,8.6804,34.579,13.863,0.18754,184.39,0.15384,183.96,0.0,13.649,62.878,9.3851,21.684,21.55,5.328,50
2021-03-20 06:24:00,0.0,24.592,0.0,8.7858,35.339,13.863,0.1916299999999999,184.41,0.15722,184.02,0.0,14.168,64.271,10.423,21.714,21.571,5.354,50
2021-03-20 06:25:00,0.0,24.681,0.0,8.7028,35.757,13.863,0.19388,184.43,0.15976,184.03,0.0,14.574,65.157,10.107,21.71,21.582,5.2731,50
2021-03-20 06:26:00,0.0,25.719,0.0,8.585599999999998,36.27,13.863,0.1967,184.39,0.1623,184.04,0.0,14.845,66.14,10.874,21.688,21.507,5.2441,50
2021-03-20 06:27:00,0.0,27.254,0.0,8.4922,36.785,13.863,0.19952,184.37,0.16483,184.0,0.0,15.499,67.114,11.754,21.655,21.438,5.1252,50
2021-03-20 06:28:00,0.0,27.998,0.0,8.404899999999998,37.23,13.863,0.2019199999999999,184.39,0.1678,184.03,0.0,16.018,68.108,11.98,21.627,21.383,5.1095,50
2021-03-20 06:29:00,0.0,28.968,0.0,8.413,37.867,13.862,0.2054499999999999,184.32,0.17104,184.05,0.0,16.582,69.346,12.386,21.606,21.407,5.0812,50
2021-03-20 06:30:00,0.0,31.021,0.0,8.3072,38.725,13.863,0.2101,184.32,0.17569,184.01,0.0,17.53,71.053,13.491,21.563,21.409,5.0695,50
2021-03-20 06:31:00,0.0,32.127,0.0,8.1094,39.725,13.862,0.21546,184.38,0.1807699999999999,184.04,0.0,18.206,72.994,13.92,21.565,21.419,5.0098,50
2021-03-20 06:32:00,0.0,34.675,0.0,7.7929,41.112,13.863,0.2229299999999999,184.42,0.1878199999999999,183.98,0.0,19.335,75.66599999999998,15.341,21.629,21.496,4.9769,50
2021-03-20 06:33:00,0.0,37.112,0.0,7.6064,42.514,13.864,0.2305399999999999,184.42,0.19586,184.07,0.0,20.756,78.56399999999998,16.357,21.692,21.589,5.0119,50
2021-03-20 06:34:00,0.0,39.864,0.0,7.8159,44.198,13.864,0.23971,184.38,0.20615,183.98,0.0,21.816,82.12399999999998,18.048,21.7,21.613,5.0309,50
2021-03-20 06:35:00,0.0,43.407,0.0,8.0042,46.301,13.863,0.25113,184.37,0.21757,183.89,0.0,23.599,86.311,19.808,21.691,21.571,5.107,50
2021-03-20 06:36:00,0.0,47.354,0.0,7.9687,49.188,13.863,0.26678,184.38,0.22758,183.97,0.0,25.877,91.054,21.478,21.688,21.554,5.1489,50
2021-03-20 06:37:00,0.0,51.822,0.0,7.878199999999999,51.213,13.862,0.27778,184.37,0.24478,183.93,0.0,27.728,96.237,24.095,21.712,21.549,5.2195,50
2021-03-20 06:38:00,0.0,57.034,0.0,7.8581,54.261,13.864,0.2942799999999999,184.39,0.25846,184.03,0.0,30.457,101.83,26.577,21.732,21.602,5.2432,50
2021-03-20 06:39:00,0.0,62.855,0.0,7.8267,57.622,13.864,0.31247,184.41,0.2814499999999999,183.2,0.0,33.705,109.18,29.149,21.749,21.624,5.2733,50
2021-03-20 06:40:00,0.0,68.11,0.0,7.8068,61.285,13.864,0.3323499999999999,184.4,0.3038699999999999,175.56,0.0,36.436,114.62,31.675,21.822,21.698,5.2929,50
2021-03-20 06:41:00,0.0,73.164,0.0,7.611399999999999,64.577,13.863,0.35138,183.79,0.3271299999999999,170.16,0.0,39.435,120.23,33.728,21.987,21.858,5.3012,50
2021-03-20 06:42:00,0.0,77.96899999999998,0.0,7.5652,66.576,13.863,0.3709799999999999,179.48,0.34222,170.33,0.0,41.872,124.87,36.096,22.149,22.003,5.3175,50
2021-03-20 06:43:00,0.0,83.92499999999998,0.0,7.6731,69.992,13.864,0.39565,176.92,0.36703,168.39,0.0,44.399,131.79,39.525,22.227,22.119,5.4691,50
2021-03-20 06:44:00,0.0,90.152,0.0,7.719299999999999,73.846,13.864,0.41864,176.41,0.3866299999999999,173.45,0.0,46.858,140.9,43.293,22.241,22.112,5.5219,50
2021-03-20 06:45:00,0.0,91.439,0.0,7.8838,74.52299999999998,13.863,0.4135599999999999,180.2,0.3804299999999999,178.32,0.0,47.287,142.36,44.151,22.188,22.102,5.6277,50
2021-03-20 06:46:00,0.0,96.899,0.0,8.029199999999998,76.57299999999998,13.864,0.4194899999999999,182.54,0.3816999999999999,186.43,0.0,50.062,147.73,46.835,22.08,21.996,5.7484,50
2021-03-20 06:47:00,0.0,101.19,0.0,8.129099999999998,80.116,13.864,0.42357,189.15,0.39255,186.17,0.0,52.68,153.2,48.505,21.943,21.757,5.8244,50
2021-03-20 06:48:00,0.0,102.92,0.0,8.1362,80.988,13.864,0.4380999999999999,184.88,0.40749,180.39,0.0,54.191,154.49,48.731,21.888,21.687,5.836,50
2021-03-20 06:49:00,0.0,102.15,0.0,8.141299999999998,80.539,13.864,0.4519199999999999,178.23,0.4221599999999999,173.0,0.0,53.874,153.57,48.28,21.952,21.763,5.8534,50
2021-03-20 06:50:00,0.0,103.96,0.0,8.1479,80.991,13.864,0.4612299999999999,175.6,0.4325999999999999,169.37,0.0,54.868,154.26,49.092,22.054,21.916,5.8127,50
2021-03-20 06:51:00,0.0,103.26,0.0,8.087799999999998,81.409,13.863,0.47236,172.35,0.44177,166.88,0.0,54.394,155.13,48.866,22.168,22.022,5.7543,50
2021-03-20 06:52:00,0.0,106.92,0.0,8.0249,81.652,13.863,0.47885,170.53,0.4492399999999999,165.04,0.0,55.86,155.79,51.055,22.305,22.13,5.7536,50
2021-03-20 06:53:00,0.0,105.74,0.0,8.1851,82.07299999999998,13.864,0.4859,168.9,0.4545899999999999,163.68,0.0,55.951,156.48,49.791,22.363,22.256,5.8422,50
2021-03-20 06:54:00,0.0,110.68,0.0,8.3556,83.524,13.864,0.49013,170.41,0.45995,165.54,0.0,58.637,159.67,52.047,22.355,22.304,5.9965,50
2021-03-20 06:55:00,0.0,113.37,0.0,8.397999999999998,84.622,13.864,0.49619,170.54,0.4651699999999999,167.25,0.0,59.041,162.42,54.327,22.246,22.206,6.0901,50
2021-03-20 06:56:00,0.0,118.81,0.0,8.2629,87.82599999999998,13.864,0.4970399999999999,176.7,0.4699599999999999,168.82,0.0,62.29,167.17,56.515,22.075,22.005,6.105,50
2021-03-20 06:57:00,0.0,120.0,0.0,8.207499999999998,90.688,13.863,0.4936599999999999,183.72,0.4693999999999999,173.1,0.0,62.718,171.94,57.281,21.971,21.973,6.1844,50
2021-03-20 06:58:00,0.0,121.47,0.0,8.234,93.067,13.864,0.4840599999999999,192.27,0.4656,178.63,0.0,64.005,176.23,57.462,21.94,21.888,6.2376,50
2021-03-20 06:59:00,0.0,124.85,0.0,8.3788,94.25,13.865,0.4764499999999999,197.82,0.4565699999999999,187.17,0.0,64.75,179.7,60.101,22.031,21.932,6.3787,50
2021-03-20 07:00:00,0.0,126.95,0.0,8.4688,94.846,13.865,0.47659,199.01,0.44656,196.97,0.0,65.381,182.8,61.568,22.175,22.032,6.447,50
2021-03-20 07:01:00,0.0,128.37,0.0,8.486499999999998,95.797,13.866,0.47941,199.83,0.44178,203.02,0.0,65.517,185.48,62.855,22.338,22.166,6.4252,50
2021-03-20 07:02:00,0.0,129.5,0.0,8.5016,96.019,13.865,0.48802,196.75,0.44007,206.18,0.0,66.464,186.75,63.036,22.498,22.348,6.4756,50
2021-03-20 07:03:00,0.0,131.24,0.0,8.5539,95.77,13.865,0.49168,194.79,0.44967,201.39,0.0,66.78,186.33,64.456,22.642,22.577,6.492,50
2021-03-20 07:04:00,0.0,131.58,0.0,8.5714,96.295,13.865,0.4969,193.79,0.4546,200.51,0.0,67.121,187.45,64.457,22.723,22.681,6.437,50
2021-03-20 07:05:00,0.0,133.72,0.0,8.600099999999998,96.886,13.865,0.5079099999999999,190.76,0.46081,201.09,0.0,68.133,189.54,65.587,22.758,22.79,6.4578,50
2021-03-20 07:06:00,0.0,135.98,0.0,8.613699999999998,97.445,13.865,0.52061,187.19,0.47985,193.26,0.0,69.194,190.17,66.781,22.753,22.744,6.4706,50
2021-03-20 07:07:00,0.0,134.71,0.0,8.6548,96.981,13.865,0.53358,181.76,0.49719,185.45,0.0,68.971,189.18,65.742,22.707,22.665,6.4713,50
2021-03-20 07:08:00,0.0,134.17,0.0,8.6417,97.263,13.865,0.5431599999999999,179.07,0.50919,180.43,0.0,68.45,189.13,65.722,22.662,22.543,6.4538,50
2021-03-20 07:09:00,0.0,135.84,0.0,8.65,98.62,13.865,0.5494999999999999,179.47,0.5196,176.24,0.0,69.555,190.19,66.285,22.624,22.474,6.4322,50
2021-03-20 07:10:00,0.0,137.74,0.0,8.6536,99.431,13.865,0.55728,178.42,0.5282099999999998,174.95,0.0,71.724,191.84,66.014,22.578,22.426,6.5296,50
2021-03-20 07:11:00,0.0,141.78,0.0,8.721999999999998,100.82,13.863,0.56461,178.56,0.53371,176.84,0.0,72.73699999999998,195.2,69.039,22.521,22.462,6.6177,50
2021-03-20 07:12:00,0.0,144.62,0.0,8.8728,102.43,13.866,0.5742,178.39,0.5413299999999999,178.88,0.0,74.316,199.27,70.301,22.445,22.267,6.7242,50
2021-03-20 07:13:00,0.0,151.09,0.0,9.0036,107.69,13.866,0.57432,187.5,0.54103,188.23,0.0,77.203,209.52,73.88599999999998,22.425,22.224,6.7475,50
2021-03-20 07:14:00,0.0,156.92,0.0,9.1326,110.52,13.865,0.5788499999999999,190.93,0.5413299999999999,195.5,0.0,80.274,216.35,76.64199999999998,22.473,22.309,6.8369,50
2021-03-20 07:15:00,0.0,161.49,0.0,9.1491,113.28,13.866,0.58589,193.37,0.55346,193.57,0.0,82.144,220.41,79.349,22.555,22.518,6.8782,50
2021-03-20 07:16:00,0.0,169.14,0.0,9.0879,117.84,13.866,0.61043,193.0,0.5840499999999998,188.34,0.0,86.65699999999998,227.83,82.485,22.617,22.611,6.9126,50
2021-03-20 07:17:00,0.0,189.83,0.0,9.0307,131.21,13.866,0.64793,202.46,0.6321299999999999,191.85,0.0,98.344,252.44,91.486,22.646,22.604,6.8993,50
2021-03-20 07:18:00,0.0,219.41,0.0,8.946799999999998,148.3,13.867,0.6960199999999999,213.08,0.7161899999999999,182.46,0.0,118.31,278.96,101.1,22.681,22.651,6.879,50
2021-03-20 07:19:00,0.0,224.22,0.0,8.897299999999998,149.99,13.866,0.7108499999999999,210.97,0.71675,190.17,0.0,118.38,286.34,105.84,22.764,22.668,6.8554,50
2021-03-20 07:20:00,0.0,273.98,0.0,8.852299999999998,176.55,13.866,0.7819,225.75,0.82123,204.67,0.0,142.36,344.69,131.62,22.843,22.715,6.8877,50
2021-03-20 07:21:00,0.0,245.44,0.0,8.811,159.79,13.866,0.7127999999999999,224.31,0.74341,205.2,0.0,126.73,312.28,118.72,22.912,22.758,6.9068,50
2021-03-20 07:22:00,0.0,274.19,0.0,8.804399999999998,178.02,13.866,0.81815,217.54,0.83564,198.56,0.0,143.09,343.99,131.11,22.913,22.792,6.9855,50
2021-03-20 07:23:00,0.0,261.4,0.0,8.8496,169.25,13.868,0.76866,220.17,0.78698,202.25,0.0,135.82,328.4,125.58,22.881,22.707,7.0123,50
2021-03-20 07:24:00,0.0,252.73,0.0,8.7732,162.34,13.867,0.72509,223.73,0.74411,210.05,0.0,128.65,318.79,124.09,22.85,22.594,6.9806,50
2021-03-20 07:25:00,0.0,445.9,0.0,8.6936,264.41,13.867,1.1217,235.95,1.2004,216.46,0.0,222.1,523.55,223.81,22.842,22.544,7.1109,50
2021-03-20 07:26:00,0.0,1267.8,0.0,8.8085,722.9,13.866,3.1099,232.08,3.2376,210.39,0.0,651.82,1405.3,615.97,22.877,22.642,7.6538,50
2021-03-20 07:27:00,0.0,992.94,0.0,8.8618,571.63,13.867,2.4651,232.29,2.5715,210.25,0.0,509.41,1111.4,483.53,22.959,22.866,8.241099999999998,50
2021-03-20 07:28:00,0.0,1063.2,0.0,8.8778,612.04,13.866,2.6882,227.82,2.7889,205.17,0.0,549.53,1183.9,513.66,22.988,22.88,8.7404,50
2021-03-20 07:29:00,0.0,2257.0,0.0,8.9046,1251.4,13.867,5.3068,235.82,5.5786,217.61,0.0,1143.0,2470.0,1114.0,23.271,23.46,9.561800000000002,50
2021-03-20 07:30:00,0.0,2845.0,0.0,8.9966,1556.0,13.866,6.5855,236.28,6.9809,222.28,0.0,1426.7,3107.6,1418.2,24.709,25.586,11.036,50
2021-03-20 07:31:00,0.0,2898.1,0.0,9.156,1567.3,13.868,6.7216,233.18,6.8652,233.52,0.0,1435.4,3170.3,1462.7,25.969,27.0,12.408,50
2021-03-20 07:32:00,0.0,2874.6,0.0,9.2265,1553.5,13.866,6.7869,228.93,6.845,232.33,0.0,1425.5,3143.6,1449.1,26.944,28.001,13.708,50
2021-03-20 07:33:00,0.0,2544.7,0.0,9.359,1379.8,13.868,6.0856,226.74,6.1751,228.38,0.0,1260.5,2790.2,1284.2,27.705,28.8,14.749,50
2021-03-20 07:34:00,0.0,2131.4,0.0,9.558,1153.8,13.867,5.239,220.14,5.0798,234.28,0.0,1051.8,2343.2,1079.6,28.429,29.516,15.413,50
2021-03-20 07:35:00,0.0,2343.8,0.0,9.7527,1263.4,13.866,6.0108,211.27,5.3039,243.56,0.0,1160.5,2559.9,1183.3,28.903,30.063,15.625,50
2021-03-20 07:36:00,0.0,2982.0,0.0,10.017,1609.4,13.867,7.4799,215.23,6.8999,239.35,0.0,1477.2,3260.1,1504.8,29.288,30.307,16.67,50
2021-03-20 07:37:00,0.0,2943.2,0.0,10.192,1596.1,13.867,7.115,224.32,6.9457,234.25,0.0,1462.1,3222.9,1481.1,29.858,30.688,17.577,50
2021-03-20 07:38:00,0.0,2999.7,0.0,10.392,1625.6,13.867,7.1284,228.03,7.2008,230.1,0.0,1488.9,3281.3,1510.9,30.461,31.132,18.39,50
2021-03-20 07:39:00,0.0,3057.4,0.0,10.574,1652.7,13.867,7.367,224.35,7.457499999999999,225.96,0.0,1516.9,3337.7,1540.5,30.87,31.49,19.251,50
2021-03-20 07:40:00,0.0,3069.5,0.0,10.758,1659.6,13.867,7.413999999999999,223.85,7.4894,225.94,0.0,1523.6,3351.5,1545.9,31.13,31.828,19.897,50
2021-03-20 07:41:00,0.0,3083.7,0.0,10.836,1667.2,13.866,7.450999999999999,223.76,7.6085,223.32,0.0,1531.4,3366.2,1552.3,31.421,32.192,20.525,50
2021-03-20 07:42:00,0.0,3114.6,0.0,10.937,1678.6,13.867,7.5655,221.88,7.6896,222.34,0.0,1553.7,3388.1,1560.9,31.73,32.509,21.159,50
2021-03-20 07:43:00,0.0,3150.6,0.0,11.102,1689.1,13.867,7.6384,221.13,7.7316,222.11,0.0,1564.3,3406.2,1586.3,32.039,32.781,21.874,50
2021-03-20 07:44:00,0.0,3163.8,0.0,11.253,1699.1,13.867,7.6737,221.43,7.787099999999999,221.43,0.0,1566.0,3423.3,1597.8,32.37,33.087,22.506,50
2021-03-20 07:45:00,0.0,3173.8,0.0,11.5,1709.2,13.867,7.7983,219.19,7.787099999999999,222.48,0.0,1566.2,3441.6,1607.6,32.694,33.374,22.982,50
2021-03-20 07:46:00,0.0,3188.6,0.0,11.689,1722.3,13.867,7.8287,220.0,7.9475,219.46,0.0,1571.9,3466.4,1616.7,32.971,33.54,23.623,50
2021-03-20 07:47:00,0.0,3195.2,0.0,11.841,1733.3,13.867,7.9499,218.04,8.0156,219.16,0.0,1591.0,3489.8,1604.2,33.33,33.65,24.272,50
2021-03-20 07:48:00,0.0,3250.2,0.0,11.978,1744.5,13.867,8.0312,217.22,8.0903,218.61,0.0,1622.2,3513.0,1628.0,33.684,33.921,24.658,50
2021-03-20 07:49:00,0.0,3287.5,0.0,12.091,1755.8,13.867,8.0838,217.21,8.1789,217.57,0.0,1631.6,3535.1,1655.9,33.986,34.274,25.095,50
2021-03-20 07:50:00,0.0,3276.0,0.0,12.292,1765.4,13.867,8.189999999999998,215.57,8.2778,216.16,0.0,1624.0,3554.7,1652.0,34.259,34.555,25.342,50
2021-03-20 07:51:00,0.0,3268.5,0.0,12.446,1775.3,13.867,8.2576,214.99,8.3385,215.64,0.0,1626.0,3573.3,1642.5,34.513,34.787,25.876,50
2021-03-20 07:52:00,0.0,3287.9,0.0,12.531,1784.6,13.867,8.282899999999998,215.48,8.413299999999998,215.15,0.0,1636.7,3594.6,1651.2,34.747,34.99,26.486,50
2021-03-20 07:53:00,0.0,3304.1,0.0,12.594,1795.1,13.866,8.390399999999998,213.97,8.511,213.65,0.0,1645.7,3613.4,1658.5,34.942,35.172,26.733,50
2021-03-20 07:54:00,0.0,3316.6,0.0,12.654,1801.0,13.867,8.4724,212.58,8.5198,214.47,0.0,1651.3,3628.2,1665.4,35.135,35.366,27.203,50
2021-03-20 07:55:00,0.0,3332.4,0.0,12.709,1813.0,13.867,8.5006,213.29,8.5799,213.94,0.0,1661.0,3648.5,1671.5,35.292,35.58,27.626,50
2021-03-20 07:56:00,0.0,3353.8,0.0,12.784,1819.0,13.866,8.544,212.91,8.6604,212.98,0.0,1670.6,3663.4,1683.2,35.48,35.754,28.043,50
2021-03-20 07:57:00,0.0,3370.0,0.0,12.841,1825.5,13.865,8.579,212.8,8.7355,212.11,0.0,1679.1,3678.3,1691.0,35.624,35.971,28.557,50
2021-03-20 07:58:00,0.0,3381.9,0.0,12.942,1832.4,13.866,8.6779,211.16,8.814299999999998,210.95,0.0,1684.2,3691.6,1697.8,35.75,36.178,29.084,50
2021-03-20 07:59:00,0.0,3396.2,0.0,13.008,1842.7,13.865,8.6589,212.81,8.8895,210.1,0.0,1691.5,3710.3,1704.7,35.908,36.279,29.509,50
