measured_on,ac_current__758,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__767,ac_power_2__768,ac_power__752,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1132,dc_power__751,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2013-02-16 00:00:00,0.0,,,0.5874,0.0225999999999999,0.6099999999999999,,,0.0,3.3981,14.016,16.487,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.733,18.94,12.029,-1.1762,50
2013-02-16 00:01:00,0.0,,,0.3962,-0.5422,-0.1459999999999999,,,0.0,3.4394,14.013,16.524,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.739,18.931,13.15,-1.3649,50
2013-02-16 00:02:00,0.0,,,0.6325,0.497,1.1295,,,0.0,3.6259,14.015,16.562,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,35.38,18.743,18.921,10.84,-1.4113,50
2013-02-16 00:03:00,0.0,,,0.5646999999999999,-0.1807,0.384,,,0.0,3.5913,14.014,16.597,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.721,18.937,12.112,-1.4281,50
2013-02-16 00:04:00,0.0,,,0.4292,-0.4292,0.0,,,0.0,3.7725,14.014,16.632,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.711,18.976,13.895,-1.4449,50
2013-02-16 00:05:00,0.0,,,0.5421,-0.0451999999999999,0.497,,,0.0,4.0046,14.012,16.665,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.695,18.969,12.779,-1.2601,50
2013-02-16 00:06:00,0.0,,,0.5873,-0.0225999999999999,0.5646999999999999,,,0.0,3.8696,14.011,16.7,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.685,18.945,12.147,-1.2601,50
2013-02-16 00:07:00,0.0,,,0.5646999999999999,-0.1355,0.4292,,,0.0,3.5127,14.011,16.731,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.649,18.897,12.154,-1.2265,50
2013-02-16 00:08:00,0.0,,,0.5873,0.0,0.5873,,,0.0,3.1406,14.01,16.759,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.578,18.822,11.771,-1.2601,50
2013-02-16 00:09:00,0.0,,,0.5646999999999999,-0.0677999999999999,0.497,,,0.0,2.8499,14.009,16.792,0.0071,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.524,18.77,12.962,-1.4785,50
2013-02-16 00:10:00,0.0,,,0.5646999999999999,-0.0903999999999999,0.4743999999999999,,,0.0,2.8044,14.008,16.823,0.0071,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.498,18.776,12.696,-1.5793,50
2013-02-16 00:11:00,0.0,,,0.5873,-0.1807,0.4066,,,0.0,2.7361,14.007,16.854,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.535,18.842,12.545,-1.6129,50
2013-02-16 00:12:00,0.0,,,0.5646999999999999,-0.0225999999999999,0.5421,,,0.0,2.6408,14.006,16.884,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.648,18.917,12.582,-1.6129,50
2013-02-16 00:13:00,0.0,,,0.6099,-0.0225999999999999,0.5873,,,0.0,2.7052,14.005,16.917,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.723,18.996,11.921,-1.932,50
2013-02-16 00:14:00,0.0,,,0.5421,-0.2485,0.2937,,,0.0,3.0065,14.005,16.946,0.0074999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.682,18.992,13.065,-1.7304,50
2013-02-16 00:15:00,0.0,,,0.5421,-0.0225999999999999,0.5196,,,0.0,2.9441,14.002,16.977,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.651,18.958,12.427,-1.596,50
2013-02-16 00:16:00,0.0,,,0.5646999999999999,0.0225999999999999,0.5873,,,0.0,2.9357,14.002,17.007,0.0071,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.614,18.904,11.828,-1.6128,50
2013-02-16 00:17:00,0.0,,,0.497,0.0451999999999999,0.5421,,,0.0,3.0091,14.001,17.035,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.569,18.835,12.64,-1.5623,50
2013-02-16 00:18:00,0.0,,,0.4292,-0.5421,-0.113,,,0.0,3.1939,14.001,17.065,0.0071,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,18.547,18.813,14.743,-1.4279,50
