measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2017-11-28 00:00:00,0.0,0.4733299999999999,-3.0879,-2.6146,0.0,7.8131,13.752,23.781,0.0064799999999999,-0.0063499999999999,0.0,0.0,0.0,-4e-05,-4e-05,0.0,-99999.0,20.118,20.219,14.485,-387.37,50
2017-11-28 00:01:00,0.0,0.15778,-3.2457,-3.0879,0.0,7.8301,13.752,23.75,0.00676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,20.223,20.307,19.596,-536.94,50
2017-11-28 00:02:00,0.0,0.31556,-3.4485,-3.133,0.0,7.823,13.753,23.714,0.00676,-0.0063499999999999,0.0,0.0,0.0,-4e-05,-4e-05,0.0,-99999.0,20.341,20.361,18.506,-253.29,50
2017-11-28 00:03:00,0.0,0.4282599999999999,-3.0655,-2.6372,0.0,7.790899999999999,13.756,23.681,0.00704,-0.0063499999999999,-0.0001399999999999,0.0,0.0,-4e-05,-4e-05,0.0,-99999.0,20.474,20.469,14.348,-729.59,50
2017-11-28 00:04:00,0.0,0.3381,-3.1782,-2.8401,0.0,7.72,13.756,23.645,0.0068999999999999,-0.0063499999999999,-0.0001399999999999,0.0,0.0,-4e-05,-4e-05,0.0,-99999.0,20.596,20.579,15.817,-333.29,50
2017-11-28 00:05:00,0.0,0.36065,-3.2009,-2.8402,0.0,7.680399999999999,13.756,23.614,0.00704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,20.657,20.648,16.551,-451.37,50
2017-11-28 00:06:00,0.0,0.38321,-3.1332,-2.75,0.0,7.6567,13.758,23.581,0.00704,-0.0021199999999999,0.0001399999999999,-0.0021199999999999,0.0,-1e-05,-1e-05,0.0,-99999.0,20.644,20.589,15.877,-585.71,50
2017-11-28 00:07:00,0.0,0.29304,-3.2009,-2.9079,0.0,7.6517,13.758,23.551,0.0068999999999999,-0.0021199999999999,0.0,0.0,0.0,-1e-05,-1e-05,0.0,-99999.0,20.555,20.425,17.912,-777.36,50
2017-11-28 00:08:00,0.0,0.36068,-3.1785,-2.8178,0.0,7.6485,13.759,23.518,0.00676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,20.428,20.264,16.314,-626.29,50
2017-11-28 00:09:00,0.0,0.3155999999999999,-3.156,-2.8404,0.0,7.6708,13.759,23.487,0.00676,-0.0063499999999999,0.0,0.0,0.0,-4e-05,-4e-05,0.0,-99999.0,20.365,20.214,16.721,-535.28,50
2017-11-28 00:10:00,0.0,0.4283199999999999,-2.9532,-2.5248,0.0,7.6491,13.761,23.455,0.0073299999999999,0.0,-0.0001399999999999,0.0,0.0,0.0,0.0,0.0,6.7128,20.41,20.285,13.113,-470.17,50
2017-11-28 00:11:00,0.0,0.49595,-3.0208,-2.5249,0.0,7.6459,13.761,23.425,0.00704,-0.0063499999999999,0.0,0.0,0.0,-4e-05,-4e-05,0.0,3.4347,20.524,20.391,12.943,-734.58,50
2017-11-28 00:12:00,0.0,0.4508599999999999,-3.2012,-2.7503,0.0,7.69,13.763,23.393,0.0073299999999999,-0.0021199999999999,-0.0001399999999999,0.0,0.0,-1e-05,-1e-05,0.0,-99999.0,20.646,20.505,16.582,-462.75,50
2017-11-28 00:13:00,0.0,0.09017,-3.3815,-3.2913,0.0,7.6538,13.764,23.363,0.0068999999999999,0.0021199999999999,0.0,-0.00423,0.0,1e-05,1e-05,0.0,-99999.0,20.773,20.641,20.24,-283.38,50
2017-11-28 00:14:00,0.0,0.18035,-3.1335,-2.9532,0.0,7.6153,13.765,23.335,0.00676,0.0021199999999999,0.0,-0.0021199999999999,0.0,1e-05,1e-05,0.0,-99999.0,20.862,20.748,17.545,-248.32,50
2017-11-28 00:15:00,0.0,0.51849,-2.8405,-2.322,0.0,7.6058,13.765,23.309,0.0076099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7067,20.873,20.775,12.275,-689.34,50
2017-11-28 00:16:00,0.0,0.36069,-3.0434,-2.6827,0.0,7.5766,13.766,23.283,0.00817,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,33.938,20.803,20.701,15.589,-703.47,50
2017-11-28 00:17:00,0.0,0.33815,-3.2463,-2.9081,0.0,7.529899999999999,13.767,23.256,0.00676,0.0021199999999999,0.0,-0.00423,0.0,1e-05,1e-05,0.0,-99999.0,20.671,20.526,18.309,-472.55,50
2017-11-28 00:18:00,0.0,0.18035,-3.1561,-2.9757,0.0,7.4804,13.767,23.231,0.00676,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,20.522,20.329,18.973,-686.28,50
2017-11-28 00:19:00,0.0,0.38323,-2.9532,-2.57,0.0,7.503199999999999,13.768,23.211,0.00704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,20.399,20.246,14.371,-515.17,50
2017-11-28 00:20:00,0.0,0.38323,-2.9983,-2.615,0.0,7.5087,13.768,23.185,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.827,20.4,20.239,13.916,-760.46,50
2017-11-28 00:21:00,0.0,0.4057799999999999,-2.9758,-2.57,0.0,7.4978,13.77,23.162,0.0077499999999999,-0.0021199999999999,0.0,0.00847,0.0,-2e-05,-2e-05,0.0,23.593,20.486,20.3,15.48,-461.0,50
2017-11-28 00:22:00,0.0,0.38324,-3.0659,-2.6827,0.0,7.4756,13.77,23.133,0.0076099999999999,0.0021199999999999,0.0,-0.0021199999999999,0.0,1e-05,1e-05,0.0,-99999.0,20.609,20.411,16.001,-788.95,50
2017-11-28 00:23:00,0.0,0.4508599999999999,-3.066,-2.6151,0.0,7.4596,13.771,23.111,0.0073299999999999,-0.0021199999999999,0.0,0.0021199999999999,0.0,-1e-05,-1e-05,0.0,-99999.0,20.743,20.564,15.128,-369.46,50
