measured_on,ac_current__758,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__767,ac_power_2__768,ac_power__752,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1132,dc_power__751,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2012-01-07 00:00:00,0.0,,,0.5648999999999998,-0.1356,0.4293,,,0.0,-1.0516,14.085,14.091,0.0124,0.421288,0.0,-0.0041999999999999,0.0,0.0052239712,,0.0052239712,,,,,,,,,,,0.0,-99999.0,14.193,14.378,-3.8203,-1.2101,50
2012-01-07 00:01:00,0.0,,,0.5632,0.1459999999999999,0.7092,,,0.0,-0.9959,14.084,14.089,0.0125,0.436334,0.0,0.0,0.0,0.005454175,,0.005454175,,,,,,,,,,,0.0,30.31,14.218,14.371,-3.771,-1.0395,50
2012-01-07 00:02:00,0.0,,,0.5648999999999998,0.4293,0.9943,,,0.0,-0.969,14.088,14.081,0.0124,0.436334,0.0,0.0064,0.0,0.0054105415999999,,0.0054105415999999,,,,,,,,,,,0.0,-99999.0,14.196,14.364,-3.7632,-1.1597,50
2012-01-07 00:03:00,0.0,,,0.5875,0.0225999999999999,0.6100999999999999,,,0.0,-0.8685,14.086,14.08,0.0131,0.45138,0.0,-0.0020999999999999,0.0,0.005913078,,0.005913078,,,,,,,,,,,0.0,-99999.0,14.2,14.36,-3.7733,-1.0252,50
2012-01-07 00:04:00,0.0,,,0.6100999999999999,-0.339,0.2712,,,0.0,-0.8238999999999999,14.087,14.069,0.0124,0.45138,0.0,0.0,0.0,0.0055971119999999,,0.0055971119999999,,,,,,,,,,,0.0,-99999.0,14.205,14.357,-3.7166,-1.0588,50
2012-01-07 00:05:00,0.0,,,0.339,-0.7230999999999999,-0.3841999999999999,,,0.0,-0.7482999999999999,14.086,14.069,0.0129999999999999,0.466426,0.0,-0.0085,0.0,0.006063538,,0.006063538,,,,,,,,,,,0.0,-99999.0,14.233,14.369,-3.6086,-1.0084,50
2012-01-07 00:06:00,0.0,,,0.5197,-0.113,0.4067,,,0.0,-0.6927999999999999,14.087,14.063,0.0129999999999999,0.466426,0.0,-0.0041999999999999,0.0,0.006063538,,0.006063538,,,,,,,,,,,0.0,-99999.0,14.245,14.373,-3.4986,-0.9748,50
2012-01-07 00:07:00,0.0,,,0.4970999999999999,-0.3841999999999999,0.113,,,0.0,-0.7515,14.086,14.058,0.0131,0.45138,0.0,-0.0041999999999999,0.0,0.005913078,,0.005913078,,,,,,,,,,,0.0,-99999.0,14.262,14.399,-3.4317,-1.0084,50
2012-01-07 00:08:00,0.0,,,0.4970999999999999,-0.2485999999999999,0.2485999999999999,,,0.0,-0.8157999999999999,14.088,14.053,0.0129999999999999,0.45138,0.0,-0.0020999999999999,0.0,0.00586794,,0.00586794,,,,,,,,,,,0.0,-99999.0,14.262,14.408,-3.3644,-1.0084,50
2012-01-07 00:09:00,0.0,,,0.6100999999999999,-0.0225999999999999,0.5875,,,0.0,-0.8332,14.087,14.047,0.0126,0.436334,0.0,0.0,0.0,0.0054978084,,0.0054978084,,,,,,,,,,,0.0,-99999.0,14.263,14.403,-3.3168,-1.0084,50
2012-01-07 00:10:00,0.0,,,0.5423,0.0677999999999999,0.6100999999999999,,,0.0,-0.7235,14.088,14.047,0.0126,0.436334,0.0,0.0,0.0,0.0054978084,,0.0054978084,,,,,,,,,,,0.0,-99999.0,14.242,14.395,-3.3036,-0.9916,50
2012-01-07 00:11:00,0.0,,,0.5875,-0.4067,0.1807999999999999,,,0.0,-0.7529,14.088,14.036,0.0132999999999999,0.436334,0.0,-0.0041999999999999,0.0,0.0058032422,,0.0058032422,,,,,,,,,,,0.0,-99999.0,14.232,14.384,-3.3389,-0.9748,50
2012-01-07 00:12:00,0.0,,,0.5875,0.4746,1.0621,,,0.0,-0.802,14.088,14.035,0.0126,0.466426,0.0,0.0,0.0,0.0058769675999999,,0.0058769675999999,,,,,,,,,,,0.0,31.597,14.254,14.376,-3.3651,-0.9748,50
2012-01-07 00:13:00,0.0,,,0.5423,0.226,0.7682999999999999,,,0.0,-0.8482,14.088,14.027,0.0126,0.466426,0.0,0.0020999999999999,0.0,0.0058769675999999,,0.0058769675999999,,,,,,,,,,,0.0,-99999.0,14.266,14.362,-3.4002,-1.0252,50
2012-01-07 00:14:00,0.0,,,0.7230999999999999,-0.0903999999999999,0.6327,,,0.0,-0.8901999999999999,14.088,14.024,0.0123,0.466426,0.0,0.0,0.0,0.0057370397999999,,0.0057370397999999,,,,,,,,,,,0.0,-99999.0,14.271,14.365,-3.4132,-1.0757,50
2012-01-07 00:15:00,0.0,,,0.7005,0.226,0.9265,,,0.0,-0.8710999999999999,14.088,14.02,0.0124,0.436334,0.0,0.0,0.0,0.0054105415999999,,0.0054105415999999,,,,,,,,,,,0.0,37.355,14.256,14.374,-3.448,-1.2101,50
2012-01-07 00:16:00,0.0,,,0.6100999999999999,0.5423,1.1525,,,0.0,-0.8178999999999998,14.089,14.013,0.0119,0.45138,0.0,0.0,0.0,0.0053714219999999,,0.0053714219999999,,,,,,,,,,,0.0,28.545,14.242,14.384,-3.4753,-1.1765,50
2012-01-07 00:17:00,0.0,,,0.5875,0.1356,0.7230999999999999,,,0.0,-0.7592999999999999,14.089,14.013,0.0126,0.45138,0.0,-0.0020999999999999,0.0,0.0056873879999999,,0.0056873879999999,,,,,,,,,,,0.0,-99999.0,14.249,14.396,-3.4658,-1.1597,50
2012-01-07 00:18:00,0.0,,,0.5423999999999999,-0.0451999999999999,0.4971999999999999,,,0.0,-0.7507,14.089,14.004,0.0126999999999999,0.466426,0.0,0.0,0.0,0.0059236102,,0.0059236102,,,,,,,,,,,0.0,-99999.0,14.226,14.395,-3.4798,-1.0925,50
2012-01-07 00:19:00,0.0,,,0.5198,-0.1807999999999999,0.339,,,0.0,-0.7422999999999998,14.089,14.002,0.0124,0.481472,0.0,-0.0041999999999999,0.0,0.0059702528,,0.0059702528,,,,,,,,,,,0.0,-99999.0,14.203,14.377,-3.4882,-1.2102,50
2012-01-07 00:20:00,0.0,,,0.4971999999999999,0.4067999999999999,0.9039,,,0.0,-0.7513999999999998,14.089,13.992,0.0124,0.466426,0.0,0.0041999999999999,0.0,0.0057836824,,0.0057836824,,,,,,,,,,,0.0,-99999.0,14.173,14.358,-3.5312,-1.1765,50
2012-01-07 00:21:00,0.0,,,0.4971999999999999,-0.5198,-0.0225999999999999,,,0.0,-0.7009999999999998,14.09,13.99,0.0131,0.436334,0.0,-0.0064,0.0,0.0057159754,,0.0057159754,,,,,,,,,,,0.0,-99999.0,14.153,14.335,-3.5382,-1.1597,50
2012-01-07 00:22:00,0.0,,,0.6100999999999999,0.565,1.1751,,,0.0,-0.5808999999999999,14.09,13.988,0.0126,0.4062419999999999,0.0,0.0020999999999999,0.0,0.0051186492,,0.0051186492,,,,,,,,,,,0.0,30.222,14.132,14.321,-3.5105,-1.2101,50
2012-01-07 00:23:00,0.0,,,0.5197,0.6100999999999999,1.1299,,,0.0,-0.5353,14.091,13.979,0.0132999999999999,0.3911959999999999,0.0,0.0041999999999999,0.0,0.0052029067999999,,0.0052029067999999,,,,,,,,,,,0.0,25.521,14.098,14.315,-3.4628,-1.2101,50
2012-01-07 00:24:00,0.0,,,0.5423,0.3164,0.8587,,,0.0,-0.5484,14.09,13.976,0.0126,0.3761499999999999,0.0,0.0085,0.0,0.0047394899999999,,0.0047394899999999,,,,,,,,,,,0.0,-99999.0,14.091,14.32,-3.4117,-1.2101,50
2012-01-07 00:25:00,0.0,,,0.565,0.3841999999999999,0.9491,,,0.0,-0.5344999999999999,14.09,13.968,0.0129,0.3761499999999999,0.0,0.0,0.0,0.004852335,,0.004852335,,,,,,,,,,,0.0,-99999.0,14.086,14.327,-3.3757,-1.1261,50
2012-01-07 00:26:00,0.0,,,0.5423999999999999,0.6100999999999999,1.1525,,,0.0,-0.5115,14.091,13.968,0.0126,0.436334,0.0,0.0,0.0,0.0054978084,,0.0054978084,,,,,,,,,,,0.0,28.85,14.102,14.353,-3.3714,-1.042,50
2012-01-07 00:27:00,0.0,,,0.678,-0.2034,0.4746,,,0.0,-0.4829,14.09,13.96,0.0122,0.481472,0.0,0.0,0.0,0.0058739583999999,,0.0058739583999999,,,,,,,,,,,0.0,-99999.0,14.101,14.369,-3.3246,-1.0589,50
2012-01-07 00:28:00,0.0,,,0.4971999999999999,-0.0451999999999999,0.452,,,0.0,-0.4561,14.091,13.957,0.0134,0.481472,0.0,0.0020999999999999,0.0,0.0064517248,,0.0064517248,,,,,,,,,,,0.0,-99999.0,14.099,14.386,-3.2849,-1.0084,50
2012-01-07 00:29:00,0.0,,,0.565,0.1356,0.7006,,,0.0,-0.4637,14.091,13.955,0.0131,0.481472,0.0,0.0064,0.0,0.0063072832,,0.0063072832,,,,,,,,,,,0.0,-99999.0,14.109,14.395,-3.2279,-1.0084,50
2012-01-07 00:30:00,0.0,,,0.5198,-0.4294,0.0903999999999999,,,0.0,-0.4063999999999999,14.091,13.947,0.0123,0.466426,0.0,-0.0020999999999999,0.0,0.0057370397999999,,0.0057370397999999,,,,,,,,,,,0.0,-99999.0,14.11,14.396,-3.1759,-0.9412,50
2012-01-07 00:31:00,0.0,,,0.452,-0.2034,0.2485999999999999,,,0.0,-0.4262,14.091,13.946,0.0126999999999999,0.45138,0.0,-0.0020999999999999,0.0,0.0057325259999999,,0.0057325259999999,,,,,,,,,,,0.0,-99999.0,14.074,14.4,-3.1111,-1.0085,50
2012-01-07 00:32:00,0.0,,,0.5198,0.7006,1.2203,,,0.0,-0.4321999999999999,14.091,13.942,0.0126999999999999,0.421288,0.0,0.0020999999999999,0.0,0.0053503576,,0.0053503576,,,,,,,,,,,0.0,24.305,14.007,14.385,-3.0773,-0.9748,50
2012-01-07 00:33:00,0.0,,,0.5876,-0.3164,0.2712,,,0.0,-0.4474,14.092,13.934,0.0123,0.421288,0.0,0.0,0.0,0.0051818424,,0.0051818424,,,,,,,,,,,0.0,-99999.0,13.97,14.369,-3.0571,-0.9076,50
2012-01-07 00:34:00,0.0,,,0.4746,-0.2938,0.1807999999999999,,,0.0,-0.3957999999999999,14.091,13.934,0.0131,0.421288,0.0,0.0,0.0,0.0055188727999999,,0.0055188727999999,,,,,,,,,,,0.0,-99999.0,13.958,14.359,-3.0353,-1.0084,50
2012-01-07 00:35:00,0.0,,,0.5198,0.3841999999999999,0.9039,,,0.0,-0.3865,14.091,13.933,0.0126,0.4062419999999999,0.0,0.0020999999999999,0.0,0.0051186492,,0.0051186492,,,,,,,,,,,0.0,-99999.0,13.96,14.362,-2.9871,-0.9748,50
